location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,68
02,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,2
04,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,167
05,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,46
06,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,447
08,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,32
09,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,53
10,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,9
11,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,10
12,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,255
13,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,122
15,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
16,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
17,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,118
18,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,60
19,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
20,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,5
21,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,41
22,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,67
23,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,4
24,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,111
25,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
26,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,77
27,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,58
28,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,43
29,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,25
30,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,0
31,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,26
32,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,29
33,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,4
34,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,72
35,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,18
36,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,182
37,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,170
38,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,2
