"V1","location","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","location_name"
17,"Wyoming","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
18,"Wyoming","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
19,"Wyoming","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
20,"Wyoming","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
21,"Wyoming","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
22,"Wyoming","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
23,"Wyoming","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
24,"Wyoming","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
25,"Wyoming","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
26,"Wyoming","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
27,"Wyoming","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
28,"Wyoming","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
29,"Wyoming","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
30,"Wyoming","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
31,"Wyoming","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
32,"Wyoming","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
33,"Wyoming","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
34,"Wyoming","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
35,"Wyoming","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
36,"Wyoming","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
37,"Wyoming","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
38,"Wyoming","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
39,"Wyoming","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
40,"Wyoming","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
41,"Wyoming","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
42,"Wyoming","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
43,"Wyoming","2020-03-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
44,"Wyoming","2020-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
45,"Wyoming","2020-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
46,"Wyoming","2020-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
47,"Wyoming","2020-03-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
48,"Wyoming","2020-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
49,"Wyoming","2020-03-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
50,"Wyoming","2020-03-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
51,"Wyoming","2020-03-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
52,"Wyoming","2020-03-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
53,"Wyoming","2020-03-29",0.01595,0,0,0.00425,0,0,0.00325,0,0,0,0,0,0.01595,0,0,0.00425,0,0,0,0,0,0,0,0,0,0,0,"Wyoming"
54,"Wyoming","2020-03-30",0.0745,0,0.65,0.01905,0,0.201249999999999,0.0155,0,0.2,0,0,0,0.05855,0,0.65,0.0148,0,0.2,0,0,0,0,0,0,0,0,0,"Wyoming"
55,"Wyoming","2020-03-31",0.2882,0,3.75,0.0688,0,0.95,0.055,0,0.751249999999999,0,0,0,0.2137,0,2.6,0.04975,0,0.651249999999999,0,0,0,0,0,0,0,0,0,"Wyoming"
56,"Wyoming","2020-04-01",0.8436,0,10.1525,0.20165,0,2.40125,0.1626,0,1.95,0,0,0,0.5554,0,6.85,0.13285,0,1.65,0,0,0,0,0,0,0,0,0,"Wyoming"
57,"Wyoming","2020-04-02",1.9352,0,18.75125,0.4572,0,4.35125,0.36665,0,3.40125,0,0,0,1.0916,0,9.10375,0.25555,0,2.15125,0,0,0,0,0,0,0,0,0,"Wyoming"
58,"Wyoming","2020-04-03",3.80875,0,27.4025,0.89855,0,6.3,0.71705,0,5.00125,0,0,0,1.87355,0,10.3,0.44135,0,2.45125,0,0,0,0,0,0,0,0,0,"Wyoming"
59,"Wyoming","2020-04-04",6.59435,0,35.40625,1.55655,0,8.40125,1.24515,0,6.85125,0,0,0,2.7856,0,10.75,0.658,0,2.85,0,0,0,0,0,0,0,0,0,"Wyoming"
60,"Wyoming","2020-04-05",10.3725,0,46.6575,2.4467,0,11.00125,1.95355,0,8.90125,0,0,0,3.77815,0,12.55375,0.89015,0,3.05125,0,0,0,0,0,0,0,0,0,"Wyoming"
61,"Wyoming","2020-04-06",15.3917,0,59.8125,3.6293,0,13.85,2.90075,0,11.0025,0,0,0,5.0233,0,14.4,1.1867,0,3.55,0,0,0,0,0,0,0,0,0,"Wyoming"
62,"Wyoming","2020-04-07",21.63885,0,75.405,5.09125,0,17.6025,4.07235,0,14.35125,0.007,0,0,6.26085,0,17.85125,1.47565,0,4.15125,0.007,0,0,0,0,0,0,0,0,"Wyoming"
63,"Wyoming","2020-04-08",29.2679,0,93.50875,6.85105,0,21.505,5.4825,0,17.155,0.032,0,1,7.68215,0,19.45,1.8073,0,4.8525,0.039,0,1,0,0,0,0,0,0,"Wyoming"
64,"Wyoming","2020-04-09",38.29065,0,110.46375,8.88025,0,25.0525,7.10415,0,20.15125,0.084,0,1,9.1759,0,21.90125,2.1583,0,5.4,0.123,0,2,0,0,0,0,0,0,"Wyoming"
65,"Wyoming","2020-04-10",48.83985,0,133.0175,11.19405,0,28.805,8.9643,0,23.0075,0.165,0,1,10.8641,0,25.6075,2.5632,0,6.15375,0.288,0,3,0,0,0,0,0,0,"Wyoming"
66,"Wyoming","2020-04-11",61.06415,0,155.3975,13.77065,0,32.905,11.0257,0,26.305,0.269,0,1,12.7839,0,29.0025,3.01055,0,6.85375,0.557,0,4,0,0,0,0,0,0,"Wyoming"
67,"Wyoming","2020-04-12",74.94795,1.3,182.475,16.60495,0.3,38.8025,13.2977,0.29875,31.2025,0.378,0,1,14.73975,1.3,31.00125,3.48575,0.25,7.65,0.935,0,5,0,0,0,0,0,0,"Wyoming"
68,"Wyoming","2020-04-13",90.43305,3.88375,210.705,19.6654,0.84875,44.1025,15.74485,0.74875,35.4025,0.519,0,1,16.66795,1.95,34.35375,3.9427,0.49875,8.2,1.454,0,6,0,0,0,0,0,0.102499999999999,"Wyoming"
69,"Wyoming","2020-04-14",107.57285,13.75875,243.12625,22.9171,3.2475,49.05375,18.33885,2.6975,39.1525,0.656,0,2,18.75475,5.9975,37.755,4.42875,1.34875,9.3,2.11,0,8,0,0,0,0,0,5.05374999999999,"Wyoming"
70,"Wyoming","2020-04-15",126.50485,21.69625,274.92125,26.4169,5.295,53.75125,21.13115,4.2475,43.20125,0.809,0,2,21.05015,6.9975,41.1,4.9662,1.59875,9.75125,2.919,0,10,0,0,0,0,0,9.75125,"Wyoming"
71,"Wyoming","2020-04-16",147.0263,29.59625,312.42875,30.13285,7.2,60.005,24.09995,5.69875,47.95375,0.981,0,2,23.31905,7.8975,44.45,5.51035,1.8,10.6025,3.9,0,12,0,0,0,0,0,16.005,"Wyoming"
72,"Wyoming","2020-04-17",168.6079,38.49625,343.68375,33.9628,9.2475,66.00375,27.15445,7.25,53.05,1.186,0,3,25.2301,7.75,45.45125,5.9767,1.85,10.70125,5.086,0,15,0,0,0,0,0,22.00375,"Wyoming"
73,"Wyoming","2020-04-18",191.37465,48.335,372.515,37.91475,11.39875,70.40125,30.3014,9.24125,55.7575,1.393,0,3,27.50785,9.14875,51.25625,6.5057,2.2,12.15125,6.479,0,18,0,0,0,0,0,26.40125,"Wyoming"
74,"Wyoming","2020-04-19",215.06625,62.3725,402.71875,41.9258,14.19875,75.50375,33.50745,11.3975,60.305,1.615,0,3,29.6561,11.4,52.86,7.0042,2.69875,12.60125,8.094,0,21,0,0,0,0,0,31.50375,"Wyoming"
75,"Wyoming","2020-04-20",239.2271,73.98875,434.345,45.88005,17.295,81.20125,36.66605,13.8,63.96875,1.833,0,4,31.43235,13.64375,53.605,7.4209,3,12.75,9.927,0,25,0,0,0,1.88005,0,37.20125,"Wyoming"
76,"Wyoming","2020-04-21",263.4251,91.42875,472.69625,49.724,20.3975,86.205,39.75395,16.54,68.855,2.08,1,4,32.9356,14.24875,57.5025,7.7703,3.25,13.85,12.007,1,29,0,0,0,5.724,0,42.205,"Wyoming"
77,"Wyoming","2020-04-22",287.6757,105.8275,505.2125,53.47405,23.25,90.4175,42.7591,18.4,72.75375,2.344,1,4,34.50645,15.6975,59.7025,8.16765,3.69875,14.45125,14.351,2,33.025,0,0,0,9.47405,0,46.4175,"Wyoming"
78,"Wyoming","2020-04-23",311.4589,123.9975,534.70625,56.96955,25.6975,97.015,45.5483,20.74375,77.75875,2.614,1,5,35.7378,17.6,62.155,8.4458,3.85,15.00125,16.965,3,38,0,0,0,12.96955,0,53.015,"Wyoming"
79,"Wyoming","2020-04-24",334.6009,142.07625,569.57375,60.16675,28.44625,102.51375,48.1068,22.95,81.905,2.863,1,5,36.85705,17.5975,64.40375,8.6878,4.1,14.95,19.828,4,43,0,0,0,16.16675,0,58.51375,"Wyoming"
80,"Wyoming","2020-04-25",356.5819,165.51875,595.25375,63.04455,30.69875,106.8975,50.4261,24.6475,85.6575,3.118,1,5,37.48075,18.59125,68.5175,8.8471,4.3,16.005,22.946,5,48,0,0,0,19.04455,0,62.8975,"Wyoming"
81,"Wyoming","2020-04-26",376.7672,185.35,631.28125,65.43315,32.3,112.7625,52.34395,25.3975,90.2225,3.381,1,6,37.70245,19.54625,68.51625,8.88075,4.44875,16.50625,26.327,6,53,0,0,0,21.43315,0,68.7625,"Wyoming"
82,"Wyoming","2020-04-27",395.2864,202.54625,660.4425,67.44945,33.69625,115.76,53.9569,27.14125,93.00625,3.611,2,6,38.0713,19.29625,67.8775,9.00195,4.49875,16.0025,29.938,8,58,0,0,0,23.44945,0,71.76,"Wyoming"
83,"Wyoming","2020-04-28",411.4824,214.2875,686.04625,68.8918,36.03625,118.3625,55.1054,28.54875,93.8475,3.82,2,6.02499999999998,37.6531,19.74125,66.81,8.8522,4.25,15.7,33.758,10,64,0,0,0,24.8918,0,74.3625,"Wyoming"
84,"Wyoming","2020-04-29",425.60025,222.945,714.77375,69.94775,38.39125,119.755,55.93835,30.985,96.545,4.001,2,7,37.4766,18.74375,68.75625,8.81545,4.24875,16.30125,37.759,12,71,0,0,0,25.94775,0,75.755,"Wyoming"
85,"Wyoming","2020-04-30",436.75045,229.02625,743.9475,70.4508,39.2,122.2775,56.35385,31.5,99.35875,4.173,2,7,36.6146,17.045,66.61,8.6617,4.09875,16.05375,41.932,14,77.025,0,0,0,26.4508,0,78.2775,"Wyoming"
86,"Wyoming","2020-05-01",444.84165,240.61,767.4075,70.3598,36.9,122.90625,56.30075,29.645,98.455,4.32,2,7,35.4815,16.05,65.9075,8.3482,3.75,15.905,46.252,16.975,84,0,0,0,26.3598,0,78.90625,"Wyoming"
87,"Wyoming","2020-05-02",450.61215,246.9175,780.95,69.86905,36.6475,124.8025,55.90385,29.4,98.36875,4.403,2,8,34.79035,14.85,68.02375,8.18755,3.49875,16.0025,50.655,19.975,90.025,0,0,0,25.86905,0,80.8025,"Wyoming"
88,"Wyoming","2020-05-03",453.4463,248.57125,792.92,68.96705,35.34125,124.255,55.16345,28.19875,99.305,4.464,2,8,33.6234,14.7975,66.65,7.9383,3.35,15.7525,55.119,22,98,0,0,0,24.96705,0,80.255,"Wyoming"
89,"Wyoming","2020-05-04",453.5684,244.73625,791.2,67.75005,33.94375,124.15125,54.19135,27.14,99.71,4.501,2.975,8,32.43215,13.55,66.71,7.67005,3.09875,15.80375,59.62,26,104,0,0,0,23.75005,0,80.15125,"Wyoming"
90,"Wyoming","2020-05-05",450.98605,244.97,801.9625,66.04105,32.7975,123.665,52.8234,26.09875,99.76,4.492,2,8,31.0558,13.65,65.10875,7.2986,2.95,15.35125,64.112,29,110,0,0,0,22.04105,0,79.665,"Wyoming"
91,"Wyoming","2020-05-06",445.72595,237.94,801.97375,64.09235,31.44875,124.42,51.27205,25.04875,98.84625,4.456,2,8,29.24845,11.19875,63.7125,6.90565,2.59875,15.255,68.568,32,117.05,0,0,0,20.09235,0,80.42,"Wyoming"
92,"Wyoming","2020-05-07",438.2401,230.44125,817.565,61.8769,29.15,122.10375,49.5111,23.34375,97.60125,4.4,2,8,27.99325,8.74875,59.81375,6.60215,2.2975,14.1525,72.968,36,125,0,0,0,17.8769,0,78.10375,"Wyoming"
93,"Wyoming","2020-05-08",428.36875,218.0275,813.32625,59.40875,26.9475,120.235,47.51685,21.2,95.66375,4.289,2,8,26.2273,7.7475,59.50625,6.19835,1.75,14.25,77.257,38.975,132.025,0,0,0,15.40875,0,76.235,"Wyoming"
94,"Wyoming","2020-05-09",416.8526,206.69875,807.70875,56.9186,24.48875,119.07375,45.52815,19.5475,94.6175,4.193,2,8,24.9711,7.4,59.6,5.87315,1.69875,14.15125,81.45,41,138.025,0,0,0,12.9186,0,75.07375,"Wyoming"
95,"Wyoming","2020-05-10",403.66625,194.54375,806.30375,54.25395,22.145,117.96125,43.4078,17.45,93.26875,4.054,2,8,23.4742,7.09875,55.76375,5.53275,1.55,13.05125,85.504,44,144.075,0,0,0,10.25395,0,73.96125,"Wyoming"
96,"Wyoming","2020-05-11",389.09475,181.07875,789.02125,51.47945,19.94875,115.09125,41.202,15.89625,92.525,3.927,2,8,21.8793,6.6,55.02375,5.16495,1.49875,12.85125,89.431,47,151.075,0,0,0,7.47945,0,71.09125,"Wyoming"
97,"Wyoming","2020-05-12",373.4938,168.345,774.41375,48.68,18.15,111.7025,38.95405,14.4,89.37,3.757,2,8,20.703,6.1,52.76125,4.8794,1.29875,12.20625,93.188,50,159.05,0,0,0,4.68,0,67.7025,"Wyoming"
98,"Wyoming","2020-05-13",357.1308,156.59625,761.71625,45.90465,16.85,108.4525,36.7392,13.5975,86.4725,3.577,2,8,19.20495,6.2,49.0025,4.53945,1.3,11.55,96.765,52,168.05,0,0,0,1.90465,0,64.4525,"Wyoming"
99,"Wyoming","2020-05-14",340.06945,144.985,747.8975,43.22015,15.84875,103.805,34.58305,12.59875,82.69125,3.397,1,7,17.8509,5.79875,46.81125,4.2323,1.2,11.105,100.162,54,174.05,0,0,0,0,0,59.805,"Wyoming"
100,"Wyoming","2020-05-15",322.9039,134.265,735.89125,40.54525,14.695,99.80625,32.4346,11.49875,80.015,3.191,1,7,16.6646,5.35,45.05625,3.93215,1.1,10.60125,103.353,56,180,0,0,0,0,0,55.80625,"Wyoming"
101,"Wyoming","2020-05-16",305.9321,120.55125,716.9,38.01725,12.95,96.375,30.41765,10.25,77.57125,3.035,1,7,15.56045,0,42.86625,3.6817,0,10.2525,106.388,57,186,0,0,0,0,0,52.375,"Wyoming"
102,"Wyoming","2020-05-17",288.7096,107.76125,694.55875,35.52305,10.95,91.6175,28.40935,8.74625,73.50375,2.877,1,7,14.4049,0,41.1275,3.39075,0,9.30125,109.265,58.975,192.025,0,0,0,0,0,47.6175,"Wyoming"
103,"Wyoming","2020-05-18",271.81425,92.86125,662.99875,33.16065,9.3425,86.78,26.5225,7.14875,69.55125,2.682,1,6.02499999999998,13.4557,0,38.405,3.1804,0,9.30625,111.947,61,196.025,0,0,0,0,0,42.78,"Wyoming"
104,"Wyoming","2020-05-19",255.08535,77.78625,637.3925,30.87745,7.44875,81.855,24.69895,5.89875,65.41625,2.52,1,6,12.29725,0,36.22375,2.89415,0,8.8025,114.467,62.975,201.025,0,0,0,0,0,37.855,"Wyoming"
105,"Wyoming","2020-05-20",238.4572,65.24625,604.59875,28.59785,5.44625,77.01125,22.88235,4.2475,61.30125,2.34,1,6,11.09175,0,33.50875,2.60525,0,8.10125,116.807,64,205.05,0,0,0,0,0,33.01125,"Wyoming"
106,"Wyoming","2020-05-21",222.60755,53.8875,580.16,26.4333,3.25,72.91375,21.15515,2.5,57.85875,2.197,1,6,10.13635,0,32.65125,2.3837,0,7.70125,119.004,65.975,209.075,0,0,0,0,0,28.91375,"Wyoming"
107,"Wyoming","2020-05-22",206.91045,45.29,554.74375,24.32615,1.64875,69.47,19.4699,1.34625,55.35125,2.055,1,5.02499999999998,9.05165,0,29.85,2.13645,0,7.1,121.059,66.975,212.1,0,0,0,0,0,25.47,"Wyoming"
108,"Wyoming","2020-05-23",191.97055,37.35,528.0925,22.321,0,66.005,17.8775,0,53.05875,1.91,0,5,8.20555,0,27.5075,1.9363,0,6.5025,122.969,67.975,217.075,0,0,0,0,0,22.005,"Wyoming"
109,"Wyoming","2020-05-24",177.55025,31.7475,498.6925,20.41955,0,62.305,16.35745,0,50.30125,1.774,0,5,7.5319,0,26.5525,1.7881,0,6.0525,124.743,68,222.05,0,0,0,0,0,18.305,"Wyoming"
110,"Wyoming","2020-05-25",163.8517,26.18875,471.79875,18.63785,0,58.80625,14.9355,0,47.265,1.659,0,5,6.83105,0,25.8575,1.61735,0,6.0025,126.402,69,227.025,0,0,0,0,0,14.80625,"Wyoming"
111,"Wyoming","2020-05-26",150.9422,21.235,444.8825,16.93035,0,54.9525,13.5613,0,44.1075,1.517,0,4,6.2581,0,23.2,1.4827,0,5.65,127.919,70,231.025,0,0,0,0,0,10.9525,"Wyoming"
112,"Wyoming","2020-05-27",138.66225,15.63,418.79625,15.38,0,51.25875,12.3175,0,41.05125,1.388,0,4,5.7091,0,22.055,1.3499,0,5.45375,129.307,71,234.05,0,0,0,0,0,7.25874999999999,"Wyoming"
113,"Wyoming","2020-05-28",127.4076,8.8975,398.6625,14.0285,0,48.9525,11.2354,0,39.35125,1.258,0,4,5.3176,0,21.65625,1.2615,0,5.15,130.565,71,238,0,0,0,0,0,4.9525,"Wyoming"
114,"Wyoming","2020-05-29",116.9462,4.49375,376.295,12.78855,0,45.80375,10.2321,0,36.655,1.136,0,4,4.86745,0,18.45375,1.15255,0,4.6,131.701,72,242,0,0,0,0,0,1.80374999999999,"Wyoming"
115,"Wyoming","2020-05-30",107.2363,0,350.4025,11.6953,0,42.35125,9.361,0,34.10375,1.029,0,3.02499999999998,4.4932,0,17.5525,1.04865,0,4.10125,132.73,72,246,0,0,0,0,0,0,"Wyoming"
116,"Wyoming","2020-05-31",98.2468,0,324.86375,10.7346,0,39.55875,8.5805,0,31.81,0.928,0,3,4.1881,0,16.65,0.97975,0,3.95,133.658,72,249,0,0,0,0,0,0,"Wyoming"
117,"Wyoming","2020-06-01",90.02155,0,307.91625,9.875,0,37.7025,7.8956,0,30.2025,0.845,0,3,3.9622,0,16.3525,0.9332,0,3.95,134.503,73,251.025,0,0,0,0,0,0,"Wyoming"
118,"Wyoming","2020-06-02",82.4015,0,289.78125,9.12265,0,35.6525,7.2906,0,28.5625,0.776,0,3,3.6758,0,15.70125,0.86845,0,3.65125,135.279,73,253.05,0,0,0,0,0,0,"Wyoming"
119,"Wyoming","2020-06-03",75.4674,0,271.19,8.43825,0,32.85625,6.73865,0,26.10125,0.713,0,3,3.41015,0,13.65375,0.80185,0,3.20125,135.992,73,257,0,0,0,0,0,0,"Wyoming"
120,"Wyoming","2020-06-04",69.2845,0,252.06375,7.8311,0,30.855,6.25365,0,24.7575,0.659,0,2.02499999999998,3.1728,0,13.30375,0.7478,0,3.15,136.651,73,259.05,0,0,0,0,0,0,"Wyoming"
121,"Wyoming","2020-06-05",63.50015,0,235.305,7.2227,0,27.7125,5.7676,0,22.40125,0.598,0,2,2.7986,0,11.65125,0.65585,0,2.90125,137.249,73,261.05,0,0,0,0,0,0,"Wyoming"
122,"Wyoming","2020-06-06",58.31155,0,218.08,6.6529,0,25.915,5.3173,0,20.705,0.556,0,2,2.49135,0,11.5025,0.5849,0,2.95,137.805,73,262.075,0,0,0,0,0,0,"Wyoming"
123,"Wyoming","2020-06-07",53.5154,0,202.605,6.11865,0,23.9025,4.88955,0,19.2525,0.515,0,2,2.1874,0,10.8025,0.51675,0,2.65,138.32,73,263.1,0,0,0,0,0,0,"Wyoming"
124,"Wyoming","2020-06-08",48.9936,0,186.81625,5.57285,0,21.955,4.45595,0,17.60125,0.484,0,2,1.9036,0,10.4575,0.43715,0,2.50125,138.804,73,265.1,0,0,0,0,0,0,"Wyoming"
125,"Wyoming","2020-06-09",44.7966,0,172.55375,5.0288,0,19.55625,4.0203,0,15.55875,0.458,0,2,1.6848,0,10.30125,0.3907,0,2.45,139.262,73,267.1,0,0,0,0,0,0,"Wyoming"
126,"Wyoming","2020-06-10",40.8371,0,161.18625,4.5041,0,18.4025,3.6015,0,14.80125,0.431,0,2,1.4573,0,10.3525,0.3453,0,2.60125,139.693,73,268.125,0,0,0,0,0,0,"Wyoming"
127,"Wyoming","2020-06-11",37.07485,0,151.3125,3.97765,0,17.50125,3.1857,0,14.35,0.395,0,2,1.1976,0,9.20375,0.27885,0,2.25,140.088,73,270.1,0,0,0,0,0,0,"Wyoming"
128,"Wyoming","2020-06-12",33.4034,0,141.3525,3.4523,0,17.1,2.76485,0,13.7,0.351,0,1,0.9395,0,8.9,0.22295,0,2.05125,140.439,73,272.075,0,0,0,0,0,0,"Wyoming"
129,"Wyoming","2020-06-13",29.9649,0,134.67375,2.97205,0,16.555,2.38285,0,13.3525,0.316,0,1,0.75035,0,8.65375,0.1771,0,2.05125,140.755,73,274.05,0,0,0,0,0,0,"Wyoming"
130,"Wyoming","2020-06-14",26.71335,0,130.00125,2.5258,0,16.05,2.02455,0,12.95,0.277,0,1,0.6074,0,8.25,0.14185,0,1.95125,141.032,73,275.05,0,0,0,0,0,0,"Wyoming"
131,"Wyoming","2020-06-15",23.65885,0,124.10125,2.12555,0,15.9,1.70365,0,12.8,0.24,0,1,0.5012,0,8.05,0.11875,0,2,141.272,73,276.05,0,0,0,0,0,0,"Wyoming"
