location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,41
02,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,0
04,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,52
05,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,17
06,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,292
08,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,61
09,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,136
10,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,25
12,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,130
13,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,81
15,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,0
16,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,1
17,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,331
18,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,89
19,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,47
20,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,11
21,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,35
22,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,62
23,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,6
24,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,191
25,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,104
26,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,63
27,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,97
28,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,39
29,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,22
30,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,0
31,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,38
32,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,21
33,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,8
34,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,163
35,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,18
36,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,404
37,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,100
38,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,4
39,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,98
40,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,16
41,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,7
42,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,118
44,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,26
45,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,28
46,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,4
47,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,28
48,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,166
49,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,13
50,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,0
51,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,184
53,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,29
54,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,3
55,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,66
56,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,2
US,1 day ahead inc hosp,point,,2020-05-24,2020-05-25,3498
01,1 day ahead inc hosp,quantile,0.01,2020-05-24,2020-05-25,26
02,1 day ahead inc hosp,quantile,0.01,2020-05-24,2020-05-25,0
