location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,53
02,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
04,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,61
05,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,19
06,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,374
08,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,61
09,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,86
10,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,18
12,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,133
13,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,121
15,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
16,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,1
17,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,263
18,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,69
19,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,45
20,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,8
21,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,37
22,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,51
23,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,6
24,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,176
25,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,74
26,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,44
27,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,93
28,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,46
29,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,21
30,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
31,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,38
32,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,18
33,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,6
34,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,141
35,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,18
36,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,320
37,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,109
38,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,2
39,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,90
40,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,10
41,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,7
42,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,98
44,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,16
45,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,42
46,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,3
47,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,30
48,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,158
49,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,11
50,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
51,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,205
53,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,35
54,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,4
