location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,87
02,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,1
04,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,342
05,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,56
06,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,646
08,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,35
09,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,26
10,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,9
11,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,5
12,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,595
13,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,204
15,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,1
16,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,8
17,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,88
18,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,48
19,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,36
20,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,13
21,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,42
22,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,96
23,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,3
24,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,69
25,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,21
26,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,36
27,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,45
28,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,58
29,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,37
30,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,0
31,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,18
32,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,48
33,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,2
34,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,45
35,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,18
36,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,137
37,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,180
38,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,1
39,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,94
40,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,52
41,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,32
42,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,65
44,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,8
45,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,148
46,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,3
47,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,53
48,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,552
49,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,33
50,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,0
51,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,96
53,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,60
54,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,2
55,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,49
56,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,1
US,1 day ahead inc hosp,point,,2020-06-25,2020-06-26,4305
01,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,70
02,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
04,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,303
05,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,39
06,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,583
08,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,21
09,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,15
10,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,5
11,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,1
12,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,537
13,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,164
15,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
16,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,2
17,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,66
18,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,36
19,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,25
20,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,6
21,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,29
22,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,75
23,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
24,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,50
25,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,13
26,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,24
27,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,31
28,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,43
29,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,26
30,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
31,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,10
32,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,33
33,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
34,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,33
35,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,10
36,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,114
37,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,154
38,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
39,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,75
40,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,34
41,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,22
42,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,48
44,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,3
45,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,124
46,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
47,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,39
48,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,507
49,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,21
50,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
51,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,77
53,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,44
54,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
55,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,36
56,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,0
US,1 day ahead inc hosp,quantile,0.01,2020-06-25,2020-06-26,4170
01,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,70
02,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
04,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,309
05,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,44
06,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,590
08,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,22
09,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,16
10,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,5
11,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,1
12,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,545
13,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,176
15,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
16,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,4
17,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,67
18,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,36
19,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,27
20,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,6
21,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,31
22,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,80
23,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
24,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,53
25,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,13
26,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,24
27,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,33
28,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,44
29,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,27
30,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
31,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,11
32,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,34
33,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
34,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,35
35,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,11
36,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,120
37,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,159
38,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
39,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,78
40,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,38
41,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,23
42,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,50
44,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,3
45,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,125
46,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,0
47,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,39
48,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,512
49,1 day ahead inc hosp,quantile,0.025,2020-06-25,2020-06-26,23
