location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,55
02,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
04,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,59
05,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,20
06,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,341
08,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,62
09,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,82
10,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,16
12,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,137
13,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,128
15,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
16,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,1
17,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,259
18,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,78
19,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,46
20,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,10
21,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,39
22,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,63
23,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,5
24,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,174
25,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,70
26,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,50
27,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,92
28,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,47
29,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,21
30,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
31,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,41
32,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,18
33,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,5
34,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,143
35,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,20
36,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,317
37,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,105
38,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,3
39,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,94
40,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,10
41,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,7
42,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,97
44,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,19
45,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,32
46,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,3
47,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,30
48,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,160
49,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,14
50,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,0
51,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,205
53,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,37
54,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,4
55,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,86
56,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,1
US,1 day ahead inc hosp,point,,2020-05-31,2020-06-01,3316
01,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,38
02,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
04,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,42
05,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,13
06,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,291
08,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,49
09,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,65
10,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,8
12,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,112
13,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,108
15,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
16,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
17,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,228
18,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,57
19,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,32
20,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,4
21,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,26
22,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,44
23,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,2
24,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,150
25,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,50
26,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,33
27,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,67
28,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,31
29,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,12
30,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
31,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,31
32,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,10
33,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,1
34,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,120
35,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,11
36,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,280
37,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,87
38,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
39,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,73
40,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,4
41,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,2
42,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,80
44,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,9
45,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,19
46,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
47,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,17
48,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,126
49,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,8
50,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
51,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,174
53,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,25
54,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
55,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,66
56,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,0
US,1 day ahead inc hosp,quantile,0.01,2020-05-31,2020-06-01,3189
01,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,43
02,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,0
04,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,42
05,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,13
06,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,310
08,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,50
09,1 day ahead inc hosp,quantile,0.025,2020-05-31,2020-06-01,67
