location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead inc death,point,,2020-05-25,2020-05-30,7659.81
US,1 wk ahead inc death,quantile,0.01,2020-05-25,2020-05-30,1.6983
US,1 wk ahead inc death,quantile,0.025,2020-05-25,2020-05-30,2234.8827
US,1 wk ahead inc death,quantile,0.05,2020-05-25,2020-05-30,4131.861
US,1 wk ahead inc death,quantile,0.1,2020-05-25,2020-05-30,5312.4188
US,1 wk ahead inc death,quantile,0.15,2020-05-25,2020-05-30,5895.6614
US,1 wk ahead inc death,quantile,0.2,2020-05-25,2020-05-30,6129.5913
US,1 wk ahead inc death,quantile,0.25,2020-05-25,2020-05-30,6433.4702
US,1 wk ahead inc death,quantile,0.3,2020-05-25,2020-05-30,6680.1658
US,1 wk ahead inc death,quantile,0.35,2020-05-25,2020-05-30,6931.8598
US,1 wk ahead inc death,quantile,0.4,2020-05-25,2020-05-30,7242.552
US,1 wk ahead inc death,quantile,0.45,2020-05-25,2020-05-30,7568.4961
US,1 wk ahead inc death,quantile,0.5,2020-05-25,2020-05-30,7830.9739
US,1 wk ahead inc death,quantile,0.55,2020-05-25,2020-05-30,8056.8106
US,1 wk ahead inc death,quantile,0.6,2020-05-25,2020-05-30,8310.225
US,1 wk ahead inc death,quantile,0.65,2020-05-25,2020-05-30,8453.3713
US,1 wk ahead inc death,quantile,0.7,2020-05-25,2020-05-30,8768.5874
US,1 wk ahead inc death,quantile,0.75,2020-05-25,2020-05-30,8885.8005
US,1 wk ahead inc death,quantile,0.8,2020-05-25,2020-05-30,9274.5041
US,1 wk ahead inc death,quantile,0.85,2020-05-25,2020-05-30,9712.6414
US,1 wk ahead inc death,quantile,0.9,2020-05-25,2020-05-30,10156.9435
US,1 wk ahead inc death,quantile,0.95,2020-05-25,2020-05-30,10639.7583
US,1 wk ahead inc death,quantile,0.975,2020-05-25,2020-05-30,11529.5887
US,1 wk ahead inc death,quantile,0.99,2020-05-25,2020-05-30,14089.2118
US,1 wk ahead cum death,point,,2020-05-25,2020-05-30,104586.8139
US,1 wk ahead cum death,quantile,0.01,2020-05-25,2020-05-30,96928.6983
US,1 wk ahead cum death,quantile,0.025,2020-05-25,2020-05-30,99161.8827
US,1 wk ahead cum death,quantile,0.05,2020-05-25,2020-05-30,101058.86099999999
US,1 wk ahead cum death,quantile,0.1,2020-05-25,2020-05-30,102239.4188
US,1 wk ahead cum death,quantile,0.15,2020-05-25,2020-05-30,102822.6614
US,1 wk ahead cum death,quantile,0.2,2020-05-25,2020-05-30,103056.5913
US,1 wk ahead cum death,quantile,0.25,2020-05-25,2020-05-30,103360.4702
US,1 wk ahead cum death,quantile,0.3,2020-05-25,2020-05-30,103607.1658
US,1 wk ahead cum death,quantile,0.35,2020-05-25,2020-05-30,103858.8598
US,1 wk ahead cum death,quantile,0.4,2020-05-25,2020-05-30,104169.552
US,1 wk ahead cum death,quantile,0.45,2020-05-25,2020-05-30,104495.4961
US,1 wk ahead cum death,quantile,0.5,2020-05-25,2020-05-30,104757.9739
US,1 wk ahead cum death,quantile,0.55,2020-05-25,2020-05-30,104983.8106
US,1 wk ahead cum death,quantile,0.6,2020-05-25,2020-05-30,105237.225
US,1 wk ahead cum death,quantile,0.65,2020-05-25,2020-05-30,105380.3713
US,1 wk ahead cum death,quantile,0.7,2020-05-25,2020-05-30,105695.5874
US,1 wk ahead cum death,quantile,0.75,2020-05-25,2020-05-30,105812.8005
US,1 wk ahead cum death,quantile,0.8,2020-05-25,2020-05-30,106201.5041
US,1 wk ahead cum death,quantile,0.85,2020-05-25,2020-05-30,106639.6414
US,1 wk ahead cum death,quantile,0.9,2020-05-25,2020-05-30,107083.9435
US,1 wk ahead cum death,quantile,0.95,2020-05-25,2020-05-30,107566.7583
US,1 wk ahead cum death,quantile,0.975,2020-05-25,2020-05-30,108456.5887
US,1 wk ahead cum death,quantile,0.99,2020-05-25,2020-05-30,111016.2118
US,2 wk ahead inc death,point,,2020-05-25,2020-06-06,6374.53
US,2 wk ahead inc death,quantile,0.01,2020-05-25,2020-06-06,1.5586
US,2 wk ahead inc death,quantile,0.025,2020-05-25,2020-06-06,1.6688
