,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,point,,2020-05-11,2020-05-16,10002.15
1,US,1 wk ahead inc death,quantile,0.01,2020-05-11,2020-05-16,5503.0056
2,US,1 wk ahead inc death,quantile,0.025,2020-05-11,2020-05-16,6261.0839
3,US,1 wk ahead inc death,quantile,0.05,2020-05-11,2020-05-16,7186.7042
4,US,1 wk ahead inc death,quantile,0.1,2020-05-11,2020-05-16,7554.2969
5,US,1 wk ahead inc death,quantile,0.15,2020-05-11,2020-05-16,7992.0469
6,US,1 wk ahead inc death,quantile,0.2,2020-05-11,2020-05-16,8236.3557
7,US,1 wk ahead inc death,quantile,0.25,2020-05-11,2020-05-16,8409.6853
8,US,1 wk ahead inc death,quantile,0.3,2020-05-11,2020-05-16,8757.0493
9,US,1 wk ahead inc death,quantile,0.35,2020-05-11,2020-05-16,8924.0121
10,US,1 wk ahead inc death,quantile,0.4,2020-05-11,2020-05-16,9111.6008
11,US,1 wk ahead inc death,quantile,0.45,2020-05-11,2020-05-16,9378.4554
12,US,1 wk ahead inc death,quantile,0.5,2020-05-11,2020-05-16,9611.2759
13,US,1 wk ahead inc death,quantile,0.55,2020-05-11,2020-05-16,9992.5749
14,US,1 wk ahead inc death,quantile,0.6,2020-05-11,2020-05-16,10288.0504
15,US,1 wk ahead inc death,quantile,0.65,2020-05-11,2020-05-16,10785.2278
16,US,1 wk ahead inc death,quantile,0.7,2020-05-11,2020-05-16,11270.3328
17,US,1 wk ahead inc death,quantile,0.75,2020-05-11,2020-05-16,11459.605
18,US,1 wk ahead inc death,quantile,0.8,2020-05-11,2020-05-16,11677.6385
19,US,1 wk ahead inc death,quantile,0.85,2020-05-11,2020-05-16,12167.8019
20,US,1 wk ahead inc death,quantile,0.9,2020-05-11,2020-05-16,12700.6534
21,US,1 wk ahead inc death,quantile,0.95,2020-05-11,2020-05-16,13535.0655
22,US,1 wk ahead inc death,quantile,0.975,2020-05-11,2020-05-16,13897.1242
23,US,1 wk ahead inc death,quantile,0.99,2020-05-11,2020-05-16,15750.0923
24,US,1 wk ahead cum death,point,,2020-05-11,2020-05-16,88658.1452
25,US,1 wk ahead cum death,quantile,0.01,2020-05-11,2020-05-16,84159.0056
26,US,1 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-16,84917.0839
27,US,1 wk ahead cum death,quantile,0.05,2020-05-11,2020-05-16,85842.7042
28,US,1 wk ahead cum death,quantile,0.1,2020-05-11,2020-05-16,86210.2969
29,US,1 wk ahead cum death,quantile,0.15,2020-05-11,2020-05-16,86648.0469
30,US,1 wk ahead cum death,quantile,0.2,2020-05-11,2020-05-16,86892.3557
31,US,1 wk ahead cum death,quantile,0.25,2020-05-11,2020-05-16,87065.6853
32,US,1 wk ahead cum death,quantile,0.3,2020-05-11,2020-05-16,87413.0493
33,US,1 wk ahead cum death,quantile,0.35,2020-05-11,2020-05-16,87580.0121
34,US,1 wk ahead cum death,quantile,0.4,2020-05-11,2020-05-16,87767.6008
35,US,1 wk ahead cum death,quantile,0.45,2020-05-11,2020-05-16,88034.4554
36,US,1 wk ahead cum death,quantile,0.5,2020-05-11,2020-05-16,88267.2759
37,US,1 wk ahead cum death,quantile,0.55,2020-05-11,2020-05-16,88648.5749
38,US,1 wk ahead cum death,quantile,0.6,2020-05-11,2020-05-16,88944.0504
39,US,1 wk ahead cum death,quantile,0.65,2020-05-11,2020-05-16,89441.2278
40,US,1 wk ahead cum death,quantile,0.7,2020-05-11,2020-05-16,89926.3328
41,US,1 wk ahead cum death,quantile,0.75,2020-05-11,2020-05-16,90115.605
42,US,1 wk ahead cum death,quantile,0.8,2020-05-11,2020-05-16,90333.6385
43,US,1 wk ahead cum death,quantile,0.85,2020-05-11,2020-05-16,90823.8019
44,US,1 wk ahead cum death,quantile,0.9,2020-05-11,2020-05-16,91356.6534
45,US,1 wk ahead cum death,quantile,0.95,2020-05-11,2020-05-16,92191.0655
46,US,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,92553.1242
47,US,1 wk ahead cum death,quantile,0.99,2020-05-11,2020-05-16,94406.0923
48,US,2 wk ahead inc death,point,,2020-05-11,2020-05-23,8615.86
49,US,2 wk ahead inc death,quantile,0.01,2020-05-11,2020-05-23,1316.5714
50,US,2 wk ahead inc death,quantile,0.025,2020-05-11,2020-05-23,2010.1675
51,US,2 wk ahead inc death,quantile,0.05,2020-05-11,2020-05-23,2944.1377
52,US,2 wk ahead inc death,quantile,0.1,2020-05-11,2020-05-23,4017.6266
53,US,2 wk ahead inc death,quantile,0.15,2020-05-11,2020-05-23,4753.6255
54,US,2 wk ahead inc death,quantile,0.2,2020-05-11,2020-05-23,5589.8668
