,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,point,,2020-05-04,2020-05-09,16724.92
1,US,1 wk ahead inc death,quantile,0.01,2020-05-04,2020-05-09,3043.6121
2,US,1 wk ahead inc death,quantile,0.025,2020-05-04,2020-05-09,4151.8388
3,US,1 wk ahead inc death,quantile,0.05,2020-05-04,2020-05-09,4911.905
4,US,1 wk ahead inc death,quantile,0.1,2020-05-04,2020-05-09,5478.257
5,US,1 wk ahead inc death,quantile,0.15,2020-05-04,2020-05-09,8589.4587
6,US,1 wk ahead inc death,quantile,0.2,2020-05-04,2020-05-09,9365.6871
7,US,1 wk ahead inc death,quantile,0.25,2020-05-04,2020-05-09,9671.0022
8,US,1 wk ahead inc death,quantile,0.3,2020-05-04,2020-05-09,10745.5116
9,US,1 wk ahead inc death,quantile,0.35,2020-05-04,2020-05-09,12980.5313
10,US,1 wk ahead inc death,quantile,0.4,2020-05-04,2020-05-09,14848.9463
11,US,1 wk ahead inc death,quantile,0.45,2020-05-04,2020-05-09,15770.8216
12,US,1 wk ahead inc death,quantile,0.5,2020-05-04,2020-05-09,15940.1631
13,US,1 wk ahead inc death,quantile,0.55,2020-05-04,2020-05-09,17000.0134
14,US,1 wk ahead inc death,quantile,0.6,2020-05-04,2020-05-09,18018.5723
15,US,1 wk ahead inc death,quantile,0.65,2020-05-04,2020-05-09,18329.6113
16,US,1 wk ahead inc death,quantile,0.7,2020-05-04,2020-05-09,19598.8025
17,US,1 wk ahead inc death,quantile,0.75,2020-05-04,2020-05-09,21240.2593
18,US,1 wk ahead inc death,quantile,0.8,2020-05-04,2020-05-09,23181.8469
19,US,1 wk ahead inc death,quantile,0.85,2020-05-04,2020-05-09,27738.3044
20,US,1 wk ahead inc death,quantile,0.9,2020-05-04,2020-05-09,29918.3139
21,US,1 wk ahead inc death,quantile,0.95,2020-05-04,2020-05-09,31009.1052
22,US,1 wk ahead inc death,quantile,0.975,2020-05-04,2020-05-09,33199.5657
23,US,1 wk ahead inc death,quantile,0.99,2020-05-04,2020-05-09,34414.7684
24,US,1 wk ahead cum death,point,,2020-05-04,2020-05-09,78592.9174
25,US,1 wk ahead cum death,quantile,0.01,2020-05-04,2020-05-09,64911.6121
26,US,1 wk ahead cum death,quantile,0.025,2020-05-04,2020-05-09,66019.8388
27,US,1 wk ahead cum death,quantile,0.05,2020-05-04,2020-05-09,66779.905
28,US,1 wk ahead cum death,quantile,0.1,2020-05-04,2020-05-09,67346.257
29,US,1 wk ahead cum death,quantile,0.15,2020-05-04,2020-05-09,70457.4587
