,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
336,336,US,1 wk ahead inc death,quantile,0.01,2020-04-16,2020-04-25,8004.918283385079
337,337,US,1 wk ahead inc death,quantile,0.025,2020-04-16,2020-04-25,8554.657380799912
338,338,US,1 wk ahead inc death,quantile,0.05,2020-04-16,2020-04-25,9004.280619054052
339,339,US,1 wk ahead inc death,quantile,0.1,2020-04-16,2020-04-25,9725.679699726685
340,340,US,1 wk ahead inc death,quantile,0.15,2020-04-16,2020-04-25,10243.1918159357
341,341,US,1 wk ahead inc death,quantile,0.2,2020-04-16,2020-04-25,10655.973959809184
342,342,US,1 wk ahead inc death,quantile,0.25,2020-04-16,2020-04-25,11062.978201782971
343,343,US,1 wk ahead inc death,quantile,0.3,2020-04-16,2020-04-25,11410.458947623209
344,344,US,1 wk ahead inc death,quantile,0.35,2020-04-16,2020-04-25,11721.504221223697
345,345,US,1 wk ahead inc death,quantile,0.4,2020-04-16,2020-04-25,12048.299789401924
346,346,US,1 wk ahead inc death,quantile,0.45,2020-04-16,2020-04-25,12390.967920762405
347,347,US,1 wk ahead inc death,quantile,0.5,2020-04-16,2020-04-25,12710.021486970118
348,348,US,1 wk ahead inc death,quantile,0.55,2020-04-16,2020-04-25,13050.56420106561
349,349,US,1 wk ahead inc death,quantile,0.6,2020-04-16,2020-04-25,13431.936311866602
350,350,US,1 wk ahead inc death,quantile,0.65,2020-04-16,2020-04-25,13757.325827383997
351,351,US,1 wk ahead inc death,quantile,0.7,2020-04-16,2020-04-25,14174.74090345201
352,352,US,1 wk ahead inc death,quantile,0.75,2020-04-16,2020-04-25,14623.54242986139
353,353,US,1 wk ahead inc death,quantile,0.8,2020-04-16,2020-04-25,15184.605917619268
354,354,US,1 wk ahead inc death,quantile,0.85,2020-04-16,2020-04-25,15953.010903685381
355,355,US,1 wk ahead inc death,quantile,0.9,2020-04-16,2020-04-25,16884.703964352546
356,356,US,1 wk ahead inc death,quantile,0.95,2020-04-16,2020-04-25,18130.143710447108
357,357,US,1 wk ahead inc death,quantile,0.975,2020-04-16,2020-04-25,19513.44112985476
358,358,US,1 wk ahead inc death,quantile,0.99,2020-04-16,2020-04-25,20747.954244588447
359,359,US,1 wk ahead inc death,point,,2020-04-16,2020-04-25,13032.553650553953
360,360,US,1 wk ahead cum death,quantile,0.01,2020-04-16,2020-04-25,43937.84887445146
361,361,US,1 wk ahead cum death,quantile,0.025,2020-04-16,2020-04-25,44640.23007227675
362,362,US,1 wk ahead cum death,quantile,0.05,2020-04-16,2020-04-25,45196.84219501566
363,363,US,1 wk ahead cum death,quantile,0.1,2020-04-16,2020-04-25,46094.7441930824
364,364,US,1 wk ahead cum death,quantile,0.15,2020-04-16,2020-04-25,46706.074795597786
365,365,US,1 wk ahead cum death,quantile,0.2,2020-04-16,2020-04-25,47208.61851920742
366,366,US,1 wk ahead cum death,quantile,0.25,2020-04-16,2020-04-25,47725.12953296628
367,367,US,1 wk ahead cum death,quantile,0.3,2020-04-16,2020-04-25,48147.464181182804
368,368,US,1 wk ahead cum death,quantile,0.35,2020-04-16,2020-04-25,48506.181567829066
369,369,US,1 wk ahead cum death,quantile,0.4,2020-04-16,2020-04-25,48895.946814936244
370,370,US,1 wk ahead cum death,quantile,0.45,2020-04-16,2020-04-25,49326.36605568021
371,371,US,1 wk ahead cum death,quantile,0.5,2020-04-16,2020-04-25,49740.00766370831
372,372,US,1 wk ahead cum death,quantile,0.55,2020-04-16,2020-04-25,50125.75976313163
373,373,US,1 wk ahead cum death,quantile,0.6,2020-04-16,2020-04-25,50570.21105419441
374,374,US,1 wk ahead cum death,quantile,0.65,2020-04-16,2020-04-25,50951.42631048513
375,375,US,1 wk ahead cum death,quantile,0.7,2020-04-16,2020-04-25,51450.9975144371
376,376,US,1 wk ahead cum death,quantile,0.75,2020-04-16,2020-04-25,52008.14778514253
377,377,US,1 wk ahead cum death,quantile,0.8,2020-04-16,2020-04-25,52683.77970030504
378,378,US,1 wk ahead cum death,quantile,0.85,2020-04-16,2020-04-25,53553.79187644715
379,379,US,1 wk ahead cum death,quantile,0.9,2020-04-16,2020-04-25,54624.83372967698
380,380,US,1 wk ahead cum death,quantile,0.95,2020-04-16,2020-04-25,56087.6214515467
381,381,US,1 wk ahead cum death,quantile,0.975,2020-04-16,2020-04-25,57659.00649899633
382,382,US,1 wk ahead cum death,quantile,0.99,2020-04-16,2020-04-25,59092.97458580796
383,383,US,1 wk ahead cum death,point,,2020-04-16,2020-04-25,50063.50718246424
384,384,US,2 wk ahead inc death,quantile,0.01,2020-04-16,2020-05-02,4661.91101127372
385,385,US,2 wk ahead inc death,quantile,0.025,2020-04-16,2020-05-02,5033.072501697778
386,386,US,2 wk ahead inc death,quantile,0.05,2020-04-16,2020-05-02,5553.551540389004
387,387,US,2 wk ahead inc death,quantile,0.1,2020-04-16,2020-05-02,6276.790592674825
