target,location,location_name,type,quantile,value
2 day ahead inc,US,US,quantile,0.3,1731.0329955547254
2 day ahead inc,US,US,quantile,0.35,1779.0662040386874
2 day ahead inc,US,US,quantile,0.4,1811.2701106330755
2 day ahead inc,US,US,quantile,0.45,1831.9412919491394
2 day ahead inc,US,US,quantile,0.5,1859.9022849812063
2 day ahead inc,US,US,quantile,0.55,1885.1785126789246
2 day ahead inc,US,US,quantile,0.6,1937.3600767669463
2 day ahead inc,US,US,quantile,0.65,1965.2688745302505
2 day ahead inc,US,US,quantile,0.7,1999.4449349160614
2 day ahead inc,US,US,quantile,0.75,2031.1802431177844
2 day ahead inc,US,US,quantile,0.8,2102.952025952728
2 day ahead inc,US,US,quantile,0.85,2146.4606791871506
2 day ahead inc,US,US,quantile,0.9,2208.716112608124
2 day ahead inc,US,US,quantile,0.95,2334.3602244690965
2 day ahead inc,US,US,quantile,0.975,2443.491265481532
2 day ahead inc,US,US,quantile,0.99,2528.9901859974602
2 day ahead inc,US,US,point,NA,1876.4583209167386
2 day ahead cum,US,US,quantile,0.01,26357.119882812403
2 day ahead cum,US,US,quantile,0.025,26459.175959003143
2 day ahead cum,US,US,quantile,0.05,26544.48590175226
2 day ahead cum,US,US,quantile,0.1,26695.802522493927
2 day ahead cum,US,US,quantile,0.15,26793.66212284845
2 day ahead cum,US,US,quantile,0.2,26890.98241229728
2 day ahead cum,US,US,quantile,0.25,26955.75792534141
2 day ahead cum,US,US,quantile,0.3,27034.65867240398
2 day ahead cum,US,US,quantile,0.35,27098.66292563814
2 day ahead cum,US,US,quantile,0.4,27181.26914140798
2 day ahead cum,US,US,quantile,0.45,27235.416005219613
2 day ahead cum,US,US,quantile,0.5,27295.031892987085
2 day ahead cum,US,US,quantile,0.55,27330.267219061152
2 day ahead cum,US,US,quantile,0.6,27416.939260774296
2 day ahead cum,US,US,quantile,0.65,27483.06841485007
2 day ahead cum,US,US,quantile,0.7,27556.435493604058
2 day ahead cum,US,US,quantile,0.75,27611.84772490774
2 day ahead cum,US,US,quantile,0.8,27728.862727950567
2 day ahead cum,US,US,quantile,0.85,27818.07922962288
2 day ahead cum,US,US,quantile,0.9,27919.43718254296
2 day ahead cum,US,US,quantile,0.95,28132.746467573124
2 day ahead cum,US,US,quantile,0.975,28330.254051585263
2 day ahead cum,US,US,quantile,0.99,28503.722493190897
2 day ahead cum,US,US,point,NA,27307.40270386342
3 day ahead inc,US,US,quantile,0.01,1321.0897610246652
3 day ahead inc,US,US,quantile,0.025,1351.423654024342
3 day ahead inc,US,US,quantile,0.05,1389.6660905631632
3 day ahead inc,US,US,quantile,0.1,1490.6453160660947
3 day ahead inc,US,US,quantile,0.15,1526.0824942624595
3 day ahead inc,US,US,quantile,0.2,1601.7356641762867
3 day ahead inc,US,US,quantile,0.25,1635.1390871539356
3 day ahead inc,US,US,quantile,0.3,1676.8094602404578
3 day ahead inc,US,US,quantile,0.35,1724.9240251677788
3 day ahead inc,US,US,quantile,0.4,1757.9041253868984
3 day ahead inc,US,US,quantile,0.45,1781.2207802669989
3 day ahead inc,US,US,quantile,0.5,1807.805159650576
3 day ahead inc,US,US,quantile,0.55,1853.9843295821345
3 day ahead inc,US,US,quantile,0.6,1877.9324878537216
3 day ahead inc,US,US,quantile,0.65,1922.757524561619
3 day ahead inc,US,US,quantile,0.7,1980.0362895336905
3 day ahead inc,US,US,quantile,0.75,2010.3616735568733
3 day ahead inc,US,US,quantile,0.8,2072.0305760432184
3 day ahead inc,US,US,quantile,0.85,2143.996816466452
3 day ahead inc,US,US,quantile,0.9,2212.5068929372683
3 day ahead inc,US,US,quantile,0.95,2360.33977332328
3 day ahead inc,US,US,quantile,0.975,2492.967524370643
3 day ahead inc,US,US,quantile,0.99,2600.087232240477
3 day ahead inc,US,US,point,NA,1839.6036220088386
3 day ahead cum,US,US,quantile,0.01,27678.209643837065
3 day ahead cum,US,US,quantile,0.025,27810.59961302749
3 day ahead cum,US,US,quantile,0.05,27934.151992315426
3 day ahead cum,US,US,quantile,0.1,28186.44783856002
3 day ahead cum,US,US,quantile,0.15,28319.74461711091
3 day ahead cum,US,US,quantile,0.2,28492.718076473568
3 day ahead cum,US,US,quantile,0.25,28590.897012495352
3 day ahead cum,US,US,quantile,0.3,28711.468132644437
3 day ahead cum,US,US,quantile,0.35,28823.58695080592
3 day ahead cum,US,US,quantile,0.4,28939.173266794878
3 day ahead cum,US,US,quantile,0.45,29016.63678548661
3 day ahead cum,US,US,quantile,0.5,29102.83705263766
3 day ahead cum,US,US,quantile,0.55,29184.251548643282
3 day ahead cum,US,US,quantile,0.6,29294.87174862801
3 day ahead cum,US,US,quantile,0.65,29405.82593941169
3 day ahead cum,US,US,quantile,0.7,29536.47178313775
3 day ahead cum,US,US,quantile,0.75,29622.209398464613
3 day ahead cum,US,US,quantile,0.8,29800.893303993784
3 day ahead cum,US,US,quantile,0.85,29962.076046089333
3 day ahead cum,US,US,quantile,0.9,30131.94407548023
3 day ahead cum,US,US,quantile,0.95,30493.086240896402
3 day ahead cum,US,US,quantile,0.975,30823.221575955897
3 day ahead cum,US,US,quantile,0.99,31103.809725431376
3 day ahead cum,US,US,point,NA,29147.006325872262
4 day ahead inc,US,US,quantile,0.01,1244.8951157904953
4 day ahead inc,US,US,quantile,0.025,1260.3978346217673
4 day ahead inc,US,US,quantile,0.05,1322.1485573672576
4 day ahead inc,US,US,quantile,0.1,1406.9699881988906
4 day ahead inc,US,US,quantile,0.15,1456.7677898606753
4 day ahead inc,US,US,quantile,0.2,1529.4379758926175
4 day ahead inc,US,US,quantile,0.25,1572.9580125864475
4 day ahead inc,US,US,quantile,0.3,1612.4696803352151
4 day ahead inc,US,US,quantile,0.35,1660.6872901262564
4 day ahead inc,US,US,quantile,0.4,1695.037841237758
4 day ahead inc,US,US,quantile,0.45,1721.393770475452
4 day ahead inc,US,US,quantile,0.5,1757.8041375726993
4 day ahead inc,US,US,quantile,0.55,1798.53469855078
4 day ahead inc,US,US,quantile,0.6,1828.7751214224747
4 day ahead inc,US,US,quantile,0.65,1870.2522638706228
4 day ahead inc,US,US,quantile,0.7,1937.241123930937
4 day ahead inc,US,US,quantile,0.75,1979.710898720019
4 day ahead inc,US,US,quantile,0.8,2041.7489992683013
4 day ahead inc,US,US,quantile,0.85,2125.830813904064
4 day ahead inc,US,US,quantile,0.9,2188.1806317410674
4 day ahead inc,US,US,quantile,0.95,2390.6793594269484
4 day ahead inc,US,US,quantile,0.975,2572.131830374835
4 day ahead inc,US,US,quantile,0.99,2693.684461230779
4 day ahead inc,US,US,point,NA,1793.9800927235458
4 day ahead cum,US,US,quantile,0.01,28923.104759627564
4 day ahead cum,US,US,quantile,0.025,29070.997447649253
4 day ahead cum,US,US,quantile,0.05,29256.300549682685
4 day ahead cum,US,US,quantile,0.1,29593.417826758912
4 day ahead cum,US,US,quantile,0.15,29776.512406971582
4 day ahead cum,US,US,quantile,0.2,30022.156052366183
4 day ahead cum,US,US,quantile,0.25,30163.8550250818
4 day ahead cum,US,US,quantile,0.3,30323.937812979653
4 day ahead cum,US,US,quantile,0.35,30484.274240932173
4 day ahead cum,US,US,quantile,0.4,30634.211108032643
4 day ahead cum,US,US,quantile,0.45,30738.03055596206
4 day ahead cum,US,US,quantile,0.5,30860.64119021036
4 day ahead cum,US,US,quantile,0.55,30982.78624719406
4 day ahead cum,US,US,quantile,0.6,31123.64687005049
4 day ahead cum,US,US,quantile,0.65,31276.078203282315
4 day ahead cum,US,US,quantile,0.7,31473.712907068686
4 day ahead cum,US,US,quantile,0.75,31601.920297184635
4 day ahead cum,US,US,quantile,0.8,31842.642303262084
4 day ahead cum,US,US,quantile,0.85,32087.9068599934
4 day ahead cum,US,US,quantile,0.9,32320.124707221294
4 day ahead cum,US,US,quantile,0.95,32883.76560032335
4 day ahead cum,US,US,quantile,0.975,33395.35340633073
4 day ahead cum,US,US,quantile,0.99,33797.49418666215
4 day ahead cum,US,US,point,NA,30940.986418595807
5 day ahead inc,US,US,quantile,0.01,1166.2547624188276
5 day ahead inc,US,US,quantile,0.025,1188.0145104210212
5 day ahead inc,US,US,quantile,0.05,1234.7263315325806
5 day ahead inc,US,US,quantile,0.1,1333.018948598113
5 day ahead inc,US,US,quantile,0.15,1392.7639085410337
5 day ahead inc,US,US,quantile,0.2,1466.661449677051
5 day ahead inc,US,US,quantile,0.25,1499.537406506174
5 day ahead inc,US,US,quantile,0.3,1536.8109914748807
5 day ahead inc,US,US,quantile,0.35,1587.6825913210098
5 day ahead inc,US,US,quantile,0.4,1618.7846351945059
5 day ahead inc,US,US,quantile,0.45,1660.0057588964096
5 day ahead inc,US,US,quantile,0.5,1703.65375612637
5 day ahead inc,US,US,quantile,0.55,1744.6123121359913
5 day ahead inc,US,US,quantile,0.6,1777.289969713927
5 day ahead inc,US,US,quantile,0.65,1813.8562371037951
5 day ahead inc,US,US,quantile,0.7,1893.944490316748
5 day ahead inc,US,US,quantile,0.75,1934.267979563933
5 day ahead inc,US,US,quantile,0.8,1988.2546898963813
5 day ahead inc,US,US,quantile,0.85,2086.843851435746
5 day ahead inc,US,US,quantile,0.9,2162.9068877241198
5 day ahead inc,US,US,quantile,0.95,2395.887638758423
5 day ahead inc,US,US,quantile,0.975,2609.9394597573387
5 day ahead inc,US,US,quantile,0.99,2782.2478213397912
5 day ahead inc,US,US,point,NA,1741.9675678235976
5 day ahead cum,US,US,quantile,0.01,30089.359522046387
5 day ahead cum,US,US,quantile,0.025,30259.011958070278
5 day ahead cum,US,US,quantile,0.05,30491.026881215264
5 day ahead cum,US,US,quantile,0.1,30926.436775357026
5 day ahead cum,US,US,quantile,0.15,31169.276315512616
5 day ahead cum,US,US,quantile,0.2,31488.81750204324
5 day ahead cum,US,US,quantile,0.25,31663.392431587974
5 day ahead cum,US,US,quantile,0.3,31860.74880445453
5 day ahead cum,US,US,quantile,0.35,32071.956832253185
5 day ahead cum,US,US,quantile,0.4,32252.99574322714
5 day ahead cum,US,US,quantile,0.45,32398.036314858477
5 day ahead cum,US,US,quantile,0.5,32564.294946336733
5 day ahead cum,US,US,quantile,0.55,32727.398559330053
5 day ahead cum,US,US,quantile,0.6,32900.936839764414
5 day ahead cum,US,US,quantile,0.65,33089.934440386096
5 day ahead cum,US,US,quantile,0.7,33367.65739738544
5 day ahead cum,US,US,quantile,0.75,33536.188276748566
5 day ahead cum,US,US,quantile,0.8,33830.896993158465
5 day ahead cum,US,US,quantile,0.85,34174.75071142914
5 day ahead cum,US,US,quantile,0.9,34483.031594945416
5 day ahead cum,US,US,quantile,0.95,35279.653239081774
5 day ahead cum,US,US,quantile,0.975,36005.292866088064
5 day ahead cum,US,US,quantile,0.99,36579.74200800195
5 day ahead cum,US,US,point,NA,32682.9539864194
6 day ahead inc,US,US,quantile,0.01,1068.493564852078
6 day ahead inc,US,US,quantile,0.025,1096.0832045893112
6 day ahead inc,US,US,quantile,0.05,1163.9171999643665
6 day ahead inc,US,US,quantile,0.1,1251.064495173151
6 day ahead inc,US,US,quantile,0.15,1327.8393150810132
6 day ahead inc,US,US,quantile,0.2,1383.7138822356198
6 day ahead inc,US,US,quantile,0.25,1422.6775098107287
6 day ahead inc,US,US,quantile,0.3,1479.6801583460406
6 day ahead inc,US,US,quantile,0.35,1520.89458280336
6 day ahead inc,US,US,quantile,0.4,1545.9849150357047
6 day ahead inc,US,US,quantile,0.45,1595.3510632896468
6 day ahead inc,US,US,quantile,0.5,1646.2523945034686
6 day ahead inc,US,US,quantile,0.55,1687.9536548979634
6 day ahead inc,US,US,quantile,0.6,1717.6550505092935
6 day ahead inc,US,US,quantile,0.65,1770.7503957239428
6 day ahead inc,US,US,quantile,0.7,1836.704154050384
6 day ahead inc,US,US,quantile,0.75,1881.867656514888
6 day ahead inc,US,US,quantile,0.8,1948.9110914280482
6 day ahead inc,US,US,quantile,0.85,2049.2326502944697
6 day ahead inc,US,US,quantile,0.9,2135.8693239278123
6 day ahead inc,US,US,quantile,0.95,2388.685637728899
6 day ahead inc,US,US,quantile,0.975,2624.8451432202874
6 day ahead inc,US,US,quantile,0.99,2813.3000500132066
6 day ahead inc,US,US,point,NA,1685.6115845934344
6 day ahead cum,US,US,quantile,0.01,31157.853086898464
6 day ahead cum,US,US,quantile,0.025,31355.095162659585
6 day ahead cum,US,US,quantile,0.05,31654.94408117963
6 day ahead cum,US,US,quantile,0.1,32177.50127053017
6 day ahead cum,US,US,quantile,0.15,32497.11563059363
6 day ahead cum,US,US,quantile,0.2,32872.531384278846
6 day ahead cum,US,US,quantile,0.25,33086.0699413987
6 day ahead cum,US,US,quantile,0.3,33340.428962800564
6 day ahead cum,US,US,quantile,0.35,33592.851415056546
6 day ahead cum,US,US,quantile,0.4,33798.980658262844
6 day ahead cum,US,US,quantile,0.45,33993.38737814812
6 day ahead cum,US,US,quantile,0.5,34210.5473408402
6 day ahead cum,US,US,quantile,0.55,34415.35221422802
6 day ahead cum,US,US,quantile,0.6,34618.59189027371
6 day ahead cum,US,US,quantile,0.65,34860.68483611005
6 day ahead cum,US,US,quantile,0.7,35204.36155143582
6 day ahead cum,US,US,quantile,0.75,35418.05593326346
6 day ahead cum,US,US,quantile,0.8,35779.80808458651
6 day ahead cum,US,US,quantile,0.85,36223.98336172362
6 day ahead cum,US,US,quantile,0.9,36618.90091887323
6 day ahead cum,US,US,quantile,0.95,37668.33887681067
6 day ahead cum,US,US,quantile,0.975,38630.138009308364
6 day ahead cum,US,US,quantile,0.99,39393.04205801516
6 day ahead cum,US,US,point,NA,34368.565571012834
7 day ahead inc,US,US,quantile,0.01,990.1946792227147
7 day ahead inc,US,US,quantile,0.025,1023.9363899809996
7 day ahead inc,US,US,quantile,0.05,1090.1896700779291
7 day ahead inc,US,US,quantile,0.1,1164.355229666092
7 day ahead inc,US,US,quantile,0.15,1252.162977721249
7 day ahead inc,US,US,quantile,0.2,1309.9272572855696
7 day ahead inc,US,US,quantile,0.25,1361.0411798540244
7 day ahead inc,US,US,quantile,0.3,1403.623539075292
7 day ahead inc,US,US,quantile,0.35,1441.8365907471768
7 day ahead inc,US,US,quantile,0.4,1468.819679701886
7 day ahead inc,US,US,quantile,0.45,1533.5317684234408
7 day ahead inc,US,US,quantile,0.5,1573.5194893443133
7 day ahead inc,US,US,quantile,0.55,1627.2026075906979
7 day ahead inc,US,US,quantile,0.6,1658.0808093555438
7 day ahead inc,US,US,quantile,0.65,1721.8801489624893
7 day ahead inc,US,US,quantile,0.7,1764.7588056510258
7 day ahead inc,US,US,quantile,0.75,1827.1469519951127
7 day ahead inc,US,US,quantile,0.8,1904.0081124558108
7 day ahead inc,US,US,quantile,0.85,2024.7439392159754
7 day ahead inc,US,US,quantile,0.9,2111.2169740750255
7 day ahead inc,US,US,quantile,0.95,2375.934336802897
7 day ahead inc,US,US,quantile,0.975,2630.506764715041
7 day ahead inc,US,US,quantile,0.99,2866.98251074986
7 day ahead inc,US,US,point,NA,1626.5871036163726
7 day ahead cum,US,US,quantile,0.01,32148.047766121177
7 day ahead cum,US,US,quantile,0.025,32379.031552640587
7 day ahead cum,US,US,quantile,0.05,32745.133751257563
7 day ahead cum,US,US,quantile,0.1,33341.85650019627
7 day ahead cum,US,US,quantile,0.15,33749.27860831488
7 day ahead cum,US,US,quantile,0.2,34182.45864156442
7 day ahead cum,US,US,quantile,0.25,34447.111121252725
7 day ahead cum,US,US,quantile,0.3,34744.05250187586
7 day ahead cum,US,US,quantile,0.35,35034.68800580372
7 day ahead cum,US,US,quantile,0.4,35267.800337964734
7 day ahead cum,US,US,quantile,0.45,35526.91914657156
7 day ahead cum,US,US,quantile,0.5,35784.066830184514
7 day ahead cum,US,US,quantile,0.55,36042.55482181872
7 day ahead cum,US,US,quantile,0.6,36276.672699629264
7 day ahead cum,US,US,quantile,0.65,36582.56498507254
7 day ahead cum,US,US,quantile,0.7,36969.120357086846
7 day ahead cum,US,US,quantile,0.75,37245.20288525856
7 day ahead cum,US,US,quantile,0.8,37683.81619704232
7 day ahead cum,US,US,quantile,0.85,38248.72730093959
7 day ahead cum,US,US,quantile,0.9,38730.117892948256
7 day ahead cum,US,US,quantile,0.95,40044.27321361357
7 day ahead cum,US,US,quantile,0.975,41260.6447740234
7 day ahead cum,US,US,quantile,0.99,42260.02456876502
7 day ahead cum,US,US,point,NA,35995.152674629215
1 wk ahead inc,US,US,quantile,0.01,9559.387219013914
1 wk ahead inc,US,US,quantile,0.025,9874.031995500056
1 wk ahead inc,US,US,quantile,0.05,10221.490392411735
1 wk ahead inc,US,US,quantile,0.1,10740.707678624123
1 wk ahead inc,US,US,quantile,0.15,11098.256957982212
1 wk ahead inc,US,US,quantile,0.2,11451.714017862321
1 wk ahead inc,US,US,quantile,0.25,11695.718080293553
1 wk ahead inc,US,US,quantile,0.3,11963.99331289182
1 wk ahead inc,US,US,quantile,0.35,12214.468392991468
1 wk ahead inc,US,US,quantile,0.4,12429.299904067184
1 wk ahead inc,US,US,quantile,0.45,12633.621685129348
1 wk ahead inc,US,US,quantile,0.5,12883.369791018167
1 wk ahead inc,US,US,quantile,0.55,13091.497374812816
1 wk ahead inc,US,US,quantile,0.6,13301.204110171713
1 wk ahead inc,US,US,quantile,0.65,13528.465901518959
1 wk ahead inc,US,US,quantile,0.7,13887.692928634611
1 wk ahead inc,US,US,quantile,0.75,14093.150967691507
1 wk ahead inc,US,US,quantile,0.8,14441.569030551971
1 wk ahead inc,US,US,quantile,0.85,14824.28061604363
1 wk ahead inc,US,US,quantile,0.9,15212.864515449925
1 wk ahead inc,US,US,quantile,0.95,16116.262412640202
1 wk ahead inc,US,US,quantile,0.975,16971.35510171722
1 wk ahead inc,US,US,quantile,0.99,17658.16807200381
1 wk ahead inc,US,US,point,NA,12975.959111649892
1 wk ahead cum,US,US,quantile,0.01,30089.359522046387
1 wk ahead cum,US,US,quantile,0.025,30259.011958070278
1 wk ahead cum,US,US,quantile,0.05,30491.026881215264
1 wk ahead cum,US,US,quantile,0.1,30926.436775357026
1 wk ahead cum,US,US,quantile,0.15,31169.276315512616
1 wk ahead cum,US,US,quantile,0.2,31488.81750204324
1 wk ahead cum,US,US,quantile,0.25,31663.392431587974
1 wk ahead cum,US,US,quantile,0.3,31860.74880445453
1 wk ahead cum,US,US,quantile,0.35,32071.956832253185
1 wk ahead cum,US,US,quantile,0.4,32252.99574322714
1 wk ahead cum,US,US,quantile,0.45,32398.036314858477
1 wk ahead cum,US,US,quantile,0.5,32564.294946336733
1 wk ahead cum,US,US,quantile,0.55,32727.398559330053
1 wk ahead cum,US,US,quantile,0.6,32900.936839764414
1 wk ahead cum,US,US,quantile,0.65,33089.934440386096
1 wk ahead cum,US,US,quantile,0.7,33367.65739738544
1 wk ahead cum,US,US,quantile,0.75,33536.188276748566
1 wk ahead cum,US,US,quantile,0.8,33830.896993158465
1 wk ahead cum,US,US,quantile,0.85,34174.75071142914
1 wk ahead cum,US,US,quantile,0.9,34483.031594945416
1 wk ahead cum,US,US,quantile,0.95,35279.653239081774
1 wk ahead cum,US,US,quantile,0.975,36005.292866088064
1 wk ahead cum,US,US,quantile,0.99,36579.74200800195
1 wk ahead cum,US,US,point,NA,32682.9539864194
2 wk ahead inc,US,US,quantile,0.01,5978.991733182989
2 wk ahead inc,US,US,quantile,0.025,6201.77248694185
2 wk ahead inc,US,US,quantile,0.05,6690.8253693501165
2 wk ahead inc,US,US,quantile,0.1,7245.418154689299
2 wk ahead inc,US,US,quantile,0.15,7752.759575514531
2 wk ahead inc,US,US,quantile,0.2,8157.998593149624
2 wk ahead inc,US,US,quantile,0.25,8475.46372253115
2 wk ahead inc,US,US,quantile,0.3,8786.483145206386
2 wk ahead inc,US,US,quantile,0.35,9106.297321865737
2 wk ahead inc,US,US,quantile,0.4,9414.325670477645
2 wk ahead inc,US,US,quantile,0.45,9825.453861201473
2 wk ahead inc,US,US,quantile,0.5,10157.281270077836
2 wk ahead inc,US,US,quantile,0.55,10497.658866931075
2 wk ahead inc,US,US,quantile,0.6,10786.699614077597
2 wk ahead inc,US,US,quantile,0.65,11203.672553121129
2 wk ahead inc,US,US,quantile,0.7,11581.347376755366
2 wk ahead inc,US,US,quantile,0.75,11940.668736728416
2 wk ahead inc,US,US,quantile,0.8,12471.665627443947
2 wk ahead inc,US,US,quantile,0.85,13275.916244153284
2 wk ahead inc,US,US,quantile,0.9,14031.08420338375
2 wk ahead inc,US,US,quantile,0.95,15967.317299661649
2 wk ahead inc,US,US,quantile,0.975,18328.318454925422
2 wk ahead inc,US,US,quantile,0.99,20446.373075594092
2 wk ahead inc,US,US,point,NA,10543.355202089719
2 wk ahead cum,US,US,quantile,0.01,36068.351255229376
2 wk ahead cum,US,US,quantile,0.025,36460.78444501213
2 wk ahead cum,US,US,quantile,0.05,37181.85225056538
2 wk ahead cum,US,US,quantile,0.1,38171.85493004632
2 wk ahead cum,US,US,quantile,0.15,38922.035891027146
2 wk ahead cum,US,US,quantile,0.2,39646.81609519286
2 wk ahead cum,US,US,quantile,0.25,40138.85615411913
2 wk ahead cum,US,US,quantile,0.3,40647.23194966092
2 wk ahead cum,US,US,quantile,0.35,41178.25415411891
2 wk ahead cum,US,US,quantile,0.4,41667.32141370478
2 wk ahead cum,US,US,quantile,0.45,42223.490176059946
2 wk ahead cum,US,US,quantile,0.5,42721.57621641456
2 wk ahead cum,US,US,quantile,0.55,43225.05742626113
2 wk ahead cum,US,US,quantile,0.6,43687.63645384202
2 wk ahead cum,US,US,quantile,0.65,44293.60699350724
2 wk ahead cum,US,US,quantile,0.7,44949.00477414081
2 wk ahead cum,US,US,quantile,0.75,45476.85701347698
2 wk ahead cum,US,US,quantile,0.8,46302.562620602424
2 wk ahead cum,US,US,quantile,0.85,47450.66695558242
2 wk ahead cum,US,US,quantile,0.9,48514.11579832916
2 wk ahead cum,US,US,quantile,0.95,51246.970538743415
2 wk ahead cum,US,US,quantile,0.975,54333.611321013486
2 wk ahead cum,US,US,quantile,0.99,57026.115083596036
2 wk ahead cum,US,US,point,NA,43226.30918850912
3 wk ahead inc,US,US,quantile,0.01,3360.783418639929
3 wk ahead inc,US,US,quantile,0.025,3557.396259254372
3 wk ahead inc,US,US,quantile,0.05,3942.9036299762956
3 wk ahead inc,US,US,quantile,0.1,4426.346990796565
3 wk ahead inc,US,US,quantile,0.15,4756.432791964131
3 wk ahead inc,US,US,quantile,0.2,5020.974890520914
3 wk ahead inc,US,US,quantile,0.25,5445.691535931512
3 wk ahead inc,US,US,quantile,0.3,5843.955073388371
3 wk ahead inc,US,US,quantile,0.35,6127.2608711263365
3 wk ahead inc,US,US,quantile,0.4,6398.150537644596
3 wk ahead inc,US,US,quantile,0.45,6847.333110990503
3 wk ahead inc,US,US,quantile,0.5,7353.624314967815
3 wk ahead inc,US,US,quantile,0.55,7656.3155325093085
3 wk ahead inc,US,US,quantile,0.6,7943.500534254865
3 wk ahead inc,US,US,quantile,0.65,8334.916247627347
3 wk ahead inc,US,US,quantile,0.7,9133.876387576513
3 wk ahead inc,US,US,quantile,0.75,9598.528562574142
3 wk ahead inc,US,US,quantile,0.8,9931.38792141425
3 wk ahead inc,US,US,quantile,0.85,10404.15997962803
3 wk ahead inc,US,US,quantile,0.9,11868.808498276143
3 wk ahead inc,US,US,quantile,0.95,13161.973426688768
3 wk ahead inc,US,US,quantile,0.975,17034.44273018072
3 wk ahead inc,US,US,quantile,0.99,20473.506454602513
3 wk ahead inc,US,US,point,NA,7834.178400340233
3 wk ahead cum,US,US,quantile,0.01,39429.1346738693
3 wk ahead cum,US,US,quantile,0.025,40018.180704266495
3 wk ahead cum,US,US,quantile,0.05,41124.75588054168
3 wk ahead cum,US,US,quantile,0.1,42598.20192084288
3 wk ahead cum,US,US,quantile,0.15,43678.46868299128
3 wk ahead cum,US,US,quantile,0.2,44667.79098571377
3 wk ahead cum,US,US,quantile,0.25,45584.54769005063
3 wk ahead cum,US,US,quantile,0.3,46491.187023049286
3 wk ahead cum,US,US,quantile,0.35,47305.51502524525
3 wk ahead cum,US,US,quantile,0.4,48065.471951349384
3 wk ahead cum,US,US,quantile,0.45,49070.823287050436
3 wk ahead cum,US,US,quantile,0.5,50075.200531382376
3 wk ahead cum,US,US,quantile,0.55,50881.37295877045
3 wk ahead cum,US,US,quantile,0.6,51631.136988096885
3 wk ahead cum,US,US,quantile,0.65,52628.52324113458
3 wk ahead cum,US,US,quantile,0.7,54082.88116171731
3 wk ahead cum,US,US,quantile,0.75,55075.38557605112
3 wk ahead cum,US,US,quantile,0.8,56233.95054201667
