,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
336,336,US,1 wk ahead inc death,quantile,0.01,2020-04-20,2020-04-25,8792.644007354475
337,337,US,1 wk ahead inc death,quantile,0.025,2020-04-20,2020-04-25,9239.285044692748
338,338,US,1 wk ahead inc death,quantile,0.05,2020-04-20,2020-04-25,9710.555034693763
339,339,US,1 wk ahead inc death,quantile,0.1,2020-04-20,2020-04-25,10333.26643716656
340,340,US,1 wk ahead inc death,quantile,0.15,2020-04-20,2020-04-25,10754.298191992382
341,341,US,1 wk ahead inc death,quantile,0.2,2020-04-20,2020-04-25,11110.549811903476
342,342,US,1 wk ahead inc death,quantile,0.25,2020-04-20,2020-04-25,11423.082771606136
343,343,US,1 wk ahead inc death,quantile,0.3,2020-04-20,2020-04-25,11703.021239842075
344,344,US,1 wk ahead inc death,quantile,0.35,2020-04-20,2020-04-25,11971.218773620376
345,345,US,1 wk ahead inc death,quantile,0.4,2020-04-20,2020-04-25,12212.50804840693
346,346,US,1 wk ahead inc death,quantile,0.45,2020-04-20,2020-04-25,12460.537527212637
347,347,US,1 wk ahead inc death,quantile,0.5,2020-04-20,2020-04-25,12686.920406403253
348,348,US,1 wk ahead inc death,quantile,0.55,2020-04-20,2020-04-25,12924.967276443216
349,349,US,1 wk ahead inc death,quantile,0.6,2020-04-20,2020-04-25,13154.562153266248
350,350,US,1 wk ahead inc death,quantile,0.65,2020-04-20,2020-04-25,13377.982576308665
351,351,US,1 wk ahead inc death,quantile,0.7,2020-04-20,2020-04-25,13630.708271526291
352,352,US,1 wk ahead inc death,quantile,0.75,2020-04-20,2020-04-25,13913.898080217783
353,353,US,1 wk ahead inc death,quantile,0.8,2020-04-20,2020-04-25,14169.663739754817
354,354,US,1 wk ahead inc death,quantile,0.85,2020-04-20,2020-04-25,14477.837397870613
355,355,US,1 wk ahead inc death,quantile,0.9,2020-04-20,2020-04-25,14909.247018397438
356,356,US,1 wk ahead inc death,quantile,0.95,2020-04-20,2020-04-25,15525.984536657412
357,357,US,1 wk ahead inc death,quantile,0.975,2020-04-20,2020-04-25,16034.710821176066
358,358,US,1 wk ahead inc death,quantile,0.99,2020-04-20,2020-04-25,16773.936949081355
359,359,US,1 wk ahead inc death,point,,2020-04-20,2020-04-25,12661.719127289043
360,360,US,1 wk ahead cum death,quantile,0.01,2020-04-20,2020-04-25,48042.71802586586
361,361,US,1 wk ahead cum death,quantile,0.025,2020-04-20,2020-04-25,48361.21495588336
362,362,US,1 wk ahead cum death,quantile,0.05,2020-04-20,2020-04-25,48707.06601327593
363,363,US,1 wk ahead cum death,quantile,0.1,2020-04-20,2020-04-25,49167.31360222284
364,364,US,1 wk ahead cum death,quantile,0.15,2020-04-20,2020-04-25,49484.79147166002
365,365,US,1 wk ahead cum death,quantile,0.2,2020-04-20,2020-04-25,49750.18797625124
366,366,US,1 wk ahead cum death,quantile,0.25,2020-04-20,2020-04-25,49989.757293192415
367,367,US,1 wk ahead cum death,quantile,0.3,2020-04-20,2020-04-25,50204.37375583852
368,368,US,1 wk ahead cum death,quantile,0.35,2020-04-20,2020-04-25,50405.1516020221
369,369,US,1 wk ahead cum death,quantile,0.4,2020-04-20,2020-04-25,50590.61464719611
370,370,US,1 wk ahead cum death,quantile,0.45,2020-04-20,2020-04-25,50779.22487083814
371,371,US,1 wk ahead cum death,quantile,0.5,2020-04-20,2020-04-25,50952.801313948185
372,372,US,1 wk ahead cum death,quantile,0.55,2020-04-20,2020-04-25,51132.96300804378
373,373,US,1 wk ahead cum death,quantile,0.6,2020-04-20,2020-04-25,51309.6401799483
374,374,US,1 wk ahead cum death,quantile,0.65,2020-04-20,2020-04-25,51479.467086649434
375,375,US,1 wk ahead cum death,quantile,0.7,2020-04-20,2020-04-25,51678.36131134981
376,376,US,1 wk ahead cum death,quantile,0.75,2020-04-20,2020-04-25,51898.34331535903
377,377,US,1 wk ahead cum death,quantile,0.8,2020-04-20,2020-04-25,52086.23983923905
378,378,US,1 wk ahead cum death,quantile,0.85,2020-04-20,2020-04-25,52315.3397813477
379,379,US,1 wk ahead cum death,quantile,0.9,2020-04-20,2020-04-25,52634.74661774222
380,380,US,1 wk ahead cum death,quantile,0.95,2020-04-20,2020-04-25,53099.67926978051
381,381,US,1 wk ahead cum death,quantile,0.975,2020-04-20,2020-04-25,53466.70502201148
382,382,US,1 wk ahead cum death,quantile,0.99,2020-04-20,2020-04-25,54053.553040360086
383,383,US,1 wk ahead cum death,point,,2020-04-20,2020-04-25,50936.91590224927
384,384,US,2 wk ahead inc death,quantile,0.01,2020-04-20,2020-05-02,5733.6603395236425
385,385,US,2 wk ahead inc death,quantile,0.025,2020-04-20,2020-05-02,6248.15951890526
386,386,US,2 wk ahead inc death,quantile,0.05,2020-04-20,2020-05-02,6698.57912947448
387,387,US,2 wk ahead inc death,quantile,0.1,2020-04-20,2020-05-02,7387.409059283311
