,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
336,336,US,1 wk ahead inc death,quantile,0.01,2020-04-18,2020-04-25,9377.234838479204
337,337,US,1 wk ahead inc death,quantile,0.025,2020-04-18,2020-04-25,9752.879397738434
338,338,US,1 wk ahead inc death,quantile,0.05,2020-04-18,2020-04-25,10196.38907696022
339,339,US,1 wk ahead inc death,quantile,0.1,2020-04-18,2020-04-25,10735.145272115811
340,340,US,1 wk ahead inc death,quantile,0.15,2020-04-18,2020-04-25,11124.747438955988
341,341,US,1 wk ahead inc death,quantile,0.2,2020-04-18,2020-04-25,11439.961924492349
342,342,US,1 wk ahead inc death,quantile,0.25,2020-04-18,2020-04-25,11690.967503824944
343,343,US,1 wk ahead inc death,quantile,0.3,2020-04-18,2020-04-25,11945.826705871876
344,344,US,1 wk ahead inc death,quantile,0.35,2020-04-18,2020-04-25,12180.209702606746
345,345,US,1 wk ahead inc death,quantile,0.4,2020-04-18,2020-04-25,12422.101517735757
346,346,US,1 wk ahead inc death,quantile,0.45,2020-04-18,2020-04-25,12616.052002296954
347,347,US,1 wk ahead inc death,quantile,0.5,2020-04-18,2020-04-25,12852.39058256859
348,348,US,1 wk ahead inc death,quantile,0.55,2020-04-18,2020-04-25,13070.653968960225
349,349,US,1 wk ahead inc death,quantile,0.6,2020-04-18,2020-04-25,13282.86314248219
350,350,US,1 wk ahead inc death,quantile,0.65,2020-04-18,2020-04-25,13494.69693288444
351,351,US,1 wk ahead inc death,quantile,0.7,2020-04-18,2020-04-25,13755.704636026372
352,352,US,1 wk ahead inc death,quantile,0.75,2020-04-18,2020-04-25,14042.508899942759
353,353,US,1 wk ahead inc death,quantile,0.8,2020-04-18,2020-04-25,14325.352362521477
354,354,US,1 wk ahead inc death,quantile,0.85,2020-04-18,2020-04-25,14644.937227684804
355,355,US,1 wk ahead inc death,quantile,0.9,2020-04-18,2020-04-25,15155.005695467451
356,356,US,1 wk ahead inc death,quantile,0.95,2020-04-18,2020-04-25,15777.363793705224
357,357,US,1 wk ahead inc death,quantile,0.975,2020-04-18,2020-04-25,16306.423002035086
358,358,US,1 wk ahead inc death,quantile,0.99,2020-04-18,2020-04-25,17099.845409530964
359,359,US,1 wk ahead inc death,point,,2020-04-18,2020-04-25,12896.81451583781
360,360,US,1 wk ahead cum death,quantile,0.01,2020-04-18,2020-04-25,48041.234838479206
361,361,US,1 wk ahead cum death,quantile,0.025,2020-04-18,2020-04-25,48416.87939773843
362,362,US,1 wk ahead cum death,quantile,0.05,2020-04-18,2020-04-25,48860.389076960215
363,363,US,1 wk ahead cum death,quantile,0.1,2020-04-18,2020-04-25,49399.14527211581
364,364,US,1 wk ahead cum death,quantile,0.15,2020-04-18,2020-04-25,49788.74743895599
365,365,US,1 wk ahead cum death,quantile,0.2,2020-04-18,2020-04-25,50103.961924492345
366,366,US,1 wk ahead cum death,quantile,0.25,2020-04-18,2020-04-25,50354.96750382494
367,367,US,1 wk ahead cum death,quantile,0.3,2020-04-18,2020-04-25,50609.826705871885
368,368,US,1 wk ahead cum death,quantile,0.35,2020-04-18,2020-04-25,50844.20970260675
369,369,US,1 wk ahead cum death,quantile,0.4,2020-04-18,2020-04-25,51086.10151773576
370,370,US,1 wk ahead cum death,quantile,0.45,2020-04-18,2020-04-25,51280.05200229697
371,371,US,1 wk ahead cum death,quantile,0.5,2020-04-18,2020-04-25,51516.390582568594
372,372,US,1 wk ahead cum death,quantile,0.55,2020-04-18,2020-04-25,51734.653968960214
373,373,US,1 wk ahead cum death,quantile,0.6,2020-04-18,2020-04-25,51946.86314248219
374,374,US,1 wk ahead cum death,quantile,0.65,2020-04-18,2020-04-25,52158.696932884435
375,375,US,1 wk ahead cum death,quantile,0.7,2020-04-18,2020-04-25,52419.70463602637
376,376,US,1 wk ahead cum death,quantile,0.75,2020-04-18,2020-04-25,52706.50889994275
377,377,US,1 wk ahead cum death,quantile,0.8,2020-04-18,2020-04-25,52989.352362521466
378,378,US,1 wk ahead cum death,quantile,0.85,2020-04-18,2020-04-25,53308.937227684815
379,379,US,1 wk ahead cum death,quantile,0.9,2020-04-18,2020-04-25,53819.00569546745
380,380,US,1 wk ahead cum death,quantile,0.95,2020-04-18,2020-04-25,54441.363793705226
381,381,US,1 wk ahead cum death,quantile,0.975,2020-04-18,2020-04-25,54970.42300203509
382,382,US,1 wk ahead cum death,quantile,0.99,2020-04-18,2020-04-25,55763.84540953096
383,383,US,1 wk ahead cum death,point,,2020-04-18,2020-04-25,51560.81451583781
384,384,US,2 wk ahead inc death,quantile,0.01,2020-04-18,2020-05-02,6615.867613963502
385,385,US,2 wk ahead inc death,quantile,0.025,2020-04-18,2020-05-02,7010.553340336972
386,386,US,2 wk ahead inc death,quantile,0.05,2020-04-18,2020-05-02,7436.726229386783
387,387,US,2 wk ahead inc death,quantile,0.1,2020-04-18,2020-05-02,7987.625420684405
388,388,US,2 wk ahead inc death,quantile,0.15,2020-04-18,2020-05-02,8424.911628413356
389,389,US,2 wk ahead inc death,quantile,0.2,2020-04-18,2020-05-02,8791.603749260694
390,390,US,2 wk ahead inc death,quantile,0.25,2020-04-18,2020-05-02,9105.991364381247
391,391,US,2 wk ahead inc death,quantile,0.3,2020-04-18,2020-05-02,9457.964973530452
392,392,US,2 wk ahead inc death,quantile,0.35,2020-04-18,2020-05-02,9775.778925523487
393,393,US,2 wk ahead inc death,quantile,0.4,2020-04-18,2020-05-02,10088.701262531009
394,394,US,2 wk ahead inc death,quantile,0.45,2020-04-18,2020-05-02,10376.56216309505
395,395,US,2 wk ahead inc death,quantile,0.5,2020-04-18,2020-05-02,10685.940478723174
