location_name,forecast_date,target,target_end_date,location,type,quantile,value
Hawaii,2021-06-06,9 wk ahead inc death,2021-08-07,15,quantile,0.9,10.500643029024653
Hawaii,2021-06-06,10 wk ahead inc death,2021-08-14,15,quantile,0.9,9.471201558092439
Hawaii,2021-06-06,11 wk ahead inc death,2021-08-21,15,quantile,0.9,8.327706449288598
Hawaii,2021-06-06,12 wk ahead inc death,2021-08-28,15,quantile,0.9,7.536532192304731
Hawaii,2021-06-06,13 wk ahead inc death,2021-09-04,15,quantile,0.9,6.701261289419927
Hawaii,2021-06-06,14 wk ahead inc death,2021-09-11,15,quantile,0.9,6.163035152876546
Hawaii,2021-06-06,1 wk ahead cum death,2021-06-12,15,quantile,0.95,595.1475531737242
Hawaii,2021-06-06,2 wk ahead cum death,2021-06-19,15,quantile,0.95,652.4909074629492
Hawaii,2021-06-06,3 wk ahead cum death,2021-06-26,15,quantile,0.95,690.5158664000637
Hawaii,2021-06-06,4 wk ahead cum death,2021-07-03,15,quantile,0.95,717.6440007944564
Hawaii,2021-06-06,5 wk ahead cum death,2021-07-10,15,quantile,0.95,738.3059412371714
Hawaii,2021-06-06,6 wk ahead cum death,2021-07-17,15,quantile,0.95,755.3219678879324
Hawaii,2021-06-06,7 wk ahead cum death,2021-07-24,15,quantile,0.95,769.3927748953776
Hawaii,2021-06-06,8 wk ahead cum death,2021-07-31,15,quantile,0.95,780.9861416154048
Hawaii,2021-06-06,9 wk ahead cum death,2021-08-07,15,quantile,0.95,790.8813705011204
Hawaii,2021-06-06,10 wk ahead cum death,2021-08-14,15,quantile,0.95,799.4142878686564
Hawaii,2021-06-06,11 wk ahead cum death,2021-08-21,15,quantile,0.95,806.3193122192689
Hawaii,2021-06-06,12 wk ahead cum death,2021-08-28,15,quantile,0.95,810.815860137307
Hawaii,2021-06-06,13 wk ahead cum death,2021-09-04,15,quantile,0.95,813.3217064830969
Hawaii,2021-06-06,14 wk ahead cum death,2021-09-11,15,quantile,0.95,816.6343452557019
Hawaii,2021-06-06,1 wk ahead inc death,2021-06-12,15,quantile,0.95,93.14755317372425
Hawaii,2021-06-06,2 wk ahead inc death,2021-06-19,15,quantile,0.95,57.343354289224905
Hawaii,2021-06-06,3 wk ahead inc death,2021-06-26,15,quantile,0.95,39.154397492782664
Hawaii,2021-06-06,4 wk ahead inc death,2021-07-03,15,quantile,0.95,27.398155581617537
Hawaii,2021-06-06,5 wk ahead inc death,2021-07-10,15,quantile,0.95,21.04821328823236
Hawaii,2021-06-06,6 wk ahead inc death,2021-07-17,15,quantile,0.95,17.545745112173606
Hawaii,2021-06-06,7 wk ahead inc death,2021-07-24,15,quantile,0.95,15.307501795910493
Hawaii,2021-06-06,8 wk ahead inc death,2021-07-31,15,quantile,0.95,13.742860123136778
Hawaii,2021-06-06,9 wk ahead inc death,2021-08-07,15,quantile,0.95,11.733559273698482
Hawaii,2021-06-06,10 wk ahead inc death,2021-08-14,15,quantile,0.95,10.316791979332262
Hawaii,2021-06-06,11 wk ahead inc death,2021-08-21,15,quantile,0.95,9.252652627861243
Hawaii,2021-06-06,12 wk ahead inc death,2021-08-28,15,quantile,0.95,8.197131615627583
Hawaii,2021-06-06,13 wk ahead inc death,2021-09-04,15,quantile,0.95,7.361345898157741
Hawaii,2021-06-06,14 wk ahead inc death,2021-09-11,15,quantile,0.95,6.766595527443853
Hawaii,2021-06-06,1 wk ahead cum death,2021-06-12,15,quantile,0.975,609.213990753924
Hawaii,2021-06-06,2 wk ahead cum death,2021-06-19,15,quantile,0.975,672.5951874818321
Hawaii,2021-06-06,3 wk ahead cum death,2021-06-26,15,quantile,0.975,713.025270470928
Hawaii,2021-06-06,4 wk ahead cum death,2021-07-03,15,quantile,0.975,740.7847283960273
Hawaii,2021-06-06,5 wk ahead cum death,2021-07-10,15,quantile,0.975,761.1021241815473
Hawaii,2021-06-06,6 wk ahead cum death,2021-07-17,15,quantile,0.975,776.7156144602981
Hawaii,2021-06-06,7 wk ahead cum death,2021-07-24,15,quantile,0.975,788.0618929935233
Hawaii,2021-06-06,8 wk ahead cum death,2021-07-31,15,quantile,0.975,796.6201249641654
Hawaii,2021-06-06,9 wk ahead cum death,2021-08-07,15,quantile,0.975,803.2175004763128
Hawaii,2021-06-06,10 wk ahead cum death,2021-08-14,15,quantile,0.975,807.5229494736177
Hawaii,2021-06-06,11 wk ahead cum death,2021-08-21,15,quantile,0.975,812.8669077377078
Hawaii,2021-06-06,12 wk ahead cum death,2021-08-28,15,quantile,0.975,817.150291477394
Hawaii,2021-06-06,13 wk ahead cum death,2021-09-04,15,quantile,0.975,820.3875432100754
Hawaii,2021-06-06,14 wk ahead cum death,2021-09-11,15,quantile,0.975,823.702962084565
Hawaii,2021-06-06,1 wk ahead inc death,2021-06-12,15,quantile,0.975,107.21399075392398
Hawaii,2021-06-06,2 wk ahead inc death,2021-06-19,15,quantile,0.975,63.35167346140586
Hawaii,2021-06-06,3 wk ahead inc death,2021-06-26,15,quantile,0.975,40.36035269295462
Hawaii,2021-06-06,4 wk ahead inc death,2021-07-03,15,quantile,0.975,28.10395241043442
Hawaii,2021-06-06,5 wk ahead inc death,2021-07-10,15,quantile,0.975,22.796022322013954
Hawaii,2021-06-06,6 wk ahead inc death,2021-07-17,15,quantile,0.975,19.30943284336426
Hawaii,2021-06-06,7 wk ahead inc death,2021-07-24,15,quantile,0.975,16.487416676506474
Hawaii,2021-06-06,8 wk ahead inc death,2021-07-31,15,quantile,0.975,13.93673533781366
Hawaii,2021-06-06,9 wk ahead inc death,2021-08-07,15,quantile,0.975,12.120129054362035
Hawaii,2021-06-06,10 wk ahead inc death,2021-08-14,15,quantile,0.975,11.265785054524892
Hawaii,2021-06-06,11 wk ahead inc death,2021-08-21,15,quantile,0.975,10.42292563409646
Hawaii,2021-06-06,12 wk ahead inc death,2021-08-28,15,quantile,0.975,9.431673635289915
Hawaii,2021-06-06,13 wk ahead inc death,2021-09-04,15,quantile,0.975,8.544926596241563
Hawaii,2021-06-06,14 wk ahead inc death,2021-09-11,15,quantile,0.975,7.899557758671288
Hawaii,2021-06-06,1 wk ahead cum death,2021-06-12,15,quantile,0.99,615.8807107068626
Hawaii,2021-06-06,2 wk ahead cum death,2021-06-19,15,quantile,0.99,682.1552519088929
Hawaii,2021-06-06,3 wk ahead cum death,2021-06-26,15,quantile,0.99,722.8463685782722
Hawaii,2021-06-06,4 wk ahead cum death,2021-07-03,15,quantile,0.99,749.3223751290687
Hawaii,2021-06-06,5 wk ahead cum death,2021-07-10,15,quantile,0.99,767.4892262586752
Hawaii,2021-06-06,6 wk ahead cum death,2021-07-17,15,quantile,0.99,781.4428358205683
Hawaii,2021-06-06,7 wk ahead cum death,2021-07-24,15,quantile,0.99,791.5790437714794
Hawaii,2021-06-06,8 wk ahead cum death,2021-07-31,15,quantile,0.99,798.3426505393747
Hawaii,2021-06-06,9 wk ahead cum death,2021-08-07,15,quantile,0.99,804.540097929734
Hawaii,2021-06-06,10 wk ahead cum death,2021-08-14,15,quantile,0.99,812.2812992086388
Hawaii,2021-06-06,11 wk ahead cum death,2021-08-21,15,quantile,0.99,818.8052424318488
Hawaii,2021-06-06,12 wk ahead cum death,2021-08-28,15,quantile,0.99,824.3029715897629
Hawaii,2021-06-06,13 wk ahead cum death,2021-09-04,15,quantile,0.99,828.9143048598954
Hawaii,2021-06-06,14 wk ahead cum death,2021-09-11,15,quantile,0.99,832.4308587813861
Hawaii,2021-06-06,1 wk ahead inc death,2021-06-12,15,quantile,0.99,113.88071070686254
Hawaii,2021-06-06,2 wk ahead inc death,2021-06-19,15,quantile,0.99,66.27454120203036
Hawaii,2021-06-06,3 wk ahead inc death,2021-06-26,15,quantile,0.99,40.61172287649038
Hawaii,2021-06-06,4 wk ahead inc death,2021-07-03,15,quantile,0.99,30.259064269520817
Hawaii,2021-06-06,5 wk ahead inc death,2021-07-10,15,quantile,0.99,24.31962127038736
Hawaii,2021-06-06,6 wk ahead inc death,2021-07-17,15,quantile,0.99,19.90954222482207
Hawaii,2021-06-06,7 wk ahead inc death,2021-07-24,15,quantile,0.99,16.65425071221754
Hawaii,2021-06-06,8 wk ahead inc death,2021-07-31,15,quantile,0.99,14.706391329641475
Hawaii,2021-06-06,9 wk ahead inc death,2021-08-07,15,quantile,0.99,13.408153721057749
Hawaii,2021-06-06,10 wk ahead inc death,2021-08-14,15,quantile,0.99,12.284085031494028
Hawaii,2021-06-06,11 wk ahead inc death,2021-08-21,15,quantile,0.99,11.037646953310464
Hawaii,2021-06-06,12 wk ahead inc death,2021-08-28,15,quantile,0.99,10.106611767850115
Hawaii,2021-06-06,13 wk ahead inc death,2021-09-04,15,quantile,0.99,9.112181538025458
Hawaii,2021-06-06,14 wk ahead inc death,2021-09-11,15,quantile,0.99,8.206471340477126
Hawaii,2021-06-06,1 wk ahead cum death,2021-06-12,15,point,NA,502.8156316998575
Hawaii,2021-06-06,2 wk ahead cum death,2021-06-19,15,point,NA,504.69993938373955
Hawaii,2021-06-06,3 wk ahead cum death,2021-06-26,15,point,NA,507.09982425181806
Hawaii,2021-06-06,4 wk ahead cum death,2021-07-03,15,point,NA,509.71470181670156
Hawaii,2021-06-06,5 wk ahead cum death,2021-07-10,15,point,NA,512.3862274249404
Hawaii,2021-06-06,6 wk ahead cum death,2021-07-17,15,point,NA,515.0227228478325
Hawaii,2021-06-06,7 wk ahead cum death,2021-07-24,15,point,NA,517.5840053790307
Hawaii,2021-06-06,8 wk ahead cum death,2021-07-31,15,point,NA,520.0453930209405
Hawaii,2021-06-06,9 wk ahead cum death,2021-08-07,15,point,NA,522.3965602366225
Hawaii,2021-06-06,10 wk ahead cum death,2021-08-14,15,point,NA,524.638328720459
Hawaii,2021-06-06,11 wk ahead cum death,2021-08-21,15,point,NA,526.7670745686773
Hawaii,2021-06-06,12 wk ahead cum death,2021-08-28,15,point,NA,528.7869285543275
Hawaii,2021-06-06,13 wk ahead cum death,2021-09-04,15,point,NA,530.703690705479
Hawaii,2021-06-06,14 wk ahead cum death,2021-09-11,15,point,NA,532.5200117543718
Hawaii,2021-06-06,1 wk ahead inc death,2021-06-12,15,point,NA,0.8156316998574766
Hawaii,2021-06-06,2 wk ahead inc death,2021-06-19,15,point,NA,1.8843076838820707
Hawaii,2021-06-06,3 wk ahead inc death,2021-06-26,15,point,NA,2.399884868078516
Hawaii,2021-06-06,4 wk ahead inc death,2021-07-03,15,point,NA,2.6148775648835
Hawaii,2021-06-06,5 wk ahead inc death,2021-07-10,15,point,NA,2.6715256082388805
Hawaii,2021-06-06,6 wk ahead inc death,2021-07-17,15,point,NA,2.6364954228920396
Hawaii,2021-06-06,7 wk ahead inc death,2021-07-24,15,point,NA,2.5612825311982306
Hawaii,2021-06-06,8 wk ahead inc death,2021-07-31,15,point,NA,2.4613876419098233
Hawaii,2021-06-06,9 wk ahead inc death,2021-08-07,15,point,NA,2.351167215681926
Hawaii,2021-06-06,10 wk ahead inc death,2021-08-14,15,point,NA,2.241768483836495
Hawaii,2021-06-06,11 wk ahead inc death,2021-08-21,15,point,NA,2.1287458482183865
Hawaii,2021-06-06,12 wk ahead inc death,2021-08-28,15,point,NA,2.0198539856501156
Hawaii,2021-06-06,13 wk ahead inc death,2021-09-04,15,point,NA,1.916762151151488
Hawaii,2021-06-06,14 wk ahead inc death,2021-09-11,15,point,NA,1.8163210488928598
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.025,386.3804620900264
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.025,319.1633961460117
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.025,269.7250822862625
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.025,233.04802977595392
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.025,200.5534989862077
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.025,177.27249091649574
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.025,160.27847132475435
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.025,146.6075266573942
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.1,402.68876298266554
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.1,363.0633303515453
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.1,318.5457720007078
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.1,285.60538553302615
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.1,264.4394978767232
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.1,244.02592024638145
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.1,225.606529645143
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.1,206.4323502753061
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.25,412.26277851515624
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.25,393.5493645003444
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.25,357.2057737504874
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.25,331.632456441861
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.25,312.6342126053423
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.25,296.6345330546392
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.25,282.3323158587591
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.25,269.35539785486617
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.5,456.58539239490347
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.5,496.5268512587063
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.5,489.8973967372658
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.5,480.19985884882044
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.5,447.80920721612347
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.5,423.41987155147945
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.5,388.94657911341346
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.5,365.0839991663961
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.75,535.7109750585296
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.75,730.1149859697471
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.75,808.4389607040503
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.75,829.2990468769203
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.75,805.0797521661152
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.75,771.5298226887826
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.75,721.0606129622029
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.75,662.6484050307845
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.9,654.0604232136627
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.9,993.6894210640123
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.9,1130.500124644539
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.9,1150.3172321798236
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.9,1083.0563207235275
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.9,1014.7831741432543
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.9,917.8423750844713
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.9,827.4516578657451
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,quantile,0.975,764.1167341923485
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,quantile,0.975,1235.7970107216054
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,quantile,0.975,1332.0962359295518
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,quantile,0.975,1321.3138548182353
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,quantile,0.975,1247.2283521535412
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,quantile,0.975,1152.1165094836117
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,quantile,0.975,1071.8932121787857
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,quantile,0.975,997.3757341672825
Hawaii,2021-06-06,1 wk ahead inc case,2021-06-12,15,point,NA,411.39572478137416
Hawaii,2021-06-06,2 wk ahead inc case,2021-06-19,15,point,NA,386.35161535342195
Hawaii,2021-06-06,3 wk ahead inc case,2021-06-26,15,point,NA,355.20506052359997
Hawaii,2021-06-06,4 wk ahead inc case,2021-07-03,15,point,NA,331.632456441861
Hawaii,2021-06-06,5 wk ahead inc case,2021-07-10,15,point,NA,312.6342126053423
Hawaii,2021-06-06,6 wk ahead inc case,2021-07-17,15,point,NA,296.6345330546392
Hawaii,2021-06-06,7 wk ahead inc case,2021-07-24,15,point,NA,282.3323158587591
Hawaii,2021-06-06,8 wk ahead inc case,2021-07-31,15,point,NA,269.35539785486617
Idaho,2021-06-06,1 wk ahead cum death,2021-06-12,16,quantile,0.01,2131.974978383975
Idaho,2021-06-06,2 wk ahead cum death,2021-06-19,16,quantile,0.01,2162.4508225218974
Idaho,2021-06-06,3 wk ahead cum death,2021-06-26,16,quantile,0.01,2192.4182858984323
Idaho,2021-06-06,4 wk ahead cum death,2021-07-03,16,quantile,0.01,2221.907058630531
Idaho,2021-06-06,5 wk ahead cum death,2021-07-10,16,quantile,0.01,2250.951060171575
Idaho,2021-06-06,6 wk ahead cum death,2021-07-17,16,quantile,0.01,2279.5813575036113
Idaho,2021-06-06,7 wk ahead cum death,2021-07-24,16,quantile,0.01,2307.8248024792665
Idaho,2021-06-06,8 wk ahead cum death,2021-07-31,16,quantile,0.01,2335.7052217694163
Idaho,2021-06-06,9 wk ahead cum death,2021-08-07,16,quantile,0.01,2363.242650276368
Idaho,2021-06-06,10 wk ahead cum death,2021-08-14,16,quantile,0.01,2390.4553107612182
Idaho,2021-06-06,11 wk ahead cum death,2021-08-21,16,quantile,0.01,2417.3593636908163
Idaho,2021-06-06,12 wk ahead cum death,2021-08-28,16,quantile,0.01,2443.9679102496743
Idaho,2021-06-06,13 wk ahead cum death,2021-09-04,16,quantile,0.01,2470.295467115424
Idaho,2021-06-06,14 wk ahead cum death,2021-09-11,16,quantile,0.01,2496.351717128943
Idaho,2021-06-06,1 wk ahead inc death,2021-06-12,16,quantile,0.01,30.974978383975106
Idaho,2021-06-06,2 wk ahead inc death,2021-06-19,16,quantile,0.01,30.475844137922397
Idaho,2021-06-06,3 wk ahead inc death,2021-06-26,16,quantile,0.01,29.96746337653487
Idaho,2021-06-06,4 wk ahead inc death,2021-07-03,16,quantile,0.01,29.488772732098585
Idaho,2021-06-06,5 wk ahead inc death,2021-07-10,16,quantile,0.01,29.04400154104456
Idaho,2021-06-06,6 wk ahead inc death,2021-07-17,16,quantile,0.01,28.630297332035845
Idaho,2021-06-06,7 wk ahead inc death,2021-07-24,16,quantile,0.01,28.243444975655294
Idaho,2021-06-06,8 wk ahead inc death,2021-07-31,16,quantile,0.01,27.880419290149586
Idaho,2021-06-06,9 wk ahead inc death,2021-08-07,16,quantile,0.01,27.537428506951546
Idaho,2021-06-06,10 wk ahead inc death,2021-08-14,16,quantile,0.01,27.21266048485064
Idaho,2021-06-06,11 wk ahead inc death,2021-08-21,16,quantile,0.01,26.904052929597675
Idaho,2021-06-06,12 wk ahead inc death,2021-08-28,16,quantile,0.01,26.60854655885836
Idaho,2021-06-06,13 wk ahead inc death,2021-09-04,16,quantile,0.01,26.32755686574965
Idaho,2021-06-06,14 wk ahead inc death,2021-09-11,16,quantile,0.01,26.05625001351931
Idaho,2021-06-06,1 wk ahead cum death,2021-06-12,16,quantile,0.025,2133.998892594382
Idaho,2021-06-06,2 wk ahead cum death,2021-06-19,16,quantile,0.025,2166.7034550831013
Idaho,2021-06-06,3 wk ahead cum death,2021-06-26,16,quantile,0.025,2199.1174832669903
Idaho,2021-06-06,4 wk ahead cum death,2021-07-03,16,quantile,0.025,2231.2595628726294
Idaho,2021-06-06,5 wk ahead cum death,2021-07-10,16,quantile,0.025,2263.147625912397
Idaho,2021-06-06,6 wk ahead cum death,2021-07-17,16,quantile,0.025,2294.796568695537
Idaho,2021-06-06,7 wk ahead cum death,2021-07-24,16,quantile,0.025,2326.2182668968308
Idaho,2021-06-06,8 wk ahead cum death,2021-07-31,16,quantile,0.025,2357.4222727887827
Idaho,2021-06-06,9 wk ahead cum death,2021-08-07,16,quantile,0.025,2388.4167868356194
Idaho,2021-06-06,10 wk ahead cum death,2021-08-14,16,quantile,0.025,2419.20804808932
Idaho,2021-06-06,11 wk ahead cum death,2021-08-21,16,quantile,0.025,2449.3246500319483
Idaho,2021-06-06,12 wk ahead cum death,2021-08-28,16,quantile,0.025,2478.5561252691637
Idaho,2021-06-06,13 wk ahead cum death,2021-09-04,16,quantile,0.025,2507.4552193073296
Idaho,2021-06-06,14 wk ahead cum death,2021-09-11,16,quantile,0.025,2536.032950870626
Idaho,2021-06-06,1 wk ahead inc death,2021-06-12,16,quantile,0.025,32.99889259438205
Idaho,2021-06-06,2 wk ahead inc death,2021-06-19,16,quantile,0.025,32.70456248871924
Idaho,2021-06-06,3 wk ahead inc death,2021-06-26,16,quantile,0.025,32.414028183888874
Idaho,2021-06-06,4 wk ahead inc death,2021-07-03,16,quantile,0.025,32.142079605639445
Idaho,2021-06-06,5 wk ahead inc death,2021-07-10,16,quantile,0.025,31.888063039767438
Idaho,2021-06-06,6 wk ahead inc death,2021-07-17,16,quantile,0.025,31.555536065032356
Idaho,2021-06-06,7 wk ahead inc death,2021-07-24,16,quantile,0.025,31.12163564341317
Idaho,2021-06-06,8 wk ahead inc death,2021-07-31,16,quantile,0.025,30.822666375653352
Idaho,2021-06-06,9 wk ahead inc death,2021-08-07,16,quantile,0.025,30.570513911981834
Idaho,2021-06-06,10 wk ahead inc death,2021-08-14,16,quantile,0.025,30.328642137249698
Idaho,2021-06-06,11 wk ahead inc death,2021-08-21,16,quantile,0.025,30.09615426347009
Idaho,2021-06-06,12 wk ahead inc death,2021-08-28,16,quantile,0.025,29.874919403696552
Idaho,2021-06-06,13 wk ahead inc death,2021-09-04,16,quantile,0.025,29.6140288947121
Idaho,2021-06-06,14 wk ahead inc death,2021-09-11,16,quantile,0.025,29.303881452957285
Idaho,2021-06-06,1 wk ahead cum death,2021-06-12,16,quantile,0.05,2136.9002134265056
Idaho,2021-06-06,2 wk ahead cum death,2021-06-19,16,quantile,0.05,2172.3501879812393
Idaho,2021-06-06,3 wk ahead cum death,2021-06-26,16,quantile,0.05,2207.3521169749465
Idaho,2021-06-06,4 wk ahead cum death,2021-07-03,16,quantile,0.05,2241.9497071835503
Idaho,2021-06-06,5 wk ahead cum death,2021-07-10,16,quantile,0.05,2276.3622782203483
Idaho,2021-06-06,6 wk ahead cum death,2021-07-17,16,quantile,0.05,2310.4749674648424
Idaho,2021-06-06,7 wk ahead cum death,2021-07-24,16,quantile,0.05,2344.299840410537
Idaho,2021-06-06,8 wk ahead cum death,2021-07-31,16,quantile,0.05,2377.8469522803557
Idaho,2021-06-06,9 wk ahead cum death,2021-08-07,16,quantile,0.05,2411.1253626366874
Idaho,2021-06-06,10 wk ahead cum death,2021-08-14,16,quantile,0.05,2444.1423018599335
Idaho,2021-06-06,11 wk ahead cum death,2021-08-21,16,quantile,0.05,2476.9047027550987
Idaho,2021-06-06,12 wk ahead cum death,2021-08-28,16,quantile,0.05,2509.418552445079
Idaho,2021-06-06,13 wk ahead cum death,2021-09-04,16,quantile,0.05,2541.68900574483
Idaho,2021-06-06,14 wk ahead cum death,2021-09-11,16,quantile,0.05,2573.721427118415
Idaho,2021-06-06,1 wk ahead inc death,2021-06-12,16,quantile,0.05,35.9002134265058
Idaho,2021-06-06,2 wk ahead inc death,2021-06-19,16,quantile,0.05,35.44997455473349
Idaho,2021-06-06,3 wk ahead inc death,2021-06-26,16,quantile,0.05,35.05804788830283
Idaho,2021-06-06,4 wk ahead inc death,2021-07-03,16,quantile,0.05,34.726915675742205
Idaho,2021-06-06,5 wk ahead inc death,2021-07-10,16,quantile,0.05,34.412571036798184
Idaho,2021-06-06,6 wk ahead inc death,2021-07-17,16,quantile,0.05,34.11268924449396
Idaho,2021-06-06,7 wk ahead inc death,2021-07-24,16,quantile,0.05,33.82487294569437
Idaho,2021-06-06,8 wk ahead inc death,2021-07-31,16,quantile,0.05,33.547111869818764
Idaho,2021-06-06,9 wk ahead inc death,2021-08-07,16,quantile,0.05,33.17324095149234
Idaho,2021-06-06,10 wk ahead inc death,2021-08-14,16,quantile,0.05,32.78560545563815
Idaho,2021-06-06,11 wk ahead inc death,2021-08-21,16,quantile,0.05,32.41128963677329
Idaho,2021-06-06,12 wk ahead inc death,2021-08-28,16,quantile,0.05,32.048127163722526
Idaho,2021-06-06,13 wk ahead inc death,2021-09-04,16,quantile,0.05,31.701801374915522
Idaho,2021-06-06,14 wk ahead inc death,2021-09-11,16,quantile,0.05,31.398239399655722
Idaho,2021-06-06,1 wk ahead cum death,2021-06-12,16,quantile,0.1,2143.0140979557327
Idaho,2021-06-06,2 wk ahead cum death,2021-06-19,16,quantile,0.1,2184.48994378318
Idaho,2021-06-06,3 wk ahead cum death,2021-06-26,16,quantile,0.1,2225.4379143402098
Idaho,2021-06-06,4 wk ahead cum death,2021-07-03,16,quantile,0.1,2265.8769705946993
Idaho,2021-06-06,5 wk ahead cum death,2021-07-10,16,quantile,0.1,2305.801791529203
Idaho,2021-06-06,6 wk ahead cum death,2021-07-17,16,quantile,0.1,2344.93493367036
Idaho,2021-06-06,7 wk ahead cum death,2021-07-24,16,quantile,0.1,2383.512341685849
Idaho,2021-06-06,8 wk ahead cum death,2021-07-31,16,quantile,0.1,2421.552253253228
Idaho,2021-06-06,9 wk ahead cum death,2021-08-07,16,quantile,0.1,2459.0713488424167
Idaho,2021-06-06,10 wk ahead cum death,2021-08-14,16,quantile,0.1,2496.084231972767
Idaho,2021-06-06,11 wk ahead cum death,2021-08-21,16,quantile,0.1,2532.605041171488
Idaho,2021-06-06,12 wk ahead cum death,2021-08-28,16,quantile,0.1,2568.6459770141428
Idaho,2021-06-06,13 wk ahead cum death,2021-09-04,16,quantile,0.1,2604.219699574291
Idaho,2021-06-06,14 wk ahead cum death,2021-09-11,16,quantile,0.1,2639.336570490772
Idaho,2021-06-06,1 wk ahead inc death,2021-06-12,16,quantile,0.1,42.01409795573272
Idaho,2021-06-06,2 wk ahead inc death,2021-06-19,16,quantile,0.1,41.475845827447486
Idaho,2021-06-06,3 wk ahead inc death,2021-06-26,16,quantile,0.1,40.935784348211016
Idaho,2021-06-06,4 wk ahead inc death,2021-07-03,16,quantile,0.1,40.309328205167546
Idaho,2021-06-06,5 wk ahead inc death,2021-07-10,16,quantile,0.1,39.709447312791596
Idaho,2021-06-06,6 wk ahead inc death,2021-07-17,16,quantile,0.1,39.13314214115671
Idaho,2021-06-06,7 wk ahead inc death,2021-07-24,16,quantile,0.1,38.57740801548935
Idaho,2021-06-06,8 wk ahead inc death,2021-07-31,16,quantile,0.1,38.125956069357926
