location,forecast_date,target_end_date,target,type,quantile,value
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.7,3151
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.75,3528
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.8,3949
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.85,4421
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.9,4951
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.95,5917
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.975,7072
US,2022-04-17,2022-04-23,1 wk ahead inc death,quantile,0.99,8454
US,2022-04-17,2022-04-30,2 wk ahead inc death,point,,2076
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.01,456
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.025,551
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.05,666
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.1,805
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.15,917
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.2,1045
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.25,1191
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.3,1357
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.35,1513
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.4,1687
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.45,1880
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.5,2076
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.55,2338
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.6,2607
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.65,2908
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.7,3243
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.75,3754
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.8,4345
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.85,5031
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.9,5824
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.95,7286
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.975,9115
US,2022-04-17,2022-04-30,2 wk ahead inc death,quantile,0.99,11406
US,2022-04-17,2022-05-07,3 wk ahead inc death,point,,1854
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.01,281
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.025,354
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.05,445
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.1,560
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.15,658
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.2,773
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.25,908
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.3,1068
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.35,1229
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.4,1415
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.45,1628
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.5,1854
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.55,2158
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.6,2485
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.65,2862
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.7,3296
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.75,3943
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.8,4717
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.85,5645
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.9,6755
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.95,8834
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.975,11556
US,2022-04-17,2022-05-07,3 wk ahead inc death,quantile,0.99,15119
US,2022-04-17,2022-05-14,4 wk ahead inc death,point,,1632
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.01,171
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.025,224
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.05,293
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.1,384
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.15,466
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.2,564
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.25,684
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.3,829
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.35,985
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.4,1170
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.45,1390
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.5,1632
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.55,1964
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.6,2334
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.65,2774
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.7,3298
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.75,4075
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.8,5036
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.85,6224
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.9,7693
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.95,10506
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.975,14348
US,2022-04-17,2022-05-14,4 wk ahead inc death,quantile,0.99,19599
