location,forecast_date,target_end_date,target,type,quantile,value
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.5,4819
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.55,5297
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.6,5773
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.65,6292
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.7,6859
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.75,7752
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.8,8762
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.85,9904
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.9,11197
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.95,13555
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.975,16414
US,2022-04-24,2022-04-30,1 wk ahead inc death,quantile,0.99,19878
US,2022-04-24,2022-05-07,2 wk ahead inc death,point,,5850
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.01,1135
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.025,1390
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.05,1702
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.1,2085
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.15,2400
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.2,2764
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.25,3183
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.3,3665
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.35,4130
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.4,4653
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.45,5243
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.5,5850
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.55,6660
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.6,7506
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.65,8462
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.7,9539
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.75,11158
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.8,13052
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.85,15269
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.9,17864
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.95,22638
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.975,28690
US,2022-04-24,2022-05-07,2 wk ahead inc death,quantile,0.99,36367
US,2022-04-24,2022-05-14,3 wk ahead inc death,point,,6973
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.01,919
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.025,1174
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.05,1500
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.1,1916
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.15,2278
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.2,2710
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.25,3222
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.3,3833
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.35,4462
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.4,5195
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.45,6049
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.5,6973
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.55,8204
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.6,9555
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.65,11130
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.7,12965
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.75,15662
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.8,18920
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.85,22859
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.9,27619
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.95,36441
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.975,48086
US,2022-04-24,2022-05-14,3 wk ahead inc death,quantile,0.99,63459
US,2022-04-24,2022-05-21,4 wk ahead inc death,point,,8139
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.01,734
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.025,977
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.05,1302
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.1,1734
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.15,2129
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.2,2613
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.25,3208
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.3,3939
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.35,4732
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.4,5686
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.45,6832
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.5,8139
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.55,9868
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.6,11860
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.65,14256
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.7,17137
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.75,21306
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.8,26490
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.85,32937
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.9,40955
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.95,55740
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.975,75866
US,2022-04-24,2022-05-21,4 wk ahead inc death,quantile,0.99,103265
