location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead inc death,point,,2020-06-21,2020-06-27,3805
US,2 wk ahead inc death,point,,2020-06-21,2020-07-04,2942
US,3 wk ahead inc death,point,,2020-06-21,2020-07-11,2343
US,4 wk ahead inc death,point,,2020-06-21,2020-07-18,1871
US,5 wk ahead inc death,point,,2020-06-21,2020-07-25,1553
US,6 wk ahead inc death,point,,2020-06-21,2020-08-01,1352
US,7 wk ahead inc death,point,,2020-06-21,2020-08-08,1187
US,8 wk ahead inc death,point,,2020-06-21,2020-08-15,1082
US,9 wk ahead inc death,point,,2020-06-21,2020-08-22,995
US,10 wk ahead inc death,point,,2020-06-21,2020-08-29,952
US,11 wk ahead inc death,point,,2020-06-21,2020-09-05,915
US,12 wk ahead inc death,point,,2020-06-21,2020-09-12,1001
US,13 wk ahead inc death,point,,2020-06-21,2020-09-19,1275
US,14 wk ahead inc death,point,,2020-06-21,2020-09-26,1680
US,15 wk ahead inc death,point,,2020-06-21,2020-10-03,2213
US,16 wk ahead inc death,point,,2020-06-21,2020-10-10,2876
US,17 wk ahead inc death,point,,2020-06-21,2020-10-17,3660
US,18 wk ahead inc death,point,,2020-06-21,2020-10-24,4352
US,19 wk ahead inc death,point,,2020-06-21,2020-10-31,4792
US,20 wk ahead inc death,point,,2020-06-21,2020-11-07,5060
48,1 wk ahead inc death,point,,2020-06-21,2020-06-27,297
48,2 wk ahead inc death,point,,2020-06-21,2020-07-04,373
48,3 wk ahead inc death,point,,2020-06-21,2020-07-11,481
48,4 wk ahead inc death,point,,2020-06-21,2020-07-18,606
48,5 wk ahead inc death,point,,2020-06-21,2020-07-25,702
48,6 wk ahead inc death,point,,2020-06-21,2020-08-01,767
48,7 wk ahead inc death,point,,2020-06-21,2020-08-08,764
48,8 wk ahead inc death,point,,2020-06-21,2020-08-15,714
48,9 wk ahead inc death,point,,2020-06-21,2020-08-22,609
48,10 wk ahead inc death,point,,2020-06-21,2020-08-29,497
48,11 wk ahead inc death,point,,2020-06-21,2020-09-05,411
48,12 wk ahead inc death,point,,2020-06-21,2020-09-12,385
48,13 wk ahead inc death,point,,2020-06-21,2020-09-19,416
48,14 wk ahead inc death,point,,2020-06-21,2020-09-26,459
48,15 wk ahead inc death,point,,2020-06-21,2020-10-03,519
48,16 wk ahead inc death,point,,2020-06-21,2020-10-10,572
48,17 wk ahead inc death,point,,2020-06-21,2020-10-17,607
48,18 wk ahead inc death,point,,2020-06-21,2020-10-24,622
48,19 wk ahead inc death,point,,2020-06-21,2020-10-31,637
48,20 wk ahead inc death,point,,2020-06-21,2020-11-07,632
