forecast_date,target,target_end_date,type,quantile,value,location
2021-01-17,1 wk ahead inc case,2021-01-23,point,,20113.0,01
2021-01-17,1 wk ahead inc case,2021-01-23,point,,1890.0,02
2021-01-17,1 wk ahead inc case,2021-01-23,point,,63909.0,04
2021-01-17,1 wk ahead inc case,2021-01-23,point,,17665.0,05
2021-01-17,1 wk ahead inc case,2021-01-23,point,,287336.0,06
2021-01-17,1 wk ahead inc case,2021-01-23,point,,16474.0,08
2021-01-17,1 wk ahead inc case,2021-01-23,point,,18877.0,09
2021-01-17,1 wk ahead inc case,2021-01-23,point,,5118.0,10
2021-01-17,1 wk ahead inc case,2021-01-23,point,,2016.0,11
2021-01-17,1 wk ahead inc case,2021-01-23,point,,64832.0,13
2021-01-17,1 wk ahead inc case,2021-01-23,point,,1250.0,15
2021-01-17,1 wk ahead inc case,2021-01-23,point,,6075.0,16
2021-01-17,1 wk ahead inc case,2021-01-23,point,,41986.0,17
2021-01-17,1 wk ahead inc case,2021-01-23,point,,25759.0,18
2021-01-17,1 wk ahead inc case,2021-01-23,point,,9206.0,19
2021-01-17,1 wk ahead inc case,2021-01-23,point,,15086.0,20
2021-01-17,1 wk ahead inc case,2021-01-23,point,,24501.0,21
2021-01-17,1 wk ahead inc case,2021-01-23,point,,21877.0,22
2021-01-17,1 wk ahead inc case,2021-01-23,point,,4926.0,23
2021-01-17,1 wk ahead inc case,2021-01-23,point,,21022.0,24
2021-01-17,1 wk ahead inc case,2021-01-23,point,,40183.0,25
2021-01-17,1 wk ahead inc case,2021-01-23,point,,19074.0,26
2021-01-17,1 wk ahead inc case,2021-01-23,point,,13763.0,27
2021-01-17,1 wk ahead inc case,2021-01-23,point,,15237.0,28
2021-01-17,1 wk ahead inc case,2021-01-23,point,,16821.0,29
2021-01-17,1 wk ahead inc case,2021-01-23,point,,3611.0,30
2021-01-17,1 wk ahead inc case,2021-01-23,point,,5990.0,31
2021-01-17,1 wk ahead inc case,2021-01-23,point,,15841.0,32
2021-01-17,1 wk ahead inc case,2021-01-23,point,,5535.0,33
2021-01-17,1 wk ahead inc case,2021-01-23,point,,44420.0,34
2021-01-17,1 wk ahead inc case,2021-01-23,point,,8288.0,35
2021-01-17,1 wk ahead inc case,2021-01-23,point,,57006.0,37
2021-01-17,1 wk ahead inc case,2021-01-23,point,,1237.0,38
2021-01-17,1 wk ahead inc case,2021-01-23,point,,50368.0,39
2021-01-17,1 wk ahead inc case,2021-01-23,point,,27340.0,40
2021-01-17,1 wk ahead inc case,2021-01-23,point,,8770.0,41
2021-01-17,1 wk ahead inc case,2021-01-23,point,,49874.0,42
2021-01-17,1 wk ahead inc case,2021-01-23,point,,6915.0,44
2021-01-17,1 wk ahead inc case,2021-01-23,point,,30644.0,45
2021-01-17,1 wk ahead inc case,2021-01-23,point,,2339.0,46
2021-01-17,1 wk ahead inc case,2021-01-23,point,,30594.0,47
2021-01-17,1 wk ahead inc case,2021-01-23,point,,217069.0,48
2021-01-17,1 wk ahead inc case,2021-01-23,point,,18708.0,49
2021-01-17,1 wk ahead inc case,2021-01-23,point,,1364.0,50
