forecast_date,target,target_end_date,type,quantile,value,location
2020-12-20,1 wk ahead inc case,2020-12-26,point,,27113.0,01
2020-12-20,1 wk ahead inc case,2020-12-26,point,,3272.0,02
2020-12-20,1 wk ahead inc case,2020-12-26,point,,46028.0,04
2020-12-20,1 wk ahead inc case,2020-12-26,point,,16608.0,05
2020-12-20,1 wk ahead inc case,2020-12-26,point,,20490.0,08
2020-12-20,1 wk ahead inc case,2020-12-26,point,,18000.0,09
2020-12-20,1 wk ahead inc case,2020-12-26,point,,6087.0,10
2020-12-20,1 wk ahead inc case,2020-12-26,point,,1948.0,11
2020-12-20,1 wk ahead inc case,2020-12-26,point,,72489.0,12
2020-12-20,1 wk ahead inc case,2020-12-26,point,,49366.0,13
2020-12-20,1 wk ahead inc case,2020-12-26,point,,862.0,15
2020-12-20,1 wk ahead inc case,2020-12-26,point,,8337.0,16
2020-12-20,1 wk ahead inc case,2020-12-26,point,,49045.0,17
2020-12-20,1 wk ahead inc case,2020-12-26,point,,43406.0,18
2020-12-20,1 wk ahead inc case,2020-12-26,point,,11225.0,19
2020-12-20,1 wk ahead inc case,2020-12-26,point,,15942.0,20
2020-12-20,1 wk ahead inc case,2020-12-26,point,,20815.0,21
2020-12-20,1 wk ahead inc case,2020-12-26,point,,19752.0,22
2020-12-20,1 wk ahead inc case,2020-12-26,point,,3632.0,23
2020-12-20,1 wk ahead inc case,2020-12-26,point,,19399.0,24
2020-12-20,1 wk ahead inc case,2020-12-26,point,,38301.0,25
2020-12-20,1 wk ahead inc case,2020-12-26,point,,26326.0,26
2020-12-20,1 wk ahead inc case,2020-12-26,point,,16784.0,27
2020-12-20,1 wk ahead inc case,2020-12-26,point,,16137.0,28
2020-12-20,1 wk ahead inc case,2020-12-26,point,,23622.0,29
2020-12-20,1 wk ahead inc case,2020-12-26,point,,3842.0,30
2020-12-20,1 wk ahead inc case,2020-12-26,point,,6790.0,31
2020-12-20,1 wk ahead inc case,2020-12-26,point,,19045.0,32
