forecast_date,target,target_end_date,type,quantile,location,value
2021-10-10,1 wk ahead inc case,2021-10-16,point,,US,625024.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,US,544705.0
2021-10-10,3 wk ahead inc case,2021-10-30,point,,US,501172.0
2021-10-10,4 wk ahead inc case,2021-11-06,point,,US,466536.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,60,4.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,66,988.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,69,6.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,72,1392.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,78,154.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,01,6438.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,02,5832.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,04,16290.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,05,3911.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,06,41285.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,08,14778.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,09,2792.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,10,3087.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,11,880.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,12,23350.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,13,18138.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,15,1382.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,16,8455.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,17,17936.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,18,14682.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,19,7908.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,20,5950.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,21,13441.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,22,4838.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,23,3998.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,24,7702.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,25,9172.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,26,29620.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,27,21864.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,28,4300.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,29,9025.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,30,6703.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,31,4310.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,32,3944.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,33,3570.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,34,10974.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,35,5054.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,36,32019.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,37,21860.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,38,4454.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,39,33858.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,40,6898.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,41,8640.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,42,32338.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,44,2022.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,45,11884.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,46,2232.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,47,14570.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,48,44592.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,49,9618.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,50,1274.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,51,16954.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,53,15546.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,54,7904.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,55,21278.0
2021-10-10,1 wk ahead inc case,2021-10-16,point,,56,2932.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,60,4.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,66,1014.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,69,6.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,72,1326.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,78,170.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,01,5371.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,02,5288.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,04,15775.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,05,3465.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,06,35836.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,08,13784.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,09,2416.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,10,3109.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,11,742.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,12,21753.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,13,15032.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,15,1244.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,16,7911.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,17,15133.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,18,11374.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,19,5963.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,20,5378.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,21,10428.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,22,3738.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,23,4126.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,24,7514.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,25,7966.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,26,28454.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,27,19768.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,28,3320.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,29,8122.0
2021-10-10,2 wk ahead inc case,2021-10-23,point,,30,6138.0
