forecast_date,target,target_end_date,type,quantile,location,value
2021-08-15,1 wk ahead inc case,2021-08-21,point,,US,1042452.0
2021-08-15,2 wk ahead inc case,2021-08-28,point,,US,1216884.0
2021-08-15,3 wk ahead inc case,2021-09-04,point,,US,1416906.0
2021-08-15,4 wk ahead inc case,2021-09-11,point,,US,1654194.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,60,0.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,66,206.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,69,0.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,72,5660.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,78,340.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,01,26102.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,02,2466.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,04,20288.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,05,17174.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,06,99582.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,08,8715.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,09,4626.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,10,1999.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,11,1329.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,12,161438.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,13,48792.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,15,5157.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,16,4856.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,17,24970.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,18,18052.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,19,6157.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,20,10736.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,21,19432.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,22,46540.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,23,1574.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,24,7282.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,25,9820.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,26,13657.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,27,8780.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,28,24850.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,29,21352.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,30,2564.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,31,2663.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,32,8163.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,33,1534.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,34,13098.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,35,5942.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,36,32230.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,37,43714.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,38,1198.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,39,20590.0
2021-08-15,1 wk ahead inc case,2021-08-21,point,,40,16364.0
