forecast_date,target,target_end_date,type,quantile,value,location
2021-04-18,1 wk ahead inc case,2021-04-24,point,,499351.0,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.025,386079.80762414605,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.1,425337.0621421792,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.25,458335.93687786197,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.5,496344.4579489712,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.75,536783.0158374264,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.9,574429.6160909119,US
2021-04-18,1 wk ahead inc case,2021-04-24,quantile,0.975,626240.7741203423,US
2021-04-18,2 wk ahead inc case,2021-05-01,point,,507615.0,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.025,402931.5566877504,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.1,438885.1221468478,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.25,471239.10061605147,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.5,501387.8559623331,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.75,543027.3037364961,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.9,579495.0333588244,US
2021-04-18,2 wk ahead inc case,2021-05-01,quantile,0.975,637335.9279719705,US
2021-04-18,3 wk ahead inc case,2021-05-08,point,,516242.0,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.025,414389.1217754207,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.1,448852.79607622256,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.25,479692.1441226439,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.5,509908.8595100375,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.75,551087.3876017099,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.9,588995.7628608686,US
2021-04-18,3 wk ahead inc case,2021-05-08,quantile,0.975,646461.5296098177,US
2021-04-18,4 wk ahead inc case,2021-05-15,point,,522384.0,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.025,420654.2434747687,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.1,455682.5637082303,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.25,483746.8842695861,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.5,517070.5121168006,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.75,560433.9887783452,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.9,595453.0741636041,US
2021-04-18,4 wk ahead inc case,2021-05-15,quantile,0.975,645547.5988776255,US
2021-04-18,1 wk ahead inc case,2021-04-24,point,,0.0,60
2021-04-18,1 wk ahead inc case,2021-04-24,point,,35.0,66
2021-04-18,1 wk ahead inc case,2021-04-24,point,,3.0,69
2021-04-18,1 wk ahead inc case,2021-04-24,point,,58.0,78
2021-04-18,1 wk ahead inc case,2021-04-24,point,,2364.0,01
2021-04-18,1 wk ahead inc case,2021-04-24,point,,1127.0,02
2021-04-18,1 wk ahead inc case,2021-04-24,point,,4818.0,04
2021-04-18,1 wk ahead inc case,2021-04-24,point,,1359.0,05
2021-04-18,1 wk ahead inc case,2021-04-24,point,,21488.0,06
2021-04-18,1 wk ahead inc case,2021-04-24,point,,12583.0,08
2021-04-18,1 wk ahead inc case,2021-04-24,point,,7917.0,09
2021-04-18,1 wk ahead inc case,2021-04-24,point,,2713.0,10
2021-04-18,1 wk ahead inc case,2021-04-24,point,,869.0,11
2021-04-18,1 wk ahead inc case,2021-04-24,point,,48924.0,12
2021-04-18,1 wk ahead inc case,2021-04-24,point,,11320.0,13
2021-04-18,1 wk ahead inc case,2021-04-24,point,,731.0,15
2021-04-18,1 wk ahead inc case,2021-04-24,point,,1803.0,16
2021-04-18,1 wk ahead inc case,2021-04-24,point,,23615.0,17
2021-04-18,1 wk ahead inc case,2021-04-24,point,,9172.0,18
