forecast_date,target,target_end_date,type,quantile,value,location
2021-01-03,1 wk ahead inc case,2021-01-09,point,,5852.0,44
2021-01-03,1 wk ahead inc case,2021-01-09,point,,21928.0,45
2021-01-03,1 wk ahead inc case,2021-01-09,point,,2706.0,46
2021-01-03,1 wk ahead inc case,2021-01-09,point,,37988.0,47
2021-01-03,1 wk ahead inc case,2021-01-09,point,,17536.0,49
2021-01-03,1 wk ahead inc case,2021-01-09,point,,737.0,50
2021-01-03,1 wk ahead inc case,2021-01-09,point,,26499.0,51
2021-01-03,1 wk ahead inc case,2021-01-09,point,,11577.0,53
2021-01-03,1 wk ahead inc case,2021-01-09,point,,8861.0,54
2021-01-03,1 wk ahead inc case,2021-01-09,point,,15947.0,55
2021-01-03,1 wk ahead inc case,2021-01-09,point,,1463.0,56
2021-01-03,1 wk ahead inc case,2021-01-09,point,,0.0,60
2021-01-03,1 wk ahead inc case,2021-01-09,point,,48.0,66
2021-01-03,1 wk ahead inc case,2021-01-09,point,,3.0,69
2021-01-03,1 wk ahead inc case,2021-01-09,point,,5609.0,72
2021-01-03,1 wk ahead inc case,2021-01-09,point,,50.0,78
2021-01-03,2 wk ahead inc case,2021-01-16,point,,23925.0,01
2021-01-03,2 wk ahead inc case,2021-01-16,point,,1726.0,02
2021-01-03,2 wk ahead inc case,2021-01-16,point,,38864.0,04
2021-01-03,2 wk ahead inc case,2021-01-16,point,,17709.0,05
2021-01-03,2 wk ahead inc case,2021-01-16,point,,264599.0,06
2021-01-03,2 wk ahead inc case,2021-01-16,point,,12735.0,08
2021-01-03,2 wk ahead inc case,2021-01-16,point,,16383.0,09
2021-01-03,2 wk ahead inc case,2021-01-16,point,,4431.0,10
2021-01-03,2 wk ahead inc case,2021-01-16,point,,2011.0,11
2021-01-03,2 wk ahead inc case,2021-01-16,point,,76242.0,12
2021-01-03,2 wk ahead inc case,2021-01-16,point,,61338.0,13
2021-01-03,2 wk ahead inc case,2021-01-16,point,,875.0,15
2021-01-03,2 wk ahead inc case,2021-01-16,point,,5849.0,16
2021-01-03,2 wk ahead inc case,2021-01-16,point,,37127.0,17
2021-01-03,2 wk ahead inc case,2021-01-16,point,,27960.0,18
2021-01-03,2 wk ahead inc case,2021-01-16,point,,8161.0,19
2021-01-03,2 wk ahead inc case,2021-01-16,point,,17056.0,21
2021-01-03,2 wk ahead inc case,2021-01-16,point,,22348.0,22
2021-01-03,2 wk ahead inc case,2021-01-16,point,,4334.0,23
2021-01-03,2 wk ahead inc case,2021-01-16,point,,17665.0,24
2021-01-03,2 wk ahead inc case,2021-01-16,point,,33421.0,25
2021-01-03,2 wk ahead inc case,2021-01-16,point,,19555.0,26
2021-01-03,2 wk ahead inc case,2021-01-16,point,,6119.0,27
2021-01-03,2 wk ahead inc case,2021-01-16,point,,14907.0,28
2021-01-03,2 wk ahead inc case,2021-01-16,point,,19445.0,29
2021-01-03,2 wk ahead inc case,2021-01-16,point,,2604.0,30
2021-01-03,2 wk ahead inc case,2021-01-16,point,,6994.0,31
2021-01-03,2 wk ahead inc case,2021-01-16,point,,12765.0,32
2021-01-03,2 wk ahead inc case,2021-01-16,point,,5809.0,33
2021-01-03,2 wk ahead inc case,2021-01-16,point,,25713.0,34
2021-01-03,2 wk ahead inc case,2021-01-16,point,,7846.0,35
2021-01-03,2 wk ahead inc case,2021-01-16,point,,79310.0,36
2021-01-03,2 wk ahead inc case,2021-01-16,point,,43653.0,37
2021-01-03,2 wk ahead inc case,2021-01-16,point,,1347.0,38
2021-01-03,2 wk ahead inc case,2021-01-16,point,,38077.0,39
2021-01-03,2 wk ahead inc case,2021-01-16,point,,19036.0,40
2021-01-03,2 wk ahead inc case,2021-01-16,point,,7577.0,41
2021-01-03,2 wk ahead inc case,2021-01-16,point,,37941.0,42
2021-01-03,2 wk ahead inc case,2021-01-16,point,,6022.0,44
2021-01-03,2 wk ahead inc case,2021-01-16,point,,21188.0,45
2021-01-03,2 wk ahead inc case,2021-01-16,point,,2831.0,46
2021-01-03,2 wk ahead inc case,2021-01-16,point,,36096.0,47
2021-01-03,2 wk ahead inc case,2021-01-16,point,,17297.0,49
2021-01-03,2 wk ahead inc case,2021-01-16,point,,762.0,50
2021-01-03,2 wk ahead inc case,2021-01-16,point,,26233.0,51
2021-01-03,2 wk ahead inc case,2021-01-16,point,,11132.0,53
2021-01-03,2 wk ahead inc case,2021-01-16,point,,8595.0,54
2021-01-03,2 wk ahead inc case,2021-01-16,point,,16197.0,55
2021-01-03,2 wk ahead inc case,2021-01-16,point,,1491.0,56
2021-01-03,2 wk ahead inc case,2021-01-16,point,,0.0,60
2021-01-03,2 wk ahead inc case,2021-01-16,point,,57.0,66
2021-01-03,2 wk ahead inc case,2021-01-16,point,,3.0,69
2021-01-03,2 wk ahead inc case,2021-01-16,point,,5603.0,72
2021-01-03,2 wk ahead inc case,2021-01-16,point,,63.0,78
2021-01-03,3 wk ahead inc case,2021-01-23,point,,23415.0,01
2021-01-03,3 wk ahead inc case,2021-01-23,point,,1879.0,02
2021-01-03,3 wk ahead inc case,2021-01-23,point,,37929.0,04
2021-01-03,3 wk ahead inc case,2021-01-23,point,,17268.0,05
2021-01-03,3 wk ahead inc case,2021-01-23,point,,259204.0,06
2021-01-03,3 wk ahead inc case,2021-01-23,point,,13228.0,08
2021-01-03,3 wk ahead inc case,2021-01-23,point,,16231.0,09
2021-01-03,3 wk ahead inc case,2021-01-23,point,,4752.0,10
2021-01-03,3 wk ahead inc case,2021-01-23,point,,2028.0,11
2021-01-03,3 wk ahead inc case,2021-01-23,point,,78349.0,12
2021-01-03,3 wk ahead inc case,2021-01-23,point,,60868.0,13
2021-01-03,3 wk ahead inc case,2021-01-23,point,,823.0,15
2021-01-03,3 wk ahead inc case,2021-01-23,point,,5984.0,16
2021-01-03,3 wk ahead inc case,2021-01-23,point,,37294.0,17
2021-01-03,3 wk ahead inc case,2021-01-23,point,,27192.0,18
2021-01-03,3 wk ahead inc case,2021-01-23,point,,8664.0,19
2021-01-03,3 wk ahead inc case,2021-01-23,point,,17925.0,21
2021-01-03,3 wk ahead inc case,2021-01-23,point,,21241.0,22
2021-01-03,3 wk ahead inc case,2021-01-23,point,,4575.0,23
2021-01-03,3 wk ahead inc case,2021-01-23,point,,17475.0,24
2021-01-03,3 wk ahead inc case,2021-01-23,point,,33170.0,25
2021-01-03,3 wk ahead inc case,2021-01-23,point,,19763.0,26
2021-01-03,3 wk ahead inc case,2021-01-23,point,,5852.0,27
2021-01-03,3 wk ahead inc case,2021-01-23,point,,15253.0,28
2021-01-03,3 wk ahead inc case,2021-01-23,point,,19788.0,29
2021-01-03,3 wk ahead inc case,2021-01-23,point,,2767.0,30
2021-01-03,3 wk ahead inc case,2021-01-23,point,,7395.0,31
2021-01-03,3 wk ahead inc case,2021-01-23,point,,13260.0,32
2021-01-03,3 wk ahead inc case,2021-01-23,point,,5983.0,33
2021-01-03,3 wk ahead inc case,2021-01-23,point,,25024.0,34
2021-01-03,3 wk ahead inc case,2021-01-23,point,,8156.0,35
2021-01-03,3 wk ahead inc case,2021-01-23,point,,80700.0,36
2021-01-03,3 wk ahead inc case,2021-01-23,point,,43478.0,37
2021-01-03,3 wk ahead inc case,2021-01-23,point,,1506.0,38
2021-01-03,3 wk ahead inc case,2021-01-23,point,,37643.0,39
2021-01-03,3 wk ahead inc case,2021-01-23,point,,19347.0,40
2021-01-03,3 wk ahead inc case,2021-01-23,point,,7730.0,41
2021-01-03,3 wk ahead inc case,2021-01-23,point,,37284.0,42
2021-01-03,3 wk ahead inc case,2021-01-23,point,,6089.0,44
2021-01-03,3 wk ahead inc case,2021-01-23,point,,21312.0,45
2021-01-03,3 wk ahead inc case,2021-01-23,point,,3070.0,46
2021-01-03,3 wk ahead inc case,2021-01-23,point,,36143.0,47
2021-01-03,3 wk ahead inc case,2021-01-23,point,,16972.0,49
2021-01-03,3 wk ahead inc case,2021-01-23,point,,781.0,50
2021-01-03,3 wk ahead inc case,2021-01-23,point,,25890.0,51
2021-01-03,3 wk ahead inc case,2021-01-23,point,,11344.0,53
2021-01-03,3 wk ahead inc case,2021-01-23,point,,8704.0,54
2021-01-03,3 wk ahead inc case,2021-01-23,point,,16985.0,55
2021-01-03,3 wk ahead inc case,2021-01-23,point,,1596.0,56
2021-01-03,3 wk ahead inc case,2021-01-23,point,,0.0,60
2021-01-03,3 wk ahead inc case,2021-01-23,point,,62.0,66
2021-01-03,3 wk ahead inc case,2021-01-23,point,,3.0,69
2021-01-03,3 wk ahead inc case,2021-01-23,point,,5801.0,72
2021-01-03,3 wk ahead inc case,2021-01-23,point,,81.0,78
2021-01-03,4 wk ahead inc case,2021-01-30,point,,22001.0,01
2021-01-03,4 wk ahead inc case,2021-01-30,point,,2110.0,02
2021-01-03,4 wk ahead inc case,2021-01-30,point,,36534.0,04
2021-01-03,4 wk ahead inc case,2021-01-30,point,,16765.0,05
2021-01-03,4 wk ahead inc case,2021-01-30,point,,258540.0,06
2021-01-03,4 wk ahead inc case,2021-01-30,point,,13843.0,08
2021-01-03,4 wk ahead inc case,2021-01-30,point,,16356.0,09
2021-01-03,4 wk ahead inc case,2021-01-30,point,,4926.0,10
2021-01-03,4 wk ahead inc case,2021-01-30,point,,2023.0,11
2021-01-03,4 wk ahead inc case,2021-01-30,point,,78710.0,12
2021-01-03,4 wk ahead inc case,2021-01-30,point,,59720.0,13
2021-01-03,4 wk ahead inc case,2021-01-30,point,,801.0,15
2021-01-03,4 wk ahead inc case,2021-01-30,point,,6181.0,16
2021-01-03,4 wk ahead inc case,2021-01-30,point,,39061.0,17
2021-01-03,4 wk ahead inc case,2021-01-30,point,,26714.0,18
2021-01-03,4 wk ahead inc case,2021-01-30,point,,9337.0,19
2021-01-03,4 wk ahead inc case,2021-01-30,point,,18202.0,21
2021-01-03,4 wk ahead inc case,2021-01-30,point,,21004.0,22
2021-01-03,4 wk ahead inc case,2021-01-30,point,,4854.0,23
2021-01-03,4 wk ahead inc case,2021-01-30,point,,17232.0,24
2021-01-03,4 wk ahead inc case,2021-01-30,point,,33125.0,25
2021-01-03,4 wk ahead inc case,2021-01-30,point,,19941.0,26
2021-01-03,4 wk ahead inc case,2021-01-30,point,,6172.0,27
2021-01-03,4 wk ahead inc case,2021-01-30,point,,15278.0,28
2021-01-03,4 wk ahead inc case,2021-01-30,point,,19917.0,29
2021-01-03,4 wk ahead inc case,2021-01-30,point,,3015.0,30
2021-01-03,4 wk ahead inc case,2021-01-30,point,,7642.0,31
2021-01-03,4 wk ahead inc case,2021-01-30,point,,13660.0,32
2021-01-03,4 wk ahead inc case,2021-01-30,point,,5976.0,33
2021-01-03,4 wk ahead inc case,2021-01-30,point,,24754.0,34
2021-01-03,4 wk ahead inc case,2021-01-30,point,,8476.0,35
2021-01-03,4 wk ahead inc case,2021-01-30,point,,80827.0,36
2021-01-03,4 wk ahead inc case,2021-01-30,point,,42008.0,37
2021-01-03,4 wk ahead inc case,2021-01-30,point,,1646.0,38
2021-01-03,4 wk ahead inc case,2021-01-30,point,,37469.0,39
2021-01-03,4 wk ahead inc case,2021-01-30,point,,19311.0,40
2021-01-03,4 wk ahead inc case,2021-01-30,point,,8002.0,41
2021-01-03,4 wk ahead inc case,2021-01-30,point,,37563.0,42
2021-01-03,4 wk ahead inc case,2021-01-30,point,,6026.0,44
2021-01-03,4 wk ahead inc case,2021-01-30,point,,21284.0,45
2021-01-03,4 wk ahead inc case,2021-01-30,point,,3340.0,46
2021-01-03,4 wk ahead inc case,2021-01-30,point,,36195.0,47
2021-01-03,4 wk ahead inc case,2021-01-30,point,,16973.0,49
2021-01-03,4 wk ahead inc case,2021-01-30,point,,794.0,50
2021-01-03,4 wk ahead inc case,2021-01-30,point,,25759.0,51
2021-01-03,4 wk ahead inc case,2021-01-30,point,,11907.0,53
2021-01-03,4 wk ahead inc case,2021-01-30,point,,8615.0,54
2021-01-03,4 wk ahead inc case,2021-01-30,point,,17757.0,55
2021-01-03,4 wk ahead inc case,2021-01-30,point,,1769.0,56
2021-01-03,4 wk ahead inc case,2021-01-30,point,,0.0,60
2021-01-03,4 wk ahead inc case,2021-01-30,point,,59.0,66
2021-01-03,4 wk ahead inc case,2021-01-30,point,,3.0,69
2021-01-03,4 wk ahead inc case,2021-01-30,point,,5737.0,72
2021-01-03,4 wk ahead inc case,2021-01-30,point,,91.0,78
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,16800.211098956665,01
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,664.3809611002604,02
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,28451.388969283493,04
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,12697.786004543304,05
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,154398.546875,06
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,9567.285888671875,08
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,9916.0,09
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,3192.7857666015625,10
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,1317.2191397284053,11
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,53471.84245107191,12
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,28931.941679750304,13
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,617.8285766601563,15
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,4130.71435546875,16
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,25446.765480264545,17
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,21874.141815457493,18
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,5637.515036819503,19
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,10335.71403303582,21
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,16627.927834510803,22
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,3007.0427734375,23
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,13217.49997472763,24
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,28118.391522605005,25
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,11835.057694154613,26
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,3443.510255032319,27
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,10321.78564453125,28
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,13299.78564453125,29
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,1903.7619491304697,30
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,4352.14315923055,31
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,9085.3095703125,32
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,4299.428687095642,33
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,20138.840497598187,34
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,5769.523600260417,35
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,53804.07237540384,36
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,31828.813635418494,37
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,271.95237223307294,38
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,29828.294310569763,39
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,13495.857033457141,40
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,4980.619180891067,41
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,30435.24745992243,42
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,3422.948062439602,44
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,18572.101321814134,45
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,1936.6122872488838,46
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,25946.887709368948,47
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,12917.086188774114,49
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,531.3809407552084,50
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,22921.34176385348,51
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,8748.476236979166,53
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,7326.81640625,54
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,10200.356662409846,55
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,874.823514361342,56
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,0.0,60
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,9.922207613255889,66
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,1.4800934951521376,69
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,3767.326485770089,72
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.025,5.142856802259303,78
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,18275.33017299413,01
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,933.8865785999224,02
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,32699.46239566314,04
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,14772.571267660707,05
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,232682.271875,06
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,10632.71435546875,08
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,11557.142578125,09
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,3578.9168777192167,10
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,1559.9494911863883,11
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,57754.890841627275,12
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,47720.67580748617,13
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,720.6347073805517,15
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,4701.47607421875,16
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,30365.932941248968,17
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,23765.285128821928,18
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,6137.8177858618,19
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,12418.114004299045,21
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,17544.871853757348,22
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,3089.0376105057567,23
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,14546.732805905558,24
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,30897.24364776905,25
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,13341.00001459279,26
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,4645.64277676167,27
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,11136.857421875,28
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,14803.032560713096,29
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,2077.5000175749883,30
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,5045.31436266154,31
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,9904.530691964286,32
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,4866.42870821245,33
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,23382.819304410845,34
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,6182.542906297836,35
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,63120.66655670585,36
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,34887.799628045446,37
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,400.49999237060547,38
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,34184.31213623292,39
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,15599.323629379272,40
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,5628.504362443462,41
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,34197.21832355428,42
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,4856.618829939289,44
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,19610.209908369834,45
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,2075.2858072916665,46
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,30697.413363914522,47
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,13836.536018235609,49
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,601.2244785853794,50
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,24079.176653637132,51
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,9463.229360046927,53
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,7950.7790075132125,54
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,11136.857107980177,55
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,1084.6404523204444,56
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,0.0,60
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,24.440854308446003,66
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,2.463930521428081,69
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,4444.825466579861,72
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.1,20.02448559741606,78
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,22533.385873772764,01
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,1227.6163685066692,02
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,35064.52217967425,04
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,15719.98919192597,05
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,259112.3265224359,06
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,11420.142903645834,08
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,13125.713967459897,09
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,3848.264414052819,10
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,1736.4316766952397,11
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,71453.96465042567,12
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,50835.67023813845,13
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,772.152026657738,15
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,5248.809488932292,16
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,33931.212649320114,17
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,26378.665203973706,18
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,7065.378090981714,19
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,13639.384810001779,21
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,18694.75956682551,22
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,3197.71435546875,23
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,15793.024631298067,24
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,31631.638562866,25
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,16645.42800140381,26
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,5568.643207004294,27
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,13306.836495535714,28
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,17495.34260443209,29
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,2364.2757386811795,30
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,5859.457052612304,31
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,11425.714518229166,32
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,5190.377474857219,33
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,24609.271121004593,34
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,7006.428558626419,35
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,71119.81390420256,36
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,38273.722566616256,37
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,1042.8775460379463,38
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,36584.04772504419,39
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,17691.993659363874,40
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,6513.5844295131365,41
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,36891.32154031784,42
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,5327.166581833735,44
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,20452.38455139005,45
2021-01-03,1 wk ahead inc case,2021-01-09,quantile,0.25,2428.1429036458335,46
