forecast_date,target,target_end_date,type,quantile,location,value
2021-12-05,1 wk ahead inc case,2021-12-11,point,,US,734841.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,US,760590.0
2021-12-05,3 wk ahead inc case,2021-12-25,point,,US,783550.0
2021-12-05,4 wk ahead inc case,2022-01-01,point,,US,807842.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,60,1.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,66,92.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,69,11.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,72,1052.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,78,45.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,01,2937.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,02,1931.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,04,24951.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,05,5063.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,06,33386.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,08,15455.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,09,7290.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,10,3176.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,11,710.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,12,10952.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,13,7591.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,15,790.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,16,2870.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,17,42100.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,18,27958.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,19,11244.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,20,10513.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,21,14166.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,22,2889.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,23,3548.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,24,8954.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,25,26872.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,26,60794.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,27,26509.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,28,2364.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,29,17801.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,30,2038.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,31,6535.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,32,3768.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,33,7503.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,34,23966.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,35,9198.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,36,56693.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,37,17140.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,38,3388.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,39,51055.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,40,5822.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,41,5180.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,42,51566.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,44,5154.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,45,4966.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,46,3260.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,47,11144.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,48,23172.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,49,9306.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,50,2946.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,51,12960.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,53,8548.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,54,6406.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,55,27998.0
2021-12-05,1 wk ahead inc case,2021-12-11,point,,56,1113.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,60,2.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,66,81.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,69,12.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,72,1230.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,78,62.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,01,3028.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,02,1781.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,04,28568.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,05,5960.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,06,34257.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,08,14016.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,09,7798.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,10,3798.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,11,758.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,12,13264.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,13,7679.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,15,803.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,16,2782.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,17,44358.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,18,27458.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,19,12542.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,20,12062.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,21,14429.0
2021-12-05,2 wk ahead inc case,2021-12-18,point,,22,2766.0
