forecast_date,target,target_end_date,type,quantile,value,location
2021-09-19,2 wk ahead inc death,2021-10-02,point,,277.0,22
2021-09-19,2 wk ahead inc death,2021-10-02,point,,35.0,23
2021-09-19,2 wk ahead inc death,2021-10-02,point,,132.0,24
2021-09-19,2 wk ahead inc death,2021-10-02,point,,130.0,25
2021-09-19,2 wk ahead inc death,2021-10-02,point,,215.0,26
2021-09-19,2 wk ahead inc death,2021-10-02,point,,96.0,27
2021-09-19,2 wk ahead inc death,2021-10-02,point,,254.0,28
2021-09-19,2 wk ahead inc death,2021-10-02,point,,164.0,29
2021-09-19,2 wk ahead inc death,2021-10-02,point,,65.0,30
2021-09-19,2 wk ahead inc death,2021-10-02,point,,31.0,31
2021-09-19,2 wk ahead inc death,2021-10-02,point,,135.0,32
2021-09-19,2 wk ahead inc death,2021-10-02,point,,27.0,33
2021-09-19,2 wk ahead inc death,2021-10-02,point,,148.0,34
2021-09-19,2 wk ahead inc death,2021-10-02,point,,78.0,35
2021-09-19,2 wk ahead inc death,2021-10-02,point,,602.0,37
2021-09-19,2 wk ahead inc death,2021-10-02,point,,19.0,38
2021-09-19,2 wk ahead inc death,2021-10-02,point,,221.0,40
2021-09-19,2 wk ahead inc death,2021-10-02,point,,160.0,41
2021-09-19,2 wk ahead inc death,2021-10-02,point,,361.0,42
2021-09-19,2 wk ahead inc death,2021-10-02,point,,21.0,44
2021-09-19,2 wk ahead inc death,2021-10-02,point,,464.0,45
2021-09-19,2 wk ahead inc death,2021-10-02,point,,22.0,46
2021-09-19,2 wk ahead inc death,2021-10-02,point,,504.0,47
2021-09-19,2 wk ahead inc death,2021-10-02,point,,2150.0,48
2021-09-19,2 wk ahead inc death,2021-10-02,point,,90.0,49
2021-09-19,2 wk ahead inc death,2021-10-02,point,,16.0,50
2021-09-19,2 wk ahead inc death,2021-10-02,point,,240.0,51
2021-09-19,2 wk ahead inc death,2021-10-02,point,,304.0,53
2021-09-19,2 wk ahead inc death,2021-10-02,point,,179.0,54
2021-09-19,2 wk ahead inc death,2021-10-02,point,,140.0,55
2021-09-19,2 wk ahead inc death,2021-10-02,point,,39.0,56
2021-09-19,3 wk ahead inc death,2021-10-09,point,,0.0,60
2021-09-19,3 wk ahead inc death,2021-10-09,point,,19.0,66
2021-09-19,3 wk ahead inc death,2021-10-09,point,,0.0,69
2021-09-19,3 wk ahead inc death,2021-10-09,point,,41.0,72
2021-09-19,3 wk ahead inc death,2021-10-09,point,,5.0,78
2021-09-19,3 wk ahead inc death,2021-10-09,point,,336.0,01
2021-09-19,3 wk ahead inc death,2021-10-09,point,,25.0,02
2021-09-19,3 wk ahead inc death,2021-10-09,point,,249.0,04
2021-09-19,3 wk ahead inc death,2021-10-09,point,,200.0,05
2021-09-19,3 wk ahead inc death,2021-10-09,point,,1333.0,06
2021-09-19,3 wk ahead inc death,2021-10-09,point,,124.0,08
2021-09-19,3 wk ahead inc death,2021-10-09,point,,52.0,09
2021-09-19,3 wk ahead inc death,2021-10-09,point,,30.0,10
2021-09-19,3 wk ahead inc death,2021-10-09,point,,12.0,11
2021-09-19,3 wk ahead inc death,2021-10-09,point,,2242.0,12
2021-09-19,3 wk ahead inc death,2021-10-09,point,,917.0,13
2021-09-19,3 wk ahead inc death,2021-10-09,point,,65.0,15
2021-09-19,3 wk ahead inc death,2021-10-09,point,,144.0,16
2021-09-19,3 wk ahead inc death,2021-10-09,point,,337.0,17
2021-09-19,3 wk ahead inc death,2021-10-09,point,,355.0,18
2021-09-19,3 wk ahead inc death,2021-10-09,point,,113.0,19
2021-09-19,3 wk ahead inc death,2021-10-09,point,,153.0,20
2021-09-19,3 wk ahead inc death,2021-10-09,point,,321.0,21
2021-09-19,3 wk ahead inc death,2021-10-09,point,,240.0,22
2021-09-19,3 wk ahead inc death,2021-10-09,point,,37.0,23
2021-09-19,3 wk ahead inc death,2021-10-09,point,,134.0,24
2021-09-19,3 wk ahead inc death,2021-10-09,point,,136.0,25
2021-09-19,3 wk ahead inc death,2021-10-09,point,,225.0,26
2021-09-19,3 wk ahead inc death,2021-10-09,point,,115.0,27
2021-09-19,3 wk ahead inc death,2021-10-09,point,,233.0,28
2021-09-19,3 wk ahead inc death,2021-10-09,point,,194.0,29
2021-09-19,3 wk ahead inc death,2021-10-09,point,,82.0,30
2021-09-19,3 wk ahead inc death,2021-10-09,point,,33.0,31
2021-09-19,3 wk ahead inc death,2021-10-09,point,,135.0,32
2021-09-19,3 wk ahead inc death,2021-10-09,point,,32.0,33
2021-09-19,3 wk ahead inc death,2021-10-09,point,,162.0,34
2021-09-19,3 wk ahead inc death,2021-10-09,point,,78.0,35
2021-09-19,3 wk ahead inc death,2021-10-09,point,,659.0,37
2021-09-19,3 wk ahead inc death,2021-10-09,point,,23.0,38
2021-09-19,3 wk ahead inc death,2021-10-09,point,,225.0,40
2021-09-19,3 wk ahead inc death,2021-10-09,point,,179.0,41
2021-09-19,3 wk ahead inc death,2021-10-09,point,,377.0,42
2021-09-19,3 wk ahead inc death,2021-10-09,point,,26.0,44
2021-09-19,3 wk ahead inc death,2021-10-09,point,,463.0,45
2021-09-19,3 wk ahead inc death,2021-10-09,point,,27.0,46
2021-09-19,3 wk ahead inc death,2021-10-09,point,,601.0,47
2021-09-19,3 wk ahead inc death,2021-10-09,point,,2017.0,48
2021-09-19,3 wk ahead inc death,2021-10-09,point,,98.0,49
2021-09-19,3 wk ahead inc death,2021-10-09,point,,17.0,50
2021-09-19,3 wk ahead inc death,2021-10-09,point,,261.0,51
2021-09-19,3 wk ahead inc death,2021-10-09,point,,284.0,53
2021-09-19,3 wk ahead inc death,2021-10-09,point,,193.0,54
2021-09-19,3 wk ahead inc death,2021-10-09,point,,162.0,55
2021-09-19,3 wk ahead inc death,2021-10-09,point,,43.0,56
2021-09-19,4 wk ahead inc death,2021-10-16,point,,0.0,60
2021-09-19,4 wk ahead inc death,2021-10-16,point,,19.0,66
2021-09-19,4 wk ahead inc death,2021-10-16,point,,0.0,69
2021-09-19,4 wk ahead inc death,2021-10-16,point,,27.0,72
2021-09-19,4 wk ahead inc death,2021-10-16,point,,6.0,78
2021-09-19,4 wk ahead inc death,2021-10-16,point,,346.0,01
2021-09-19,4 wk ahead inc death,2021-10-16,point,,29.0,02
2021-09-19,4 wk ahead inc death,2021-10-16,point,,261.0,04
2021-09-19,4 wk ahead inc death,2021-10-16,point,,184.0,05
2021-09-19,4 wk ahead inc death,2021-10-16,point,,1364.0,06
2021-09-19,4 wk ahead inc death,2021-10-16,point,,138.0,08
2021-09-19,4 wk ahead inc death,2021-10-16,point,,63.0,09
2021-09-19,4 wk ahead inc death,2021-10-16,point,,33.0,10
2021-09-19,4 wk ahead inc death,2021-10-16,point,,16.0,11
2021-09-19,4 wk ahead inc death,2021-10-16,point,,2159.0,12
2021-09-19,4 wk ahead inc death,2021-10-16,point,,833.0,13
2021-09-19,4 wk ahead inc death,2021-10-16,point,,64.0,15
2021-09-19,4 wk ahead inc death,2021-10-16,point,,147.0,16
2021-09-19,4 wk ahead inc death,2021-10-16,point,,313.0,17
2021-09-19,4 wk ahead inc death,2021-10-16,point,,336.0,18
2021-09-19,4 wk ahead inc death,2021-10-16,point,,133.0,19
2021-09-19,4 wk ahead inc death,2021-10-16,point,,156.0,20
2021-09-19,4 wk ahead inc death,2021-10-16,point,,310.0,21
2021-09-19,4 wk ahead inc death,2021-10-16,point,,207.0,22
2021-09-19,4 wk ahead inc death,2021-10-16,point,,42.0,23
2021-09-19,4 wk ahead inc death,2021-10-16,point,,133.0,24
2021-09-19,4 wk ahead inc death,2021-10-16,point,,147.0,25
2021-09-19,4 wk ahead inc death,2021-10-16,point,,239.0,26
2021-09-19,4 wk ahead inc death,2021-10-16,point,,131.0,27
2021-09-19,4 wk ahead inc death,2021-10-16,point,,208.0,28
2021-09-19,4 wk ahead inc death,2021-10-16,point,,191.0,29
2021-09-19,4 wk ahead inc death,2021-10-16,point,,83.0,30
2021-09-19,4 wk ahead inc death,2021-10-16,point,,37.0,31
2021-09-19,4 wk ahead inc death,2021-10-16,point,,141.0,32
2021-09-19,4 wk ahead inc death,2021-10-16,point,,35.0,33
2021-09-19,4 wk ahead inc death,2021-10-16,point,,180.0,34
2021-09-19,4 wk ahead inc death,2021-10-16,point,,78.0,35
2021-09-19,4 wk ahead inc death,2021-10-16,point,,644.0,37
2021-09-19,4 wk ahead inc death,2021-10-16,point,,27.0,38
2021-09-19,4 wk ahead inc death,2021-10-16,point,,213.0,40
2021-09-19,4 wk ahead inc death,2021-10-16,point,,173.0,41
2021-09-19,4 wk ahead inc death,2021-10-16,point,,446.0,42
2021-09-19,4 wk ahead inc death,2021-10-16,point,,28.0,44
2021-09-19,4 wk ahead inc death,2021-10-16,point,,424.0,45
2021-09-19,4 wk ahead inc death,2021-10-16,point,,30.0,46
2021-09-19,4 wk ahead inc death,2021-10-16,point,,558.0,47
2021-09-19,4 wk ahead inc death,2021-10-16,point,,2008.0,48
2021-09-19,4 wk ahead inc death,2021-10-16,point,,97.0,49
2021-09-19,4 wk ahead inc death,2021-10-16,point,,20.0,50
2021-09-19,4 wk ahead inc death,2021-10-16,point,,264.0,51
2021-09-19,4 wk ahead inc death,2021-10-16,point,,259.0,53
2021-09-19,4 wk ahead inc death,2021-10-16,point,,212.0,54
2021-09-19,4 wk ahead inc death,2021-10-16,point,,185.0,55
2021-09-19,4 wk ahead inc death,2021-10-16,point,,39.0,56
2021-09-19,1 wk ahead cum death,2021-09-25,point,,13496.0,01
2021-09-19,2 wk ahead cum death,2021-10-02,point,,13896.0,01
2021-09-19,3 wk ahead cum death,2021-10-09,point,,14232.0,01
2021-09-19,4 wk ahead cum death,2021-10-16,point,,14578.0,01
2021-09-19,1 wk ahead cum death,2021-09-25,point,,488.0,02
2021-09-19,2 wk ahead cum death,2021-10-02,point,,508.0,02
2021-09-19,3 wk ahead cum death,2021-10-09,point,,533.0,02
2021-09-19,4 wk ahead cum death,2021-10-16,point,,562.0,02
2021-09-19,1 wk ahead cum death,2021-09-25,point,,19716.0,04
2021-09-19,2 wk ahead cum death,2021-10-02,point,,20017.0,04
2021-09-19,3 wk ahead cum death,2021-10-09,point,,20266.0,04
2021-09-19,4 wk ahead cum death,2021-10-16,point,,20527.0,04
2021-09-19,1 wk ahead cum death,2021-09-25,point,,7655.0,05
2021-09-19,2 wk ahead cum death,2021-10-02,point,,7853.0,05
2021-09-19,3 wk ahead cum death,2021-10-09,point,,8053.0,05
2021-09-19,4 wk ahead cum death,2021-10-16,point,,8237.0,05
2021-09-19,1 wk ahead cum death,2021-09-25,point,,68948.0,06
2021-09-19,2 wk ahead cum death,2021-10-02,point,,70117.0,06
2021-09-19,3 wk ahead cum death,2021-10-09,point,,71450.0,06
2021-09-19,4 wk ahead cum death,2021-10-16,point,,72814.0,06
2021-09-19,1 wk ahead cum death,2021-09-25,point,,7482.0,08
2021-09-19,2 wk ahead cum death,2021-10-02,point,,7597.0,08
2021-09-19,3 wk ahead cum death,2021-10-09,point,,7721.0,08
2021-09-19,4 wk ahead cum death,2021-10-16,point,,7859.0,08
2021-09-19,1 wk ahead cum death,2021-09-25,point,,8505.0,09
2021-09-19,2 wk ahead cum death,2021-10-02,point,,8553.0,09
2021-09-19,3 wk ahead cum death,2021-10-09,point,,8605.0,09
2021-09-19,4 wk ahead cum death,2021-10-16,point,,8668.0,09
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1939.0,10
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1964.0,10
2021-09-19,3 wk ahead cum death,2021-10-09,point,,1994.0,10
2021-09-19,4 wk ahead cum death,2021-10-16,point,,2027.0,10
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1175.0,11
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1183.0,11
2021-09-19,3 wk ahead cum death,2021-10-09,point,,1195.0,11
2021-09-19,4 wk ahead cum death,2021-10-16,point,,1211.0,11
2021-09-19,1 wk ahead cum death,2021-09-25,point,,53705.0,12
2021-09-19,2 wk ahead cum death,2021-10-02,point,,56161.0,12
2021-09-19,3 wk ahead cum death,2021-10-09,point,,58403.0,12
2021-09-19,4 wk ahead cum death,2021-10-16,point,,60562.0,12
2021-09-19,1 wk ahead cum death,2021-09-25,point,,25546.0,13
2021-09-19,2 wk ahead cum death,2021-10-02,point,,26448.0,13
2021-09-19,3 wk ahead cum death,2021-10-09,point,,27365.0,13
2021-09-19,4 wk ahead cum death,2021-10-16,point,,28198.0,13
2021-09-19,1 wk ahead cum death,2021-09-25,point,,755.0,15
2021-09-19,2 wk ahead cum death,2021-10-02,point,,819.0,15
2021-09-19,3 wk ahead cum death,2021-10-09,point,,884.0,15
2021-09-19,4 wk ahead cum death,2021-10-16,point,,948.0,15
2021-09-19,1 wk ahead cum death,2021-09-25,point,,2775.0,16
2021-09-19,2 wk ahead cum death,2021-10-02,point,,2931.0,16
2021-09-19,3 wk ahead cum death,2021-10-09,point,,3075.0,16
2021-09-19,4 wk ahead cum death,2021-10-16,point,,3222.0,16
2021-09-19,1 wk ahead cum death,2021-09-25,point,,27288.0,17
2021-09-19,2 wk ahead cum death,2021-10-02,point,,27602.0,17
2021-09-19,3 wk ahead cum death,2021-10-09,point,,27939.0,17
2021-09-19,4 wk ahead cum death,2021-10-16,point,,28252.0,17
2021-09-19,1 wk ahead cum death,2021-09-25,point,,15410.0,18
2021-09-19,2 wk ahead cum death,2021-10-02,point,,15729.0,18
2021-09-19,3 wk ahead cum death,2021-10-09,point,,16084.0,18
2021-09-19,4 wk ahead cum death,2021-10-16,point,,16420.0,18
2021-09-19,1 wk ahead cum death,2021-09-25,point,,6473.0,19
2021-09-19,2 wk ahead cum death,2021-10-02,point,,6569.0,19
2021-09-19,3 wk ahead cum death,2021-10-09,point,,6682.0,19
2021-09-19,4 wk ahead cum death,2021-10-16,point,,6815.0,19
2021-09-19,1 wk ahead cum death,2021-09-25,point,,6000.0,20
2021-09-19,2 wk ahead cum death,2021-10-02,point,,6153.0,20
2021-09-19,3 wk ahead cum death,2021-10-09,point,,6306.0,20
2021-09-19,4 wk ahead cum death,2021-10-16,point,,6462.0,20
2021-09-19,1 wk ahead cum death,2021-09-25,point,,8522.0,21
2021-09-19,2 wk ahead cum death,2021-10-02,point,,8825.0,21
2021-09-19,3 wk ahead cum death,2021-10-09,point,,9146.0,21
2021-09-19,4 wk ahead cum death,2021-10-16,point,,9456.0,21
2021-09-19,1 wk ahead cum death,2021-09-25,point,,13726.0,22
2021-09-19,2 wk ahead cum death,2021-10-02,point,,14003.0,22
2021-09-19,3 wk ahead cum death,2021-10-09,point,,14243.0,22
2021-09-19,4 wk ahead cum death,2021-10-16,point,,14450.0,22
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1010.0,23
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1045.0,23
2021-09-19,3 wk ahead cum death,2021-10-09,point,,1082.0,23
2021-09-19,4 wk ahead cum death,2021-10-16,point,,1124.0,23
2021-09-19,1 wk ahead cum death,2021-09-25,point,,10379.0,24
2021-09-19,2 wk ahead cum death,2021-10-02,point,,10511.0,24
2021-09-19,3 wk ahead cum death,2021-10-09,point,,10645.0,24
2021-09-19,4 wk ahead cum death,2021-10-16,point,,10778.0,24
2021-09-19,1 wk ahead cum death,2021-09-25,point,,18564.0,25
2021-09-19,2 wk ahead cum death,2021-10-02,point,,18694.0,25
2021-09-19,3 wk ahead cum death,2021-10-09,point,,18830.0,25
2021-09-19,4 wk ahead cum death,2021-10-16,point,,18977.0,25
2021-09-19,1 wk ahead cum death,2021-09-25,point,,22177.0,26
2021-09-19,2 wk ahead cum death,2021-10-02,point,,22392.0,26
2021-09-19,3 wk ahead cum death,2021-10-09,point,,22617.0,26
2021-09-19,4 wk ahead cum death,2021-10-16,point,,22856.0,26
2021-09-19,1 wk ahead cum death,2021-09-25,point,,8157.0,27
2021-09-19,2 wk ahead cum death,2021-10-02,point,,8253.0,27
2021-09-19,3 wk ahead cum death,2021-10-09,point,,8368.0,27
2021-09-19,4 wk ahead cum death,2021-10-16,point,,8499.0,27
2021-09-19,1 wk ahead cum death,2021-09-25,point,,9488.0,28
2021-09-19,2 wk ahead cum death,2021-10-02,point,,9742.0,28
2021-09-19,3 wk ahead cum death,2021-10-09,point,,9975.0,28
2021-09-19,4 wk ahead cum death,2021-10-16,point,,10183.0,28
2021-09-19,1 wk ahead cum death,2021-09-25,point,,11716.0,29
2021-09-19,2 wk ahead cum death,2021-10-02,point,,11880.0,29
2021-09-19,3 wk ahead cum death,2021-10-09,point,,12074.0,29
2021-09-19,4 wk ahead cum death,2021-10-16,point,,12265.0,29
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1923.0,30
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1988.0,30
2021-09-19,3 wk ahead cum death,2021-10-09,point,,2070.0,30
2021-09-19,4 wk ahead cum death,2021-10-16,point,,2153.0,30
2021-09-19,1 wk ahead cum death,2021-09-25,point,,2399.0,31
2021-09-19,2 wk ahead cum death,2021-10-02,point,,2430.0,31
2021-09-19,3 wk ahead cum death,2021-10-09,point,,2463.0,31
2021-09-19,4 wk ahead cum death,2021-10-16,point,,2500.0,31
2021-09-19,1 wk ahead cum death,2021-09-25,point,,6982.0,32
2021-09-19,2 wk ahead cum death,2021-10-02,point,,7117.0,32
2021-09-19,3 wk ahead cum death,2021-10-09,point,,7252.0,32
2021-09-19,4 wk ahead cum death,2021-10-16,point,,7393.0,32
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1479.0,33
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1506.0,33
2021-09-19,3 wk ahead cum death,2021-10-09,point,,1538.0,33
2021-09-19,4 wk ahead cum death,2021-10-16,point,,1573.0,33
2021-09-19,1 wk ahead cum death,2021-09-25,point,,27315.0,34
2021-09-19,2 wk ahead cum death,2021-10-02,point,,27463.0,34
2021-09-19,3 wk ahead cum death,2021-10-09,point,,27625.0,34
2021-09-19,4 wk ahead cum death,2021-10-16,point,,27805.0,34
2021-09-19,1 wk ahead cum death,2021-09-25,point,,4754.0,35
2021-09-19,2 wk ahead cum death,2021-10-02,point,,4832.0,35
2021-09-19,3 wk ahead cum death,2021-10-09,point,,4910.0,35
2021-09-19,4 wk ahead cum death,2021-10-16,point,,4988.0,35
2021-09-19,1 wk ahead cum death,2021-09-25,point,,16220.0,37
2021-09-19,2 wk ahead cum death,2021-10-02,point,,16822.0,37
2021-09-19,3 wk ahead cum death,2021-10-09,point,,17481.0,37
2021-09-19,4 wk ahead cum death,2021-10-16,point,,18125.0,37
2021-09-19,1 wk ahead cum death,2021-09-25,point,,1632.0,38
2021-09-19,2 wk ahead cum death,2021-10-02,point,,1651.0,38
2021-09-19,3 wk ahead cum death,2021-10-09,point,,1674.0,38
2021-09-19,4 wk ahead cum death,2021-10-16,point,,1701.0,38
2021-09-19,1 wk ahead cum death,2021-09-25,point,,8667.0,40
2021-09-19,2 wk ahead cum death,2021-10-02,point,,8888.0,40
2021-09-19,3 wk ahead cum death,2021-10-09,point,,9113.0,40
2021-09-19,4 wk ahead cum death,2021-10-16,point,,9326.0,40
2021-09-19,1 wk ahead cum death,2021-09-25,point,,3743.0,41
2021-09-19,2 wk ahead cum death,2021-10-02,point,,3903.0,41
2021-09-19,3 wk ahead cum death,2021-10-09,point,,4082.0,41
2021-09-19,4 wk ahead cum death,2021-10-16,point,,4255.0,41
2021-09-19,1 wk ahead cum death,2021-09-25,point,,29138.0,42
2021-09-19,2 wk ahead cum death,2021-10-02,point,,29499.0,42
2021-09-19,3 wk ahead cum death,2021-10-09,point,,29876.0,42
2021-09-19,4 wk ahead cum death,2021-10-16,point,,30322.0,42
2021-09-19,1 wk ahead cum death,2021-09-25,point,,2837.0,44
2021-09-19,2 wk ahead cum death,2021-10-02,point,,2858.0,44
2021-09-19,3 wk ahead cum death,2021-10-09,point,,2884.0,44
2021-09-19,4 wk ahead cum death,2021-10-16,point,,2912.0,44
2021-09-19,1 wk ahead cum death,2021-09-25,point,,12085.0,45
2021-09-19,2 wk ahead cum death,2021-10-02,point,,12549.0,45
2021-09-19,3 wk ahead cum death,2021-10-09,point,,13012.0,45
2021-09-19,4 wk ahead cum death,2021-10-16,point,,13436.0,45
2021-09-19,1 wk ahead cum death,2021-09-25,point,,2122.0,46
2021-09-19,2 wk ahead cum death,2021-10-02,point,,2144.0,46
2021-09-19,3 wk ahead cum death,2021-10-09,point,,2171.0,46
2021-09-19,4 wk ahead cum death,2021-10-16,point,,2201.0,46
2021-09-19,1 wk ahead cum death,2021-09-25,point,,14847.0,47
2021-09-19,2 wk ahead cum death,2021-10-02,point,,15351.0,47
2021-09-19,3 wk ahead cum death,2021-10-09,point,,15952.0,47
2021-09-19,4 wk ahead cum death,2021-10-16,point,,16510.0,47
2021-09-19,1 wk ahead cum death,2021-09-25,point,,63821.0,48
2021-09-19,2 wk ahead cum death,2021-10-02,point,,65971.0,48
2021-09-19,3 wk ahead cum death,2021-10-09,point,,67988.0,48
2021-09-19,4 wk ahead cum death,2021-10-16,point,,69996.0,48
2021-09-19,1 wk ahead cum death,2021-09-25,point,,2877.0,49
2021-09-19,2 wk ahead cum death,2021-10-02,point,,2967.0,49
2021-09-19,3 wk ahead cum death,2021-10-09,point,,3065.0,49
2021-09-19,4 wk ahead cum death,2021-10-16,point,,3162.0,49
2021-09-19,1 wk ahead cum death,2021-09-25,point,,312.0,50
2021-09-19,2 wk ahead cum death,2021-10-02,point,,328.0,50
2021-09-19,3 wk ahead cum death,2021-10-09,point,,345.0,50
2021-09-19,4 wk ahead cum death,2021-10-16,point,,365.0,50
2021-09-19,1 wk ahead cum death,2021-09-25,point,,12466.0,51
2021-09-19,2 wk ahead cum death,2021-10-02,point,,12706.0,51
2021-09-19,3 wk ahead cum death,2021-10-09,point,,12967.0,51
2021-09-19,4 wk ahead cum death,2021-10-16,point,,13231.0,51
2021-09-19,1 wk ahead cum death,2021-09-25,point,,7516.0,53
2021-09-19,2 wk ahead cum death,2021-10-02,point,,7820.0,53
2021-09-19,3 wk ahead cum death,2021-10-09,point,,8104.0,53
2021-09-19,4 wk ahead cum death,2021-10-16,point,,8363.0,53
2021-09-19,1 wk ahead cum death,2021-09-25,point,,3531.0,54
2021-09-19,2 wk ahead cum death,2021-10-02,point,,3710.0,54
2021-09-19,3 wk ahead cum death,2021-10-09,point,,3903.0,54
2021-09-19,4 wk ahead cum death,2021-10-16,point,,4115.0,54
