forecast_date,target,target_end_date,type,quantile,location,value
2021-10-03,1 wk ahead inc case,2021-10-09,point,,US,703547.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,US,616146.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,US,559536.0
2021-10-03,4 wk ahead inc case,2021-10-30,point,,US,514302.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,69,8.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,72,1016.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,78,186.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,01,11922.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,02,8555.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,04,16949.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,05,5326.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,06,46720.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,08,12078.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,09,3274.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,10,3148.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,11,1156.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,12,37140.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,13,20266.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,15,1900.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,16,8694.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,17,16097.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,18,15290.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,19,10544.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,20,5918.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,21,19306.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,22,6072.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,23,4382.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,24,8284.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,25,10453.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,26,25720.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,27,18127.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,28,5996.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,29,10436.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,30,6198.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,31,5144.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,32,5232.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,33,3594.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,34,11603.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,35,4881.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,36,31504.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,37,26884.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,38,4656.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,39,36020.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,40,9402.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,41,10077.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,42,29944.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,44,2242.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,45,16351.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,46,2702.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,47,20030.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,48,59820.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,49,8976.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,50,1362.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,51,18483.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,53,18750.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,54,10246.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,55,20053.0
2021-10-03,1 wk ahead inc case,2021-10-09,point,,56,3260.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,69,7.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,72,1180.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,78,211.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,01,9929.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,02,8073.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,04,16278.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,05,4356.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,06,40210.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,08,10864.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,09,2872.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,10,3235.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,11,1046.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,12,35192.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,13,16446.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,15,1681.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,16,8333.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,17,12745.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,18,11704.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,19,10342.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,20,5156.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,21,15276.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,22,4793.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,23,4863.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,24,8100.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,25,8854.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,26,24524.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,27,17086.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,28,4679.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,29,9832.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,30,5702.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,31,4931.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,32,4436.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,33,3440.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,34,10663.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,35,4524.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,36,29450.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,37,20870.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,38,5020.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,39,33548.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,40,7458.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,41,8544.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,42,27349.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,44,2044.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,45,12346.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,46,2478.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,47,14380.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,48,48924.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,49,7815.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,50,1416.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,51,14828.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,53,15590.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,54,9682.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,55,18773.0
2021-10-03,2 wk ahead inc case,2021-10-16,point,,56,2944.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,69,6.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,72,1334.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,78,224.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,01,8306.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,02,8417.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,04,15132.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,05,3859.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,06,36050.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,08,10336.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,09,2678.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,10,3180.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,11,1018.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,12,29513.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,13,14072.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,15,1530.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,16,7913.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,17,11198.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,18,9915.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,19,9794.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,20,4556.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,21,13124.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,22,4092.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,23,5174.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,24,7841.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,25,8446.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,26,23826.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,27,16195.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,28,3912.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,29,8982.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,30,5432.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,31,5105.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,32,4063.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,33,3544.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,34,9788.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,35,4486.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,36,27886.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,37,18245.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,38,5330.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,39,30577.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,40,6755.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,41,7794.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,42,25672.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,44,2148.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,45,10528.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,46,2430.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,47,12152.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,48,41344.0
2021-10-03,3 wk ahead inc case,2021-10-23,point,,49,7222.0
