forecast_date,target,target_end_date,type,quantile,location,value
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.2,US,7625.392213123316
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.25,US,8123.408813193219
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.3,US,8602.82290655284
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.35,US,9080.979827438763
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.4,US,9554.477607833023
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.45,US,10054.350632678079
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.5,US,10592.43602786212
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.55,US,11132.501745859992
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.6,US,11719.528918956565
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.65,US,12362.362418777771
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.7,US,13106.084321862527
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.75,US,13951.735722311612
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.8,US,14967.041873478862
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.85,US,16166.343710545598
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.9,US,17867.824926927704
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.95,US,20659.761763199862
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.975,US,23431.877023256133
2020-11-29,1 wk ahead inc death,2020-12-05,quantile,0.99,US,27287.00960784583
2020-11-29,2 wk ahead inc death,2020-12-12,point,,US,13455.0
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.01,US,4182.463342047589
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.025,US,5342.478290928723
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.05,US,6337.850197042042
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.1,US,7472.765681096612
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.15,US,8248.290054733483
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.2,US,8869.469376159412
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.25,US,9424.92917678445
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.3,US,9945.230975169676
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.35,US,10444.726664938158
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.4,US,10961.869060202527
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.45,US,11486.837397267345
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.5,US,12068.190046040841
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.55,US,12723.142053310336
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.6,US,13439.689227337753
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.65,US,14208.355822238307
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.7,US,15046.998482659097
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.75,US,16017.294825487861
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.8,US,17204.62801990142
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.85,US,18738.98398636741
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.9,US,20917.614997592176
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.95,US,25008.171995544668
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.975,US,29691.044186595213
2020-11-29,2 wk ahead inc death,2020-12-12,quantile,0.99,US,36321.71319909755
2020-11-29,3 wk ahead inc death,2020-12-19,point,,US,15109.0
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.01,US,5082.120583352792
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.025,US,6222.503180291083
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.05,US,7264.637687581769
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.1,US,8551.200399719391
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.15,US,9356.750659983703
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.2,US,10024.444652087679
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.25,US,10630.543050963
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.3,US,11195.43024513731
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.35,US,11745.16044572201
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.4,US,12291.07296287373
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.45,US,12872.242144141399
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.5,US,13480.962053239644
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.55,US,14163.968673074578
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.6,US,14916.78049790588
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.65,US,15760.179469551233
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.7,US,16744.851231752316
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.75,US,17842.98712443191
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.8,US,19149.84595720604
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.85,US,20800.906222939848
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.9,US,23459.30620819661
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.95,US,28524.881884555947
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.975,US,33861.3798984107
2020-11-29,3 wk ahead inc death,2020-12-19,quantile,0.99,US,41199.81399211909
2020-11-29,4 wk ahead inc death,2020-12-26,point,,US,16987.0
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.01,US,5941.445671429971
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.025,US,7217.165355216763
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.05,US,8400.69809222678
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.1,US,9783.342185671881
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.15,US,10674.38486532941
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.2,US,11456.063600449486
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.25,US,12163.501412123393
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.3,US,12830.171361998193
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.35,US,13457.01327211046
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.4,US,14095.281829701515
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.45,US,14707.291602245317
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.5,US,15367.593702549158
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.55,US,16059.369559259285
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.6,US,16820.455747283508
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.65,US,17664.586295959627
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.7,US,18602.338700245473
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.75,US,19717.408382281334
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.8,US,21136.82105239734
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.85,US,22966.811701298564
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.9,US,26018.011834431865
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.95,US,31577.443682453275
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.975,US,37538.77821525786
2020-11-29,4 wk ahead inc death,2020-12-26,quantile,0.99,US,45932.86793449676
2020-11-29,1 wk ahead cum death,2020-12-05,point,,US,277478.0
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.01,US,269633.501323411
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.025,US,270627.4084758681
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.05,US,271471.03677938
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.1,US,272385.3130562458
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.15,US,273016.0053994676
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.2,US,273589.3922131233
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.25,US,274087.40881319327
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.3,US,274566.8229065528
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.35,US,275044.97982743883
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.4,US,275518.477607833
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.45,US,276018.350632678
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.5,US,276556.4360278621
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.55,US,277096.5017458599
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.6,US,277683.52891895664
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.65,US,278326.36241877783
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.7,US,279070.08432186244
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.75,US,279915.73572231154
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.8,US,280931.0418734789
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.85,US,282130.3437105455
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.9,US,283831.8249269277
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.95,US,286623.7617632
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.975,US,289395.87702325615
2020-11-29,1 wk ahead cum death,2020-12-05,quantile,0.99,US,293251.00960784586
2020-11-29,2 wk ahead cum death,2020-12-12,point,,US,290853.0
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.01,US,273735.96466545865
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.025,US,275889.8867667968
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.05,US,277728.8869764221
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.1,US,279778.0787373424
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.15,US,281184.2954542012
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.2,US,282378.86158928275
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.25,US,283432.3379899777
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.3,US,284432.05388172244
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.35,US,285409.706492377
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.4,US,286400.3466680357
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.45,US,287425.18802994536
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.5,US,288544.626073903
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.55,US,289739.6437991703
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.6,US,291043.21814629436
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.65,US,292454.71824101603
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.7,US,294037.08280452166
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.75,US,295853.0305477995
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.8,US,298055.6698933804
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.85,US,300789.327696913
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.9,US,304669.43992452
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.95,US,311551.9337587445
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.975,US,319006.9212098514
2020-11-29,2 wk ahead cum death,2020-12-12,quantile,0.99,US,329492.72280694335
2020-11-29,3 wk ahead cum death,2020-12-19,point,,US,305882.0
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.01,US,278738.08524881135
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.025,US,282032.3899470879
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.05,US,284913.52466400387
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.1,US,288249.27913706173
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.15,US,290461.04611418484
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.2,US,292323.30624137033
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.25,US,293982.8810409406
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.3,US,295547.4841268598
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.35,US,297074.8669380989
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.4,US,298611.4196309092
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.45,US,300217.4301740868
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.5,US,301945.5881271425
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.55,US,303823.6124722449
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.6,US,305879.9986442003
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.65,US,308134.8977105672
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.7,US,310701.934036274
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.75,US,313616.0176722314
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.8,US,317125.51585058635
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.85,US,321510.23391985276
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.9,US,328048.7461327167
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.95,US,339996.8156433006
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.975,US,352788.30110826215
2020-11-29,3 wk ahead cum death,2020-12-19,quantile,0.99,US,370612.53679906257
2020-11-29,4 wk ahead cum death,2020-12-26,point,,US,322789.0
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.01,US,284599.5309202414
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.025,US,289169.5553023047
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.05,US,293234.22275623056
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.1,US,297952.62132273364
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.15,US,301055.4309795142
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.2,US,303699.36984181986
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.25,US,306066.3824530641
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.3,US,308297.655488858
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.35,US,310451.88021020935
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.4,US,312626.70146061067
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.45,US,314844.7217763322
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.5,US,317233.18182969175
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.55,US,319802.9820315042
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.6,US,322620.4543914836
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.65,US,325719.4840065268
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.7,US,329224.2727365195
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.75,US,333253.4260545128
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.8,US,338182.3369029835
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.85,US,344397.0456211514
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.9,US,353986.7579671483
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.95,US,371494.2593257538
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.975,US,390247.07932351984
2020-11-29,4 wk ahead cum death,2020-12-26,quantile,0.99,US,416465.4047335593
2020-11-29,1 wk ahead inc case,2020-12-05,point,,01,15215.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,02,4438.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,04,31630.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,05,12061.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,06,101776.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,08,31863.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,09,11204.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,10,3402.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,11,1074.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,12,58430.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,13,22234.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,15,788.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,16,9668.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,17,69753.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,18,41616.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,19,19654.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,20,19009.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,21,19578.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,22,15149.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,23,1242.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,24,14968.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,25,19196.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,26,52273.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,27,42808.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,28,8262.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,29,28509.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,30,6732.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,31,13614.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,32,18670.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,33,3057.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,34,29550.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,35,15508.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,36,46577.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,37,27810.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,38,6928.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,39,69395.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,40,24460.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,41,9519.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,42,52379.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,44,6398.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,45,10591.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,46,7853.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,47,30160.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,48,77717.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,49,19103.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,50,538.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,51,19819.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,53,21380.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,54,6713.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,55,34427.0
2020-11-29,1 wk ahead inc case,2020-12-05,point,,56,4900.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,01,17533.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,02,4480.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,04,37752.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,05,13648.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,06,110766.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,08,35910.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,09,13572.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,10,3681.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,11,1214.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,12,68401.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,13,24920.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,15,864.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,16,10647.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,17,75072.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,18,46133.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,19,22231.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,20,22138.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,21,22558.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,22,16811.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,23,1537.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,24,16737.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,25,21526.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,26,59431.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,27,46823.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,28,9524.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,29,31154.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,30,7524.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,31,16200.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,32,20069.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,33,3153.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,34,34122.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,35,16858.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,36,55842.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,37,31625.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,38,7776.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,39,79563.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,40,27912.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,41,10538.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,42,59437.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,44,7435.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,45,11691.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,46,8528.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,47,33851.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,48,86010.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,49,20612.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,50,641.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,51,22321.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,53,24175.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,54,7656.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,55,38179.0
2020-11-29,2 wk ahead inc case,2020-12-12,point,,56,5287.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,01,19382.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,02,4726.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,04,42397.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,05,15066.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,06,120397.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,08,41389.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,09,17580.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,10,4615.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,11,1327.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,12,80044.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,13,26836.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,15,936.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,16,11525.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,17,80240.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,18,49641.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,19,24767.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,20,25542.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,21,25585.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,22,18412.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,23,1767.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,24,18203.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,25,23370.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,26,64655.0
2020-11-29,3 wk ahead inc case,2020-12-19,point,,27,52516.0
