forecast_date,target,target_end_date,type,quantile,location,value
2021-11-21,1 wk ahead inc case,2021-11-27,point,,US,697430.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,US,744922.0
2021-11-21,3 wk ahead inc case,2021-12-11,point,,US,821078.0
2021-11-21,4 wk ahead inc case,2021-12-18,point,,US,909068.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,60,1.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,66,104.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,69,52.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,72,859.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,78,81.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,01,3334.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,02,2966.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,04,27814.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,05,4604.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,06,33728.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,08,22838.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,09,5871.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,10,2828.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,11,753.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,12,10522.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,13,8292.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,15,969.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,16,3321.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,17,31912.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,18,20826.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,19,10289.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,20,8932.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,21,10838.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,22,3203.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,23,4166.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,24,6818.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,25,20392.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,26,69998.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,27,32412.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,28,2459.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,29,11184.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,30,3671.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,31,6642.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,32,4806.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,33,7104.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,34,14814.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,35,11056.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,36,48740.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,37,14130.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,38,3428.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,39,43444.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,40,6965.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,41,5870.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,42,45481.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,44,3394.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,45,4930.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,46,3188.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,47,10310.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,48,23798.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,49,12463.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,50,2799.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,51,11516.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,53,12097.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,54,5890.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,55,26512.0
2021-11-21,1 wk ahead inc case,2021-11-27,point,,56,2018.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,60,3.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,66,96.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,69,48.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,72,976.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,78,76.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,01,3458.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,02,2631.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,04,30896.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,05,5389.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,06,33502.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,08,21726.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,09,6509.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,10,3186.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,11,800.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,12,12517.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,13,8542.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,15,1076.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,16,3142.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,17,35244.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,18,22332.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,19,11732.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,20,9608.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,21,10670.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,22,3096.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,23,4874.0
2021-11-21,2 wk ahead inc case,2021-12-04,point,,24,7660.0
