forecast_date,target,target_end_date,type,quantile,location,value
2021-08-01,1 wk ahead inc case,2021-08-07,point,,US,693168.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,US,975402.0
2021-08-01,3 wk ahead inc case,2021-08-21,point,,US,1403126.0
2021-08-01,4 wk ahead inc case,2021-08-28,point,,US,2126830.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,60,0.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,66,41.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,69,0.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,72,5819.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,78,279.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,01,18556.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,02,2293.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,04,13634.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,05,15692.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,06,78598.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,08,6914.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,09,3284.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,10,853.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,11,582.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,12,123676.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,13,29074.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,15,2509.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,16,2900.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,17,15629.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,18,8483.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,19,3009.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,20,6883.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,21,11058.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,22,39126.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,23,709.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,24,3910.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,25,6588.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,26,6340.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,27,4294.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,28,14626.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,29,20396.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,30,1459.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,31,1962.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,32,9016.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,33,666.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,34,7782.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,35,2636.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,36,19047.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,37,21888.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,38,523.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,39,9307.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,40,12787.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,41,6358.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,42,7085.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,44,1212.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,45,13988.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,46,365.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,47,17641.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,48,79457.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,49,6910.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,50,312.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,51,8162.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,53,8872.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,54,1801.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,55,7196.0
2021-08-01,1 wk ahead inc case,2021-08-07,point,,56,982.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,60,0.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,66,42.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,69,0.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,72,6264.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,78,378.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,01,28004.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,02,3050.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,04,17351.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,05,19710.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,06,113878.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,08,7908.0
2021-08-01,2 wk ahead inc case,2021-08-14,point,,09,4515.0
