forecast_date,target,target_end_date,type,quantile,location,value
2021-10-17,1 wk ahead inc case,2021-10-23,point,,US,543414.0
2021-10-17,2 wk ahead inc case,2021-10-30,point,,US,483406.0
2021-10-17,3 wk ahead inc case,2021-11-06,point,,US,446417.0
2021-10-17,4 wk ahead inc case,2021-11-13,point,,US,415370.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,60,4.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,66,901.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,69,8.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,72,955.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,78,101.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,01,5072.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,02,6112.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,04,14819.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,05,4027.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,06,34951.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,08,16360.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,09,2960.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,10,2498.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,11,660.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,12,15802.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,13,11778.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,15,902.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,16,7975.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,17,14362.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,18,11731.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,19,5840.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,20,5349.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,21,11249.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,22,4193.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,23,2452.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,24,7032.0
2021-10-17,1 wk ahead inc case,2021-10-23,point,,25,9458.0
