forecast_date,target,target_end_date,type,quantile,value,location
2021-04-04,1 wk ahead inc case,2021-04-10,point,,481661.0,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.025,353937.194337019,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.1,400090.3273184052,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.25,432971.79317065363,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.5,479482.5862313534,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.75,521707.0484170782,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.9,565194.851370272,US
2021-04-04,1 wk ahead inc case,2021-04-10,quantile,0.975,632455.04207204,US
2021-04-04,2 wk ahead inc case,2021-04-17,point,,513079.0,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.025,379361.85155695,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.1,428333.510623165,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.25,459506.57201016595,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.5,507764.17253406567,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.75,560052.5272937615,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.9,603012.0645970708,US
2021-04-04,2 wk ahead inc case,2021-04-17,quantile,0.975,673988.1608953972,US
2021-04-04,3 wk ahead inc case,2021-04-24,point,,536535.0,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.025,405545.22351170564,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.1,450400.97399533435,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.25,484365.72546058614,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.5,534704.8656261091,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.75,578394.6222039409,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.9,626882.6209955447,US
2021-04-04,3 wk ahead inc case,2021-04-24,quantile,0.975,702218.134905524,US
2021-04-04,4 wk ahead inc case,2021-05-01,point,,554253.0,US
2021-04-04,4 wk ahead inc case,2021-05-01,quantile,0.025,415604.0417849951,US
2021-04-04,4 wk ahead inc case,2021-05-01,quantile,0.1,462203.3304776257,US
2021-04-04,4 wk ahead inc case,2021-05-01,quantile,0.25,499784.3128861165,US
2021-04-04,4 wk ahead inc case,2021-05-01,quantile,0.5,553708.0747001447,US
