forecast_date,target,target_end_date,type,quantile,value,location
2021-01-24,1 wk ahead inc case,2021-01-30,point,,17902.0,01
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1590.0,02
2021-01-24,1 wk ahead inc case,2021-01-30,point,,48383.0,04
2021-01-24,1 wk ahead inc case,2021-01-30,point,,12533.0,05
2021-01-24,1 wk ahead inc case,2021-01-30,point,,209490.0,06
2021-01-24,1 wk ahead inc case,2021-01-30,point,,11587.0,08
2021-01-24,1 wk ahead inc case,2021-01-30,point,,13760.0,09
2021-01-24,1 wk ahead inc case,2021-01-30,point,,4517.0,10
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1704.0,11
2021-01-24,1 wk ahead inc case,2021-01-30,point,,47756.0,13
2021-01-24,1 wk ahead inc case,2021-01-30,point,,735.0,15
2021-01-24,1 wk ahead inc case,2021-01-30,point,,4145.0,16
2021-01-24,1 wk ahead inc case,2021-01-30,point,,30175.0,17
2021-01-24,1 wk ahead inc case,2021-01-30,point,,20994.0,18
2021-01-24,1 wk ahead inc case,2021-01-30,point,,7639.0,19
2021-01-24,1 wk ahead inc case,2021-01-30,point,,10260.0,20
2021-01-24,1 wk ahead inc case,2021-01-30,point,,19501.0,21
2021-01-24,1 wk ahead inc case,2021-01-30,point,,15179.0,22
2021-01-24,1 wk ahead inc case,2021-01-30,point,,3889.0,23
2021-01-24,1 wk ahead inc case,2021-01-30,point,,15122.0,24
2021-01-24,1 wk ahead inc case,2021-01-30,point,,29551.0,25
2021-01-24,1 wk ahead inc case,2021-01-30,point,,14227.0,26
2021-01-24,1 wk ahead inc case,2021-01-30,point,,8355.0,27
2021-01-24,1 wk ahead inc case,2021-01-30,point,,12274.0,28
2021-01-24,1 wk ahead inc case,2021-01-30,point,,10575.0,29
2021-01-24,1 wk ahead inc case,2021-01-30,point,,2366.0,30
2021-01-24,1 wk ahead inc case,2021-01-30,point,,5660.0,31
2021-01-24,1 wk ahead inc case,2021-01-30,point,,8869.0,32
2021-01-24,1 wk ahead inc case,2021-01-30,point,,5465.0,33
2021-01-24,1 wk ahead inc case,2021-01-30,point,,32468.0,34
2021-01-24,1 wk ahead inc case,2021-01-30,point,,5828.0,35
2021-01-24,1 wk ahead inc case,2021-01-30,point,,44371.0,37
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1064.0,38
2021-01-24,1 wk ahead inc case,2021-01-30,point,,35147.0,39
2021-01-24,1 wk ahead inc case,2021-01-30,point,,16596.0,40
2021-01-24,1 wk ahead inc case,2021-01-30,point,,5386.0,41
2021-01-24,1 wk ahead inc case,2021-01-30,point,,33989.0,42
2021-01-24,1 wk ahead inc case,2021-01-30,point,,5106.0,44
2021-01-24,1 wk ahead inc case,2021-01-30,point,,32031.0,45
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1629.0,46
2021-01-24,1 wk ahead inc case,2021-01-30,point,,23076.0,47
2021-01-24,1 wk ahead inc case,2021-01-30,point,,11899.0,49
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1078.0,50
2021-01-24,1 wk ahead inc case,2021-01-30,point,,40678.0,51
2021-01-24,1 wk ahead inc case,2021-01-30,point,,12288.0,53
2021-01-24,1 wk ahead inc case,2021-01-30,point,,6516.0,54
2021-01-24,1 wk ahead inc case,2021-01-30,point,,12598.0,55
2021-01-24,1 wk ahead inc case,2021-01-30,point,,1558.0,56
2021-01-24,1 wk ahead inc case,2021-01-30,point,,0.0,60
2021-01-24,1 wk ahead inc case,2021-01-30,point,,90.0,66
2021-01-24,1 wk ahead inc case,2021-01-30,point,,3.0,69
2021-01-24,1 wk ahead inc case,2021-01-30,point,,3263.0,72
2021-01-24,1 wk ahead inc case,2021-01-30,point,,167.0,78
2021-01-24,2 wk ahead inc case,2021-02-06,point,,18121.0,01
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1611.0,02
2021-01-24,2 wk ahead inc case,2021-02-06,point,,50644.0,04
2021-01-24,2 wk ahead inc case,2021-02-06,point,,12776.0,05
2021-01-24,2 wk ahead inc case,2021-02-06,point,,218961.0,06
2021-01-24,2 wk ahead inc case,2021-02-06,point,,12298.0,08
2021-01-24,2 wk ahead inc case,2021-02-06,point,,14093.0,09
2021-01-24,2 wk ahead inc case,2021-02-06,point,,4724.0,10
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1678.0,11
2021-01-24,2 wk ahead inc case,2021-02-06,point,,48448.0,13
2021-01-24,2 wk ahead inc case,2021-02-06,point,,783.0,15
2021-01-24,2 wk ahead inc case,2021-02-06,point,,3872.0,16
2021-01-24,2 wk ahead inc case,2021-02-06,point,,28320.0,17
2021-01-24,2 wk ahead inc case,2021-02-06,point,,22120.0,18
2021-01-24,2 wk ahead inc case,2021-02-06,point,,7992.0,19
2021-01-24,2 wk ahead inc case,2021-02-06,point,,10056.0,20
2021-01-24,2 wk ahead inc case,2021-02-06,point,,20344.0,21
2021-01-24,2 wk ahead inc case,2021-02-06,point,,14609.0,22
2021-01-24,2 wk ahead inc case,2021-02-06,point,,4294.0,23
2021-01-24,2 wk ahead inc case,2021-02-06,point,,15485.0,24
2021-01-24,2 wk ahead inc case,2021-02-06,point,,27438.0,25
2021-01-24,2 wk ahead inc case,2021-02-06,point,,14927.0,26
2021-01-24,2 wk ahead inc case,2021-02-06,point,,8460.0,27
2021-01-24,2 wk ahead inc case,2021-02-06,point,,12604.0,28
2021-01-24,2 wk ahead inc case,2021-02-06,point,,11029.0,29
2021-01-24,2 wk ahead inc case,2021-02-06,point,,2548.0,30
2021-01-24,2 wk ahead inc case,2021-02-06,point,,5959.0,31
2021-01-24,2 wk ahead inc case,2021-02-06,point,,9067.0,32
2021-01-24,2 wk ahead inc case,2021-02-06,point,,5457.0,33
2021-01-24,2 wk ahead inc case,2021-02-06,point,,31773.0,34
2021-01-24,2 wk ahead inc case,2021-02-06,point,,6116.0,35
2021-01-24,2 wk ahead inc case,2021-02-06,point,,43561.0,37
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1142.0,38
2021-01-24,2 wk ahead inc case,2021-02-06,point,,36263.0,39
2021-01-24,2 wk ahead inc case,2021-02-06,point,,16869.0,40
2021-01-24,2 wk ahead inc case,2021-02-06,point,,5779.0,41
2021-01-24,2 wk ahead inc case,2021-02-06,point,,35134.0,42
2021-01-24,2 wk ahead inc case,2021-02-06,point,,5204.0,44
2021-01-24,2 wk ahead inc case,2021-02-06,point,,30970.0,45
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1592.0,46
2021-01-24,2 wk ahead inc case,2021-02-06,point,,23969.0,47
2021-01-24,2 wk ahead inc case,2021-02-06,point,,12319.0,49
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1120.0,50
2021-01-24,2 wk ahead inc case,2021-02-06,point,,41880.0,51
2021-01-24,2 wk ahead inc case,2021-02-06,point,,13400.0,53
2021-01-24,2 wk ahead inc case,2021-02-06,point,,6564.0,54
2021-01-24,2 wk ahead inc case,2021-02-06,point,,12451.0,55
2021-01-24,2 wk ahead inc case,2021-02-06,point,,1658.0,56
2021-01-24,2 wk ahead inc case,2021-02-06,point,,0.0,60
2021-01-24,2 wk ahead inc case,2021-02-06,point,,95.0,66
2021-01-24,2 wk ahead inc case,2021-02-06,point,,4.0,69
2021-01-24,2 wk ahead inc case,2021-02-06,point,,3035.0,72
2021-01-24,2 wk ahead inc case,2021-02-06,point,,213.0,78
2021-01-24,3 wk ahead inc case,2021-02-13,point,,18124.0,01
2021-01-24,3 wk ahead inc case,2021-02-13,point,,1682.0,02
2021-01-24,3 wk ahead inc case,2021-02-13,point,,49010.0,04
2021-01-24,3 wk ahead inc case,2021-02-13,point,,12512.0,05
2021-01-24,3 wk ahead inc case,2021-02-13,point,,228788.0,06
2021-01-24,3 wk ahead inc case,2021-02-13,point,,13103.0,08
2021-01-24,3 wk ahead inc case,2021-02-13,point,,13644.0,09
