forecast_date,target,target_end_date,type,quantile,location,value
2021-09-12,2 wk ahead inc case,2021-09-25,point,,32,6740.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,33,2479.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,34,13722.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,35,3600.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,36,30799.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,37,34856.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,38,3318.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,39,47491.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,40,13972.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,41,10497.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,42,27548.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,44,1928.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,45,26314.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,46,2729.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,47,44508.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,48,110667.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,49,11082.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,50,1146.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,51,21920.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,53,18860.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,54,13022.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,55,11639.0
2021-09-12,2 wk ahead inc case,2021-09-25,point,,56,3258.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,69,10.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,72,2064.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,78,332.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,01,21796.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,02,4424.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,04,16708.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,05,9168.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,06,30370.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,08,12392.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,09,2696.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,10,2822.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,11,781.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,12,79635.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,13,33516.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,15,3816.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,16,7898.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,17,20737.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,18,21483.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,19,8494.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,20,8208.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,21,22154.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,22,9862.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,23,3134.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,24,6829.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,25,10222.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,26,16860.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,27,10082.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,28,8833.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,29,14052.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,30,4558.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,31,5762.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,32,6546.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,33,2540.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,34,13321.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,35,3310.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,36,29544.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,37,31929.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,38,3562.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,39,48252.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,40,13055.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,41,9326.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,42,27412.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,44,1894.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,45,24624.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,46,2718.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,47,42396.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,48,102555.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,49,10788.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,50,1185.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,51,21594.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,53,17364.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,54,13416.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,55,11192.0
2021-09-12,3 wk ahead inc case,2021-10-02,point,,56,3240.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,69,10.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,72,1982.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,78,340.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,01,20210.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,02,4503.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,04,15760.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,05,8534.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,06,25512.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,08,12030.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,09,2482.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,10,2776.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,11,724.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,12,69680.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,13,29044.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,15,3614.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,16,7836.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,17,19318.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,18,20136.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,19,8504.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,20,7522.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,21,21297.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,22,8721.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,23,3276.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,24,6582.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,25,9634.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,26,16796.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,27,9549.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,28,7797.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,29,13798.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,30,4648.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,31,5764.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,32,6427.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,33,2578.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,34,12803.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,35,2982.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,36,28546.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,37,28918.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,38,3787.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,39,49060.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,40,11944.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,41,8407.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,42,27312.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,44,1879.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,45,22996.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,46,2674.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,47,39038.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,48,93264.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,49,10814.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,50,1233.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,51,21354.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,53,16042.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,54,14038.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,55,10628.0
2021-09-12,4 wk ahead inc case,2021-10-09,point,,56,3082.0
2021-09-12,1 wk ahead cum death,2021-09-18,point,,US,671380.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,US,11692.0
2021-09-12,2 wk ahead cum death,2021-09-25,point,,US,684582.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,US,13203.0
2021-09-12,3 wk ahead cum death,2021-10-02,point,,US,698004.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,US,13422.0
2021-09-12,4 wk ahead cum death,2021-10-09,point,,US,712374.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,US,14370.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,60,0.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,66,12.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,69,0.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,72,66.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,78,5.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,01,220.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,02,12.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,04,246.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,05,172.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,06,720.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,08,98.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,09,39.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,10,14.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,11,5.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,12,2598.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,13,648.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,15,36.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,16,71.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,17,208.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,18,211.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,19,40.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,20,118.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,21,165.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,22,352.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,23,16.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,24,94.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,25,69.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,26,146.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,27,37.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,28,304.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,29,204.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,30,29.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,31,28.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,32,114.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,33,14.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,34,120.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,35,53.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,36,266.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,37,402.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,38,8.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,40,222.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,41,138.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,42,210.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,44,13.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,45,399.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,46,9.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,47,302.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,48,1766.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,49,54.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,50,6.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,51,134.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,53,212.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,54,89.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,55,92.0
2021-09-12,1 wk ahead inc death,2021-09-18,point,,56,26.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,60,0.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,66,16.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,69,0.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,72,64.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,78,4.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,01,256.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,02,14.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,04,250.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,05,178.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,06,882.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,08,103.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,09,42.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,10,14.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,11,6.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,12,3043.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,13,746.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,15,47.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,16,90.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,17,221.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,18,234.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,19,40.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,20,154.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,21,184.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,22,334.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,23,24.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,24,104.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,25,80.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,26,156.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,27,48.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,28,295.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,29,202.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,30,34.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,31,31.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,32,112.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,33,16.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,34,128.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,35,62.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,36,300.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,37,428.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,38,10.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,40,235.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,41,140.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,42,250.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,44,18.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,45,422.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,46,10.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,47,338.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,48,2069.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,49,66.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,50,6.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,51,146.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,53,250.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,54,106.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,55,110.0
2021-09-12,2 wk ahead inc death,2021-09-25,point,,56,28.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,60,0.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,66,16.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,69,0.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,72,48.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,78,4.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,01,246.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,02,18.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,04,262.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,05,167.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,06,910.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,08,118.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,09,43.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,10,16.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,11,6.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,12,3070.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,13,800.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,15,47.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,16,88.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,17,236.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,18,245.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,19,49.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,20,156.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,21,190.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,22,310.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,23,24.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,24,110.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,25,82.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,26,150.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,27,49.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,28,284.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,29,194.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,30,40.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,31,34.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,32,108.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,33,18.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,34,128.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,35,64.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,36,322.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,37,442.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,38,10.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,40,246.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,41,140.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,42,264.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,44,18.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,45,425.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,46,10.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,47,356.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,48,2051.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,49,70.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,50,6.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,51,151.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,53,240.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,54,114.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,55,116.0
2021-09-12,3 wk ahead inc death,2021-10-02,point,,56,29.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,60,0.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,66,29.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,69,0.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,72,41.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,78,6.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,01,248.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,02,20.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,04,274.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,05,164.0
2021-09-12,4 wk ahead inc death,2021-10-09,point,,06,962.0
