forecast_date,target,target_end_date,type,quantile,value,location
2020-12-13,1 wk ahead inc case,2020-12-19,point,,27789.0,01
2020-12-13,1 wk ahead inc case,2020-12-19,point,,4652.0,02
2020-12-13,1 wk ahead inc case,2020-12-19,point,,45758.0,04
2020-12-13,1 wk ahead inc case,2020-12-19,point,,15818.0,05
2020-12-13,1 wk ahead inc case,2020-12-19,point,,27911.0,08
2020-12-13,1 wk ahead inc case,2020-12-19,point,,21999.0,09
2020-12-13,1 wk ahead inc case,2020-12-19,point,,6185.0,10
2020-12-13,1 wk ahead inc case,2020-12-19,point,,2177.0,11
2020-12-13,1 wk ahead inc case,2020-12-19,point,,67577.0,12
2020-12-13,1 wk ahead inc case,2020-12-19,point,,41201.0,13
2020-12-13,1 wk ahead inc case,2020-12-19,point,,713.0,15
2020-12-13,1 wk ahead inc case,2020-12-19,point,,12182.0,16
2020-12-13,1 wk ahead inc case,2020-12-19,point,,52724.0,17
2020-12-13,1 wk ahead inc case,2020-12-19,point,,43773.0,18
2020-12-13,1 wk ahead inc case,2020-12-19,point,,11369.0,19
2020-12-13,1 wk ahead inc case,2020-12-19,point,,18805.0,20
2020-12-13,1 wk ahead inc case,2020-12-19,point,,22360.0,21
2020-12-13,1 wk ahead inc case,2020-12-19,point,,16276.0,22
2020-12-13,1 wk ahead inc case,2020-12-19,point,,2872.0,23
2020-12-13,1 wk ahead inc case,2020-12-19,point,,21182.0,24
2020-12-13,1 wk ahead inc case,2020-12-19,point,,38296.0,25
2020-12-13,1 wk ahead inc case,2020-12-19,point,,38580.0,26
2020-12-13,1 wk ahead inc case,2020-12-19,point,,27518.0,27
2020-12-13,1 wk ahead inc case,2020-12-19,point,,15837.0,28
2020-12-13,1 wk ahead inc case,2020-12-19,point,,24419.0,29
2020-12-13,1 wk ahead inc case,2020-12-19,point,,5236.0,30
2020-12-13,1 wk ahead inc case,2020-12-19,point,,8917.0,31
2020-12-13,1 wk ahead inc case,2020-12-19,point,,20347.0,32
2020-12-13,1 wk ahead inc case,2020-12-19,point,,6483.0,33
2020-12-13,1 wk ahead inc case,2020-12-19,point,,37853.0,34
2020-12-13,1 wk ahead inc case,2020-12-19,point,,10577.0,35
2020-12-13,1 wk ahead inc case,2020-12-19,point,,74359.0,36
2020-12-13,1 wk ahead inc case,2020-12-19,point,,43948.0,37
2020-12-13,1 wk ahead inc case,2020-12-19,point,,5585.0,38
2020-12-13,1 wk ahead inc case,2020-12-19,point,,86155.0,39
2020-12-13,1 wk ahead inc case,2020-12-19,point,,20603.0,40
2020-12-13,1 wk ahead inc case,2020-12-19,point,,10116.0,41
2020-12-13,1 wk ahead inc case,2020-12-19,point,,74689.0,42
2020-12-13,1 wk ahead inc case,2020-12-19,point,,9705.0,44
2020-12-13,1 wk ahead inc case,2020-12-19,point,,23726.0,45
2020-12-13,1 wk ahead inc case,2020-12-19,point,,4871.0,46
2020-12-13,1 wk ahead inc case,2020-12-19,point,,44410.0,47
2020-12-13,1 wk ahead inc case,2020-12-19,point,,84355.0,48
2020-12-13,1 wk ahead inc case,2020-12-19,point,,18006.0,49
2020-12-13,1 wk ahead inc case,2020-12-19,point,,715.0,50
2020-12-13,1 wk ahead inc case,2020-12-19,point,,34823.0,51
2020-12-13,1 wk ahead inc case,2020-12-19,point,,24188.0,53
2020-12-13,1 wk ahead inc case,2020-12-19,point,,8790.0,54
2020-12-13,1 wk ahead inc case,2020-12-19,point,,29575.0,55
2020-12-13,1 wk ahead inc case,2020-12-19,point,,2809.0,56
2020-12-13,1 wk ahead inc case,2020-12-19,point,,0.0,60
2020-12-13,1 wk ahead inc case,2020-12-19,point,,68.0,66
2020-12-13,1 wk ahead inc case,2020-12-19,point,,7.0,69
2020-12-13,1 wk ahead inc case,2020-12-19,point,,6538.0,72
2020-12-13,1 wk ahead inc case,2020-12-19,point,,221.0,78
2020-12-13,2 wk ahead inc case,2020-12-26,point,,29038.0,01
2020-12-13,2 wk ahead inc case,2020-12-26,point,,4573.0,02
2020-12-13,2 wk ahead inc case,2020-12-26,point,,43966.0,04
2020-12-13,2 wk ahead inc case,2020-12-26,point,,16798.0,05
2020-12-13,2 wk ahead inc case,2020-12-26,point,,26736.0,08
2020-12-13,2 wk ahead inc case,2020-12-26,point,,23066.0,09
2020-12-13,2 wk ahead inc case,2020-12-26,point,,6487.0,10
2020-12-13,2 wk ahead inc case,2020-12-26,point,,2303.0,11
2020-12-13,2 wk ahead inc case,2020-12-26,point,,63504.0,12
2020-12-13,2 wk ahead inc case,2020-12-26,point,,47639.0,13
2020-12-13,2 wk ahead inc case,2020-12-26,point,,702.0,15
2020-12-13,2 wk ahead inc case,2020-12-26,point,,12594.0,16
2020-12-13,2 wk ahead inc case,2020-12-26,point,,48859.0,17
2020-12-13,2 wk ahead inc case,2020-12-26,point,,43824.0,18
2020-12-13,2 wk ahead inc case,2020-12-26,point,,11180.0,19
2020-12-13,2 wk ahead inc case,2020-12-26,point,,20012.0,20
2020-12-13,2 wk ahead inc case,2020-12-26,point,,22301.0,21
2020-12-13,2 wk ahead inc case,2020-12-26,point,,17184.0,22
2020-12-13,2 wk ahead inc case,2020-12-26,point,,3455.0,23
2020-12-13,2 wk ahead inc case,2020-12-26,point,,21701.0,24
2020-12-13,2 wk ahead inc case,2020-12-26,point,,43890.0,25
2020-12-13,2 wk ahead inc case,2020-12-26,point,,38809.0,26
2020-12-13,2 wk ahead inc case,2020-12-26,point,,26137.0,27
2020-12-13,2 wk ahead inc case,2020-12-26,point,,16379.0,28
2020-12-13,2 wk ahead inc case,2020-12-26,point,,24434.0,29
2020-12-13,2 wk ahead inc case,2020-12-26,point,,5602.0,30
2020-12-13,2 wk ahead inc case,2020-12-26,point,,8327.0,31
2020-12-13,2 wk ahead inc case,2020-12-26,point,,20863.0,32
2020-12-13,2 wk ahead inc case,2020-12-26,point,,6693.0,33
2020-12-13,2 wk ahead inc case,2020-12-26,point,,40090.0,34
2020-12-13,2 wk ahead inc case,2020-12-26,point,,9957.0,35
2020-12-13,2 wk ahead inc case,2020-12-26,point,,76494.0,36
2020-12-13,2 wk ahead inc case,2020-12-26,point,,47155.0,37
2020-12-13,2 wk ahead inc case,2020-12-26,point,,5926.0,38
2020-12-13,2 wk ahead inc case,2020-12-26,point,,79333.0,39
2020-12-13,2 wk ahead inc case,2020-12-26,point,,20512.0,40
2020-12-13,2 wk ahead inc case,2020-12-26,point,,9885.0,41
2020-12-13,2 wk ahead inc case,2020-12-26,point,,75153.0,42
2020-12-13,2 wk ahead inc case,2020-12-26,point,,9920.0,44
2020-12-13,2 wk ahead inc case,2020-12-26,point,,26099.0,45
2020-12-13,2 wk ahead inc case,2020-12-26,point,,4968.0,46
2020-12-13,2 wk ahead inc case,2020-12-26,point,,44838.0,47
2020-12-13,2 wk ahead inc case,2020-12-26,point,,77877.0,48
2020-12-13,2 wk ahead inc case,2020-12-26,point,,18565.0,49
2020-12-13,2 wk ahead inc case,2020-12-26,point,,743.0,50
2020-12-13,2 wk ahead inc case,2020-12-26,point,,39368.0,51
2020-12-13,2 wk ahead inc case,2020-12-26,point,,23501.0,53
2020-12-13,2 wk ahead inc case,2020-12-26,point,,9132.0,54
2020-12-13,2 wk ahead inc case,2020-12-26,point,,30061.0,55
2020-12-13,2 wk ahead inc case,2020-12-26,point,,2679.0,56
2020-12-13,2 wk ahead inc case,2020-12-26,point,,0.0,60
2020-12-13,2 wk ahead inc case,2020-12-26,point,,58.0,66
2020-12-13,2 wk ahead inc case,2020-12-26,point,,6.0,69
2020-12-13,2 wk ahead inc case,2020-12-26,point,,6625.0,72
2020-12-13,2 wk ahead inc case,2020-12-26,point,,258.0,78
2020-12-13,3 wk ahead inc case,2021-01-02,point,,30313.0,01
2020-12-13,3 wk ahead inc case,2021-01-02,point,,4621.0,02
2020-12-13,3 wk ahead inc case,2021-01-02,point,,43772.0,04
2020-12-13,3 wk ahead inc case,2021-01-02,point,,17870.0,05
2020-12-13,3 wk ahead inc case,2021-01-02,point,,26585.0,08
2020-12-13,3 wk ahead inc case,2021-01-02,point,,23016.0,09
2020-12-13,3 wk ahead inc case,2021-01-02,point,,6495.0,10
2020-12-13,3 wk ahead inc case,2021-01-02,point,,2389.0,11
2020-12-13,3 wk ahead inc case,2021-01-02,point,,61915.0,12
2020-12-13,3 wk ahead inc case,2021-01-02,point,,47963.0,13
2020-12-13,3 wk ahead inc case,2021-01-02,point,,708.0,15
2020-12-13,3 wk ahead inc case,2021-01-02,point,,12410.0,16
2020-12-13,3 wk ahead inc case,2021-01-02,point,,43721.0,17
2020-12-13,3 wk ahead inc case,2021-01-02,point,,42607.0,18
2020-12-13,3 wk ahead inc case,2021-01-02,point,,11646.0,19
2020-12-13,3 wk ahead inc case,2021-01-02,point,,20162.0,20
2020-12-13,3 wk ahead inc case,2021-01-02,point,,22258.0,21
2020-12-13,3 wk ahead inc case,2021-01-02,point,,19054.0,22
2020-12-13,3 wk ahead inc case,2021-01-02,point,,3897.0,23
2020-12-13,3 wk ahead inc case,2021-01-02,point,,21487.0,24
2020-12-13,3 wk ahead inc case,2021-01-02,point,,44593.0,25
2020-12-13,3 wk ahead inc case,2021-01-02,point,,37003.0,26
2020-12-13,3 wk ahead inc case,2021-01-02,point,,26506.0,27
2020-12-13,3 wk ahead inc case,2021-01-02,point,,17140.0,28
2020-12-13,3 wk ahead inc case,2021-01-02,point,,24742.0,29
2020-12-13,3 wk ahead inc case,2021-01-02,point,,5811.0,30
2020-12-13,3 wk ahead inc case,2021-01-02,point,,8695.0,31
2020-12-13,3 wk ahead inc case,2021-01-02,point,,20936.0,32
2020-12-13,3 wk ahead inc case,2021-01-02,point,,6742.0,33
2020-12-13,3 wk ahead inc case,2021-01-02,point,,43016.0,34
2020-12-13,3 wk ahead inc case,2021-01-02,point,,9494.0,35
2020-12-13,3 wk ahead inc case,2021-01-02,point,,74304.0,36
2020-12-13,3 wk ahead inc case,2021-01-02,point,,48144.0,37
2020-12-13,3 wk ahead inc case,2021-01-02,point,,5911.0,38
2020-12-13,3 wk ahead inc case,2021-01-02,point,,75428.0,39
2020-12-13,3 wk ahead inc case,2021-01-02,point,,20500.0,40
2020-12-13,3 wk ahead inc case,2021-01-02,point,,9584.0,41
2020-12-13,3 wk ahead inc case,2021-01-02,point,,70672.0,42
2020-12-13,3 wk ahead inc case,2021-01-02,point,,9942.0,44
2020-12-13,3 wk ahead inc case,2021-01-02,point,,28090.0,45
2020-12-13,3 wk ahead inc case,2021-01-02,point,,5004.0,46
2020-12-13,3 wk ahead inc case,2021-01-02,point,,44940.0,47
2020-12-13,3 wk ahead inc case,2021-01-02,point,,71199.0,48
2020-12-13,3 wk ahead inc case,2021-01-02,point,,19520.0,49
2020-12-13,3 wk ahead inc case,2021-01-02,point,,748.0,50
2020-12-13,3 wk ahead inc case,2021-01-02,point,,45474.0,51
2020-12-13,3 wk ahead inc case,2021-01-02,point,,22014.0,53
2020-12-13,3 wk ahead inc case,2021-01-02,point,,9055.0,54
2020-12-13,3 wk ahead inc case,2021-01-02,point,,31139.0,55
2020-12-13,3 wk ahead inc case,2021-01-02,point,,2656.0,56
