forecast_date,target,target_end_date,type,quantile,location,value
2021-06-20,1 wk ahead inc case,2021-06-26,point,,US,81582.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,US,77114.0
2021-06-20,3 wk ahead inc case,2021-07-10,point,,US,73266.0
2021-06-20,4 wk ahead inc case,2021-07-17,point,,US,70476.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,60,0.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,66,44.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,69,0.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,72,340.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,78,122.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,01,1322.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,02,157.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,04,2899.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,05,1704.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,06,5712.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,08,3344.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,09,268.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,10,168.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,11,85.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,12,11362.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,13,2283.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,15,363.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,16,540.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,17,1611.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,18,2052.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,19,512.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,20,723.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,21,1202.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,22,2037.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,23,241.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,24,492.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,25,510.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,26,1383.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,27,708.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,28,801.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,29,4118.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,30,412.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,31,178.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,32,1581.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,33,156.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,34,1555.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,35,636.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,36,2498.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,37,2305.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,38,149.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,39,1742.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,40,1081.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,41,1590.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,42,1906.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,44,151.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,45,610.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,46,66.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,47,792.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,48,9652.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,49,1948.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,50,55.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,51,810.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,53,3214.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,54,420.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,55,558.0
2021-06-20,1 wk ahead inc case,2021-06-26,point,,56,414.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,60,0.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,66,48.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,69,2.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,72,446.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,78,111.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,01,1157.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,02,136.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,04,3050.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,05,1760.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,06,5428.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,08,2970.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,09,192.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,10,132.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,11,78.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,12,12718.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,13,2179.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,15,358.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,16,416.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,17,1170.0
2021-06-20,2 wk ahead inc case,2021-07-03,point,,18,1904.0
