forecast_date,target,target_end_date,type,quantile,value,location
2021-03-21,1 wk ahead inc case,2021-03-27,point,,391043.0,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.025,279248.6343206011,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.1,321504.044619669,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.25,353085.6714326551,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.5,390790.77718966646,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.75,425462.3213798174,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.9,456805.1244434869,US
2021-03-21,1 wk ahead inc case,2021-03-27,quantile,0.975,521102.029312423,US
2021-03-21,2 wk ahead inc case,2021-04-03,point,,404126.0,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.025,298306.5286901767,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.1,334386.7675017294,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.25,367098.67158977065,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.5,404236.17259648384,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.75,432187.6767430804,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.9,478592.0120621279,US
2021-03-21,2 wk ahead inc case,2021-04-03,quantile,0.975,537967.9424622033,US
2021-03-21,3 wk ahead inc case,2021-04-10,point,,415931.0,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.025,311992.2147891688,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.1,350216.99477585487,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.25,380843.7477333966,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.5,413684.63440299174,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.75,444499.6909791627,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.9,483862.33635039756,US
2021-03-21,3 wk ahead inc case,2021-04-10,quantile,0.975,539949.4854843097,US
2021-03-21,4 wk ahead inc case,2021-04-17,point,,423341.0,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.025,321669.8701168789,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.1,361388.7033960192,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.25,388867.85650023865,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.5,420424.287360822,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.75,453478.63598535914,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.9,492524.0637364093,US
2021-03-21,4 wk ahead inc case,2021-04-17,quantile,0.975,543596.1046032468,US
2021-03-21,1 wk ahead inc case,2021-03-27,point,,9241.0,01
2021-03-21,1 wk ahead inc case,2021-03-27,point,,915.0,02
2021-03-21,1 wk ahead inc case,2021-03-27,point,,3673.0,04
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1738.0,05
2021-03-21,1 wk ahead inc case,2021-03-27,point,,16483.0,06
2021-03-21,1 wk ahead inc case,2021-03-27,point,,6506.0,08
2021-03-21,1 wk ahead inc case,2021-03-27,point,,6323.0,09
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1794.0,10
2021-03-21,1 wk ahead inc case,2021-03-27,point,,665.0,11
2021-03-21,1 wk ahead inc case,2021-03-27,point,,29899.0,12
2021-03-21,1 wk ahead inc case,2021-03-27,point,,10730.0,13
2021-03-21,1 wk ahead inc case,2021-03-27,point,,565.0,15
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1974.0,16
2021-03-21,1 wk ahead inc case,2021-03-27,point,,13249.0,17
2021-03-21,1 wk ahead inc case,2021-03-27,point,,5521.0,18
2021-03-21,1 wk ahead inc case,2021-03-27,point,,2889.0,19
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1484.0,20
2021-03-21,1 wk ahead inc case,2021-03-27,point,,4777.0,21
2021-03-21,1 wk ahead inc case,2021-03-27,point,,3359.0,22
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1517.0,23
2021-03-21,1 wk ahead inc case,2021-03-27,point,,6589.0,24
2021-03-21,1 wk ahead inc case,2021-03-27,point,,12782.0,25
2021-03-21,1 wk ahead inc case,2021-03-27,point,,24663.0,26
2021-03-21,1 wk ahead inc case,2021-03-27,point,,8458.0,27
2021-03-21,1 wk ahead inc case,2021-03-27,point,,2473.0,28
2021-03-21,1 wk ahead inc case,2021-03-27,point,,4764.0,29
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1339.0,30
2021-03-21,1 wk ahead inc case,2021-03-27,point,,1722.0,31
2021-03-21,1 wk ahead inc case,2021-03-27,point,,2386.0,32
2021-03-21,1 wk ahead inc case,2021-03-27,point,,2062.0,33
2021-03-21,1 wk ahead inc case,2021-03-27,point,,28470.0,34
