forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,point,NA,218
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.01,142.9
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.025,147.25
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.05,150
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.1,159
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.15,170
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.2,178
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.25,190
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.3,197
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.35,200
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.4,206
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.45,210
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.5,210
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.55,219.5
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.6,230
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.65,230
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.7,233
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.75,240
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.8,250
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.85,269.5
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.9,281
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.95,290
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.975,303.75
2020-06-21,1 wk ahead inc death,2020-06-27,13,GA,quantile,0.99,325.5
2020-06-21,2 wk ahead inc death,2020-07-04,13,GA,point,NA,263
2020-06-21,2 wk ahead inc death,2020-07-04,13,GA,quantile,0.01,155.8
2020-06-21,2 wk ahead inc death,2020-07-04,13,GA,quantile,0.025,164.5
2020-06-21,2 wk ahead inc death,2020-07-04,13,GA,quantile,0.05,174.5
2020-06-21,2 wk ahead inc death,2020-07-04,13,GA,quantile,0.1,189
