,location,target,type,quantile,forecast_date,target_end_date,value
0,13,1 wk ahead inc death,point,,2020-06-28,2020-07-04,263.0
1,13,1 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-04,155.8
2,13,1 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-04,164.5
3,13,1 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-04,174.5
4,13,1 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-04,189.0
5,13,1 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-04,223.5
6,13,1 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-04,230.0
7,13,1 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-04,232.5
8,13,1 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-04,240.0
9,13,1 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-04,241.5
10,13,1 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-04,256.0
11,13,1 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-04,270.0
12,13,1 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-04,270.0
13,13,1 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-04,270.0
14,13,1 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-04,274.0
15,13,1 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-04,288.5
16,13,1 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-04,290.0
17,13,1 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-04,290.0
18,13,1 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-04,302.0
19,13,1 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-04,310.0
20,13,1 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-04,330.0
21,13,1 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-04,335.5
22,13,1 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-04,342.75
23,13,1 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-04,347.1
24,13,2 wk ahead inc death,point,,2020-06-28,2020-07-11,329.0
25,13,2 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-11,238.7
26,13,2 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-11,251.75
27,13,2 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-11,260.0
28,13,2 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-11,260.0
29,13,2 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-11,270.0
30,13,2 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-11,286.0
31,13,2 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-11,290.0
32,13,2 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-11,290.0
33,13,2 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-11,310.0
34,13,2 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-11,310.0
35,13,2 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-11,310.0
36,13,2 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-11,315.0
37,13,2 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-11,329.5
38,13,2 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-11,334.0
39,13,2 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-11,340.0
