location,target,type,quantile,forecast_date,target_end_date,value
01001,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,401
01003,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,359
01005,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,389
01007,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,491
01009,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,437
01013,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,459
01015,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,564
01017,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,472
01019,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,360
01021,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,415
01025,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,401
01029,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,441
01031,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,427
01033,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,414
01035,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,469
01039,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,514
01043,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,516
01045,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,426
01047,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,277
01049,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,479
01051,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,419
01053,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,501
01055,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,462
01059,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,464
01061,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,472
01063,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,319
01069,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,437
01071,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,540
01073,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,402
01077,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,462
01079,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,332
01081,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,371
01083,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,493
01085,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,352
01087,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,356
01089,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,411
01091,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,317
01093,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,531
01095,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,523
01097,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,369
01099,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,399
01101,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,350
01103,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,434
01107,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,359
01109,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,441
01111,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,483
01113,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,262
01115,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,493
01117,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,414
01119,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,165
01121,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,509
01123,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,535
01125,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,446
01127,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,522
01133,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,538
04001,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,243
04003,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,174
04005,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,263
04007,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,268
04009,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,263
04012,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,264
04013,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,263
04015,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,285
04017,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,294
04019,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,177
04021,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,275
04023,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,203
04025,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,197
04027,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,172
05001,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,340
05003,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,311
05005,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,150
05007,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,262
05009,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,217
05015,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,218
05017,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,292
05019,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,242
05023,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,264
05027,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,274
05029,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,258
05031,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,425
05033,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,352
05035,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,407
05037,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,309
05041,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,307
05043,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,262
05045,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,252
05047,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,295
05051,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,226
05053,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,226
05055,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,441
05057,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,311
05059,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,283
05063,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,321
05067,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,274
05069,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,238
05071,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,312
05075,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,413
05085,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,247
05087,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,278
05091,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,351
05093,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,415
05095,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,284
05103,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,198
05111,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,337
05115,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,314
05117,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,239
05119,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,227
05123,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,351
05125,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,234
05131,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,338
05139,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,319
05141,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,230
05143,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,386
05145,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,269
05149,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,379
06001,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,101
06005,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,233
06007,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,252
06009,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,218
06011,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,174
06013,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,124
06015,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,440
06017,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,198
06019,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,272
06021,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,312
06023,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,219
06025,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,227
06027,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,183
06029,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,241
06031,1 wk ahead inc case,point,"",2021-09-20,2021-09-26,355
