"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-04-13,"1 wk ahead cum death",2020-04-18,"US","US","quantile",0.025,23083.14375
2020-04-13,"1 wk ahead cum death",2020-04-18,"US","US","quantile",0.5,31647.198
2020-04-13,"1 wk ahead cum death",2020-04-18,"US","US","quantile",0.975,51094.0125
2020-04-13,"2 wk ahead cum death",2020-04-25,"US","US","quantile",0.025,31573.45
2020-04-13,"2 wk ahead cum death",2020-04-25,"US","US","quantile",0.5,51036.091
2020-04-13,"2 wk ahead cum death",2020-04-25,"US","US","quantile",0.975,92473.63125
2020-04-13,"3 wk ahead cum death",2020-05-02,"US","US","quantile",0.025,39001.7375
2020-04-13,"3 wk ahead cum death",2020-05-02,"US","US","quantile",0.5,70037.94975
2020-04-13,"3 wk ahead cum death",2020-05-02,"US","US","quantile",0.975,142616.1
2020-04-13,"4 wk ahead cum death",2020-05-09,"US","US","quantile",0.025,44444.61875
2020-04-13,"4 wk ahead cum death",2020-05-09,"US","US","quantile",0.975,194142.3125
2020-04-13,"4 wk ahead cum death",2020-05-09,"US","US","quantile",0.5,88911.994
2020-04-13,"5 wk ahead cum death",2020-05-16,"US","US","quantile",0.025,48316.71875
2020-04-13,"5 wk ahead cum death",2020-05-16,"US","US","quantile",0.975,238493.6125
2020-04-13,"5 wk ahead cum death",2020-05-16,"US","US","quantile",0.5,105921.02475
2020-04-13,"6 wk ahead cum death",2020-05-23,"US","US","quantile",0.025,50987.4875
2020-04-13,"6 wk ahead cum death",2020-05-23,"US","US","quantile",0.975,274212.59375
2020-04-13,"6 wk ahead cum death",2020-05-23,"US","US","quantile",0.5,120663.354
2020-04-13,"1 wk ahead cum death",2020-04-18,"US","US","point",NA,31647.198
2020-04-13,"2 wk ahead cum death",2020-04-25,"US","US","point",NA,51036.091
2020-04-13,"3 wk ahead cum death",2020-05-02,"US","US","point",NA,70037.94975
2020-04-13,"4 wk ahead cum death",2020-05-09,"US","US","point",NA,88911.994
2020-04-13,"5 wk ahead cum death",2020-05-16,"US","US","point",NA,105921.02475
2020-04-13,"6 wk ahead cum death",2020-05-23,"US","US","point",NA,120663.354
2020-04-13,"1 wk ahead cum death",2020-04-18,"01","Alabama","quantile",0.025,101.779702816392
2020-04-13,"2 wk ahead cum death",2020-04-25,"01","Alabama","quantile",0.025,116.495609950504
2020-04-13,"3 wk ahead cum death",2020-05-02,"01","Alabama","quantile",0.025,131.425690949919
2020-04-13,"4 wk ahead cum death",2020-05-09,"01","Alabama","quantile",0.025,141.805024098927
2020-04-13,"5 wk ahead cum death",2020-05-16,"01","Alabama","quantile",0.025,148.472970484648
2020-04-13,"6 wk ahead cum death",2020-05-23,"01","Alabama","quantile",0.025,153.174287746197
2020-04-13,"1 wk ahead cum death",2020-04-18,"01","Alabama","quantile",0.5,152.238321626304
2020-04-13,"2 wk ahead cum death",2020-04-25,"01","Alabama","quantile",0.5,243.473905939223
2020-04-13,"3 wk ahead cum death",2020-05-02,"01","Alabama","quantile",0.5,338.592072259522
2020-04-13,"4 wk ahead cum death",2020-05-09,"01","Alabama","quantile",0.5,428.445974253916
2020-04-13,"5 wk ahead cum death",2020-05-16,"01","Alabama","quantile",0.5,506.208577254177
2020-04-13,"6 wk ahead cum death",2020-05-23,"01","Alabama","quantile",0.5,577.753080752729
2020-04-13,"1 wk ahead cum death",2020-04-18,"01","Alabama","quantile",0.975,324.894288449977
2020-04-13,"2 wk ahead cum death",2020-04-25,"01","Alabama","quantile",0.975,675.967943501732
2020-04-13,"3 wk ahead cum death",2020-05-02,"01","Alabama","quantile",0.975,1150.90588045361
2020-04-13,"4 wk ahead cum death",2020-05-09,"01","Alabama","quantile",0.975,1835.93285093895
2020-04-13,"5 wk ahead cum death",2020-05-16,"01","Alabama","quantile",0.975,2877.58002653434
2020-04-13,"6 wk ahead cum death",2020-05-23,"01","Alabama","quantile",0.975,4446.97985277293
2020-04-13,"1 wk ahead cum death",2020-04-18,"10","Delaware","quantile",0.025,35.79052316865
2020-04-13,"2 wk ahead cum death",2020-04-25,"10","Delaware","quantile",0.025,36.3768366651306
2020-04-13,"3 wk ahead cum death",2020-05-02,"10","Delaware","quantile",0.025,37.116782537638
2020-04-13,"4 wk ahead cum death",2020-05-09,"10","Delaware","quantile",0.025,37.7092825251434
2020-04-13,"5 wk ahead cum death",2020-05-16,"10","Delaware","quantile",0.025,38.5528265597836
2020-04-13,"6 wk ahead cum death",2020-05-23,"10","Delaware","quantile",0.025,39.1655921985995
2020-04-13,"1 wk ahead cum death",2020-04-18,"10","Delaware","quantile",0.5,51.8681026627892
2020-04-13,"2 wk ahead cum death",2020-04-25,"10","Delaware","quantile",0.5,71.2961344206246
2020-04-13,"3 wk ahead cum death",2020-05-02,"10","Delaware","quantile",0.5,89.92783391006
2020-04-13,"4 wk ahead cum death",2020-05-09,"10","Delaware","quantile",0.5,107.756709006967
2020-04-13,"5 wk ahead cum death",2020-05-16,"10","Delaware","quantile",0.5,123.940929254089
2020-04-13,"6 wk ahead cum death",2020-05-23,"10","Delaware","quantile",0.5,138.466359107809
2020-04-13,"1 wk ahead cum death",2020-04-18,"10","Delaware","quantile",0.975,145.969695874071
2020-04-13,"2 wk ahead cum death",2020-04-25,"10","Delaware","quantile",0.975,295.241343887452
2020-04-13,"3 wk ahead cum death",2020-05-02,"10","Delaware","quantile",0.975,496.3471183362
2020-04-13,"4 wk ahead cum death",2020-05-09,"10","Delaware","quantile",0.975,827.959049600865
2020-04-13,"5 wk ahead cum death",2020-05-16,"10","Delaware","quantile",0.975,1290.73721928903
2020-04-13,"6 wk ahead cum death",2020-05-23,"10","Delaware","quantile",0.975,1859.64323776041
2020-04-13,"1 wk ahead cum death",2020-04-18,"11","District of Columbia","quantile",0.025,54.0370712646989
2020-04-13,"2 wk ahead cum death",2020-04-25,"11","District of Columbia","quantile",0.025,59.4121922309876
2020-04-13,"3 wk ahead cum death",2020-05-02,"11","District of Columbia","quantile",0.025,63.5658182609346
2020-04-13,"4 wk ahead cum death",2020-05-09,"11","District of Columbia","quantile",0.025,65.9728380755567
2020-04-13,"5 wk ahead cum death",2020-05-16,"11","District of Columbia","quantile",0.025,68.0881615923282
2020-04-13,"6 wk ahead cum death",2020-05-23,"11","District of Columbia","quantile",0.025,70.0635146359828
2020-04-13,"1 wk ahead cum death",2020-04-18,"11","District of Columbia","quantile",0.5,75.239499215125
2020-04-13,"2 wk ahead cum death",2020-04-25,"11","District of Columbia","quantile",0.5,103.07595711158
2020-04-13,"3 wk ahead cum death",2020-05-02,"11","District of Columbia","quantile",0.5,127.223719978571
2020-04-13,"4 wk ahead cum death",2020-05-09,"11","District of Columbia","quantile",0.5,145.23480351315
2020-04-13,"5 wk ahead cum death",2020-05-16,"11","District of Columbia","quantile",0.5,159.609789192163
2020-04-13,"6 wk ahead cum death",2020-05-23,"11","District of Columbia","quantile",0.5,171.308267544065
2020-04-13,"1 wk ahead cum death",2020-04-18,"11","District of Columbia","quantile",0.975,153.556028082771
2020-04-13,"2 wk ahead cum death",2020-04-25,"11","District of Columbia","quantile",0.975,271.899061267625
2020-04-13,"3 wk ahead cum death",2020-05-02,"11","District of Columbia","quantile",0.975,404.470555419457
2020-04-13,"4 wk ahead cum death",2020-05-09,"11","District of Columbia","quantile",0.975,571.082496045214
2020-04-13,"5 wk ahead cum death",2020-05-16,"11","District of Columbia","quantile",0.975,838.422280599155
2020-04-13,"6 wk ahead cum death",2020-05-23,"11","District of Columbia","quantile",0.975,1138.92357627454
2020-04-13,"1 wk ahead cum death",2020-04-18,"12","Florida","quantile",0.025,572.892737700585
2020-04-13,"2 wk ahead cum death",2020-04-25,"12","Florida","quantile",0.025,713.936193854344
2020-04-13,"3 wk ahead cum death",2020-05-02,"12","Florida","quantile",0.025,858.207578633873
2020-04-13,"4 wk ahead cum death",2020-05-09,"12","Florida","quantile",0.025,964.21463099177
2020-04-13,"5 wk ahead cum death",2020-05-16,"12","Florida","quantile",0.025,1020.22493981676
2020-04-13,"6 wk ahead cum death",2020-05-23,"12","Florida","quantile",0.025,1051.39046424355
2020-04-13,"1 wk ahead cum death",2020-04-18,"12","Florida","quantile",0.5,796.388864635274
2020-04-13,"2 wk ahead cum death",2020-04-25,"12","Florida","quantile",0.5,1291.47527498432
2020-04-13,"3 wk ahead cum death",2020-05-02,"12","Florida","quantile",0.5,1873.49373762436
2020-04-13,"4 wk ahead cum death",2020-05-09,"12","Florida","quantile",0.5,2490.23681737261
2020-04-13,"5 wk ahead cum death",2020-05-16,"12","Florida","quantile",0.5,3005.76526088086
2020-04-13,"6 wk ahead cum death",2020-05-23,"12","Florida","quantile",0.5,3382.32323576438
2020-04-13,"1 wk ahead cum death",2020-04-18,"12","Florida","quantile",0.975,1238.03026435368
2020-04-13,"2 wk ahead cum death",2020-04-25,"12","Florida","quantile",0.975,2504.93227632916
2020-04-13,"3 wk ahead cum death",2020-05-02,"12","Florida","quantile",0.975,4350.91704710507
2020-04-13,"4 wk ahead cum death",2020-05-09,"12","Florida","quantile",0.975,6744.36795592653
2020-04-13,"5 wk ahead cum death",2020-05-16,"12","Florida","quantile",0.975,9428.89716532953
2020-04-13,"6 wk ahead cum death",2020-05-23,"12","Florida","quantile",0.975,12053.8717239197
2020-04-13,"1 wk ahead cum death",2020-04-18,"13","Georgia","quantile",0.025,487.773931983627
2020-04-13,"2 wk ahead cum death",2020-04-25,"13","Georgia","quantile",0.025,595.843584137137
2020-04-13,"3 wk ahead cum death",2020-05-02,"13","Georgia","quantile",0.025,707.613282611947
2020-04-13,"4 wk ahead cum death",2020-05-09,"13","Georgia","quantile",0.025,804.526449431474
2020-04-13,"5 wk ahead cum death",2020-05-16,"13","Georgia","quantile",0.025,860.558589388545
2020-04-13,"6 wk ahead cum death",2020-05-23,"13","Georgia","quantile",0.025,890.959335048574
2020-04-13,"1 wk ahead cum death",2020-04-18,"13","Georgia","quantile",0.5,717.419908145202
2020-04-13,"2 wk ahead cum death",2020-04-25,"13","Georgia","quantile",0.5,1107.92783642603
2020-04-13,"3 wk ahead cum death",2020-05-02,"13","Georgia","quantile",0.5,1542.9604221659
2020-04-13,"4 wk ahead cum death",2020-05-09,"13","Georgia","quantile",0.5,1972.65725616987
2020-04-13,"5 wk ahead cum death",2020-05-16,"13","Georgia","quantile",0.5,2325.14073746855
2020-04-13,"6 wk ahead cum death",2020-05-23,"13","Georgia","quantile",0.5,2583.14948764413
2020-04-13,"1 wk ahead cum death",2020-04-18,"13","Georgia","quantile",0.975,1449.60628389619
2020-04-13,"2 wk ahead cum death",2020-04-25,"13","Georgia","quantile",0.975,2578.15884962677
2020-04-13,"3 wk ahead cum death",2020-05-02,"13","Georgia","quantile",0.975,3855.06892766757
2020-04-13,"4 wk ahead cum death",2020-05-09,"13","Georgia","quantile",0.975,5470.2736483331
2020-04-13,"5 wk ahead cum death",2020-05-16,"13","Georgia","quantile",0.975,7027.11493526821
2020-04-13,"6 wk ahead cum death",2020-05-23,"13","Georgia","quantile",0.975,8732.12219378232
2020-04-13,"1 wk ahead cum death",2020-04-18,"15","Hawaii","quantile",0.025,9.54442342634072
2020-04-13,"2 wk ahead cum death",2020-04-25,"15","Hawaii","quantile",0.025,9.64387487861509
2020-04-13,"3 wk ahead cum death",2020-05-02,"15","Hawaii","quantile",0.025,9.72451887247325
2020-04-13,"4 wk ahead cum death",2020-05-09,"15","Hawaii","quantile",0.025,9.83521810945653
2020-04-13,"5 wk ahead cum death",2020-05-16,"15","Hawaii","quantile",0.025,9.92308317905841
2020-04-13,"6 wk ahead cum death",2020-05-23,"15","Hawaii","quantile",0.025,9.96728547765569
2020-04-13,"1 wk ahead cum death",2020-04-18,"15","Hawaii","quantile",0.5,18.2261492487198
2020-04-13,"2 wk ahead cum death",2020-04-25,"15","Hawaii","quantile",0.5,33.6048274923309
2020-04-13,"3 wk ahead cum death",2020-05-02,"15","Hawaii","quantile",0.5,44.7322310085121
2020-04-13,"4 wk ahead cum death",2020-05-09,"15","Hawaii","quantile",0.5,49.5188674554758
2020-04-13,"5 wk ahead cum death",2020-05-16,"15","Hawaii","quantile",0.5,51.2444530673801
2020-04-13,"6 wk ahead cum death",2020-05-23,"15","Hawaii","quantile",0.5,52.409001349359
2020-04-13,"1 wk ahead cum death",2020-04-18,"15","Hawaii","quantile",0.975,53.1355298966373
2020-04-13,"2 wk ahead cum death",2020-04-25,"15","Hawaii","quantile",0.975,130.556892566909
2020-04-13,"3 wk ahead cum death",2020-05-02,"15","Hawaii","quantile",0.975,190.737545505851
2020-04-13,"4 wk ahead cum death",2020-05-09,"15","Hawaii","quantile",0.975,224.70327780097
2020-04-13,"5 wk ahead cum death",2020-05-16,"15","Hawaii","quantile",0.975,245.764418976041
2020-04-13,"6 wk ahead cum death",2020-05-23,"15","Hawaii","quantile",0.975,267.809536810231
2020-04-13,"1 wk ahead cum death",2020-04-18,"16","Idaho","quantile",0.025,27.5275493018807
2020-04-13,"2 wk ahead cum death",2020-04-25,"16","Idaho","quantile",0.025,27.5813063273283
2020-04-13,"3 wk ahead cum death",2020-05-02,"16","Idaho","quantile",0.025,29.1576475669288
2020-04-13,"4 wk ahead cum death",2020-05-09,"16","Idaho","quantile",0.025,29.2278353660811
2020-04-13,"5 wk ahead cum death",2020-05-16,"16","Idaho","quantile",0.025,29.2841834736009
2020-04-13,"6 wk ahead cum death",2020-05-23,"16","Idaho","quantile",0.025,29.3214668576287
2020-04-13,"1 wk ahead cum death",2020-04-18,"16","Idaho","quantile",0.5,34.7854740881973
2020-04-13,"2 wk ahead cum death",2020-04-25,"16","Idaho","quantile",0.5,44.8958627844924
2020-04-13,"3 wk ahead cum death",2020-05-02,"16","Idaho","quantile",0.5,52.3995110140362
2020-04-13,"4 wk ahead cum death",2020-05-09,"16","Idaho","quantile",0.5,56.4248420554454
2020-04-13,"5 wk ahead cum death",2020-05-16,"16","Idaho","quantile",0.5,58.1233014115128
2020-04-13,"6 wk ahead cum death",2020-05-23,"16","Idaho","quantile",0.5,59.5783311947712
2020-04-13,"1 wk ahead cum death",2020-04-18,"16","Idaho","quantile",0.975,77.5260760227869
2020-04-13,"2 wk ahead cum death",2020-04-25,"16","Idaho","quantile",0.975,130.167028202715
2020-04-13,"3 wk ahead cum death",2020-05-02,"16","Idaho","quantile",0.975,168.439509809311
2020-04-13,"4 wk ahead cum death",2020-05-09,"16","Idaho","quantile",0.975,199.374609446528
2020-04-13,"5 wk ahead cum death",2020-05-16,"16","Idaho","quantile",0.975,230.697252305024
2020-04-13,"6 wk ahead cum death",2020-05-23,"16","Idaho","quantile",0.975,264.180169604051
2020-04-13,"1 wk ahead cum death",2020-04-18,"17","Illinois","quantile",0.025,830.197392520034
2020-04-13,"2 wk ahead cum death",2020-04-25,"17","Illinois","quantile",0.025,954.064689515165
2020-04-13,"3 wk ahead cum death",2020-05-02,"17","Illinois","quantile",0.025,1048.78545922441
2020-04-13,"4 wk ahead cum death",2020-05-09,"17","Illinois","quantile",0.025,1108.43662778889
2020-04-13,"5 wk ahead cum death",2020-05-16,"17","Illinois","quantile",0.025,1169.91767026586
2020-04-13,"6 wk ahead cum death",2020-05-23,"17","Illinois","quantile",0.025,1233.0503094074
2020-04-13,"1 wk ahead cum death",2020-04-18,"17","Illinois","quantile",0.5,1173.80968448727
2020-04-13,"2 wk ahead cum death",2020-04-25,"17","Illinois","quantile",0.5,1677.88876028223
2020-04-13,"3 wk ahead cum death",2020-05-02,"17","Illinois","quantile",0.5,2176.53432863317
2020-04-13,"4 wk ahead cum death",2020-05-09,"17","Illinois","quantile",0.5,2655.65087103459
2020-04-13,"5 wk ahead cum death",2020-05-16,"17","Illinois","quantile",0.5,3096.55701976138
2020-04-13,"6 wk ahead cum death",2020-05-23,"17","Illinois","quantile",0.5,3496.97831042339
2020-04-13,"1 wk ahead cum death",2020-04-18,"17","Illinois","quantile",0.975,2020.84782327313
2020-04-13,"2 wk ahead cum death",2020-04-25,"17","Illinois","quantile",0.975,3667.05563655344
2020-04-13,"3 wk ahead cum death",2020-05-02,"17","Illinois","quantile",0.975,6151.68189605117
2020-04-13,"4 wk ahead cum death",2020-05-09,"17","Illinois","quantile",0.975,10358.4035173329
2020-04-13,"5 wk ahead cum death",2020-05-16,"17","Illinois","quantile",0.975,16469.3273987493
2020-04-13,"6 wk ahead cum death",2020-05-23,"17","Illinois","quantile",0.975,24717.8682306053
2020-04-13,"1 wk ahead cum death",2020-04-18,"18","Indiana","quantile",0.025,382.235505174497
2020-04-13,"2 wk ahead cum death",2020-04-25,"18","Indiana","quantile",0.025,433.744945094719
2020-04-13,"3 wk ahead cum death",2020-05-02,"18","Indiana","quantile",0.025,471.056046663199
2020-04-13,"4 wk ahead cum death",2020-05-09,"18","Indiana","quantile",0.025,497.396329060775
2020-04-13,"5 wk ahead cum death",2020-05-16,"18","Indiana","quantile",0.025,517.301793862943
2020-04-13,"6 wk ahead cum death",2020-05-23,"18","Indiana","quantile",0.025,531.121396101005
2020-04-13,"1 wk ahead cum death",2020-04-18,"18","Indiana","quantile",0.5,563.76479630618
2020-04-13,"2 wk ahead cum death",2020-04-25,"18","Indiana","quantile",0.5,800.693673589004
2020-04-13,"3 wk ahead cum death",2020-05-02,"18","Indiana","quantile",0.5,986.90263652369
2020-04-13,"4 wk ahead cum death",2020-05-09,"18","Indiana","quantile",0.5,1142.43510949456
2020-04-13,"5 wk ahead cum death",2020-05-16,"18","Indiana","quantile",0.5,1286.90943875607
2020-04-13,"6 wk ahead cum death",2020-05-23,"18","Indiana","quantile",0.5,1425.56282357204
2020-04-13,"1 wk ahead cum death",2020-04-18,"18","Indiana","quantile",0.975,1115.99795096097
