"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"2020-04-27","1 wk ahead cum death","2020-05-02","01","Alabama","quantile",0.01,212.862705627145
"2020-04-27","1 wk ahead cum death","2020-05-02","02","Alaska","quantile",0.01,9.84685966181672
"2020-04-27","1 wk ahead cum death","2020-05-02","04","Arizona","quantile",0.01,283.82653056154
"2020-04-27","1 wk ahead cum death","2020-05-02","05","Arkansas","quantile",0.01,57.0525752220883
"2020-04-27","1 wk ahead cum death","2020-05-02","06","California","quantile",0.01,1768.52481496494
"2020-04-27","1 wk ahead cum death","2020-05-02","08","Colorado","quantile",0.01,696.742560144434
"2020-04-27","1 wk ahead cum death","2020-05-02","09","Connecticut","quantile",0.01,2045.39251213848
"2020-04-27","1 wk ahead cum death","2020-05-02","10","Delaware","quantile",0.01,143.231379776911
"2020-04-27","1 wk ahead cum death","2020-05-02","12","Florida","quantile",0.01,1125.3226729363
"2020-04-27","1 wk ahead cum death","2020-05-02","13","Georgia","quantile",0.01,882.646862890282
"2020-04-27","1 wk ahead cum death","2020-05-02","15","Hawaii","quantile",0.01,12.0725341568466
"2020-04-27","1 wk ahead cum death","2020-05-02","16","Idaho","quantile",0.01,56.0504438069921
"2020-04-27","1 wk ahead cum death","2020-05-02","17","Illinois","quantile",0.01,2062.32044820849
"2020-04-27","1 wk ahead cum death","2020-05-02","18","Indiana","quantile",0.01,863.232794700639
"2020-04-27","1 wk ahead cum death","2020-05-02","19","Iowa","quantile",0.01,160.614264353138
"2020-04-27","1 wk ahead cum death","2020-05-02","20","Kansas","quantile",0.01,132.726764067324
"2020-04-27","1 wk ahead cum death","2020-05-02","21","Kentucky","quantile",0.01,213.043823865044
"2020-04-27","1 wk ahead cum death","2020-05-02","22","Louisiana","quantile",0.01,1664.97940462721
"2020-04-27","1 wk ahead cum death","2020-05-02","23","Maine","quantile",0.01,46.3648064733925
"2020-04-27","1 wk ahead cum death","2020-05-02","24","Maryland","quantile",0.01,944.872488625104
"2020-04-27","1 wk ahead cum death","2020-05-02","25","Massachusetts","quantile",0.01,2951.0595490686
"2020-04-27","1 wk ahead cum death","2020-05-02","26","Michigan","quantile",0.01,3195.66562170235
"2020-04-27","1 wk ahead cum death","2020-05-02","27","Minnesota","quantile",0.01,252.348923664875
"2020-04-27","1 wk ahead cum death","2020-05-02","28","Mississippi","quantile",0.01,212.961344828095
"2020-04-27","1 wk ahead cum death","2020-05-02","29","Missouri","quantile",0.01,295.438907848923
"2020-04-27","1 wk ahead cum death","2020-05-02","30","Montana","quantile",0.01,12.3429482664766
"2020-04-27","1 wk ahead cum death","2020-05-02","31","Nebraska","quantile",0.01,58.1938648382368
"2020-04-27","1 wk ahead cum death","2020-05-02","32","Nevada","quantile",0.01,201.25166130231
"2020-04-27","1 wk ahead cum death","2020-05-02","33","New Hampshire","quantile",0.01,62.1571006716055
"2020-04-27","1 wk ahead cum death","2020-05-02","34","New Jersey","quantile",0.01,5923.60258140309
"2020-04-27","1 wk ahead cum death","2020-05-02","35","New Mexico","quantile",0.01,112.388370715207
"2020-04-27","1 wk ahead cum death","2020-05-02","36","New York","quantile",0.01,17475.5404793447
"2020-04-27","1 wk ahead cum death","2020-05-02","37","North Carolina","quantile",0.01,303.877532908681
"2020-04-27","1 wk ahead cum death","2020-05-02","38","North Dakota","quantile",0.01,15.5909092117399
"2020-04-27","1 wk ahead cum death","2020-05-02","39","Ohio","quantile",0.01,863.104968658207
"2020-04-27","1 wk ahead cum death","2020-05-02","40","Oklahoma","quantile",0.01,205.05834164477
"2020-04-27","1 wk ahead cum death","2020-05-02","41","Oregon","quantile",0.01,95.0349205364368
"2020-04-27","1 wk ahead cum death","2020-05-02","42","Pennsylvania","quantile",0.01,1954.56481804761
"2020-04-27","1 wk ahead cum death","2020-05-02","44","Rhode Island","quantile",0.01,278.150241595014
"2020-04-27","1 wk ahead cum death","2020-05-02","45","South Carolina","quantile",0.01,176.821710795563
"2020-04-27","1 wk ahead cum death","2020-05-02","46","South Dakota","quantile",0.01,14.5472060893647
"2020-04-27","1 wk ahead cum death","2020-05-02","47","Tennessee","quantile",0.01,186.333501162533
"2020-04-27","1 wk ahead cum death","2020-05-02","48","Texas","quantile",0.01,729.830850282973
"2020-04-27","1 wk ahead cum death","2020-05-02","49","Utah","quantile",0.01,45.7134458143951
"2020-04-27","1 wk ahead cum death","2020-05-02","50","Vermont","quantile",0.01,45.3455737910194
"2020-04-27","1 wk ahead cum death","2020-05-02","51","Virginia","quantile",0.01,478.377149118365
"2020-04-27","1 wk ahead cum death","2020-05-02","53","Washington","quantile",0.01,757.128511746216
"2020-04-27","1 wk ahead cum death","2020-05-02","54","West Virginia","quantile",0.01,33.3687479879121
"2020-04-27","1 wk ahead cum death","2020-05-02","55","Wisconsin","quantile",0.01,288.391904740981
"2020-04-27","1 wk ahead cum death","2020-05-02","56","Wyoming","quantile",0.01,5.67984085033111
"2020-04-27","1 wk ahead cum death","2020-05-02","12","Florida","quantile",0.85,1464.73860411343
"2020-04-27","1 wk ahead cum death","2020-05-02","13","Georgia","quantile",0.85,1237.10096267741
"2020-04-27","1 wk ahead cum death","2020-05-02","15","Hawaii","quantile",0.85,18.0127836014491
"2020-04-27","1 wk ahead cum death","2020-05-02","16","Idaho","quantile",0.85,82.6134801407591
"2020-04-27","1 wk ahead cum death","2020-05-02","17","Illinois","quantile",0.85,2950.64423988255
"2020-04-27","1 wk ahead cum death","2020-05-02","18","Indiana","quantile",0.85,1162.57513408921
"2020-04-27","1 wk ahead cum death","2020-05-02","19","Iowa","quantile",0.85,247.342731119281
"2020-04-27","1 wk ahead cum death","2020-05-02","20","Kansas","quantile",0.85,203.503961902607
"2020-04-27","1 wk ahead cum death","2020-05-02","21","Kentucky","quantile",0.85,308.08873314265
"2020-04-27","1 wk ahead cum death","2020-05-02","22","Louisiana","quantile",0.85,2128.95861764114
"2020-04-27","1 wk ahead cum death","2020-05-02","23","Maine","quantile",0.85,66.6870422780645
"2020-04-27","1 wk ahead cum death","2020-05-02","24","Maryland","quantile",0.85,1407.96709639
"2020-04-27","1 wk ahead cum death","2020-05-02","25","Massachusetts","quantile",0.85,4515.45646333958
"2020-04-27","1 wk ahead cum death","2020-05-02","26","Michigan","quantile",0.85,4317.59169057468
"2020-04-27","1 wk ahead cum death","2020-05-02","27","Minnesota","quantile",0.85,401.770629175005
"2020-04-27","1 wk ahead cum death","2020-05-02","28","Mississippi","quantile",0.85,328.809484175199
"2020-04-27","1 wk ahead cum death","2020-05-02","29","Missouri","quantile",0.85,407.55960904785
"2020-04-27","1 wk ahead cum death","2020-05-02","30","Montana","quantile",0.85,17.6969244918947
"2020-04-27","1 wk ahead cum death","2020-05-02","31","Nebraska","quantile",0.85,103.402258710277
"2020-04-27","1 wk ahead cum death","2020-05-02","32","Nevada","quantile",0.85,281.87182252836
"2020-04-27","1 wk ahead cum death","2020-05-02","33","New Hampshire","quantile",0.85,93.7410395244034
"2020-04-27","1 wk ahead cum death","2020-05-02","34","New Jersey","quantile",0.85,8114.70886786083
"2020-04-27","1 wk ahead cum death","2020-05-02","35","New Mexico","quantile",0.85,167.53993324761
"2020-04-27","1 wk ahead cum death","2020-05-02","36","New York","quantile",0.85,25149.1606761213
"2020-04-27","1 wk ahead cum death","2020-05-02","37","North Carolina","quantile",0.85,462.748379872033
"2020-04-27","1 wk ahead cum death","2020-05-02","38","North Dakota","quantile",0.85,25.1168974904117
"2020-04-27","1 wk ahead cum death","2020-05-02","39","Ohio","quantile",0.85,1173.52732676799
"2020-04-27","1 wk ahead cum death","2020-05-02","40","Oklahoma","quantile",0.85,276.338210906748
"2020-04-27","1 wk ahead cum death","2020-05-02","41","Oregon","quantile",0.85,127.117024009043
"2020-04-27","1 wk ahead cum death","2020-05-02","42","Pennsylvania","quantile",0.85,2686.02430744559
"2020-04-27","1 wk ahead cum death","2020-05-02","44","Rhode Island","quantile",0.85,426.92686078452
"2020-04-27","1 wk ahead cum death","2020-05-02","45","South Carolina","quantile",0.85,246.418154813571
"2020-04-27","1 wk ahead cum death","2020-05-02","46","South Dakota","quantile",0.85,30.5923166487645
"2020-04-27","1 wk ahead cum death","2020-05-02","47","Tennessee","quantile",0.85,283.610188358119
"2020-04-27","1 wk ahead cum death","2020-05-02","48","Texas","quantile",0.85,946.567477329396
"2020-04-27","1 wk ahead cum death","2020-05-02","49","Utah","quantile",0.85,72.5858849286272
"2020-04-27","1 wk ahead cum death","2020-05-02","01","Alabama","quantile",0.5,287.066682732672
"2020-04-27","1 wk ahead cum death","2020-05-02","02","Alaska","quantile",0.5,11.8693661557889
"2020-04-27","1 wk ahead cum death","2020-05-02","04","Arizona","quantile",0.5,364.105842987966
"2020-04-27","1 wk ahead cum death","2020-05-02","05","Arkansas","quantile",0.5,74.1975189816914
"2020-04-27","1 wk ahead cum death","2020-05-02","06","California","quantile",0.5,2232.11570198434
"2020-04-27","1 wk ahead cum death","2020-05-02","08","Colorado","quantile",0.5,884.943295520147
"2020-04-27","1 wk ahead cum death","2020-05-02","09","Connecticut","quantile",0.5,2545.64079412688
"2020-04-27","1 wk ahead cum death","2020-05-02","10","Delaware","quantile",0.5,177.128776524216
"2020-04-27","1 wk ahead cum death","2020-05-02","12","Florida","quantile",0.5,1347.08068138659
"2020-04-27","1 wk ahead cum death","2020-05-02","13","Georgia","quantile",0.5,1126.18705468792
"2020-04-27","1 wk ahead cum death","2020-05-02","15","Hawaii","quantile",0.5,15.6116134011461
"2020-04-27","1 wk ahead cum death","2020-05-02","16","Idaho","quantile",0.5,67.6623130501384
"2020-04-27","1 wk ahead cum death","2020-05-02","17","Illinois","quantile",0.5,2658.80710223362
"2020-04-27","1 wk ahead cum death","2020-05-02","18","Indiana","quantile",0.5,1034.27376757732
"2020-04-27","1 wk ahead cum death","2020-05-02","19","Iowa","quantile",0.5,208.227623886655
"2020-04-27","1 wk ahead cum death","2020-05-02","20","Kansas","quantile",0.5,171.649048329275
"2020-04-27","1 wk ahead cum death","2020-05-02","21","Kentucky","quantile",0.5,273.701929284242
"2020-04-27","1 wk ahead cum death","2020-05-02","22","Louisiana","quantile",0.5,1916.13625570799
"2020-04-27","1 wk ahead cum death","2020-05-02","23","Maine","quantile",0.5,58.8564563959935
"2020-04-27","1 wk ahead cum death","2020-05-02","24","Maryland","quantile",0.5,1256.13932288345
"2020-04-27","1 wk ahead cum death","2020-05-02","25","Massachusetts","quantile",0.5,4041.35084332593
"2020-04-27","1 wk ahead cum death","2020-05-02","26","Michigan","quantile",0.5,3930.64716204548
"2020-04-27","1 wk ahead cum death","2020-05-02","27","Minnesota","quantile",0.5,343.759785044732
"2020-04-27","1 wk ahead cum death","2020-05-02","28","Mississippi","quantile",0.5,288.559648033418
"2020-04-27","1 wk ahead cum death","2020-05-02","29","Missouri","quantile",0.5,358.02153310746
"2020-04-27","1 wk ahead cum death","2020-05-02","30","Montana","quantile",0.5,15.2481662264245
"2020-04-27","1 wk ahead cum death","2020-05-02","31","Nebraska","quantile",0.5,80.2318784949868
"2020-04-27","1 wk ahead cum death","2020-05-02","32","Nevada","quantile",0.5,254.512809876047
"2020-04-27","1 wk ahead cum death","2020-05-02","33","New Hampshire","quantile",0.5,82.109738612901
"2020-04-27","1 wk ahead cum death","2020-05-02","34","New Jersey","quantile",0.5,7363.78032577098
"2020-04-27","1 wk ahead cum death","2020-05-02","35","New Mexico","quantile",0.5,142.170698433233
"2020-04-27","1 wk ahead cum death","2020-05-02","36","New York","quantile",0.5,22097.6375618114
"2020-04-27","1 wk ahead cum death","2020-05-02","37","North Carolina","quantile",0.5,408.620091978927
"2020-04-27","1 wk ahead cum death","2020-05-02","38","North Dakota","quantile",0.5,20.7650126044342
"2020-04-27","1 wk ahead cum death","2020-05-02","39","Ohio","quantile",0.5,1046.43824760771
