,location,target,type,quantile,forecast_date,target_end_date,value
0,66,1 wk ahead cum death,quantile,0.01,2020-05-25,2020-05-30,5.37227927763901
1,66,1 wk ahead cum death,quantile,0.025,2020-05-25,2020-05-30,5.372324155978861
2,66,1 wk ahead cum death,quantile,0.05,2020-05-25,2020-05-30,5.37235213027403
3,66,1 wk ahead cum death,quantile,0.1,2020-05-25,2020-05-30,5.3723859643241
4,66,1 wk ahead cum death,quantile,0.15,2020-05-25,2020-05-30,5.37245582309858
5,66,1 wk ahead cum death,quantile,0.2,2020-05-25,2020-05-30,5.372520904005129
6,66,1 wk ahead cum death,quantile,0.25,2020-05-25,2020-05-30,5.37260724149562
7,66,1 wk ahead cum death,quantile,0.3,2020-05-25,2020-05-30,5.37276777082888
8,66,1 wk ahead cum death,quantile,0.35,2020-05-25,2020-05-30,5.37297433950786
9,66,1 wk ahead cum death,quantile,0.4,2020-05-25,2020-05-30,5.3734790380215705
10,66,1 wk ahead cum death,quantile,0.45,2020-05-25,2020-05-30,5.4157084835025895
11,66,1 wk ahead cum death,quantile,0.5,2020-05-25,2020-05-30,5.4158836879179
12,66,1 wk ahead cum death,quantile,0.55,2020-05-25,2020-05-30,5.416113221523879
13,66,1 wk ahead cum death,quantile,0.6,2020-05-25,2020-05-30,5.4162639543885005
14,66,1 wk ahead cum death,quantile,0.65,2020-05-25,2020-05-30,5.416459324854291
15,66,1 wk ahead cum death,quantile,0.7,2020-05-25,2020-05-30,5.4167887296571395
16,66,1 wk ahead cum death,quantile,0.75,2020-05-25,2020-05-30,5.41830932201061
17,66,1 wk ahead cum death,quantile,0.8,2020-05-25,2020-05-30,5.46974773695769
18,66,1 wk ahead cum death,quantile,0.85,2020-05-25,2020-05-30,5.47031845256039
19,66,1 wk ahead cum death,quantile,0.9,2020-05-25,2020-05-30,5.47093804150955
20,66,1 wk ahead cum death,quantile,0.95,2020-05-25,2020-05-30,5.53699681587376
21,66,1 wk ahead cum death,quantile,0.975,2020-05-25,2020-05-30,5.53814672938555
22,66,1 wk ahead cum death,quantile,0.99,2020-05-25,2020-05-30,5.54054173253026
23,69,1 wk ahead cum death,quantile,0.01,2020-05-25,2020-05-30,2.3542789224186405
24,69,1 wk ahead cum death,quantile,0.025,2020-05-25,2020-05-30,2.3542950665344797
25,69,1 wk ahead cum death,quantile,0.05,2020-05-25,2020-05-30,2.35431544192785
26,69,1 wk ahead cum death,quantile,0.1,2020-05-25,2020-05-30,2.35434224302687
27,69,1 wk ahead cum death,quantile,0.15,2020-05-25,2020-05-30,2.3543614856278903
28,69,1 wk ahead cum death,quantile,0.2,2020-05-25,2020-05-30,2.35437627036205
29,69,1 wk ahead cum death,quantile,0.25,2020-05-25,2020-05-30,2.35438755836088
30,69,1 wk ahead cum death,quantile,0.3,2020-05-25,2020-05-30,2.35440473438706
31,69,1 wk ahead cum death,quantile,0.35,2020-05-25,2020-05-30,2.3544357694475697
32,69,1 wk ahead cum death,quantile,0.4,2020-05-25,2020-05-30,2.35446291470215
33,69,1 wk ahead cum death,quantile,0.45,2020-05-25,2020-05-30,2.3545299150849397
34,69,1 wk ahead cum death,quantile,0.5,2020-05-25,2020-05-30,2.3547185783664903
35,69,1 wk ahead cum death,quantile,0.55,2020-05-25,2020-05-30,2.38776393271334
36,69,1 wk ahead cum death,quantile,0.6,2020-05-25,2020-05-30,2.3877779516577102
37,69,1 wk ahead cum death,quantile,0.65,2020-05-25,2020-05-30,2.38779022383633
38,69,1 wk ahead cum death,quantile,0.7,2020-05-25,2020-05-30,2.3878097864188197
39,69,1 wk ahead cum death,quantile,0.75,2020-05-25,2020-05-30,2.38786322441158
40,69,1 wk ahead cum death,quantile,0.8,2020-05-25,2020-05-30,2.3879822608123598
41,69,1 wk ahead cum death,quantile,0.85,2020-05-25,2020-05-30,2.3883952697947697
42,69,1 wk ahead cum death,quantile,0.9,2020-05-25,2020-05-30,2.42797854854676
43,69,1 wk ahead cum death,quantile,0.95,2020-05-25,2020-05-30,2.4282738104114
44,69,1 wk ahead cum death,quantile,0.975,2020-05-25,2020-05-30,2.47699602194979
45,69,1 wk ahead cum death,quantile,0.99,2020-05-25,2020-05-30,2.47729762620511
46,66,2 wk ahead cum death,quantile,0.01,2020-05-25,2020-06-06,5.80836350969936
47,66,2 wk ahead cum death,quantile,0.025,2020-05-25,2020-06-06,5.8084356694442905
