,location,target,type,quantile,forecast_date,target_end_date,value
0,66,1 wk ahead cum death,quantile,0.01,2020-05-18,2020-05-23,5.544628869557071
1,66,1 wk ahead cum death,quantile,0.025,2020-05-18,2020-05-23,5.544911986947381
2,66,1 wk ahead cum death,quantile,0.05,2020-05-18,2020-05-23,5.54545964536183
3,66,1 wk ahead cum death,quantile,0.1,2020-05-18,2020-05-23,5.547270569495501
4,66,1 wk ahead cum death,quantile,0.15,2020-05-18,2020-05-23,5.550601655973151
5,66,1 wk ahead cum death,quantile,0.2,2020-05-18,2020-05-23,5.556285204561339
6,66,1 wk ahead cum death,quantile,0.25,2020-05-18,2020-05-23,5.558013927752429
7,66,1 wk ahead cum death,quantile,0.3,2020-05-18,2020-05-23,5.56021355462814
8,66,1 wk ahead cum death,quantile,0.35,2020-05-18,2020-05-23,5.563795906821129
9,66,1 wk ahead cum death,quantile,0.4,2020-05-18,2020-05-23,5.614993075354481
10,66,1 wk ahead cum death,quantile,0.45,2020-05-18,2020-05-23,5.61802019193591
11,66,1 wk ahead cum death,quantile,0.5,2020-05-18,2020-05-23,5.62325311707651
12,66,1 wk ahead cum death,quantile,0.55,2020-05-18,2020-05-23,5.63059617870113
13,66,1 wk ahead cum death,quantile,0.6,2020-05-18,2020-05-23,5.63417697254035
14,66,1 wk ahead cum death,quantile,0.65,2020-05-18,2020-05-23,5.63835221369358
15,66,1 wk ahead cum death,quantile,0.7,2020-05-18,2020-05-23,5.70289899153775
16,66,1 wk ahead cum death,quantile,0.75,2020-05-18,2020-05-23,5.71192918466629
17,66,1 wk ahead cum death,quantile,0.8,2020-05-18,2020-05-23,5.7239393358502495
18,66,1 wk ahead cum death,quantile,0.85,2020-05-18,2020-05-23,5.731834644383611
19,66,1 wk ahead cum death,quantile,0.9,2020-05-18,2020-05-23,5.815620204554451
20,66,1 wk ahead cum death,quantile,0.95,2020-05-18,2020-05-23,5.84342432253322
