"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"149",2020-05-18,"9 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.050000",5829
"150",2020-05-18,"9 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.050000",104.9
"151",2020-05-18,"10 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.050000",5962
"152",2020-05-18,"10 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.050000",104.8
"153",2020-05-18,"11 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.050000",6077.8
"154",2020-05-18,"11 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.050000",102.95
"155",2020-05-18,"12 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.050000",6188.9
"156",2020-05-18,"12 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.050000",101.9
"157",2020-05-18,"13 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.050000",6313.75
"158",2020-05-18,"13 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.050000",100.85
"159",2020-05-18,"14 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.050000",6434.4
"160",2020-05-18,"14 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.050000",101.95
"161",2020-05-18,"15 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.050000",6552.9
"162",2020-05-18,"15 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.050000",101.95
"163",2020-05-18,"16 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.050000",6693.4
"164",2020-05-18,"16 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.050000",100
"165",2020-05-18,"17 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.050000",6811.2
"166",2020-05-18,"17 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.050000",103.95
"167",2020-05-18,"18 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.050000",6948.75
"168",2020-05-18,"18 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.050000",97.95
"169",2020-05-18,"19 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.050000",7062.95
"170",2020-05-18,"19 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.050000",109
"171",2020-05-18,"20 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.050000",7206.6
"172",2020-05-18,"20 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.050000",109.95
"173",2020-05-18,"21 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.050000",7351.9
"174",2020-05-18,"21 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.050000",104.9
"175",2020-05-18,"22 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.050000",7494
"176",2020-05-18,"22 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.050000",105.95
"177",2020-05-18,"23 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.050000",7622.65
"178",2020-05-18,"23 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.050000",100.85
"179",2020-05-18,"24 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.050000",7758.45
"180",2020-05-18,"24 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.050000",109
"181",2020-05-18,"25 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.050000",7886.7
"182",2020-05-18,"25 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.050000",111.95
"183",2020-05-18,"26 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.050000",8023.75
"184",2020-05-18,"26 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.050000",116.95
"185",2020-05-18,"27 day ahead cum death","2020-06-14",17,"Illinois","quantile","0.050000",8135
"186",2020-05-18,"27 day ahead inc death","2020-06-14",17,"Illinois","quantile","0.050000",108.95
"187",2020-05-18,"28 day ahead cum death","2020-06-15",17,"Illinois","quantile","0.050000",8278.4
"188",2020-05-18,"28 day ahead inc death","2020-06-15",17,"Illinois","quantile","0.050000",115.9
"189",2020-05-18,"29 day ahead cum death","2020-06-16",17,"Illinois","quantile","0.050000",8410
"190",2020-05-18,"29 day ahead inc death","2020-06-16",17,"Illinois","quantile","0.050000",115.9
"191",2020-05-18,"30 day ahead cum death","2020-06-17",17,"Illinois","quantile","0.050000",8548.6
"192",2020-05-18,"30 day ahead inc death","2020-06-17",17,"Illinois","quantile","0.050000",116.95
"193",2020-05-18,"31 day ahead cum death","2020-06-18",17,"Illinois","quantile","0.050000",8691.9
"194",2020-05-18,"31 day ahead inc death","2020-06-18",17,"Illinois","quantile","0.050000",115.8
"195",2020-05-18,"32 day ahead cum death","2020-06-19",17,"Illinois","quantile","0.050000",8833.55
"196",2020-05-18,"32 day ahead inc death","2020-06-19",17,"Illinois","quantile","0.050000",118.95
"197",2020-05-18,"33 day ahead cum death","2020-06-20",17,"Illinois","quantile","0.050000",8980.3
"198",2020-05-18,"33 day ahead inc death","2020-06-20",17,"Illinois","quantile","0.050000",129.95
"199",2020-05-18,"1 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.100000",4873.9
"200",2020-05-18,"1 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.100000",103
"201",2020-05-18,"2 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.100000",4989.4
"202",2020-05-18,"2 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.100000",102.9
"203",2020-05-18,"3 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.100000",5117.7
"204",2020-05-18,"3 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.100000",108.9
"205",2020-05-18,"4 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.100000",5238
"206",2020-05-18,"4 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.100000",108
"207",2020-05-18,"5 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.100000",5370
"208",2020-05-18,"5 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.100000",112.8
"209",2020-05-18,"6 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.100000",5490.7
"210",2020-05-18,"6 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.100000",111.9
"211",2020-05-18,"7 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.100000",5610.3
"212",2020-05-18,"7 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.100000",107.9
"213",2020-05-18,"8 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.100000",5743
"214",2020-05-18,"8 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.100000",110
"215",2020-05-18,"9 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.100000",5860.6
"216",2020-05-18,"9 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.100000",109
"217",2020-05-18,"10 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.100000",5984.9
"218",2020-05-18,"10 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.100000",111
"219",2020-05-18,"11 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.100000",6113
"220",2020-05-18,"11 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.100000",112
"221",2020-05-18,"12 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.100000",6245.6
"222",2020-05-18,"12 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.100000",105.9
"223",2020-05-18,"13 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.100000",6376.6
"224",2020-05-18,"13 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.100000",109.9
"225",2020-05-18,"14 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.100000",6499
"226",2020-05-18,"14 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.100000",107.9
"227",2020-05-18,"15 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.100000",6622.3
"228",2020-05-18,"15 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.100000",113.9
"229",2020-05-18,"16 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.100000",6744.9
"230",2020-05-18,"16 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.100000",110.9
"231",2020-05-18,"17 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.100000",6892.5
"232",2020-05-18,"17 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.100000",113
"233",2020-05-18,"18 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.100000",7016.6
"234",2020-05-18,"18 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.100000",105
"235",2020-05-18,"19 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.100000",7143.9
"236",2020-05-18,"19 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.100000",113.9
"237",2020-05-18,"20 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.100000",7285.7
"238",2020-05-18,"20 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.100000",114
"239",2020-05-18,"21 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.100000",7413.5
"240",2020-05-18,"21 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.100000",118.9
"241",2020-05-18,"22 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.100000",7534.5
"242",2020-05-18,"22 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.100000",116.9
"243",2020-05-18,"23 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.100000",7658.7
"244",2020-05-18,"23 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.100000",114.9
"245",2020-05-18,"24 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.100000",7789.6
"246",2020-05-18,"24 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.100000",115
"247",2020-05-18,"25 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.100000",7920.4
"248",2020-05-18,"25 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.100000",119.9
"249",2020-05-18,"26 day ahead cum death","2020-06-13",17,"Illinois","quantile","0.100000",8058.8
"250",2020-05-18,"26 day ahead inc death","2020-06-13",17,"Illinois","quantile","0.100000",124
"251",2020-05-18,"27 day ahead cum death","2020-06-14",17,"Illinois","quantile","0.100000",8180.5
"252",2020-05-18,"27 day ahead inc death","2020-06-14",17,"Illinois","quantile","0.100000",117.9
"253",2020-05-18,"28 day ahead cum death","2020-06-15",17,"Illinois","quantile","0.100000",8325.7
"254",2020-05-18,"28 day ahead inc death","2020-06-15",17,"Illinois","quantile","0.100000",122.8
"255",2020-05-18,"29 day ahead cum death","2020-06-16",17,"Illinois","quantile","0.100000",8461.5
"256",2020-05-18,"29 day ahead inc death","2020-06-16",17,"Illinois","quantile","0.100000",122.9
"257",2020-05-18,"30 day ahead cum death","2020-06-17",17,"Illinois","quantile","0.100000",8610.2
"258",2020-05-18,"30 day ahead inc death","2020-06-17",17,"Illinois","quantile","0.100000",128
"259",2020-05-18,"31 day ahead cum death","2020-06-18",17,"Illinois","quantile","0.100000",8760.6
"260",2020-05-18,"31 day ahead inc death","2020-06-18",17,"Illinois","quantile","0.100000",123
"261",2020-05-18,"32 day ahead cum death","2020-06-19",17,"Illinois","quantile","0.100000",8911.5
"262",2020-05-18,"32 day ahead inc death","2020-06-19",17,"Illinois","quantile","0.100000",130.9
"263",2020-05-18,"33 day ahead cum death","2020-06-20",17,"Illinois","quantile","0.100000",9061
"264",2020-05-18,"33 day ahead inc death","2020-06-20",17,"Illinois","quantile","0.100000",137
"265",2020-05-18,"1 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.150000",4897
"266",2020-05-18,"1 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.150000",110.85
"267",2020-05-18,"2 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.150000",5015.7
"268",2020-05-18,"2 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.150000",110
"269",2020-05-18,"3 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.150000",5144.7
"270",2020-05-18,"3 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.150000",115
"271",2020-05-18,"4 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.150000",5269.85
"272",2020-05-18,"4 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.150000",114.85
"273",2020-05-18,"5 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.150000",5392.4
"274",2020-05-18,"5 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.150000",115
"275",2020-05-18,"6 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.150000",5517.85
"276",2020-05-18,"6 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.150000",117.7
"277",2020-05-18,"7 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.150000",5650.25
"278",2020-05-18,"7 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.150000",118
"279",2020-05-18,"8 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.150000",5776.9
"280",2020-05-18,"8 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.150000",115.7
"281",2020-05-18,"9 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.150000",5910
"282",2020-05-18,"9 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.150000",114
"283",2020-05-18,"10 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.150000",6029.4
