location,location_name,date,orig_obs,issue_date,real_diff,relative_diff
US,US,2020-08-01,7970,2020-11-22,-1,-1.2547051442910915e-4
US,US,2020-08-08,7270,2020-11-22,-2,-2.751031636863824e-4
US,US,2020-08-15,7053,2020-11-22,1,1.417836381681554e-4
US,US,2020-08-22,6857,2020-11-22,-1,-1.4583637159107482e-4
US,US,2020-09-05,5829,2020-11-22,2,3.4311202607651396e-4
US,US,2020-09-12,5143,2020-11-22,2,3.8887808671981335e-4
US,US,2020-09-26,5390,2020-11-22,5,9.276437847866419e-4
US,US,2020-10-10,5020,2020-11-22,-13,-0.0025896414342629482
US,US,2020-10-17,5020,2020-11-22,5,9.9601593625498e-4
US,US,2020-10-24,5706,2020-11-22,-4,-7.010164738871364e-4
US,US,2020-10-31,5743,2020-11-22,-3,-5.223750652968832e-4
US,US,2020-11-07,6893,2020-11-22,-3,-4.352241404323226e-4
US,US,2020-11-14,7580,2020-11-22,-2,-2.638522427440633e-4
20,Kansas,2020-03-28,2,2020-11-29,1,0.5
20,Kansas,2020-04-04,17,2020-11-29,-4,-0.23529411764705882
20,Kansas,2020-04-18,30,2020-11-29,4,0.13333333333333333
20,Kansas,2020-04-25,35,2020-11-29,-1,-0.02857142857142857
20,Kansas,2020-09-05,31,2020-11-29,1,0.03225806451612903
20,Kansas,2020-09-12,46,2020-11-29,-1,-0.021739130434782608
20,Kansas,2020-09-19,68,2020-11-29,2,0.029411764705882353
20,Kansas,2020-09-26,41,2020-11-29,-2,-0.04878048780487805
20,Kansas,2020-10-03,55,2020-11-29,8,0.14545454545454545
20,Kansas,2020-10-10,83,2020-11-29,-8,-0.0963855421686747
20,Kansas,2020-10-24,97,2020-11-29,19,0.1958762886597938
20,Kansas,2020-10-31,69,2020-11-29,-15,-0.21739130434782608
20,Kansas,2020-11-07,73,2020-11-29,64,0.8767123287671232
20,Kansas,2020-11-14,86,2020-11-29,4,0.046511627906976744
20,Kansas,2020-11-21,141,2020-11-29,13,0.09219858156028368
US,US,2020-03-28,2427,2020-11-29,1,4.1203131437989287e-4
US,US,2020-04-04,8001,2020-11-29,-4,-4.999375078115235e-4
US,US,2020-04-18,15037,2020-11-29,4,2.660105074150429e-4
US,US,2020-04-25,15421,2020-11-29,-1,-6.484663770183515e-5
US,US,2020-09-05,5831,2020-11-29,1,1.714971702966901e-4
US,US,2020-09-12,5145,2020-11-29,-1,-1.9436345966958212e-4
US,US,2020-09-19,5594,2020-11-29,2,3.575259206292456e-4
US,US,2020-09-26,5395,2020-11-29,-2,-3.707136237256719e-4
US,US,2020-10-03,4907,2020-11-29,8,0.0016303240269003464
US,US,2020-10-10,5007,2020-11-29,-8,-0.001597763131615738
US,US,2020-10-24,5702,2020-11-29,19,0.003332164152928797
US,US,2020-10-31,5740,2020-11-29,-15,-0.002613240418118467
US,US,2020-11-07,6890,2020-11-29,64,0.009288824383164005
US,US,2020-11-14,7578,2020-11-29,4,5.278437582475588e-4
US,US,2020-11-21,10270,2020-11-29,13,0.0012658227848101266
39,Ohio,2020-08-29,277,2020-12-06,-126,-0.4548736462093863
39,Ohio,2020-09-05,4,2020-12-06,126,31.5
66,Guam,2020-08-22,1,2020-12-06,1,1
66,Guam,2020-08-29,4,2020-12-06,-1,-0.25
66,Guam,2020-09-05,4,2020-12-06,1,0.25
66,Guam,2020-09-12,9,2020-12-06,1,0.1111111111111111
66,Guam,2020-09-19,8,2020-12-06,1,0.125
66,Guam,2020-10-03,10,2020-12-06,-1,-0.1
66,Guam,2020-10-10,9,2020-12-06,-2,-0.2222222222222222
66,Guam,2020-10-24,6,2020-12-06,2,0.3333333333333333
66,Guam,2020-10-31,10,2020-12-06,-2,-0.2
66,Guam,2020-11-07,9,2020-12-06,1,0.1111111111111111
66,Guam,2020-11-28,9,2020-12-06,-1,-0.1111111111111111
US,US,2020-08-22,6856,2020-12-06,1,1.4585764294049007e-4
US,US,2020-08-29,6397,2020-12-06,-127,-0.019853056120056275
US,US,2020-09-05,5832,2020-12-06,127,0.021776406035665295
US,US,2020-09-12,5144,2020-12-06,1,1.9440124416796267e-4
US,US,2020-09-19,5596,2020-12-06,1,1.7869907076483203e-4
US,US,2020-10-03,4915,2020-12-06,-1,-2.034587995930824e-4
US,US,2020-10-10,4999,2020-12-06,-2,-4.0008001600320064e-4
US,US,2020-10-24,5721,2020-12-06,2,3.495892326516343e-4
US,US,2020-10-31,5725,2020-12-06,-2,-3.4934497816593884e-4
US,US,2020-11-07,6954,2020-12-06,1,1.438021282714984e-4
US,US,2020-11-28,10101,2020-12-06,-1,-9.9000099000099e-5
36,New York,2020-11-28,218,2020-12-20,12,0.05504587155963303
36,New York,2020-12-05,386,2020-12-20,27,0.06994818652849741
36,New York,2020-12-12,541,2020-12-20,24,0.04436229205175601
48,Texas,2020-03-21,6,2020-12-20,2,0.3333333333333333
48,Texas,2020-03-28,33,2020-12-20,4,0.12121212121212122
48,Texas,2020-04-04,97,2020-12-20,4,0.041237113402061855
48,Texas,2020-04-11,170,2020-12-20,8,0.047058823529411764
48,Texas,2020-04-18,223,2020-12-20,-3,-0.013452914798206279
48,Texas,2020-04-25,193,2020-12-20,11,0.05699481865284974
48,Texas,2020-05-02,211,2020-12-20,-2,-0.009478672985781991
48,Texas,2020-05-09,199,2020-12-20,-5,-0.02512562814070352
48,Texas,2020-05-16,252,2020-12-20,19,0.07539682539682539
48,Texas,2020-05-23,171,2020-12-20,-12,-0.07017543859649122
48,Texas,2020-05-30,216,2020-12-20,12,0.05555555555555555
48,Texas,2020-06-06,189,2020-12-20,-8,-0.042328042328042326
48,Texas,2020-06-13,168,2020-12-20,8,0.047619047619047616
48,Texas,2020-06-20,229,2020-12-20,7,0.03056768558951965
48,Texas,2020-06-27,251,2020-12-20,18,0.07171314741035857
48,Texas,2020-07-04,350,2020-12-20,22,0.06285714285714286
48,Texas,2020-07-11,688,2020-12-20,15,0.02180232558139535
48,Texas,2020-07-18,943,2020-12-20,10,0.010604453870625663
48,Texas,2020-07-25,1123,2020-12-20,22,0.019590382902938557
48,Texas,2020-08-01,1870,2020-12-20,15,0.008021390374331552
48,Texas,2020-08-08,1480,2020-12-20,5,0.0033783783783783786
48,Texas,2020-08-15,1211,2020-12-20,-4,-0.0033030553261767133
48,Texas,2020-08-22,1309,2020-12-20,-6,-0.004583651642475172
48,Texas,2020-08-29,1029,2020-12-20,-14,-0.013605442176870748
48,Texas,2020-09-05,971,2020-12-20,-29,-0.029866117404737384
48,Texas,2020-09-12,758,2020-12-20,-11,-0.014511873350923483
48,Texas,2020-09-19,719,2020-12-20,-14,-0.019471488178025034
48,Texas,2020-09-26,661,2020-12-20,-13,-0.019667170953101363
48,Texas,2020-10-03,588,2020-12-20,-6,-0.01020408163265306
48,Texas,2020-10-10,635,2020-12-20,6,0.009448818897637795
48,Texas,2020-10-17,502,2020-12-20,3,0.00597609561752988
48,Texas,2020-10-24,471,2020-12-20,19,0.040339702760084924
48,Texas,2020-10-31,547,2020-12-20,12,0.021937842778793418
48,Texas,2020-11-07,678,2020-12-20,16,0.02359882005899705
48,Texas,2020-11-14,770,2020-12-20,27,0.03506493506493506
48,Texas,2020-11-21,992,2020-12-20,-21,-0.021169354838709676
48,Texas,2020-11-28,885,2020-12-20,-17,-0.0192090395480226
48,Texas,2020-12-05,1267,2020-12-20,-45,-0.035516969218626675
48,Texas,2020-12-12,1292,2020-12-20,-94,-0.07275541795665634
53,Washington,2020-04-04,127,2020-12-20,83,0.6535433070866141
53,Washington,2020-04-11,180,2020-12-20,-31,-0.17222222222222222
53,Washington,2020-04-18,118,2020-12-20,1,0.00847457627118644
53,Washington,2020-04-25,124,2020-12-20,-11,-0.08870967741935484
53,Washington,2020-05-02,93,2020-12-20,-10,-0.10752688172043011
53,Washington,2020-05-09,91,2020-12-20,-1,-0.01098901098901099
53,Washington,2020-05-16,78,2020-12-20,-6,-0.07692307692307693
53,Washington,2020-05-30,68,2020-12-20,-26,-0.38235294117647056
53,Washington,2020-06-06,35,2020-12-20,7,0.2
53,Washington,2020-06-13,60,2020-12-20,-12,-0.2
53,Washington,2020-06-20,52,2020-12-20,-16,-0.3076923076923077
53,Washington,2020-07-04,44,2020-12-20,3,0.06818181818181818
53,Washington,2020-07-11,70,2020-12-20,-5,-0.07142857142857142
53,Washington,2020-07-18,20,2020-12-20,28,1.4
53,Washington,2020-07-25,50,2020-12-20,24,0.48
53,Washington,2020-08-01,98,2020-12-20,-1,-0.01020408163265306
53,Washington,2020-08-08,96,2020-12-20,-4,-0.041666666666666664
53,Washington,2020-08-15,78,2020-12-20,2,0.02564102564102564
53,Washington,2020-08-22,91,2020-12-20,-37,-0.4065934065934066
53,Washington,2020-08-29,48,2020-12-20,6,0.125
53,Washington,2020-09-05,48,2020-12-20,-5,-0.10416666666666667
53,Washington,2020-09-12,38,2020-12-20,-2,-0.05263157894736842
53,Washington,2020-09-19,46,2020-12-20,2,0.043478260869565216
53,Washington,2020-09-26,63,2020-12-20,-15,-0.23809523809523808
53,Washington,2020-10-03,42,2020-12-20,7,0.16666666666666666
53,Washington,2020-10-10,48,2020-12-20,-3,-0.0625
53,Washington,2020-10-17,49,2020-12-20,-6,-0.12244897959183673
53,Washington,2020-10-24,57,2020-12-20,9,0.15789473684210525
53,Washington,2020-10-31,70,2020-12-20,-2,-0.02857142857142857
53,Washington,2020-11-07,73,2020-12-20,-7,-0.0958904109589041
53,Washington,2020-11-14,80,2020-12-20,2,0.025
53,Washington,2020-11-21,100,2020-12-20,2,0.02
53,Washington,2020-11-28,84,2020-12-20,35,0.4166666666666667
53,Washington,2020-12-05,222,2020-12-20,-69,-0.3108108108108108
53,Washington,2020-12-12,-46,2020-12-20,120,2.608695652173913
US,US,2020-03-21,406,2020-12-20,2,0.0049261083743842365
US,US,2020-03-28,2428,2020-12-20,4,0.0016474464579901153
US,US,2020-04-04,7997,2020-12-20,87,0.010879079654870576
US,US,2020-04-11,14638,2020-12-20,-23,-0.0015712529034021042
US,US,2020-04-18,15041,2020-12-20,-2,-1.3296988232165414e-4
US,US,2020-05-02,13547,2020-12-20,-12,-8.858049752712778e-4
US,US,2020-05-09,12282,2020-12-20,-6,-4.885197850512946e-4
US,US,2020-05-16,9975,2020-12-20,13,0.0013032581453634084
US,US,2020-05-23,8556,2020-12-20,-12,-0.001402524544179523
US,US,2020-05-30,6637,2020-12-20,-14,-0.0021093867711315353
US,US,2020-06-06,6117,2020-12-20,-1,-1.6347882949158083e-4
US,US,2020-06-13,5214,2020-12-20,-4,-7.671653241273494e-4
US,US,2020-06-20,4224,2020-12-20,-9,-0.002130681818181818
US,US,2020-06-27,3943,2020-12-20,18,0.004565051990869896
US,US,2020-07-04,3644,2020-12-20,25,0.006860592755214051
US,US,2020-07-11,5232,2020-12-20,10,0.00191131498470948
US,US,2020-07-18,5466,2020-12-20,38,0.006952067325283571
US,US,2020-07-25,6408,2020-12-20,46,0.00717852684144819
US,US,2020-08-01,7969,2020-12-20,14,0.0017568076295645626
US,US,2020-08-08,7268,2020-12-20,1,1.375894331315355e-4
US,US,2020-08-15,7054,2020-12-20,-2,-2.835270768358378e-4
US,US,2020-08-22,6857,2020-12-20,-43,-0.006270963978416217
US,US,2020-08-29,6270,2020-12-20,-8,-0.0012759170653907496
US,US,2020-09-05,5959,2020-12-20,-34,-0.005705655311293841
US,US,2020-09-12,5145,2020-12-20,-13,-0.0025267249757045676
US,US,2020-09-19,5597,2020-12-20,-12,-0.0021440057173485795
US,US,2020-09-26,5393,2020-12-20,-28,-0.005191915445948452
US,US,2020-10-03,4914,2020-12-20,1,2.035002035002035e-4
US,US,2020-10-10,4997,2020-12-20,3,6.003602161296778e-4
US,US,2020-10-17,5025,2020-12-20,-3,-5.970149253731343e-4
US,US,2020-10-24,5723,2020-12-20,28,0.004892538878210729
US,US,2020-10-31,5723,2020-12-20,10,0.0017473353136466887
US,US,2020-11-07,6955,2020-12-20,9,0.0012940330697340044
US,US,2020-11-14,7582,2020-12-20,29,0.0038248483249802164
US,US,2020-11-21,10283,2020-12-20,-19,-0.0018477098123115823
US,US,2020-11-28,10100,2020-12-20,30,0.0029702970297029703
US,US,2020-12-05,15139,2020-12-20,-87,-0.005746746812867428
US,US,2020-12-12,16632,2020-12-20,50,0.0030062530062530063
48,Texas,2020-04-04,101,2021-01-10,7,0.06930693069306931
48,Texas,2020-04-11,178,2021-01-10,-5,-0.028089887640449437
48,Texas,2020-04-18,220,2021-01-10,8,0.03636363636363636
48,Texas,2020-04-25,204,2021-01-10,2,0.00980392156862745
48,Texas,2020-05-02,209,2021-01-10,18,0.0861244019138756
48,Texas,2020-05-09,194,2021-01-10,2,0.010309278350515464
48,Texas,2020-05-16,271,2021-01-10,6,0.02214022140221402
48,Texas,2020-05-23,159,2021-01-10,10,0.06289308176100629
48,Texas,2020-05-30,228,2021-01-10,-9,-0.039473684210526314
48,Texas,2020-06-06,181,2021-01-10,2,0.011049723756906077
48,Texas,2020-06-13,176,2021-01-10,4,0.022727272727272728
48,Texas,2020-06-20,236,2021-01-10,5,0.0211864406779661
48,Texas,2020-06-27,269,2021-01-10,4,0.01486988847583643
48,Texas,2020-07-04,372,2021-01-10,31,0.08333333333333333
48,Texas,2020-07-11,703,2021-01-10,11,0.015647226173541962
48,Texas,2020-07-18,953,2021-01-10,35,0.03672612801678909
48,Texas,2020-07-25,1145,2021-01-10,31,0.027074235807860263
48,Texas,2020-08-01,1885,2021-01-10,36,0.01909814323607427
48,Texas,2020-08-08,1485,2021-01-10,2,0.0013468013468013469
48,Texas,2020-08-15,1207,2021-01-10,8,0.006628003314001657
48,Texas,2020-08-22,1303,2021-01-10,-13,-0.009976976208749041
48,Texas,2020-08-29,1015,2021-01-10,53,0.052216748768472904
48,Texas,2020-09-05,942,2021-01-10,-56,-0.059447983014861996
48,Texas,2020-09-12,747,2021-01-10,9,0.012048192771084338
48,Texas,2020-09-19,705,2021-01-10,-11,-0.015602836879432624
48,Texas,2020-09-26,648,2021-01-10,16,0.024691358024691357
48,Texas,2020-10-03,582,2021-01-10,2,0.003436426116838488
48,Texas,2020-10-10,641,2021-01-10,-4,-0.0062402496099844
48,Texas,2020-10-17,505,2021-01-10,10,0.019801980198019802
48,Texas,2020-10-24,490,2021-01-10,1,0.0020408163265306124
48,Texas,2020-10-31,559,2021-01-10,15,0.026833631484794274
48,Texas,2020-11-07,694,2021-01-10,7,0.010086455331412104
48,Texas,2020-11-14,797,2021-01-10,-3,-0.0037641154328732747
48,Texas,2020-11-21,971,2021-01-10,-5,-0.005149330587023687
48,Texas,2020-11-28,868,2021-01-10,13,0.014976958525345621
48,Texas,2020-12-05,1222,2021-01-10,1,8.183306055646482e-4
48,Texas,2020-12-12,1198,2021-01-10,-9,-0.007512520868113523
48,Texas,2020-12-19,1406,2021-01-10,-28,-0.01991465149359886
48,Texas,2020-12-26,1202,2021-01-10,-47,-0.039101497504159734
48,Texas,2021-01-02,1422,2021-01-10,-55,-0.03867791842475387
US,US,2020-04-04,8084,2021-01-10,7,8.659079663532904e-4
US,US,2020-04-11,14615,2021-01-10,-5,-3.4211426616489907e-4
US,US,2020-04-18,15039,2021-01-10,8,5.319502626504422e-4
US,US,2020-04-25,15420,2021-01-10,2,1.2970168612191958e-4
US,US,2020-05-02,13535,2021-01-10,18,0.0013298854820834873
US,US,2020-05-09,12276,2021-01-10,2,1.6291951775822744e-4
US,US,2020-05-16,9988,2021-01-10,6,6.007208650380457e-4
US,US,2020-05-23,8544,2021-01-10,10,0.0011704119850187266
US,US,2020-05-30,6623,2021-01-10,-9,-0.0013589008002415823
US,US,2020-06-06,6116,2021-01-10,2,3.270111183780249e-4
US,US,2020-06-13,5210,2021-01-10,4,7.677543186180423e-4
US,US,2020-06-20,4215,2021-01-10,5,0.0011862396204033216
US,US,2020-06-27,3961,2021-01-10,4,0.001009845998485231
US,US,2020-07-04,3669,2021-01-10,31,0.008449168710820387
US,US,2020-07-11,5242,2021-01-10,11,0.002098435711560473
US,US,2020-07-18,5504,2021-01-10,35,0.006359011627906977
US,US,2020-07-25,6454,2021-01-10,31,0.004803222807561202
US,US,2020-08-01,7983,2021-01-10,36,0.004509582863585118
US,US,2020-08-08,7269,2021-01-10,2,2.7514100976750583e-4
US,US,2020-08-15,7052,2021-01-10,8,0.0011344299489506524
US,US,2020-08-22,6814,2021-01-10,-13,-0.0019078368065746992
US,US,2020-08-29,6262,2021-01-10,53,0.008463749600766528
US,US,2020-09-05,5925,2021-01-10,-56,-0.009451476793248944
US,US,2020-09-12,5132,2021-01-10,9,0.0017537022603273578
US,US,2020-09-19,5585,2021-01-10,-11,-0.0019695613249776185
US,US,2020-09-26,5365,2021-01-10,16,0.0029822926374650513
US,US,2020-10-03,4915,2021-01-10,2,4.069175991861648e-4
US,US,2020-10-10,5000,2021-01-10,-4,-8e-4
US,US,2020-10-17,5022,2021-01-10,10,0.001991238550378335
US,US,2020-10-24,5751,2021-01-10,1,1.738828029907842e-4
US,US,2020-10-31,5733,2021-01-10,15,0.0026164311878597592
US,US,2020-11-07,6964,2021-01-10,7,0.0010051694428489374
US,US,2020-11-14,7611,2021-01-10,-3,-3.9416633819471815e-4
US,US,2020-11-21,10264,2021-01-10,-5,-4.8713951675759937e-4
US,US,2020-11-28,10130,2021-01-10,13,0.0012833168805528134
US,US,2020-12-05,15052,2021-01-10,1,6.643635397289396e-5
US,US,2020-12-12,16682,2021-01-10,-9,-5.39503656635895e-4
US,US,2020-12-19,18255,2021-01-10,-28,-0.0015338263489454943
US,US,2020-12-26,15750,2021-01-10,-47,-0.002984126984126984
US,US,2021-01-02,18277,2021-01-10,-55,-0.003009246594079991
38,North Dakota,2021-01-02,46,2021-01-17,7,0.15217391304347827
38,North Dakota,2021-01-09,42,2021-01-17,1,0.023809523809523808
US,US,2021-01-02,18222,2021-01-17,7,3.8415102623202724e-4
US,US,2021-01-09,22218,2021-01-17,1,4.500855162480871e-5
06,California,2020-11-14,292,2021-01-24,2,0.00684931506849315
06,California,2020-11-21,419,2021-01-24,36,0.08591885441527446
06,California,2020-11-28,444,2021-01-24,-22,-0.04954954954954955
06,California,2020-12-05,754,2021-01-24,-3,-0.003978779840848806
06,California,2020-12-12,1088,2021-01-24,6,0.0055147058823529415
06,California,2020-12-19,1624,2021-01-24,-2,-0.0012315270935960591
06,California,2020-12-26,1636,2021-01-24,-10,-0.006112469437652812
06,California,2021-01-02,2324,2021-01-24,2,8.605851979345956e-4
06,California,2021-01-09,3165,2021-01-24,-9,-0.002843601895734597
US,US,2020-11-14,7608,2021-01-24,2,2.628811777076761e-4
US,US,2020-11-21,10259,2021-01-24,36,0.0035091139487279464
US,US,2020-11-28,10143,2021-01-24,-22,-0.0021689835354431627
US,US,2020-12-05,15053,2021-01-24,-3,-1.9929582143094398e-4
US,US,2020-12-12,16673,2021-01-24,6,3.598632519642536e-4
US,US,2020-12-19,18227,2021-01-24,-2,-1.0972732759093652e-4
US,US,2020-12-26,15703,2021-01-24,-10,-6.368209896198179e-4
US,US,2021-01-02,18229,2021-01-24,2,1.0971528882549784e-4
US,US,2021-01-09,22219,2021-01-24,-9,-4.0505873351635987e-4
29,Missouri,2020-10-03,123,2021-01-31,-13,-0.10569105691056911
29,Missouri,2020-10-10,247,2021-01-31,-4,-0.016194331983805668
29,Missouri,2020-10-17,157,2021-01-31,2,0.012738853503184714
29,Missouri,2020-10-24,227,2021-01-31,5,0.022026431718061675
29,Missouri,2020-10-31,229,2021-01-31,-1,-0.004366812227074236
29,Missouri,2020-11-07,125,2021-01-31,2,0.016
29,Missouri,2020-11-14,225,2021-01-31,-1,-0.0044444444444444444
29,Missouri,2020-11-21,187,2021-01-31,4,0.0213903743315508
29,Missouri,2020-11-28,270,2021-01-31,6,0.022222222222222223
29,Missouri,2021-01-02,247,2021-01-31,4,0.016194331983805668
29,Missouri,2021-01-09,412,2021-01-31,10,0.024271844660194174
29,Missouri,2021-01-16,338,2021-01-31,12,0.03550295857988166
29,Missouri,2021-01-23,307,2021-01-31,11,0.035830618892508145
US,US,2020-10-03,4917,2021-01-31,-13,-0.0026438885499288182
US,US,2020-10-10,4996,2021-01-31,-4,-8.006405124099279e-4
US,US,2020-10-17,5032,2021-01-31,2,3.97456279809221e-4
US,US,2020-10-24,5752,2021-01-31,5,8.692628650904034e-4
US,US,2020-10-31,5748,2021-01-31,-1,-1.7397355601948505e-4
US,US,2020-11-07,6971,2021-01-31,2,2.8690288337397793e-4
US,US,2020-11-14,7610,2021-01-31,-1,-1.3140604467805518e-4
US,US,2020-11-21,10295,2021-01-31,4,3.885381253035454e-4
US,US,2020-11-28,10121,2021-01-31,6,5.928267957711689e-4
US,US,2021-01-02,18231,2021-01-31,4,2.1940650540288518e-4
US,US,2021-01-09,22210,2021-01-31,10,4.5024763619990995e-4
US,US,2021-01-16,23335,2021-01-31,12,5.14248982215556e-4
US,US,2021-01-23,21588,2021-01-31,11,5.095423383361127e-4
17,Illinois,2020-11-21,863,2021-02-07,1,0.0011587485515643105
17,Illinois,2020-11-28,887,2021-02-07,-1,-0.0011273957158962795
17,Illinois,2020-12-05,1178,2021-02-07,1,8.488964346349745e-4
17,Illinois,2020-12-19,1095,2021-02-07,-1,-9.132420091324201e-4
17,Illinois,2021-01-02,990,2021-02-07,3,0.0030303030303030303
17,Illinois,2021-01-09,996,2021-02-07,-3,-0.0030120481927710845
US,US,2020-11-21,10299,2021-02-07,1,9.709680551509856e-5
US,US,2020-11-28,10127,2021-02-07,-1,-9.874592673052236e-5
US,US,2020-12-05,15050,2021-02-07,1,6.64451827242525e-5
US,US,2020-12-19,18225,2021-02-07,-1,-5.486968449931413e-5
US,US,2021-01-02,18235,2021-02-07,3,1.6451878256100905e-4
US,US,2021-01-09,22220,2021-02-07,-3,-1.35013501350135e-4
10,Delaware,2020-03-28,5,2021-02-14,-5,-1
10,Delaware,2020-04-04,9,2021-02-14,-7,-0.7777777777777778
10,Delaware,2020-04-11,19,2021-02-14,19,1
10,Delaware,2020-04-18,34,2021-02-14,13,0.38235294117647056
10,Delaware,2020-04-25,45,2021-02-14,25,0.5555555555555556
10,Delaware,2020-05-02,56,2021-02-14,23,0.4107142857142857
10,Delaware,2020-05-09,53,2021-02-14,16,0.3018867924528302
10,Delaware,2020-05-16,65,2021-02-14,19,0.2923076923076923
10,Delaware,2020-05-23,36,2021-02-14,17,0.4722222222222222
10,Delaware,2020-05-30,39,2021-02-14,13,0.3333333333333333
10,Delaware,2020-06-06,29,2021-02-14,-2,-0.06896551724137931
10,Delaware,2020-06-13,29,2021-02-14,-10,-0.3448275862068966
10,Delaware,2020-06-20,15,2021-02-14,-3,-0.2
10,Delaware,2020-06-27,73,2021-02-14,-63,-0.863013698630137
10,Delaware,2020-07-04,5,2021-02-14,2,0.4
10,Delaware,2020-07-11,5,2021-02-14,11,2.2
10,Delaware,2020-07-18,6,2021-02-14,1,0.16666666666666666
10,Delaware,2020-07-25,56,2021-02-14,-44,-0.7857142857142857
10,Delaware,2020-08-01,6,2021-02-14,-10,-1.6666666666666667
10,Delaware,2020-08-08,5,2021-02-14,1,0.2
10,Delaware,2020-08-15,3,2021-02-14,-1,-0.3333333333333333
10,Delaware,2020-08-22,7,2021-02-14,-2,-0.2857142857142857
10,Delaware,2020-08-29,4,2021-02-14,-2,-0.5
10,Delaware,2020-09-05,4,2021-02-14,4,1
10,Delaware,2020-09-12,5,2021-02-14,2,0.4
10,Delaware,2020-09-19,8,2021-02-14,-3,-0.375
10,Delaware,2020-09-26,12,2021-02-14,-1,-0.08333333333333333
10,Delaware,2020-10-03,12,2021-02-14,2,0.16666666666666666
10,Delaware,2020-10-10,8,2021-02-14,3,0.375
10,Delaware,2020-10-17,11,2021-02-14,3,0.2727272727272727
10,Delaware,2020-10-24,16,2021-02-14,6,0.375
10,Delaware,2020-10-31,28,2021-02-14,-5,-0.17857142857142858
10,Delaware,2020-11-07,8,2021-02-14,8,1
10,Delaware,2020-11-14,20,2021-02-14,-6,-0.3
10,Delaware,2020-11-21,10,2021-02-14,8,0.8
10,Delaware,2020-11-28,17,2021-02-14,9,0.5294117647058824
10,Delaware,2020-12-05,19,2021-02-14,4,0.21052631578947367
10,Delaware,2020-12-12,33,2021-02-14,8,0.24242424242424243
10,Delaware,2020-12-19,43,2021-02-14,8,0.18604651162790697
10,Delaware,2020-12-26,37,2021-02-14,19,0.5135135135135135
10,Delaware,2021-01-02,35,2021-02-14,14,0.4
10,Delaware,2021-01-09,39,2021-02-14,7,0.1794871794871795
10,Delaware,2021-01-16,47,2021-02-14,-1,-0.02127659574468085
10,Delaware,2021-01-23,20,2021-02-14,29,1.45
10,Delaware,2021-01-30,45,2021-02-14,1,0.022222222222222223
10,Delaware,2021-02-06,121,2021-02-14,-94,-0.7768595041322314
18,Indiana,2020-03-21,4,2021-02-14,9,2.25
18,Indiana,2020-03-28,27,2021-02-14,18,0.6666666666666666
18,Indiana,2020-04-04,85,2021-02-14,70,0.8235294117647058
18,Indiana,2020-04-11,214,2021-02-14,-8,-0.037383177570093455
18,Indiana,2020-04-18,215,2021-02-14,31,0.14418604651162792
18,Indiana,2020-04-25,241,2021-02-14,52,0.2157676348547718
18,Indiana,2020-05-02,443,2021-02-14,-159,-0.35891647855530473
18,Indiana,2020-05-09,261,2021-02-14,-8,-0.03065134099616858
18,Indiana,2020-05-16,251,2021-02-14,-1,-0.00398406374501992
18,Indiana,2020-05-23,223,2021-02-14,-8,-0.03587443946188341
18,Indiana,2020-05-30,161,2021-02-14,-25,-0.15527950310559005
18,Indiana,2020-06-06,167,2021-02-14,-30,-0.17964071856287425
18,Indiana,2020-06-13,121,2021-02-14,-3,-0.024793388429752067
18,Indiana,2020-06-20,123,2021-02-14,-9,-0.07317073170731707
18,Indiana,2020-06-27,80,2021-02-14,-4,-0.05
18,Indiana,2020-07-04,71,2021-02-14,-5,-0.07042253521126761
18,Indiana,2020-07-11,69,2021-02-14,5,0.07246376811594203
18,Indiana,2020-07-18,64,2021-02-14,3,0.046875
18,Indiana,2020-07-25,75,2021-02-14,2,0.02666666666666667
18,Indiana,2020-08-01,76,2021-02-14,-2,-0.02631578947368421
18,Indiana,2020-08-08,65,2021-02-14,10,0.15384615384615385
18,Indiana,2020-08-15,92,2021-02-14,2,0.021739130434782608
18,Indiana,2020-08-22,90,2021-02-14,6,0.06666666666666667
18,Indiana,2020-08-29,67,2021-02-14,10,0.14925373134328357
18,Indiana,2020-09-05,77,2021-02-14,-7,-0.09090909090909091
18,Indiana,2020-09-12,75,2021-02-14,6,0.08
18,Indiana,2020-09-19,66,2021-02-14,23,0.3484848484848485
18,Indiana,2020-09-26,74,2021-02-14,26,0.35135135135135137
18,Indiana,2020-10-03,92,2021-02-14,32,0.34782608695652173
18,Indiana,2020-10-10,113,2021-02-14,13,0.11504424778761062
18,Indiana,2020-10-17,136,2021-02-14,58,0.4264705882352941
18,Indiana,2020-10-24,200,2021-02-14,9,0.045
18,Indiana,2020-10-31,214,2021-02-14,56,0.2616822429906542
18,Indiana,2020-11-07,260,2021-02-14,64,0.24615384615384617
18,Indiana,2020-11-14,296,2021-02-14,67,0.22635135135135134
18,Indiana,2020-11-21,358,2021-02-14,148,0.4134078212290503
18,Indiana,2020-11-28,417,2021-02-14,156,0.37410071942446044
18,Indiana,2020-12-05,544,2021-02-14,85,0.15625
18,Indiana,2020-12-12,551,2021-02-14,150,0.27223230490018147
18,Indiana,2020-12-19,580,2021-02-14,114,0.19655172413793104
18,Indiana,2020-12-26,463,2021-02-14,147,0.3174946004319654
18,Indiana,2021-01-02,609,2021-02-14,49,0.08045977011494253
18,Indiana,2021-01-09,556,2021-02-14,-29,-0.052158273381294966
18,Indiana,2021-01-16,321,2021-02-14,124,0.3862928348909657
