forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,point,NA,68
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.010,41
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.025,42
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.050,44
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.100,49
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.150,52
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.200,55
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.250,58
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.300,61
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.350,64
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.400,65
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.450,67
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.500,68
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.550,69
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.600,70
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.650,72
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.700,74
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.750,76
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.800,79
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.850,82
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.900,86
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.950,93
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.975,99
2020-05-24,1 day ahead inc death,2020-05-25,25,Massachusetts,quantile,0.990,102
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,point,NA,6440
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.010,6413
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.025,6414
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.050,6416
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.100,6421
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.150,6424
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.200,6427
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.250,6430
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.300,6433
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.350,6436
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.400,6437
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.450,6439
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.500,6440
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.550,6441
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.600,6442
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.650,6444
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.700,6446
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.750,6448
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.800,6451
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.850,6454
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.900,6458
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.950,6465
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.975,6471
2020-05-24,1 day ahead cum death,2020-05-25,25,Massachusetts,quantile,0.990,6474
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,point,NA,67
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.010,41
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.025,45
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.050,47
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.100,50
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.150,53
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.200,55
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.250,57
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.300,59
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.350,61
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.400,63
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.450,65
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.500,67
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.550,68
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.600,70
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.650,72
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.700,74
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.750,75
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.800,77
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.850,80
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.900,85
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.950,91
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.975,95
2020-05-24,2 day ahead inc death,2020-05-26,25,Massachusetts,quantile,0.990,99
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,point,NA,6506
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.010,6460
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.025,6462
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.050,6466
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.100,6473
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.150,6479
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.200,6485
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.250,6489
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.300,6493
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.350,6497
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.400,6501
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.450,6504
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.500,6506
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.550,6509
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.600,6511
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.650,6514
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.700,6517
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.750,6521
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.800,6525
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.850,6529
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.900,6538
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.950,6549
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.975,6556
2020-05-24,2 day ahead cum death,2020-05-26,25,Massachusetts,quantile,0.990,6564
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,point,NA,66
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.010,40
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.025,42
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.050,45
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.100,49
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.150,52
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.200,55
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.250,57
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.300,59
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.350,60
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.400,62
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.450,63
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.500,66
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.550,68
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.600,70
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.650,72
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.700,74
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.750,75
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.800,77
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.850,79
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.900,83
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.950,87
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.975,92
2020-05-24,3 day ahead inc death,2020-05-27,25,Massachusetts,quantile,0.990,95
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,point,NA,6574
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.010,6504
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.025,6507
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.050,6514
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.100,6524
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.150,6533
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.200,6540
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.250,6546
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.300,6552
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.350,6558
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.400,6564
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.450,6569
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.500,6574
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.550,6578
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.600,6581
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.650,6585
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.700,6588
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.750,6592
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.800,6598
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.850,6604
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.900,6612
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.950,6625
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.975,6634
2020-05-24,3 day ahead cum death,2020-05-27,25,Massachusetts,quantile,0.990,6641
2020-05-24,4 day ahead inc death,2020-05-28,25,Massachusetts,point,NA,64
2020-05-24,4 day ahead inc death,2020-05-28,25,Massachusetts,quantile,0.010,33
