location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2023-05-02,2023-05-01,point,NA,23
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.01,7
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.025,9
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.05,12
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.1,14
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.15,15
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.2,16
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.25,16
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.3,18
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.35,19
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.4,20
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.45,21
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.5,23
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.55,25
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.6,26
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.65,27
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.7,28
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.75,29
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.8,30
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.85,32
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.9,34
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.95,38
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.975,41
01,1 day ahead inc hosp,2023-05-02,2023-05-01,quantile,0.99,44
01,2 day ahead inc hosp,2023-05-03,2023-05-01,point,NA,22
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.01,5
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.025,7
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.05,10
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.1,12
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.15,14
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.2,15
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.25,16
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.3,16
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.35,17
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.4,17
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.45,20
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.5,22
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.55,24
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.6,25
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.65,26
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.7,28
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.75,29
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.8,30
01,2 day ahead inc hosp,2023-05-03,2023-05-01,quantile,0.85,32
