location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-01-02,2024-01-01,point,NA,64
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.01,23
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.025,28
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.05,33
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.1,41
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.15,45
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.2,48
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.25,51
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.3,54
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.35,56
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.4,58
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.45,61
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.5,64
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.55,68
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.6,74
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.65,76
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.7,78
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.75,82
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.8,84
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.85,87
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.9,92
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.95,99
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.975,106
01,1 day ahead inc hosp,2024-01-02,2024-01-01,quantile,0.99,120
01,2 day ahead inc hosp,2024-01-03,2024-01-01,point,NA,65
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.01,22
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.025,28
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.05,33
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.1,40
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.15,44
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.2,48
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.25,51
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.3,54
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.35,56
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.4,59
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.45,62
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.5,65
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.55,69
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.6,75
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.65,78
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.7,81
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.75,84
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.8,87
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.85,93
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.9,100
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.95,110
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.975,117
01,2 day ahead inc hosp,2024-01-03,2024-01-01,quantile,0.99,124
01,3 day ahead inc hosp,2024-01-04,2024-01-01,point,NA,68
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.01,23
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.025,29
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.05,33
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.1,40
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.15,44
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.2,48
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.25,51
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.3,54
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.35,56
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.4,60
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.45,63
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.5,68
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.55,72
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.6,77
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.65,80
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.7,83
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.75,86
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.8,89
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.85,95
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.9,103
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.95,119
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.975,130
01,3 day ahead inc hosp,2024-01-04,2024-01-01,quantile,0.99,139
01,4 day ahead inc hosp,2024-01-05,2024-01-01,point,NA,66
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.01,22
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.025,27
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.05,33
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.1,38
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.15,44
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.2,48
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.25,51
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.3,54
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.35,56
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.4,59
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.45,63
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.5,66
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.55,71
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.6,75
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.65,79
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.7,83
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.75,88
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.8,91
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.85,96
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.9,104
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.95,123
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.975,129
01,4 day ahead inc hosp,2024-01-05,2024-01-01,quantile,0.99,143
01,5 day ahead inc hosp,2024-01-06,2024-01-01,point,NA,65
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.01,19
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.025,25
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.05,31
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.1,37
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.15,43
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.2,46
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.25,49
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.3,53
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.35,55
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.4,58
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.45,61
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.5,65
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.55,70
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.6,78
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.65,83
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.7,86
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.75,90
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.8,94
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.85,99
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.9,105
01,5 day ahead inc hosp,2024-01-06,2024-01-01,quantile,0.95,123
