location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-04-16,2024-04-15,point,NA,20
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.01,5
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.025,6
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.05,9
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.1,13
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.15,14
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.2,15
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.25,16
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.3,17
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.35,18
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.4,18
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.45,19
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.5,20
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.55,24
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.6,25
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.65,27
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.7,28
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.75,30
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.8,31
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.85,33
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.9,36
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.95,40
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.975,45
01,1 day ahead inc hosp,2024-04-16,2024-04-15,quantile,0.99,50
01,2 day ahead inc hosp,2024-04-17,2024-04-15,point,NA,21
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.01,4
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.025,6
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.05,9
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.1,12
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.15,14
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.2,15
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.25,16
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.3,17
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.35,17
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.4,18
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.45,19
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.5,21
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.55,25
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.6,26
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.65,27
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.7,28
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.75,30
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.8,32
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.85,35
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.9,39
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.95,46
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.975,50
01,2 day ahead inc hosp,2024-04-17,2024-04-15,quantile,0.99,54
01,3 day ahead inc hosp,2024-04-18,2024-04-15,point,NA,20
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.01,2
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.025,5
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.05,8
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.1,10
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.15,12
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.2,14
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.25,15
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.3,16
01,3 day ahead inc hosp,2024-04-18,2024-04-15,quantile,0.35,17
