location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-01-09,2024-01-08,point,NA,86
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.01,27
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.025,33
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.05,42
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.1,52
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.15,58
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.2,63
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.25,66
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.3,70
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.35,74
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.4,77
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.45,80
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.5,86
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.55,90
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.6,94
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.65,101
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.7,105
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.75,109
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.8,115
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.85,121
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.9,130
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.95,147
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.975,164
01,1 day ahead inc hosp,2024-01-09,2024-01-08,quantile,0.99,182
01,2 day ahead inc hosp,2024-01-10,2024-01-08,point,NA,87
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.01,26
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.025,33
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.05,42
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.1,53
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.15,59
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.2,65
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.25,69
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.3,73
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.35,76
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.4,79
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.45,83
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.5,87
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.55,91
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.6,96
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.65,102
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.7,106
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.75,111
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.8,116
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.85,123
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.9,133
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.95,151
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.975,169
01,2 day ahead inc hosp,2024-01-10,2024-01-08,quantile,0.99,184
01,3 day ahead inc hosp,2024-01-11,2024-01-08,point,NA,87
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.01,25
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.025,32
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.05,40
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.1,50
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.15,57
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.2,63
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.25,67
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.3,71
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.35,75
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.4,79
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.45,83
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.5,87
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.55,92
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.6,96
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.65,103
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.7,108
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.75,113
01,3 day ahead inc hosp,2024-01-11,2024-01-08,quantile,0.8,117
