location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2023-05-23,2023-05-22,point,NA,17
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.01,4
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.025,5
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.05,6
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.1,8
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.15,9
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.2,10
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.25,11
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.3,12
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.35,14
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.4,15
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.45,16
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.5,17
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.55,19
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.6,19
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.65,21
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.7,21
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.75,22
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.8,23
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.85,25
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.9,27
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.95,30
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.975,33
01,1 day ahead inc hosp,2023-05-23,2023-05-22,quantile,0.99,36
01,2 day ahead inc hosp,2023-05-24,2023-05-22,point,NA,18
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.01,2
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.025,5
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.05,6
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.1,8
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.15,10
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.2,10
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.25,11
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.3,13
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.35,14
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.4,15
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.45,16
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.5,18
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.55,19
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.6,19
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.65,20
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.7,21
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.75,22
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.8,24
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.85,25
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.9,27
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.95,31
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.975,34
01,2 day ahead inc hosp,2023-05-24,2023-05-22,quantile,0.99,39
01,3 day ahead inc hosp,2023-05-25,2023-05-22,point,NA,18
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.01,2
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.025,4
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.05,6
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.1,8
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.15,9
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.2,10
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.25,12
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.3,13
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.35,14
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.4,14
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.45,16
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.5,18
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.55,19
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.6,20
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.65,21
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.7,22
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.75,23
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.8,24
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.85,26
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.9,29
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.95,32
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.975,36
01,3 day ahead inc hosp,2023-05-25,2023-05-22,quantile,0.99,41
01,4 day ahead inc hosp,2023-05-26,2023-05-22,point,NA,18
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.01,2
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.025,3
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.05,5
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.1,7
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.15,9
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.2,11
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.25,12
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.3,13
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.35,14
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.4,14
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.45,16
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.5,18
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.55,19
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.6,20
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.65,21
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.7,22
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.75,23
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.8,25
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.85,27
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.9,30
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.95,33
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.975,36
01,4 day ahead inc hosp,2023-05-26,2023-05-22,quantile,0.99,40
01,5 day ahead inc hosp,2023-05-27,2023-05-22,point,NA,18
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.01,1
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.025,2
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.05,4
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.1,5
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.15,8
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.2,10
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.25,12
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.3,13
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.35,14
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.4,15
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.45,16
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.5,18
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.55,20
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.6,20
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.65,22
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.7,22
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.75,24
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.8,25
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.85,27
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.9,29
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.95,32
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.975,35
01,5 day ahead inc hosp,2023-05-27,2023-05-22,quantile,0.99,38
01,6 day ahead inc hosp,2023-05-28,2023-05-22,point,NA,18
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.01,1
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.025,3
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.05,4
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.1,5
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.15,7
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.2,10
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.25,12
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.3,12
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.35,14
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.4,15
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.45,16
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.5,18
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.55,20
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.6,21
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.65,21
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.7,22
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.75,24
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.8,25
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.85,27
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.9,30
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.95,33
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.975,35
01,6 day ahead inc hosp,2023-05-28,2023-05-22,quantile,0.99,42
01,7 day ahead inc hosp,2023-05-29,2023-05-22,point,NA,17
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.01,1
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.025,3
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.05,4
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.1,6
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.15,7
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.2,9
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.25,11
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.3,13
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.35,14
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.4,15
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.45,15
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.5,17
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.55,18
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.6,19
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.65,21
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.7,22
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.75,24
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.8,25
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.85,27
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.9,29
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.95,32
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.975,37
01,7 day ahead inc hosp,2023-05-29,2023-05-22,quantile,0.99,44
01,8 day ahead inc hosp,2023-05-30,2023-05-22,point,NA,17
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.01,1
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.025,3
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.05,4
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.1,6
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.15,7
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.2,9
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.25,11
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.3,13
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.35,14
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.4,15
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.45,15
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.5,17
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.55,18
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.6,19
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.65,21
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.7,22
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.75,24
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.8,26
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.85,28
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.9,32
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.95,36
01,8 day ahead inc hosp,2023-05-30,2023-05-22,quantile,0.975,41
