location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2023-07-25,2023-07-24,point,NA,21
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.01,4
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.025,5
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.05,8
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.1,10
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.15,12
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.2,13
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.25,15
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.3,16
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.35,17
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.4,19
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.45,20
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.5,21
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.55,24
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.6,26
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.65,27
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.7,29
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.75,31
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.8,33
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.85,36
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.9,40
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.95,45
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.975,52
01,1 day ahead inc hosp,2023-07-25,2023-07-24,quantile,0.99,58
01,2 day ahead inc hosp,2023-07-26,2023-07-24,point,NA,22
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.01,3
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.025,5
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.05,8
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.1,10
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.15,12
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.2,13
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.25,15
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.3,16
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.35,18
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.4,19
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.45,20
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.5,22
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.55,24
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.6,25
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.65,27
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.7,29
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.75,31
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.8,34
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.85,37
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.9,41
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.95,48
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.975,55
01,2 day ahead inc hosp,2023-07-26,2023-07-24,quantile,0.99,62
01,3 day ahead inc hosp,2023-07-27,2023-07-24,point,NA,21
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.01,3
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.025,5
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.05,7
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.1,10
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.15,11
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.2,12
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.25,14
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.3,16
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.35,17
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.4,19
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.45,20
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.5,21
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.55,24
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.6,25
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.65,27
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.7,29
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.75,31
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.8,33
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.85,37
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.9,42
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.95,49
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.975,56
01,3 day ahead inc hosp,2023-07-27,2023-07-24,quantile,0.99,61
01,4 day ahead inc hosp,2023-07-28,2023-07-24,point,NA,22
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.01,2
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.025,4
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.05,7
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.1,9
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.15,11
01,4 day ahead inc hosp,2023-07-28,2023-07-24,quantile,0.2,13
