location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-03-05,2024-03-04,point,NA,65
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.01,29
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.025,35
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.05,40
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.1,44
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.15,49
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.2,52
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.25,55
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.3,57
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.35,59
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.4,61
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.45,63
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.5,65
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.55,70
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.6,73
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.65,75
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.7,78
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.75,80
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.8,83
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.85,86
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.9,91
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.95,100
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.975,107
01,1 day ahead inc hosp,2024-03-05,2024-03-04,quantile,0.99,117
01,2 day ahead inc hosp,2024-03-06,2024-03-04,point,NA,66
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.01,29
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.025,35
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.05,39
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.1,44
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.15,49
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.2,52
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.25,54
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.3,57
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.35,59
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.4,61
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.45,63
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.5,66
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.55,70
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.6,72
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.65,74
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.7,77
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.75,80
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.8,84
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.85,88
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.9,94
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.95,103
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.975,110
01,2 day ahead inc hosp,2024-03-06,2024-03-04,quantile,0.99,120
01,3 day ahead inc hosp,2024-03-07,2024-03-04,point,NA,66
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.01,27
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.025,33
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.05,38
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.1,44
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.15,47
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.2,50
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.25,53
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.3,56
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.35,58
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.4,60
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.45,63
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.5,66
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.55,71
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.6,74
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.65,78
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.7,82
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.75,85
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.8,88
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.85,92
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.9,99
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.95,109
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.975,115
01,3 day ahead inc hosp,2024-03-07,2024-03-04,quantile,0.99,124
01,4 day ahead inc hosp,2024-03-08,2024-03-04,point,NA,65
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.01,25
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.025,31
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.05,36
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.1,42
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.15,46
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.2,50
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.25,53
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.3,56
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.35,58
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.4,61
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.45,63
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.5,65
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.55,70
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.6,72
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.65,74
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.7,78
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.75,81
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.8,86
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.85,91
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.9,97
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.95,106
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.975,116
01,4 day ahead inc hosp,2024-03-08,2024-03-04,quantile,0.99,125
01,5 day ahead inc hosp,2024-03-09,2024-03-04,point,NA,64
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.01,24
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.025,30
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.05,36
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.1,41
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.15,45
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.2,49
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.25,52
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.3,54
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.35,56
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.4,59
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.45,61
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.5,64
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.55,68
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.6,71
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.65,75
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.7,78
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.75,82
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.8,87
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.85,93
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.9,100
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.95,111
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.975,121
01,5 day ahead inc hosp,2024-03-09,2024-03-04,quantile,0.99,130
01,6 day ahead inc hosp,2024-03-10,2024-03-04,point,NA,65
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.01,23
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.025,30
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.05,36
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.1,42
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.15,46
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.2,50
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.25,53
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.3,55
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.35,57
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.4,60
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.45,62
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.5,65
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.55,68
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.6,71
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.65,75
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.7,79
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.75,83
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.8,88
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.85,95
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.9,103
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.95,115
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.975,124
01,6 day ahead inc hosp,2024-03-10,2024-03-04,quantile,0.99,134
01,7 day ahead inc hosp,2024-03-11,2024-03-04,point,NA,65
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.01,23
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.025,29
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.05,35
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.1,42
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.15,47
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.2,50
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.25,53
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.3,56
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.35,58
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.4,60
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.45,62
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.5,65
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.55,71
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.6,74
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.65,78
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.7,81
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.75,86
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.8,91
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.85,98
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.9,106
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.95,119
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.975,130
01,7 day ahead inc hosp,2024-03-11,2024-03-04,quantile,0.99,144
01,8 day ahead inc hosp,2024-03-12,2024-03-04,point,NA,67
01,8 day ahead inc hosp,2024-03-12,2024-03-04,quantile,0.01,23
01,8 day ahead inc hosp,2024-03-12,2024-03-04,quantile,0.025,28
01,8 day ahead inc hosp,2024-03-12,2024-03-04,quantile,0.05,35
