location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2023-10-10,2023-10-09,point,NA,35
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.01,4
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.025,7
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.05,12
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.1,17
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.15,20
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.2,22
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.25,25
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.3,27
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.35,28
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.4,29
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.45,31
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.5,35
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.55,37
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.6,40
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.65,42
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.7,45
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.75,48
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.8,52
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.85,57
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.9,62
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.95,71
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.975,79
01,1 day ahead inc hosp,2023-10-10,2023-10-09,quantile,0.99,87
01,2 day ahead inc hosp,2023-10-11,2023-10-09,point,NA,35
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.01,3
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.025,6
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.05,11
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.1,17
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.15,20
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.2,22
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.25,24
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.3,26
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.35,27
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.4,29
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.45,30
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.5,35
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.55,37
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.6,41
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.65,42
01,2 day ahead inc hosp,2023-10-11,2023-10-09,quantile,0.7,44
