location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2023-08-22,2023-08-21,point,NA,35
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.01,6
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.025,10
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.05,14
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.1,18
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.15,21
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.2,23
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.25,25
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.3,27
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.35,28
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.4,30
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.45,31
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.5,35
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.55,38
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.6,40
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.65,42
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.7,44
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.75,47
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.8,50
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.85,54
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.9,58
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.95,65
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.975,74
01,1 day ahead inc hosp,2023-08-22,2023-08-21,quantile,0.99,85
01,2 day ahead inc hosp,2023-08-23,2023-08-21,point,NA,35
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.01,5
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.025,9
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.05,13
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.1,17
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.15,20
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.2,23
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.25,25
01,2 day ahead inc hosp,2023-08-23,2023-08-21,quantile,0.3,26
