location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-01-16,2024-01-15,point,NA,84
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.01,31
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.025,38
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.05,46
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.1,55
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.15,59
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.2,64
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.25,67
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.3,70
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.35,74
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.4,77
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.45,80
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.5,84
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.55,87
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.6,90
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.65,96
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.7,101
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.75,105
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.8,110
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.85,115
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.9,124
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.95,140
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.975,156
01,1 day ahead inc hosp,2024-01-16,2024-01-15,quantile,0.99,170
01,2 day ahead inc hosp,2024-01-17,2024-01-15,point,NA,81
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.01,27
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.025,38
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.05,44
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.1,53
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.15,59
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.2,62
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.25,66
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.3,69
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.35,72
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.4,74
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.45,78
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.5,81
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.55,85
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.6,91
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.65,97
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.7,102
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.75,107
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.8,111
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.85,117
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.9,126
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.95,142
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.975,160
01,2 day ahead inc hosp,2024-01-17,2024-01-15,quantile,0.99,178
01,3 day ahead inc hosp,2024-01-18,2024-01-15,point,NA,83
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.01,26
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.025,36
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.05,45
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.1,52
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.15,58
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.2,62
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.25,65
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.3,69
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.35,71
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.4,75
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.45,79
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.5,83
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.55,87
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.6,92
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.65,98
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.7,104
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.75,108
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.8,113
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.85,119
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.9,128
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.95,145
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.975,163
01,3 day ahead inc hosp,2024-01-18,2024-01-15,quantile,0.99,182
01,4 day ahead inc hosp,2024-01-19,2024-01-15,point,NA,81
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.01,24
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.025,34
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.05,43
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.1,50
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.15,56
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.2,61
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.25,64
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.3,67
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.35,70
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.4,73
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.45,77
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.5,81
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.55,85
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.6,91
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.65,99
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.7,105
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.75,110
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.8,116
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.85,122
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.9,132
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.95,148
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.975,167
01,4 day ahead inc hosp,2024-01-19,2024-01-15,quantile,0.99,182
01,5 day ahead inc hosp,2024-01-20,2024-01-15,point,NA,81
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.01,23
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.025,32
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.05,40
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.1,50
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.15,55
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.2,59
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.25,63
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.3,67
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.35,70
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.4,73
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.45,76
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.5,81
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.55,86
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.6,93
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.65,99
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.7,107
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.75,112
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.8,118
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.85,125
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.9,136
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.95,152
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.975,169
01,5 day ahead inc hosp,2024-01-20,2024-01-15,quantile,0.99,186
01,6 day ahead inc hosp,2024-01-21,2024-01-15,point,NA,79
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.01,21
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.025,29
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.05,39
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.1,47
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.15,53
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.2,57
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.25,61
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.3,65
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.35,68
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.4,71
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.45,74
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.5,79
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.55,84
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.6,91
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.65,100
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.7,109
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.75,114
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.8,120
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.85,128
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.9,139
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.95,157
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.975,173
01,6 day ahead inc hosp,2024-01-21,2024-01-15,quantile,0.99,193
01,7 day ahead inc hosp,2024-01-22,2024-01-15,point,NA,84
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.01,16
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.025,27
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.05,35
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.1,45
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.15,52
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.2,58
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.25,63
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.3,67
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.35,71
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.4,76
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.45,80
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.5,84
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.55,88
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.6,95
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.65,100
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.7,107
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.75,113
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.8,119
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.85,127
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.9,141
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.95,160
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.975,181
01,7 day ahead inc hosp,2024-01-22,2024-01-15,quantile,0.99,209
01,8 day ahead inc hosp,2024-01-23,2024-01-15,point,NA,84
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.01,13
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.025,24
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.05,35
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.1,44
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.15,50
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.2,56
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.25,62
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.3,66
01,8 day ahead inc hosp,2024-01-23,2024-01-15,quantile,0.35,71
