location,target,target_end_date,forecast_date,type,quantile,value
01,1 day ahead inc hosp,2024-03-26,2024-03-25,point,NA,29
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.01,10
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.025,12
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.05,14
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.1,16
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.15,18
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.2,19
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.25,20
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.3,21
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.35,23
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.4,27
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.45,28
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.5,29
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.55,32
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.6,34
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.65,35
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.7,37
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.75,38
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.8,40
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.85,43
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.9,45
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.95,49
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.975,55
01,1 day ahead inc hosp,2024-03-26,2024-03-25,quantile,0.99,61
01,2 day ahead inc hosp,2024-03-27,2024-03-25,point,NA,29
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.01,7
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.025,11
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.05,14
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.1,16
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.15,17
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.2,19
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.25,20
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.3,21
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.35,23
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.4,26
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.45,27
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.5,29
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.55,32
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.6,33
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.65,35
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.7,36
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.75,38
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.8,40
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.85,43
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.9,47
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.95,53
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.975,59
01,2 day ahead inc hosp,2024-03-27,2024-03-25,quantile,0.99,64
01,3 day ahead inc hosp,2024-03-28,2024-03-25,point,NA,29
01,3 day ahead inc hosp,2024-03-28,2024-03-25,quantile,0.01,5
01,3 day ahead inc hosp,2024-03-28,2024-03-25,quantile,0.025,7
01,3 day ahead inc hosp,2024-03-28,2024-03-25,quantile,0.05,10
01,3 day ahead inc hosp,2024-03-28,2024-03-25,quantile,0.1,15
01,3 day ahead inc hosp,2024-03-28,2024-03-25,quantile,0.15,17
