forecast_date,target,target_end_date,quantile,type,location,value
2021-09-06,1 wk ahead inc case,2021-09-11,0.025,quantile,US,876592.2239672795
2021-09-06,1 wk ahead inc case,2021-09-11,0.1,quantile,US,985422.9447730364
2021-09-06,1 wk ahead inc case,2021-09-11,0.25,quantile,US,1084268.5401916918
2021-09-06,1 wk ahead inc case,2021-09-11,0.5,quantile,US,1210468.3110864982
2021-09-06,1 wk ahead inc case,2021-09-11,0.75,quantile,US,1346901.7126767358
2021-09-06,1 wk ahead inc case,2021-09-11,0.9,quantile,US,1480653.8969228487
2021-09-06,1 wk ahead inc case,2021-09-11,0.975,quantile,US,1634241.6966610684
2021-09-06,1 wk ahead inc case,2021-09-11,NA,point,US,1210468.3110864982
2021-09-06,2 wk ahead inc case,2021-09-18,0.025,quantile,US,629145.7040782532
2021-09-06,2 wk ahead inc case,2021-09-18,0.1,quantile,US,758223.3832327463
2021-09-06,2 wk ahead inc case,2021-09-18,0.25,quantile,US,887828.6293466352
2021-09-06,2 wk ahead inc case,2021-09-18,0.5,quantile,US,1055896.4582998583
2021-09-06,2 wk ahead inc case,2021-09-18,0.75,quantile,US,1242620.3500880576
2021-09-06,2 wk ahead inc case,2021-09-18,0.9,quantile,US,1424326.3438539284
2021-09-06,2 wk ahead inc case,2021-09-18,0.975,quantile,US,1639584.3270061635
2021-09-06,2 wk ahead inc case,2021-09-18,NA,point,US,1055896.4582998583
2021-09-06,3 wk ahead inc case,2021-09-25,0.025,quantile,US,498856.7071240416
2021-09-06,3 wk ahead inc case,2021-09-25,0.1,quantile,US,641307.3754335494
2021-09-06,3 wk ahead inc case,2021-09-25,0.25,quantile,US,797676.5102832649
2021-09-06,3 wk ahead inc case,2021-09-25,0.5,quantile,US,1001864.9582104617
2021-09-06,3 wk ahead inc case,2021-09-25,0.75,quantile,US,1244510.274732298
2021-09-06,3 wk ahead inc case,2021-09-25,0.9,quantile,US,1485539.0191871936
2021-09-06,3 wk ahead inc case,2021-09-25,0.975,quantile,US,1772041.9955718543
2021-09-06,3 wk ahead inc case,2021-09-25,NA,point,US,1001864.9582104617
2021-09-06,4 wk ahead inc case,2021-10-02,0.025,quantile,US,372455.6857744594
2021-09-06,4 wk ahead inc case,2021-10-02,0.1,quantile,US,502358.1232372842
2021-09-06,4 wk ahead inc case,2021-10-02,0.25,quantile,US,669573.8306300261
2021-09-06,4 wk ahead inc case,2021-10-02,0.5,quantile,US,924915.2546518126
2021-09-06,4 wk ahead inc case,2021-10-02,0.75,quantile,US,1230873.7125640265
2021-09-06,4 wk ahead inc case,2021-10-02,0.9,quantile,US,1554867.2367777436
2021-09-06,4 wk ahead inc case,2021-10-02,0.975,quantile,US,1963058.0515356585
2021-09-06,4 wk ahead inc case,2021-10-02,NA,point,US,924915.2546518126
2021-09-06,5 wk ahead inc case,2021-10-09,0.025,quantile,US,343200.5328809955
2021-09-06,5 wk ahead inc case,2021-10-09,0.1,quantile,US,443625.1383465794
2021-09-06,5 wk ahead inc case,2021-10-09,0.25,quantile,US,564152.8855326303
2021-09-06,5 wk ahead inc case,2021-10-09,0.5,quantile,US,745745.3226751359
2021-09-06,5 wk ahead inc case,2021-10-09,0.75,quantile,US,987085.8051625129
2021-09-06,5 wk ahead inc case,2021-10-09,0.9,quantile,US,1223277.399729911
2021-09-06,5 wk ahead inc case,2021-10-09,0.975,quantile,US,1492871.9961441457
2021-09-06,5 wk ahead inc case,2021-10-09,NA,point,US,745745.3226751359
2021-09-06,6 wk ahead inc case,2021-10-16,0.025,quantile,US,292305.81375720736
2021-09-06,6 wk ahead inc case,2021-10-16,0.1,quantile,US,378282.1675178922
2021-09-06,6 wk ahead inc case,2021-10-16,0.25,quantile,US,483678.1846754218
2021-09-06,6 wk ahead inc case,2021-10-16,0.5,quantile,US,655105.1136197016
2021-09-06,6 wk ahead inc case,2021-10-16,0.75,quantile,US,888735.1371177384
2021-09-06,6 wk ahead inc case,2021-10-16,0.9,quantile,US,1128183.8654038552
2021-09-06,6 wk ahead inc case,2021-10-16,0.975,quantile,US,1374798.4562657792
2021-09-06,6 wk ahead inc case,2021-10-16,NA,point,US,655105.1136197016
2021-09-06,1 wk ahead cum death,2021-09-11,0.01,quantile,US,655766.4387185666
2021-09-06,1 wk ahead cum death,2021-09-11,0.025,quantile,US,656348.6030505486
2021-09-06,1 wk ahead cum death,2021-09-11,0.05,quantile,US,656826.8260777171
2021-09-06,1 wk ahead cum death,2021-09-11,0.1,quantile,US,657285.0688167941
2021-09-06,1 wk ahead cum death,2021-09-11,0.15,quantile,US,657613.2363076204
2021-09-06,1 wk ahead cum death,2021-09-11,0.2,quantile,US,657881.859927519
2021-09-06,1 wk ahead cum death,2021-09-11,0.25,quantile,US,658115.547109926
2021-09-06,1 wk ahead cum death,2021-09-11,0.3,quantile,US,658315.6184008339
2021-09-06,1 wk ahead cum death,2021-09-11,0.35,quantile,US,658516.0972399323
2021-09-06,1 wk ahead cum death,2021-09-11,0.4,quantile,US,658713.7207407576
2021-09-06,1 wk ahead cum death,2021-09-11,0.45,quantile,US,658906.6033199946
2021-09-06,1 wk ahead cum death,2021-09-11,0.5,quantile,US,659088.788301128
2021-09-06,1 wk ahead cum death,2021-09-11,0.55,quantile,US,659291.411628201
2021-09-06,1 wk ahead cum death,2021-09-11,0.6,quantile,US,659483.1523424188
2021-09-06,1 wk ahead cum death,2021-09-11,0.65,quantile,US,659679.5007067161
2021-09-06,1 wk ahead cum death,2021-09-11,0.7,quantile,US,659893.2813271462
2021-09-06,1 wk ahead cum death,2021-09-11,0.75,quantile,US,660123.0945126778
2021-09-06,1 wk ahead cum death,2021-09-11,0.8,quantile,US,660404.8887467653
2021-09-06,1 wk ahead cum death,2021-09-11,0.85,quantile,US,660741.386552733
2021-09-06,1 wk ahead cum death,2021-09-11,0.9,quantile,US,661175.1627446513
2021-09-06,1 wk ahead cum death,2021-09-11,0.95,quantile,US,661817.1823668844
2021-09-06,1 wk ahead cum death,2021-09-11,0.975,quantile,US,662539.6706444328
2021-09-06,1 wk ahead cum death,2021-09-11,0.99,quantile,US,663540.1822270792
2021-09-06,1 wk ahead cum death,2021-09-11,NA,point,US,659088.788301128
2021-09-06,2 wk ahead cum death,2021-09-18,0.01,quantile,US,663509.5212868759
2021-09-06,2 wk ahead cum death,2021-09-18,0.025,quantile,US,664739.8776902717
2021-09-06,2 wk ahead cum death,2021-09-18,0.05,quantile,US,665759.5217699526
2021-09-06,2 wk ahead cum death,2021-09-18,0.1,quantile,US,666885.7601472628
2021-09-06,2 wk ahead cum death,2021-09-18,0.15,quantile,US,667554.3211976364
2021-09-06,2 wk ahead cum death,2021-09-18,0.2,quantile,US,668117.9885091872
2021-09-06,2 wk ahead cum death,2021-09-18,0.25,quantile,US,668620.0821637627
2021-09-06,2 wk ahead cum death,2021-09-18,0.3,quantile,US,669043.1968324521
2021-09-06,2 wk ahead cum death,2021-09-18,0.35,quantile,US,669431.7241693933
2021-09-06,2 wk ahead cum death,2021-09-18,0.4,quantile,US,669847.8577930175
2021-09-06,2 wk ahead cum death,2021-09-18,0.45,quantile,US,670258.5382157963
2021-09-06,2 wk ahead cum death,2021-09-18,0.5,quantile,US,670652.3352872749
