forecast_date,target,target_end_date,quantile,type,location,value
2021-11-15,1 wk ahead inc case,2021-11-20,0.025,quantile,US,407157.72687921673
2021-11-15,1 wk ahead inc case,2021-11-20,0.1,quantile,US,455553.3731748754
2021-11-15,1 wk ahead inc case,2021-11-20,0.25,quantile,US,514491.3357386311
2021-11-15,1 wk ahead inc case,2021-11-20,0.5,quantile,US,577545.5857279652
2021-11-15,1 wk ahead inc case,2021-11-20,0.75,quantile,US,640364.7631624293
2021-11-15,1 wk ahead inc case,2021-11-20,0.9,quantile,US,701347.8818971087
2021-11-15,1 wk ahead inc case,2021-11-20,0.975,quantile,US,781487.4000285042
2021-11-15,1 wk ahead inc case,2021-11-20,NA,point,US,577545.5857279652
2021-11-15,2 wk ahead inc case,2021-11-27,0.025,quantile,US,330218.7196960001
2021-11-15,2 wk ahead inc case,2021-11-27,0.1,quantile,US,402840.0788492707
2021-11-15,2 wk ahead inc case,2021-11-27,0.25,quantile,US,501980.18514380447
2021-11-15,2 wk ahead inc case,2021-11-27,0.5,quantile,US,608710.8076900651
2021-11-15,2 wk ahead inc case,2021-11-27,0.75,quantile,US,715209.414161443
2021-11-15,2 wk ahead inc case,2021-11-27,0.9,quantile,US,825737.5992869583
2021-11-15,2 wk ahead inc case,2021-11-27,0.975,quantile,US,966298.7078202015
2021-11-15,2 wk ahead inc case,2021-11-27,NA,point,US,608710.8076900651
2021-11-15,3 wk ahead inc case,2021-12-04,0.025,quantile,US,281703.7615592042
2021-11-15,3 wk ahead inc case,2021-12-04,0.1,quantile,US,370821.18404332164
2021-11-15,3 wk ahead inc case,2021-12-04,0.25,quantile,US,506993.7761799753
2021-11-15,3 wk ahead inc case,2021-12-04,0.5,quantile,US,643371.2561345195
2021-11-15,3 wk ahead inc case,2021-12-04,0.75,quantile,US,795664.6956938127
2021-11-15,3 wk ahead inc case,2021-12-04,0.9,quantile,US,955989.0882844387
2021-11-15,3 wk ahead inc case,2021-12-04,0.975,quantile,US,1172116.7589939747
2021-11-15,3 wk ahead inc case,2021-12-04,NA,point,US,643371.2561345195
2021-11-15,4 wk ahead inc case,2021-12-11,0.025,quantile,US,202047.2108858259
2021-11-15,4 wk ahead inc case,2021-12-11,0.1,quantile,US,304380.8937573746
2021-11-15,4 wk ahead inc case,2021-12-11,0.25,quantile,US,496166.2731202501
2021-11-15,4 wk ahead inc case,2021-12-11,0.5,quantile,US,682907.49047315
2021-11-15,4 wk ahead inc case,2021-12-11,0.75,quantile,US,879024.5355956262
2021-11-15,4 wk ahead inc case,2021-12-11,0.9,quantile,US,1105877.8735190248
2021-11-15,4 wk ahead inc case,2021-12-11,0.975,quantile,US,1427788.7535781756
2021-11-15,4 wk ahead inc case,2021-12-11,NA,point,US,682907.49047315
2021-11-15,5 wk ahead inc case,2021-12-18,0.025,quantile,US,126365.76626909545
2021-11-15,5 wk ahead inc case,2021-12-18,0.1,quantile,US,233686.10187666182
2021-11-15,5 wk ahead inc case,2021-12-18,0.25,quantile,US,546370.5163319723
2021-11-15,5 wk ahead inc case,2021-12-18,0.5,quantile,US,782487.0608552387
2021-11-15,5 wk ahead inc case,2021-12-18,0.75,quantile,US,1001392.3020445276
2021-11-15,5 wk ahead inc case,2021-12-18,0.9,quantile,US,1242954.9534187338
2021-11-15,5 wk ahead inc case,2021-12-18,0.975,quantile,US,1567742.1040625826
2021-11-15,5 wk ahead inc case,2021-12-18,NA,point,US,782487.0608552387
2021-11-15,6 wk ahead inc case,2021-12-25,0.025,quantile,US,79951.28701869329
2021-11-15,6 wk ahead inc case,2021-12-25,0.1,quantile,US,167137.3731728987
2021-11-15,6 wk ahead inc case,2021-12-25,0.25,quantile,US,568054.4383764527
2021-11-15,6 wk ahead inc case,2021-12-25,0.5,quantile,US,850145.275591334
2021-11-15,6 wk ahead inc case,2021-12-25,0.75,quantile,US,1089298.9577871556
2021-11-15,6 wk ahead inc case,2021-12-25,0.9,quantile,US,1367687.7357013612
2021-11-15,6 wk ahead inc case,2021-12-25,0.975,quantile,US,1723756.2889028229
2021-11-15,6 wk ahead inc case,2021-12-25,NA,point,US,850145.275591334
2021-11-15,1 wk ahead cum death,2021-11-20,0.01,quantile,US,767676.5245955653
2021-11-15,1 wk ahead cum death,2021-11-20,0.025,quantile,US,768061.3773656443
2021-11-15,1 wk ahead cum death,2021-11-20,0.05,quantile,US,768396.5109737455
2021-11-15,1 wk ahead cum death,2021-11-20,0.1,quantile,US,768766.5345291006
2021-11-15,1 wk ahead cum death,2021-11-20,0.15,quantile,US,769031.077993782
2021-11-15,1 wk ahead cum death,2021-11-20,0.2,quantile,US,769274.3247761186
2021-11-15,1 wk ahead cum death,2021-11-20,0.25,quantile,US,769487.2046836414
2021-11-15,1 wk ahead cum death,2021-11-20,0.3,quantile,US,769659.2299049102
