forecast_date,target,target_end_date,quantile,type,location,value
2021-04-26,1 wk ahead inc case,2021-05-01,0.025,quantile,US,264049.5764955637
2021-04-26,1 wk ahead inc case,2021-05-01,0.1,quantile,US,307343.25692208786
2021-04-26,1 wk ahead inc case,2021-05-01,0.25,quantile,US,344834.24362656195
2021-04-26,1 wk ahead inc case,2021-05-01,0.5,quantile,US,388586.71608376165
2021-04-26,1 wk ahead inc case,2021-05-01,0.75,quantile,US,437091.11325036525
2021-04-26,1 wk ahead inc case,2021-05-01,0.9,quantile,US,489753.6517725918
2021-04-26,1 wk ahead inc case,2021-05-01,0.975,quantile,US,551483.3216851105
2021-04-26,1 wk ahead inc case,2021-05-01,NA,point,US,388586.71608376165
2021-04-26,2 wk ahead inc case,2021-05-08,0.025,quantile,US,203878.31277986156
2021-04-26,2 wk ahead inc case,2021-05-08,0.1,quantile,US,247731.42997406767
2021-04-26,2 wk ahead inc case,2021-05-08,0.25,quantile,US,296029.04359961965
2021-04-26,2 wk ahead inc case,2021-05-08,0.5,quantile,US,352457.73341513384
2021-04-26,2 wk ahead inc case,2021-05-08,0.75,quantile,US,415946.31497946306
2021-04-26,2 wk ahead inc case,2021-05-08,0.9,quantile,US,491023.5985191546
2021-04-26,2 wk ahead inc case,2021-05-08,0.975,quantile,US,573101.250030287
2021-04-26,2 wk ahead inc case,2021-05-08,NA,point,US,352457.73341513384
2021-04-26,3 wk ahead inc case,2021-05-15,0.025,quantile,US,164382.52829842328
2021-04-26,3 wk ahead inc case,2021-05-15,0.1,quantile,US,206644.07481598816
2021-04-26,3 wk ahead inc case,2021-05-15,0.25,quantile,US,262029.88466628589
2021-04-26,3 wk ahead inc case,2021-05-15,0.5,quantile,US,335728.633579515
2021-04-26,3 wk ahead inc case,2021-05-15,0.75,quantile,US,418454.81542106747
2021-04-26,3 wk ahead inc case,2021-05-15,0.9,quantile,US,515529.90827097703
