forecast_date,target,target_end_date,quantile,type,location,value
2021-01-25,1 wk ahead inc case,2021-01-30,0.025,quantile,US,858039.015170549
2021-01-25,1 wk ahead inc case,2021-01-30,0.1,quantile,US,937158.9120260515
2021-01-25,1 wk ahead inc case,2021-01-30,0.25,quantile,US,1008829.5974017523
2021-01-25,1 wk ahead inc case,2021-01-30,0.5,quantile,US,1099454.6855688062
2021-01-25,1 wk ahead inc case,2021-01-30,0.75,quantile,US,1196417.3699519802
2021-01-25,1 wk ahead inc case,2021-01-30,0.9,quantile,US,1308763.412273143
2021-01-25,1 wk ahead inc case,2021-01-30,0.975,quantile,US,1552275.1753598335
2021-01-25,1 wk ahead inc case,2021-01-30,NA,point,US,1099454.6855688062
2021-01-25,2 wk ahead inc case,2021-02-06,0.025,quantile,US,725301.6802937113
2021-01-25,2 wk ahead inc case,2021-02-06,0.1,quantile,US,827684.875064359
2021-01-25,2 wk ahead inc case,2021-02-06,0.25,quantile,US,932970.9629800826
2021-01-25,2 wk ahead inc case,2021-02-06,0.5,quantile,US,1078706.0749296742
2021-01-25,2 wk ahead inc case,2021-02-06,0.75,quantile,US,1237852.3522720067
2021-01-25,2 wk ahead inc case,2021-02-06,0.9,quantile,US,1429048.322800136
2021-01-25,2 wk ahead inc case,2021-02-06,0.975,quantile,US,1831605.9714054412
2021-01-25,2 wk ahead inc case,2021-02-06,NA,point,US,1078706.0749296742
2021-01-25,3 wk ahead inc case,2021-02-13,0.025,quantile,US,636007.2230843322
2021-01-25,3 wk ahead inc case,2021-02-13,0.1,quantile,US,768828.8349656824
2021-01-25,3 wk ahead inc case,2021-02-13,0.25,quantile,US,914284.7936471315
2021-01-25,3 wk ahead inc case,2021-02-13,0.5,quantile,US,1099916.6369737599
2021-01-25,3 wk ahead inc case,2021-02-13,0.75,quantile,US,1296741.829053582
2021-01-25,3 wk ahead inc case,2021-02-13,0.9,quantile,US,1552907.1928201108
2021-01-25,3 wk ahead inc case,2021-02-13,0.975,quantile,US,2150674.330714359
2021-01-25,3 wk ahead inc case,2021-02-13,NA,point,US,1099916.6369737599
2021-01-25,4 wk ahead inc case,2021-02-20,0.025,quantile,US,749179.2310984969
2021-01-25,4 wk ahead inc case,2021-02-20,0.1,quantile,US,842655.003021963
2021-01-25,4 wk ahead inc case,2021-02-20,0.25,quantile,US,935227.4849116344
2021-01-25,4 wk ahead inc case,2021-02-20,0.5,quantile,US,1127258.4417586396
2021-01-25,4 wk ahead inc case,2021-02-20,0.75,quantile,US,1295479.919284037
2021-01-25,4 wk ahead inc case,2021-02-20,0.9,quantile,US,1520590.8647709282
2021-01-25,4 wk ahead inc case,2021-02-20,0.975,quantile,US,2036078.6984944828
2021-01-25,4 wk ahead inc case,2021-02-20,NA,point,US,1127258.4417586396
2021-01-25,5 wk ahead inc case,2021-02-27,0.025,quantile,US,674936.7818306105
2021-01-25,5 wk ahead inc case,2021-02-27,0.1,quantile,US,840745.125350604
2021-01-25,5 wk ahead inc case,2021-02-27,0.25,quantile,US,1017076.5393205198
2021-01-25,5 wk ahead inc case,2021-02-27,0.5,quantile,US,1258978.6361705824
2021-01-25,5 wk ahead inc case,2021-02-27,0.75,quantile,US,1586598.414468621
2021-01-25,5 wk ahead inc case,2021-02-27,0.9,quantile,US,2003953.5502049609
2021-01-25,5 wk ahead inc case,2021-02-27,0.975,quantile,US,2811908.9584470405
2021-01-25,5 wk ahead inc case,2021-02-27,NA,point,US,1258978.6361705824
2021-01-25,6 wk ahead inc case,2021-03-06,0.025,quantile,US,554202.8276333276
2021-01-25,6 wk ahead inc case,2021-03-06,0.1,quantile,US,736776.7868256754
2021-01-25,6 wk ahead inc case,2021-03-06,0.25,quantile,US,939028.0236746991
2021-01-25,6 wk ahead inc case,2021-03-06,0.5,quantile,US,1235957.6195022364
2021-01-25,6 wk ahead inc case,2021-03-06,0.75,quantile,US,1626991.6240724945
2021-01-25,6 wk ahead inc case,2021-03-06,0.9,quantile,US,2120324.795499822
2021-01-25,6 wk ahead inc case,2021-03-06,0.975,quantile,US,3040813.908486063
2021-01-25,6 wk ahead inc case,2021-03-06,NA,point,US,1235957.6195022364
2021-01-25,1 wk ahead cum death,2021-01-30,0.01,quantile,US,432113.42330744065
2021-01-25,1 wk ahead cum death,2021-01-30,0.025,quantile,US,432707.0632561111
2021-01-25,1 wk ahead cum death,2021-01-30,0.05,quantile,US,433280.04015972203
2021-01-25,1 wk ahead cum death,2021-01-30,0.1,quantile,US,434067.9155338394
2021-01-25,1 wk ahead cum death,2021-01-30,0.15,quantile,US,434596.71250715095
2021-01-25,1 wk ahead cum death,2021-01-30,0.2,quantile,US,434992.1672788578
2021-01-25,1 wk ahead cum death,2021-01-30,0.25,quantile,US,435393.1546012492
2021-01-25,1 wk ahead cum death,2021-01-30,0.3,quantile,US,435744.96727794065
2021-01-25,1 wk ahead cum death,2021-01-30,0.35,quantile,US,436094.6560239616
2021-01-25,1 wk ahead cum death,2021-01-30,0.4,quantile,US,436451.8883373575
2021-01-25,1 wk ahead cum death,2021-01-30,0.45,quantile,US,436769.7018664148
2021-01-25,1 wk ahead cum death,2021-01-30,0.5,quantile,US,437102.80293239676
2021-01-25,1 wk ahead cum death,2021-01-30,0.55,quantile,US,437399.18445548764
2021-01-25,1 wk ahead cum death,2021-01-30,0.6,quantile,US,437709.88548655127
2021-01-25,1 wk ahead cum death,2021-01-30,0.65,quantile,US,438048.8609562376
2021-01-25,1 wk ahead cum death,2021-01-30,0.7,quantile,US,438374.54299271235
2021-01-25,1 wk ahead cum death,2021-01-30,0.75,quantile,US,438770.4295037937
2021-01-25,1 wk ahead cum death,2021-01-30,0.8,quantile,US,439184.59081396286
2021-01-25,1 wk ahead cum death,2021-01-30,0.85,quantile,US,439661.09917553025
2021-01-25,1 wk ahead cum death,2021-01-30,0.9,quantile,US,440300.35961918224
2021-01-25,1 wk ahead cum death,2021-01-30,0.95,quantile,US,441294.8534383322
2021-01-25,1 wk ahead cum death,2021-01-30,0.975,quantile,US,442166.28534671623
2021-01-25,1 wk ahead cum death,2021-01-30,0.99,quantile,US,443398.1915350816
2021-01-25,1 wk ahead cum death,2021-01-30,NA,point,US,437102.80293239676
2021-01-25,2 wk ahead cum death,2021-02-06,0.01,quantile,US,447113.16280284344
2021-01-25,2 wk ahead cum death,2021-02-06,0.025,quantile,US,448325.5670903134
2021-01-25,2 wk ahead cum death,2021-02-06,0.05,quantile,US,449294.87426172127
2021-01-25,2 wk ahead cum death,2021-02-06,0.1,quantile,US,450581.7800595708
2021-01-25,2 wk ahead cum death,2021-02-06,0.15,quantile,US,451472.850022712
2021-01-25,2 wk ahead cum death,2021-02-06,0.2,quantile,US,452165.9859461399
2021-01-25,2 wk ahead cum death,2021-02-06,0.25,quantile,US,452817.64093500626
2021-01-25,2 wk ahead cum death,2021-02-06,0.3,quantile,US,453457.3032501855
2021-01-25,2 wk ahead cum death,2021-02-06,0.35,quantile,US,454068.4094404028
2021-01-25,2 wk ahead cum death,2021-02-06,0.4,quantile,US,454642.21384440863
2021-01-25,2 wk ahead cum death,2021-02-06,0.45,quantile,US,455240.72435027186
2021-01-25,2 wk ahead cum death,2021-02-06,0.5,quantile,US,455844.7552422345
2021-01-25,2 wk ahead cum death,2021-02-06,0.55,quantile,US,456394.48115700943
2021-01-25,2 wk ahead cum death,2021-02-06,0.6,quantile,US,456987.4323855073
2021-01-25,2 wk ahead cum death,2021-02-06,0.65,quantile,US,457568.2155982498
2021-01-25,2 wk ahead cum death,2021-02-06,0.7,quantile,US,458151.60492192494
2021-01-25,2 wk ahead cum death,2021-02-06,0.75,quantile,US,458851.6243658629
2021-01-25,2 wk ahead cum death,2021-02-06,0.8,quantile,US,459665.99036175583
2021-01-25,2 wk ahead cum death,2021-02-06,0.85,quantile,US,460559.5681668133
2021-01-25,2 wk ahead cum death,2021-02-06,0.9,quantile,US,461782.58792367217
2021-01-25,2 wk ahead cum death,2021-02-06,0.95,quantile,US,463635.3134201583
2021-01-25,2 wk ahead cum death,2021-02-06,0.975,quantile,US,465190.61129646184
2021-01-25,2 wk ahead cum death,2021-02-06,0.99,quantile,US,467370.75611651153
2021-01-25,2 wk ahead cum death,2021-02-06,NA,point,US,455844.7552422345
2021-01-25,3 wk ahead cum death,2021-02-13,0.01,quantile,US,460742.56701927335
2021-01-25,3 wk ahead cum death,2021-02-13,0.025,quantile,US,462480.2300338275
2021-01-25,3 wk ahead cum death,2021-02-13,0.05,quantile,US,464042.81053654704
2021-01-25,3 wk ahead cum death,2021-02-13,0.1,quantile,US,466045.7152412548
2021-01-25,3 wk ahead cum death,2021-02-13,0.15,quantile,US,467399.9858093127
2021-01-25,3 wk ahead cum death,2021-02-13,0.2,quantile,US,468584.13337167137
2021-01-25,3 wk ahead cum death,2021-02-13,0.25,quantile,US,469635.1097390686
2021-01-25,3 wk ahead cum death,2021-02-13,0.3,quantile,US,470611.9927038296
2021-01-25,3 wk ahead cum death,2021-02-13,0.35,quantile,US,471629.8440288846
2021-01-25,3 wk ahead cum death,2021-02-13,0.4,quantile,US,472545.10626315844
2021-01-25,3 wk ahead cum death,2021-02-13,0.45,quantile,US,473432.9003441113
2021-01-25,3 wk ahead cum death,2021-02-13,0.5,quantile,US,474471.9790330495
2021-01-25,3 wk ahead cum death,2021-02-13,0.55,quantile,US,475338.440069711
2021-01-25,3 wk ahead cum death,2021-02-13,0.6,quantile,US,476349.74891266285
2021-01-25,3 wk ahead cum death,2021-02-13,0.65,quantile,US,477253.4346974284
2021-01-25,3 wk ahead cum death,2021-02-13,0.7,quantile,US,478205.6255115697
2021-01-25,3 wk ahead cum death,2021-02-13,0.75,quantile,US,479319.82131126174
2021-01-25,3 wk ahead cum death,2021-02-13,0.8,quantile,US,480493.4683842716
2021-01-25,3 wk ahead cum death,2021-02-13,0.85,quantile,US,481928.21565769083
2021-01-25,3 wk ahead cum death,2021-02-13,0.9,quantile,US,483774.8529465173
2021-01-25,3 wk ahead cum death,2021-02-13,0.95,quantile,US,486629.66202134494
2021-01-25,3 wk ahead cum death,2021-02-13,0.975,quantile,US,489552.99180916615
2021-01-25,3 wk ahead cum death,2021-02-13,0.99,quantile,US,493956.93066934013
2021-01-25,3 wk ahead cum death,2021-02-13,NA,point,US,474471.9790330495
2021-01-25,4 wk ahead cum death,2021-02-20,0.01,quantile,US,472375.0656841804
2021-01-25,4 wk ahead cum death,2021-02-20,0.025,quantile,US,474849.9222611639
2021-01-25,4 wk ahead cum death,2021-02-20,0.05,quantile,US,477124.61787241866
2021-01-25,4 wk ahead cum death,2021-02-20,0.1,quantile,US,479811.60395376204
2021-01-25,4 wk ahead cum death,2021-02-20,0.15,quantile,US,481730.99106674996
2021-01-25,4 wk ahead cum death,2021-02-20,0.2,quantile,US,483351.57743502315
2021-01-25,4 wk ahead cum death,2021-02-20,0.25,quantile,US,484836.5342246557
2021-01-25,4 wk ahead cum death,2021-02-20,0.3,quantile,US,486134.52193194104
2021-01-25,4 wk ahead cum death,2021-02-20,0.35,quantile,US,487388.81774005934
2021-01-25,4 wk ahead cum death,2021-02-20,0.4,quantile,US,488713.7002687457
2021-01-25,4 wk ahead cum death,2021-02-20,0.45,quantile,US,490069.5321228582
2021-01-25,4 wk ahead cum death,2021-02-20,0.5,quantile,US,491429.272016047
2021-01-25,4 wk ahead cum death,2021-02-20,0.55,quantile,US,492770.3150587631
2021-01-25,4 wk ahead cum death,2021-02-20,0.6,quantile,US,494164.0668543372
2021-01-25,4 wk ahead cum death,2021-02-20,0.65,quantile,US,495405.11106012843
2021-01-25,4 wk ahead cum death,2021-02-20,0.7,quantile,US,496743.85787157516
2021-01-25,4 wk ahead cum death,2021-02-20,0.75,quantile,US,498401.03305959416
2021-01-25,4 wk ahead cum death,2021-02-20,0.8,quantile,US,500163.0415166478
2021-01-25,4 wk ahead cum death,2021-02-20,0.85,quantile,US,502281.6286420142
2021-01-25,4 wk ahead cum death,2021-02-20,0.9,quantile,US,505144.1545794792
2021-01-25,4 wk ahead cum death,2021-02-20,0.95,quantile,US,509656.52686483064
2021-01-25,4 wk ahead cum death,2021-02-20,0.975,quantile,US,514830.91209316306
2021-01-25,4 wk ahead cum death,2021-02-20,0.99,quantile,US,523757.5202098894
2021-01-25,4 wk ahead cum death,2021-02-20,NA,point,US,491429.272016047
2021-01-25,5 wk ahead cum death,2021-02-27,0.01,quantile,US,487158.9676272996
2021-01-25,5 wk ahead cum death,2021-02-27,0.025,quantile,US,490917.625354278
2021-01-25,5 wk ahead cum death,2021-02-27,0.05,quantile,US,494182.50497993163
2021-01-25,5 wk ahead cum death,2021-02-27,0.1,quantile,US,497984.58796569926
2021-01-25,5 wk ahead cum death,2021-02-27,0.15,quantile,US,500186.7689441574
2021-01-25,5 wk ahead cum death,2021-02-27,0.2,quantile,US,502092.3311244129
2021-01-25,5 wk ahead cum death,2021-02-27,0.25,quantile,US,503799.00929823914
2021-01-25,5 wk ahead cum death,2021-02-27,0.3,quantile,US,505286.8141653533
2021-01-25,5 wk ahead cum death,2021-02-27,0.35,quantile,US,506607.76482605154
2021-01-25,5 wk ahead cum death,2021-02-27,0.4,quantile,US,507954.88463775517
2021-01-25,5 wk ahead cum death,2021-02-27,0.45,quantile,US,509293.085551259
2021-01-25,5 wk ahead cum death,2021-02-27,0.5,quantile,US,511206.09477609186
2021-01-25,5 wk ahead cum death,2021-02-27,0.55,quantile,US,512621.98384191655
2021-01-25,5 wk ahead cum death,2021-02-27,0.6,quantile,US,514367.6136246732
2021-01-25,5 wk ahead cum death,2021-02-27,0.65,quantile,US,515617.1205759224
2021-01-25,5 wk ahead cum death,2021-02-27,0.7,quantile,US,517159.32000897406
2021-01-25,5 wk ahead cum death,2021-02-27,0.75,quantile,US,519283.43849544134
2021-01-25,5 wk ahead cum death,2021-02-27,0.8,quantile,US,520993.00367778365
2021-01-25,5 wk ahead cum death,2021-02-27,0.85,quantile,US,523112.62247187656
2021-01-25,5 wk ahead cum death,2021-02-27,0.9,quantile,US,525903.8227632312
2021-01-25,5 wk ahead cum death,2021-02-27,0.95,quantile,US,530189.9426669737
2021-01-25,5 wk ahead cum death,2021-02-27,0.975,quantile,US,534597.0418907193
2021-01-25,5 wk ahead cum death,2021-02-27,0.99,quantile,US,538796.6295785706
2021-01-25,5 wk ahead cum death,2021-02-27,NA,point,US,511206.09477609186
2021-01-25,6 wk ahead cum death,2021-03-06,0.01,quantile,US,499409.3456721638
2021-01-25,6 wk ahead cum death,2021-03-06,0.025,quantile,US,504321.5864784636
2021-01-25,6 wk ahead cum death,2021-03-06,0.05,quantile,US,509188.3889049673
2021-01-25,6 wk ahead cum death,2021-03-06,0.1,quantile,US,513774.2544149461
2021-01-25,6 wk ahead cum death,2021-03-06,0.15,quantile,US,516721.3772741385
2021-01-25,6 wk ahead cum death,2021-03-06,0.2,quantile,US,519198.3115992786
2021-01-25,6 wk ahead cum death,2021-03-06,0.25,quantile,US,521383.21755407914
2021-01-25,6 wk ahead cum death,2021-03-06,0.3,quantile,US,523139.0322800998
2021-01-25,6 wk ahead cum death,2021-03-06,0.35,quantile,US,524948.3630840769
2021-01-25,6 wk ahead cum death,2021-03-06,0.4,quantile,US,526883.0447110457
2021-01-25,6 wk ahead cum death,2021-03-06,0.45,quantile,US,528675.1184956955
2021-01-25,6 wk ahead cum death,2021-03-06,0.5,quantile,US,531864.3124022624
2021-01-25,6 wk ahead cum death,2021-03-06,0.55,quantile,US,533641.5802713628
2021-01-25,6 wk ahead cum death,2021-03-06,0.6,quantile,US,536557.0155593315
2021-01-25,6 wk ahead cum death,2021-03-06,0.65,quantile,US,538240.4055660112
2021-01-25,6 wk ahead cum death,2021-03-06,0.7,quantile,US,540024.0776527829
2021-01-25,6 wk ahead cum death,2021-03-06,0.75,quantile,US,543263.2358502294
2021-01-25,6 wk ahead cum death,2021-03-06,0.8,quantile,US,545900.7671224406
