forecast_date,target,target_end_date,quantile,type,location,value
2021-09-20,1 wk ahead inc case,2021-09-25,0.025,quantile,US,661706.5237955716
2021-09-20,1 wk ahead inc case,2021-09-25,0.1,quantile,US,754066.4549517451
2021-09-20,1 wk ahead inc case,2021-09-25,0.25,quantile,US,838594.1411816037
2021-09-20,1 wk ahead inc case,2021-09-25,0.5,quantile,US,947995.5313941007
2021-09-20,1 wk ahead inc case,2021-09-25,0.75,quantile,US,1068642.5256714548
2021-09-20,1 wk ahead inc case,2021-09-25,0.9,quantile,US,1185143.3633837933
2021-09-20,1 wk ahead inc case,2021-09-25,0.975,quantile,US,1322400.9358543628
2021-09-20,1 wk ahead inc case,2021-09-25,NA,point,US,947995.5313941007
2021-09-20,2 wk ahead inc case,2021-10-02,0.025,quantile,US,519260.34774571384
2021-09-20,2 wk ahead inc case,2021-10-02,0.1,quantile,US,620142.1781386699
2021-09-20,2 wk ahead inc case,2021-10-02,0.25,quantile,US,717786.2730429262
2021-09-20,2 wk ahead inc case,2021-10-02,0.5,quantile,US,848087.6388357788
2021-09-20,2 wk ahead inc case,2021-10-02,0.75,quantile,US,998257.5315282459
2021-09-20,2 wk ahead inc case,2021-10-02,0.9,quantile,US,1151609.6972658033
2021-09-20,2 wk ahead inc case,2021-10-02,0.975,quantile,US,1340597.8722474938
2021-09-20,2 wk ahead inc case,2021-10-02,NA,point,US,848087.6388357788
2021-09-20,3 wk ahead inc case,2021-10-09,0.025,quantile,US,397918.8282807578
2021-09-20,3 wk ahead inc case,2021-10-09,0.1,quantile,US,508715.0735950819
2021-09-20,3 wk ahead inc case,2021-10-09,0.25,quantile,US,614371.3677351045
2021-09-20,3 wk ahead inc case,2021-10-09,0.5,quantile,US,769145.3379200933
2021-09-20,3 wk ahead inc case,2021-10-09,0.75,quantile,US,958226.2104263251
2021-09-20,3 wk ahead inc case,2021-10-09,0.9,quantile,US,1159854.651373857
2021-09-20,3 wk ahead inc case,2021-10-09,0.975,quantile,US,1454226.723880941
2021-09-20,3 wk ahead inc case,2021-10-09,NA,point,US,769145.3379200933
2021-09-20,4 wk ahead inc case,2021-10-16,0.025,quantile,US,345066.7687761504
2021-09-20,4 wk ahead inc case,2021-10-16,0.1,quantile,US,449582.27564528224
2021-09-20,4 wk ahead inc case,2021-10-16,0.25,quantile,US,562297.7642154514
2021-09-20,4 wk ahead inc case,2021-10-16,0.5,quantile,US,738858.2397856768
2021-09-20,4 wk ahead inc case,2021-10-16,0.75,quantile,US,968499.0535622097
2021-09-20,4 wk ahead inc case,2021-10-16,0.9,quantile,US,1230573.4516448977
2021-09-20,4 wk ahead inc case,2021-10-16,0.975,quantile,US,1675435.792536824
2021-09-20,4 wk ahead inc case,2021-10-16,NA,point,US,738858.2397856768
2021-09-20,5 wk ahead inc case,2021-10-23,0.025,quantile,US,297296.88632401935
2021-09-20,5 wk ahead inc case,2021-10-23,0.1,quantile,US,376603.79164516064
2021-09-20,5 wk ahead inc case,2021-10-23,0.25,quantile,US,462347.09286838863
2021-09-20,5 wk ahead inc case,2021-10-23,0.5,quantile,US,613427.2584644405
2021-09-20,5 wk ahead inc case,2021-10-23,0.75,quantile,US,815545.8891215136
2021-09-20,5 wk ahead inc case,2021-10-23,0.9,quantile,US,1009056.8030181144
2021-09-20,5 wk ahead inc case,2021-10-23,0.975,quantile,US,1261777.904001257
2021-09-20,5 wk ahead inc case,2021-10-23,NA,point,US,613427.2584644405
2021-09-20,6 wk ahead inc case,2021-10-30,0.025,quantile,US,257668.00865984336
2021-09-20,6 wk ahead inc case,2021-10-30,0.1,quantile,US,331412.5453434481
2021-09-20,6 wk ahead inc case,2021-10-30,0.25,quantile,US,415885.35036638344
2021-09-20,6 wk ahead inc case,2021-10-30,0.5,quantile,US,579062.2216099019
2021-09-20,6 wk ahead inc case,2021-10-30,0.75,quantile,US,817616.6778598919
2021-09-20,6 wk ahead inc case,2021-10-30,0.9,quantile,US,1020322.2327260356
2021-09-20,6 wk ahead inc case,2021-10-30,0.975,quantile,US,1266208.9096925468
2021-09-20,6 wk ahead inc case,2021-10-30,NA,point,US,579062.2216099019
2021-09-20,1 wk ahead cum death,2021-09-25,0.01,quantile,US,682059.8617955211
2021-09-20,1 wk ahead cum death,2021-09-25,0.025,quantile,US,682643.6311876884
2021-09-20,1 wk ahead cum death,2021-09-25,0.05,quantile,US,683142.7199836838
2021-09-20,1 wk ahead cum death,2021-09-25,0.1,quantile,US,683684.2478330594
2021-09-20,1 wk ahead cum death,2021-09-25,0.15,quantile,US,684067.4431733154
2021-09-20,1 wk ahead cum death,2021-09-25,0.2,quantile,US,684380.3848082947
2021-09-20,1 wk ahead cum death,2021-09-25,0.25,quantile,US,684720.336478902
2021-09-20,1 wk ahead cum death,2021-09-25,0.3,quantile,US,684994.0719136931
2021-09-20,1 wk ahead cum death,2021-09-25,0.35,quantile,US,685239.6297514782
2021-09-20,1 wk ahead cum death,2021-09-25,0.4,quantile,US,685451.3353230704
2021-09-20,1 wk ahead cum death,2021-09-25,0.45,quantile,US,685678.0655129047
2021-09-20,1 wk ahead cum death,2021-09-25,0.5,quantile,US,685892.3277441713
2021-09-20,1 wk ahead cum death,2021-09-25,0.55,quantile,US,686125.4435401348
2021-09-20,1 wk ahead cum death,2021-09-25,0.6,quantile,US,686400.1914010529
2021-09-20,1 wk ahead cum death,2021-09-25,0.65,quantile,US,686660.6541049413
2021-09-20,1 wk ahead cum death,2021-09-25,0.7,quantile,US,686941.2590003599
2021-09-20,1 wk ahead cum death,2021-09-25,0.75,quantile,US,687246.0249952514
2021-09-20,1 wk ahead cum death,2021-09-25,0.8,quantile,US,687622.3303217606
2021-09-20,1 wk ahead cum death,2021-09-25,0.85,quantile,US,688048.9862672904
2021-09-20,1 wk ahead cum death,2021-09-25,0.9,quantile,US,688583.4537072771
2021-09-20,1 wk ahead cum death,2021-09-25,0.95,quantile,US,689418.4564432236
2021-09-20,1 wk ahead cum death,2021-09-25,0.975,quantile,US,690259.9587788987
2021-09-20,1 wk ahead cum death,2021-09-25,0.99,quantile,US,691469.0043006393
2021-09-20,1 wk ahead cum death,2021-09-25,NA,point,US,685892.3277441713
2021-09-20,2 wk ahead cum death,2021-10-02,0.01,quantile,US,690588.2490063362
2021-09-20,2 wk ahead cum death,2021-10-02,0.025,quantile,US,691622.3191427299
2021-09-20,2 wk ahead cum death,2021-10-02,0.05,quantile,US,692765.9874283994
2021-09-20,2 wk ahead cum death,2021-10-02,0.1,quantile,US,693901.6974327413
2021-09-20,2 wk ahead cum death,2021-10-02,0.15,quantile,US,694640.3234468008
