forecast_date,target,target_end_date,quantile,type,location,value
2021-04-05,1 wk ahead inc case,2021-04-10,0.025,quantile,US,303513.91897076374
2021-04-05,1 wk ahead inc case,2021-04-10,0.1,quantile,US,360014.62303815316
2021-04-05,1 wk ahead inc case,2021-04-10,0.25,quantile,US,402426.14900550054
2021-04-05,1 wk ahead inc case,2021-04-10,0.5,quantile,US,452748.3712838606
2021-04-05,1 wk ahead inc case,2021-04-10,0.75,quantile,US,509413.0951278099
2021-04-05,1 wk ahead inc case,2021-04-10,0.9,quantile,US,567556.7321205387
2021-04-05,1 wk ahead inc case,2021-04-10,0.975,quantile,US,641293.2305227693
2021-04-05,1 wk ahead inc case,2021-04-10,NA,point,US,452748.3712838606
2021-04-05,2 wk ahead inc case,2021-04-17,0.025,quantile,US,276631.3324234135
2021-04-05,2 wk ahead inc case,2021-04-17,0.1,quantile,US,344127.14936542424
2021-04-05,2 wk ahead inc case,2021-04-17,0.25,quantile,US,404718.0827975724
2021-04-05,2 wk ahead inc case,2021-04-17,0.5,quantile,US,478459.94741986983
2021-04-05,2 wk ahead inc case,2021-04-17,0.75,quantile,US,562745.3142390094
2021-04-05,2 wk ahead inc case,2021-04-17,0.9,quantile,US,654008.611861093
2021-04-05,2 wk ahead inc case,2021-04-17,0.975,quantile,US,764939.1462698645
2021-04-05,2 wk ahead inc case,2021-04-17,NA,point,US,478459.94741986983
2021-04-05,3 wk ahead inc case,2021-04-24,0.025,quantile,US,253112.09375943852
2021-04-05,3 wk ahead inc case,2021-04-24,0.1,quantile,US,332550.9298552763
2021-04-05,3 wk ahead inc case,2021-04-24,0.25,quantile,US,410301.8170544004
2021-04-05,3 wk ahead inc case,2021-04-24,0.5,quantile,US,509155.5287854198
2021-04-05,3 wk ahead inc case,2021-04-24,0.75,quantile,US,622555.0638943521
2021-04-05,3 wk ahead inc case,2021-04-24,0.9,quantile,US,751806.7552017859
2021-04-05,3 wk ahead inc case,2021-04-24,0.975,quantile,US,912489.7121172077
2021-04-05,3 wk ahead inc case,2021-04-24,NA,point,US,509155.5287854198
2021-04-05,4 wk ahead inc case,2021-05-01,0.025,quantile,US,223492.06977432664
2021-04-05,4 wk ahead inc case,2021-05-01,0.1,quantile,US,307307.0878353689
2021-04-05,4 wk ahead inc case,2021-05-01,0.25,quantile,US,391719.2841492922
2021-04-05,4 wk ahead inc case,2021-05-01,0.5,quantile,US,511342.38925009134
2021-04-05,4 wk ahead inc case,2021-05-01,0.75,quantile,US,647599.4662788636
