forecast_date,target,target_end_date,quantile,type,location,value
2021-04-19,1 wk ahead inc case,2021-04-24,0.025,quantile,US,323245.1238729455
2021-04-19,1 wk ahead inc case,2021-04-24,0.1,quantile,US,375615.2990862262
2021-04-19,1 wk ahead inc case,2021-04-24,0.25,quantile,US,420854.02889449295
2021-04-19,1 wk ahead inc case,2021-04-24,0.5,quantile,US,473937.6097816189
2021-04-19,1 wk ahead inc case,2021-04-24,0.75,quantile,US,538407.1953254009
2021-04-19,1 wk ahead inc case,2021-04-24,0.9,quantile,US,605346.7826179548
2021-04-19,1 wk ahead inc case,2021-04-24,0.975,quantile,US,686295.1022366956
2021-04-19,1 wk ahead inc case,2021-04-24,NA,point,US,473937.6097816189
2021-04-19,2 wk ahead inc case,2021-05-01,0.025,quantile,US,287184.0389811998
2021-04-19,2 wk ahead inc case,2021-05-01,0.1,quantile,US,344961.1727672133
2021-04-19,2 wk ahead inc case,2021-05-01,0.25,quantile,US,404077.78748796886
2021-04-19,2 wk ahead inc case,2021-05-01,0.5,quantile,US,478140.8184190206
2021-04-19,2 wk ahead inc case,2021-05-01,0.75,quantile,US,570620.0667400657
2021-04-19,2 wk ahead inc case,2021-05-01,0.9,quantile,US,675330.2855758375
2021-04-19,2 wk ahead inc case,2021-05-01,0.975,quantile,US,804618.7300833133
2021-04-19,2 wk ahead inc case,2021-05-01,NA,point,US,478140.8184190206
2021-04-19,3 wk ahead inc case,2021-05-08,0.025,quantile,US,246383.89541687554
2021-04-19,3 wk ahead inc case,2021-05-08,0.1,quantile,US,318958.8941705264
2021-04-19,3 wk ahead inc case,2021-05-08,0.25,quantile,US,392007.67504763626
2021-04-19,3 wk ahead inc case,2021-05-08,0.5,quantile,US,488836.0010873946
2021-04-19,3 wk ahead inc case,2021-05-08,0.75,quantile,US,614252.6660931495
2021-04-19,3 wk ahead inc case,2021-05-08,0.9,quantile,US,772275.0954092263
2021-04-19,3 wk ahead inc case,2021-05-08,0.975,quantile,US,958970.5722469428
2021-04-19,3 wk ahead inc case,2021-05-08,NA,point,US,488836.0010873946
2021-04-19,4 wk ahead inc case,2021-05-15,0.025,quantile,US,213754.7175582539
2021-04-19,4 wk ahead inc case,2021-05-15,0.1,quantile,US,285939.7606866842
2021-04-19,4 wk ahead inc case,2021-05-15,0.25,quantile,US,366765.93534452294
2021-04-19,4 wk ahead inc case,2021-05-15,0.5,quantile,US,477795.77685842116
2021-04-19,4 wk ahead inc case,2021-05-15,0.75,quantile,US,627892.7772041488
2021-04-19,4 wk ahead inc case,2021-05-15,0.9,quantile,US,831176.6760989836
2021-04-19,4 wk ahead inc case,2021-05-15,0.975,quantile,US,1068138.4080128327
2021-04-19,4 wk ahead inc case,2021-05-15,NA,point,US,477795.77685842116
2021-04-19,5 wk ahead inc case,2021-05-22,0.025,quantile,US,136926.4222389282
2021-04-19,5 wk ahead inc case,2021-05-22,0.1,quantile,US,200709.73845742375
2021-04-19,5 wk ahead inc case,2021-05-22,0.25,quantile,US,270831.31357538846
2021-04-19,5 wk ahead inc case,2021-05-22,0.5,quantile,US,367281.2397001182
2021-04-19,5 wk ahead inc case,2021-05-22,0.75,quantile,US,496773.8993302518
2021-04-19,5 wk ahead inc case,2021-05-22,0.9,quantile,US,651938.6374275407
2021-04-19,5 wk ahead inc case,2021-05-22,0.975,quantile,US,837176.2514592757
2021-04-19,5 wk ahead inc case,2021-05-22,NA,point,US,367281.2397001182
2021-04-19,6 wk ahead inc case,2021-05-29,0.025,quantile,US,105719.75460661389
2021-04-19,6 wk ahead inc case,2021-05-29,0.1,quantile,US,170888.91714038272
2021-04-19,6 wk ahead inc case,2021-05-29,0.25,quantile,US,238867.788576109
2021-04-19,6 wk ahead inc case,2021-05-29,0.5,quantile,US,337807.1132912842
2021-04-19,6 wk ahead inc case,2021-05-29,0.75,quantile,US,471856.6865073827
2021-04-19,6 wk ahead inc case,2021-05-29,0.9,quantile,US,635869.8774144397
2021-04-19,6 wk ahead inc case,2021-05-29,0.975,quantile,US,852447.5226655795
2021-04-19,6 wk ahead inc case,2021-05-29,NA,point,US,337807.1132912842
2021-04-19,1 wk ahead cum death,2021-04-24,0.01,quantile,US,569279.4504054715
2021-04-19,1 wk ahead cum death,2021-04-24,0.025,quantile,US,569795.9745955095
2021-04-19,1 wk ahead cum death,2021-04-24,0.05,quantile,US,570199.5062173387
2021-04-19,1 wk ahead cum death,2021-04-24,0.1,quantile,US,570658.0567878732
2021-04-19,1 wk ahead cum death,2021-04-24,0.15,quantile,US,570935.7522376503
2021-04-19,1 wk ahead cum death,2021-04-24,0.2,quantile,US,571148.6728957269
2021-04-19,1 wk ahead cum death,2021-04-24,0.25,quantile,US,571322.6386539686
2021-04-19,1 wk ahead cum death,2021-04-24,0.3,quantile,US,571474.2824789166
2021-04-19,1 wk ahead cum death,2021-04-24,0.35,quantile,US,571620.3921904856
2021-04-19,1 wk ahead cum death,2021-04-24,0.4,quantile,US,571776.6626643791
2021-04-19,1 wk ahead cum death,2021-04-24,0.45,quantile,US,571921.1620314784
2021-04-19,1 wk ahead cum death,2021-04-24,0.5,quantile,US,572074.1799520759
2021-04-19,1 wk ahead cum death,2021-04-24,0.55,quantile,US,572244.353967903
2021-04-19,1 wk ahead cum death,2021-04-24,0.6,quantile,US,572422.8419449172
2021-04-19,1 wk ahead cum death,2021-04-24,0.65,quantile,US,572609.382653668
2021-04-19,1 wk ahead cum death,2021-04-24,0.7,quantile,US,572795.7018929848
2021-04-19,1 wk ahead cum death,2021-04-24,0.75,quantile,US,572987.1038570644
2021-04-19,1 wk ahead cum death,2021-04-24,0.8,quantile,US,573215.3282498012
2021-04-19,1 wk ahead cum death,2021-04-24,0.85,quantile,US,573504.067710059
2021-04-19,1 wk ahead cum death,2021-04-24,0.9,quantile,US,573946.8944387557
2021-04-19,1 wk ahead cum death,2021-04-24,0.95,quantile,US,574718.7199057204
2021-04-19,1 wk ahead cum death,2021-04-24,0.975,quantile,US,575382.9713491042
2021-04-19,1 wk ahead cum death,2021-04-24,0.99,quantile,US,576135.8386624488
2021-04-19,1 wk ahead cum death,2021-04-24,NA,point,US,572074.1799520759
2021-04-19,2 wk ahead cum death,2021-05-01,0.01,quantile,US,572324.9512064356
2021-04-19,2 wk ahead cum death,2021-05-01,0.025,quantile,US,573253.7512674145
2021-04-19,2 wk ahead cum death,2021-05-01,0.05,quantile,US,573891.636854437
2021-04-19,2 wk ahead cum death,2021-05-01,0.1,quantile,US,574663.3980158663
2021-04-19,2 wk ahead cum death,2021-05-01,0.15,quantile,US,575138.2861674099
2021-04-19,2 wk ahead cum death,2021-05-01,0.2,quantile,US,575562.0820550539
2021-04-19,2 wk ahead cum death,2021-05-01,0.25,quantile,US,575877.9092484965
2021-04-19,2 wk ahead cum death,2021-05-01,0.3,quantile,US,576162.5318130963
2021-04-19,2 wk ahead cum death,2021-05-01,0.35,quantile,US,576446.9013272965
2021-04-19,2 wk ahead cum death,2021-05-01,0.4,quantile,US,576725.8322241608
2021-04-19,2 wk ahead cum death,2021-05-01,0.45,quantile,US,576996.7089122301
2021-04-19,2 wk ahead cum death,2021-05-01,0.5,quantile,US,577282.0058655206
2021-04-19,2 wk ahead cum death,2021-05-01,0.55,quantile,US,577627.0582049525
2021-04-19,2 wk ahead cum death,2021-05-01,0.6,quantile,US,577967.870398249
2021-04-19,2 wk ahead cum death,2021-05-01,0.65,quantile,US,578331.2828007302
2021-04-19,2 wk ahead cum death,2021-05-01,0.7,quantile,US,578675.2919917081
2021-04-19,2 wk ahead cum death,2021-05-01,0.75,quantile,US,579019.9566839526
2021-04-19,2 wk ahead cum death,2021-05-01,0.8,quantile,US,579438.1557695353
2021-04-19,2 wk ahead cum death,2021-05-01,0.85,quantile,US,579924.1078290058
2021-04-19,2 wk ahead cum death,2021-05-01,0.9,quantile,US,580657.5865583798
2021-04-19,2 wk ahead cum death,2021-05-01,0.95,quantile,US,581905.4158336533
2021-04-19,2 wk ahead cum death,2021-05-01,0.975,quantile,US,583082.1658355247
2021-04-19,2 wk ahead cum death,2021-05-01,0.99,quantile,US,584433.1712739744
2021-04-19,2 wk ahead cum death,2021-05-01,NA,point,US,577282.0058655206
2021-04-19,3 wk ahead cum death,2021-05-08,0.01,quantile,US,575206.4175913816
2021-04-19,3 wk ahead cum death,2021-05-08,0.025,quantile,US,576546.8937637352
2021-04-19,3 wk ahead cum death,2021-05-08,0.05,quantile,US,577454.4473550231
2021-04-19,3 wk ahead cum death,2021-05-08,0.1,quantile,US,578651.6456779233
2021-04-19,3 wk ahead cum death,2021-05-08,0.15,quantile,US,579440.7089974264
2021-04-19,3 wk ahead cum death,2021-05-08,0.2,quantile,US,580035.1378345805
2021-04-19,3 wk ahead cum death,2021-05-08,0.25,quantile,US,580520.4379885908
2021-04-19,3 wk ahead cum death,2021-05-08,0.3,quantile,US,580958.5618839704
2021-04-19,3 wk ahead cum death,2021-05-08,0.35,quantile,US,581409.1716615524
